,Hat information value,Clothes information value,Earring information value,Mouth information value,Eyes information value,Fur information value,Background information value,Type information value,Trait count information value,Unique Trait count,Token Id,Rarity score
3745,6.828093588333228,5.251822047876117,4.13668014598143,2.6380909958821968,5.314170424543927,3.4525844532410224,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3746,0.48431697964654746
3746,5.179565958834607,6.030052417415254,0.5456938576325039,4.440115101278806,5.114714814484638,4.700668517608844,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3747,0.45963604860289065
3747,5.4626381179049455,2.2710180453633138,3.9968006116188692,5.388889777923633,5.000457635226958,4.86428623995661,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3748,0.47532266627780223
3748,6.403340934221173,6.66831314429646,0.5456938576325039,8.337107235821087,4.35104642677896,5.583590465391032,4.834606895291903,1.7482965198524603,0.0006865072891326605,0,3749,0.5895463441931071
3749,2.0631323641566515,6.6225094546833345,3.9968006116188692,7.163077836046037,3.0823814161012346,4.887799834457496,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3750,0.4882076002777649
3750,7.393690764187454,6.556420264225562,4.13668014598143,6.96429797193154,3.0823814161012346,4.887799834457496,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3751,0.5670626872281529
3751,5.6168849054894565,2.2710180453633138,0.5456938576325039,5.721642646702586,3.0823814161012346,3.4525844532410224,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3752,0.3793245145802297
3752,2.0631323641566515,5.589086453145884,0.5456938576325039,5.847722395082161,4.808728263466297,4.289354104372718,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3753,0.41570138523727207
3753,5.55104709212671,6.556420264225562,0.5456938576325039,2.6380909958821968,4.367480884864605,3.4525844532410224,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3754,0.4152048969331863
3754,5.957173537498158,6.482958102284541,4.82160955476303,4.440115101278806,5.196244699981237,3.471492915791087,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3755,0.5268217033218985
3755,7.393690764187454,6.6225094546833345,0.5456938576325039,4.440115101278806,5.000457635226958,3.471492915791087,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3756,0.4829505565354853
3756,6.22163001840115,6.374581941239749,0.5456938576325039,5.60014164165488,5.847722395082161,4.700668517608844,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3757,0.5098922933871067
3757,6.213118518545633,6.452584453241022,0.5456938576325039,7.13065635835366,3.0823814161012346,4.86428623995661,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3758,0.49454220922536263
3758,5.5087672886341466,6.482958102284541,0.5456938576325039,2.6380909958821968,4.960731356911348,3.635245442610796,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3759,0.42621473456740216
3759,5.524477371722808,7.60014164165488,0.5456938576325039,6.881042468282188,7.052653846352387,3.4525844532410224,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3760,0.5373491258142058
3760,5.529752313763482,5.35104642677896,0.5456938576325039,2.6380909958821968,4.808728263466297,3.471492915791087,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3761,0.4034590351751037
3761,5.957173537498158,5.251822047876117,0.5456938576325039,6.881042468282188,6.4426003646684,3.4525844532410224,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3762,0.4990258692750569
3762,2.0631323641566515,5.35104642677896,4.967873426155367,5.943029355177889,5.114714814484638,3.635245442610796,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3763,0.476837632322724
3763,5.929022497184009,5.251822047876117,0.5456938576325039,3.3130331008422287,4.960731356911348,3.471492915791087,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3764,0.42162233595761617
3764,6.163077836046037,5.802330492268147,3.9968006116188692,5.388889777923633,5.000457635226958,5.243131087612072,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3765,0.5461158931493653
3765,5.529752313763482,6.374581941239749,4.82160955476303,5.847722395082161,4.085291054144738,3.471492915791087,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3766,0.5231571208572876
3766,5.567227019182145,5.828093588333228,4.967873426155367,4.440115101278806,5.847722395082161,5.007799610568126,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3767,0.5461849880074899
3767,8.374581941239748,8.067920603005698,5.9714577635044055,7.114714814484638,4.35104642677896,6.106809616399292,4.767641071423099,1.7482965198524603,0.0006865072891326605,0,3768,0.7126034308938807
3768,6.318728706506231,6.472762335178652,0.5456938576325039,2.6380909958821968,3.0823814161012346,5.007799610568126,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3769,0.43021858849659056
3769,5.567227019182145,6.841149741158675,4.13668014598143,3.3130331008422287,3.0823814161012346,4.289354104372718,3.556420264225562,0.5107217188823229,0.0006865072891326605,0,3770,0.47959790052048484
3770,5.929022497184009,6.037546953962178,0.5456938576325039,6.96429797193154,5.114714814484638,5.834606895291903,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3771,0.5276842639484004
3771,4.605701166996781,5.841149741158675,6.413056089054384,4.783305666586391,5.847722395082161,3.4525844532410224,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3772,0.5359960277671928
3772,7.022596612496207,6.022596612496207,0.5456938576325039,6.764528459555763,4.1712983428510055,3.635245442610796,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3773,0.4938199183262499
3773,2.0631323641566515,2.2710180453633138,0.5456938576325039,3.3130331008422287,5.7707604132672765,3.471492915791087,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3774,0.32911789787884754
3774,6.291592576568718,5.589086453145884,0.5456938576325039,8.337107235821087,3.0823814161012346,4.289354104372718,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3775,0.49296223876277984
3775,7.374581941239749,5.589086453145884,0.5456938576325039,3.3130331008422287,4.1712983428510055,3.471492915791087,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3776,0.43684482383849443
3776,5.179565958834607,5.841149741158675,0.5456938576325039,2.6380909958821968,7.452584453241022,4.289354104372718,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3777,0.4594219411704941
3777,6.403340934221173,8.196244699981236,0.5456938576325039,4.005960610904346,7.894589000120136,5.052653846352387,4.589086453145884,1.7482965198524603,0.0006865072891326605,0,3778,0.5889927033448141
3778,5.22163001840115,6.472762335178652,0.5456938576325039,4.440115101278806,5.874316605093874,3.4525844532410224,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3779,0.46049305167553245
3779,6.77701940373896,5.90141026597615,4.13668014598143,6.993152834603725,4.831346566128317,3.4525844532410224,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3780,0.5540459064435546
3780,6.679994949344095,7.0989474986263215,0.5456938576325039,5.943029355177889,4.767641071423099,4.59460345811345,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3781,0.5159878351242888
3781,5.22163001840115,5.841149741158675,4.967873426155367,3.3130331008422287,5.472762335178652,5.007799610568126,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3782,0.5180722703372669
3782,6.291592576568718,2.2710180453633138,0.5456938576325039,6.96429797193154,5.000457635226958,5.55104709212671,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3783,0.4698063675030507
3783,5.22163001840115,6.230192031904574,0.5456938576325039,4.341738684552732,4.808728263466297,3.635245442610796,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3784,0.4420450374666898
3784,6.524477371722808,2.2710180453633138,4.967873426155367,5.943029355177889,5.633824767911169,4.86428623995661,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3785,0.5246716073829713
3785,5.524477371722808,6.022596612496207,0.5456938576325039,2.6380909958821968,5.874316605093874,5.007799610568126,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3786,0.4527934735599997
3786,5.55104709212671,5.251822047876117,0.5456938576325039,5.388889777923633,4.831346566128317,5.360414609313155,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3787,0.4746232729899618
3787,7.3557229139884335,2.2710180453633138,3.9968006116188692,2.6380909958821968,5.114714814484638,4.289354104372718,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3788,0.4547403604062459
3788,5.22163001840115,6.230192031904574,0.5456938576325039,7.337107235821086,4.367480884864605,4.289354104372718,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3789,0.49090085338726264
3789,6.524477371722808,6.8543251299064085,0.5456938576325039,2.6380909958821968,5.633824767911169,4.59460345811345,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3790,0.4725055536238861
3790,2.0631323641566515,2.2710180453633138,5.309626499398979,7.114714814484638,6.067920603005697,6.030052417415254,4.589086453145884,1.7482965198524603,0.0006865072891326605,0,3791,0.5393127776910602
3791,2.0631323641566515,6.6225094546833345,0.5456938576325039,2.6380909958821968,4.808728263466297,4.700668517608844,3.556420264225562,0.5107217188823229,0.0006865072891326605,0,3792,0.3899385187305781
3792,5.55104709212671,7.022596612496207,0.5456938576325039,6.881042468282188,3.0823814161012346,4.887799834457496,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3793,0.490439113977037
3793,5.524477371722808,2.2710180453633138,3.9968006116188692,3.3130331008422287,5.114714814484638,5.360414609313155,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3794,0.4538137410466165
3794,6.1712983428510055,2.2710180453633138,0.5456938576325039,6.96429797193154,5.346385049409097,3.635245442610796,3.556420264225562,0.5107217188823229,0.0006865072891326605,0,3795,0.44441627006874906
3795,2.0631323641566515,6.030052417415254,0.5456938576325039,4.440115101278806,4.960731356911348,3.635245442610796,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3796,0.39358733654064765
3796,5.55104709212671,2.2710180453633138,0.5456938576325039,6.18788122704661,5.314170424543927,3.635245442610796,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3797,0.4224586266863837
3797,2.0631323641566515,6.66831314429646,0.5456938576325039,7.13065635835366,4.960731356911348,4.455091308851597,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3798,0.457661113413722
3798,5.22163001840115,6.24747002333641,5.789619440518592,5.662507522615254,5.346385049409097,5.360414609313155,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3799,0.5767531616332567
3799,6.1712983428510055,6.42283710984697,0.5456938576325039,5.60014164165488,4.767641071423099,4.86428623995661,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3800,0.49620948432878254
3800,2.0631323641566515,6.000457635226958,0.5456938576325039,4.440115101278806,3.0823814161012346,4.455091308851597,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3801,0.37774105412713627
3801,7.3557229139884335,5.90141026597615,4.967873426155367,3.3130331008422287,5.346385049409097,3.4525844532410224,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3802,0.5251834636213298
3802,5.55104709212671,2.2710180453633138,5.789619440518592,5.0263196985389245,4.085291054144738,4.455091308851597,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3803,0.4767814730993411
3803,5.6168849054894565,5.589086453145884,0.5456938576325039,2.6380909958821968,3.0823814161012346,5.007799610568126,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3804,0.40630208052060385
3804,6.6225094546833345,5.561813522995781,0.5456938576325039,6.535046613432995,4.808728263466297,4.86428623995661,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3805,0.5052651122418562
3805,5.957173537498158,5.841149741158675,0.5456938576325039,5.662507522615254,5.633824767911169,4.700668517608844,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3806,0.49534359771389624
3806,7.922069736542243,6.66831314429646,5.309626499398979,4.005960610904346,6.300581359795972,4.860958222238855,4.767641071423099,1.7482965198524603,0.0006865072891326605,0,3807,0.6372254991520386
3807,2.0631323641566515,5.589086453145884,0.5456938576325039,5.943029355177889,5.346385049409097,3.471492915791087,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3808,0.41286806024734857
3808,6.6225094546833345,5.589086453145884,4.13668014598143,4.341738684552732,4.085291054144738,4.877675617183789,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3809,0.516667990573726
3809,6.213118518545633,6.482958102284541,0.5456938576325039,4.440115101278806,4.808728263466297,4.877675617183789,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3810,0.48121004202850665
3810,6.291592576568718,2.2710180453633138,0.5456938576325039,3.3130331008422287,5.633824767911169,4.59460345811345,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3811,0.4089044936097182
3811,4.605701166996781,2.2710180453633138,0.5456938576325039,5.847722395082161,4.367480884864605,3.471492915791087,3.556420264225562,0.5107217188823229,0.0006865072891326605,0,3812,0.38580548185546065
3812,7.146776023716937,7.513984997905165,0.5456938576325039,5.572660905232773,5.529752313763482,6.4626381179049455,4.7707604132672765,1.7482965198524603,0.0006865072891326605,0,3813,0.6020898829431649
3813,2.0631323641566515,6.122663567600129,0.5456938576325039,6.18788122704661,5.346385049409097,4.59460345811345,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3814,0.44290036075021433
3814,7.3557229139884335,6.022596612496207,0.5456938576325039,5.847722395082161,4.808728263466297,3.4525844532410224,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3815,0.4910170300645979
3815,6.828093588333228,7.196244699981237,5.309626499398979,6.045080626647586,5.929022497184009,4.860958222238855,4.7707604132672765,1.7482965198524603,0.0006865072891326605,0,3816,0.6541526803187122
3816,5.4626381179049455,6.75214473509993,0.5456938576325039,3.3130331008422287,6.4426003646684,3.635245442610796,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3817,0.4617897264354624
3817,6.24747002333641,2.2710180453633138,0.5456938576325039,4.783305666586391,3.0823814161012346,4.59460345811345,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3818,0.39128113941353315
3818,4.605701166996781,7.0989474986263215,0.5456938576325039,4.440115101278806,4.808728263466297,3.471492915791087,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3819,0.4436973121821421
3819,5.6168849054894565,5.251822047876117,6.413056089054384,5.662507522615254,5.847722395082161,4.59460345811345,3.556420264225562,0.5107217188823229,0.0006865072891326605,0,3820,0.5739428118487331
3820,5.6168849054894565,6.75214473509993,0.5456938576325039,5.662507522615254,5.114714814484638,3.471492915791087,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3821,0.477691334546496
3821,6.493226437738368,6.374581941239749,4.13668014598143,2.6380909958821968,4.085291054144738,4.887799834457496,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3822,0.5007724803984577
3822,6.291592576568718,2.2710180453633138,4.967873426155367,5.721642646702586,4.960731356911348,5.55104709212671,3.556420264225562,0.5107217188823229,0.0006865072891326605,0,3823,0.5184295414791313
3823,2.0631323641566515,7.6225094546833345,0.5456938576325039,4.005960610904346,6.300581359795972,4.709620118453373,4.789619440518592,1.7482965198524603,0.0006865072891326605,0,3824,0.48708273562079374
3824,5.860958222238855,6.42283710984697,0.5456938576325039,4.783305666586391,4.767641071423099,3.635245442610796,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3825,0.46093085892061003
3825,5.567227019182145,6.556420264225562,3.9968006116188692,3.3130331008422287,3.0823814161012346,4.289354104372718,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3826,0.4725816444607503
3826,2.0631323641566515,5.589086453145884,4.967873426155367,6.535046613432995,5.000457635226958,5.007799610568126,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3827,0.5091657002988572
3827,5.5087672886341466,5.802330492268147,0.5456938576325039,5.60014164165488,4.808728263466297,3.635245442610796,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3828,0.45795191040419725
3828,6.291592576568718,7.789619440518592,0.5456938576325039,5.847722395082161,5.633824767911169,3.635245442610796,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3829,0.517610252030844
3829,5.6168849054894565,6.24747002333641,0.5456938576325039,3.3130331008422287,3.0823814161012346,4.59460345811345,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3830,0.42084979488176866
3830,2.0631323641566515,2.2710180453633138,0.5456938576325039,4.440115101278806,4.367480884864605,4.455091308851597,3.556420264225562,0.5107217188823229,0.0006865072891326605,0,3831,0.34034634176945294
3831,5.179565958834607,6.472762335178652,0.5456938576325039,5.721642646702586,4.767641071423099,4.455091308851597,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3832,0.4762299790516228
3832,5.22163001840115,2.2710180453633138,0.5456938576325039,5.943029355177889,5.783305666586391,3.4525844532410224,3.556420264225562,0.5107217188823229,0.0006865072891326605,0,3833,0.4181103100469078
3833,5.5087672886341466,7.60014164165488,0.5456938576325039,4.440115101278806,4.1712983428510055,3.471492915791087,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3834,0.45544804029902136
3834,5.90141026597615,6.535046613432995,6.413056089054384,4.783305666586391,5.874316605093874,3.4525844532410224,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3835,0.5661194987017188
3835,5.529752313763482,5.35104642677896,0.5456938576325039,3.3130331008422287,5.847722395082161,3.4525844532410224,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3836,0.4303470708759068
3836,6.291592576568718,6.030052417415254,0.5456938576325039,5.943029355177889,4.808728263466297,4.877675617183789,3.556420264225562,0.5107217188823229,0.0006865072891326605,0,3837,0.4990122920849283
3837,4.605701166996781,6.764528459555763,3.9968006116188692,4.440115101278806,5.7707604132672765,3.635245442610796,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3838,0.5087079628470299
3838,2.0631323641566515,5.589086453145884,0.5456938576325039,2.6380909958821968,3.0823814161012346,4.86428623995661,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3839,0.34926642259946267
3839,2.0631323641566515,6.022596612496207,3.9968006116188692,7.815154532625731,5.114714814484638,4.59460345811345,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3840,0.5156570742556609
3840,2.0631323641566515,5.841149741158675,4.967873426155367,7.841149741158675,3.0823814161012346,4.887799834457496,3.556420264225562,0.5107217188823229,0.0006865072891326605,0,3841,0.501873460251971
3841,5.55104709212671,5.929022497184009,0.5456938576325039,2.6380909958821968,6.4426003646684,4.59460345811345,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3842,0.45580330367573035
3842,2.0631323641566515,5.251822047876117,0.5456938576325039,2.6380909958821968,5.314170424543927,4.289354104372718,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3843,0.3699884191386813
3843,7.374581941239749,6.022596612496207,3.9968006116188692,5.662507522615254,5.000457635226958,4.59460345811345,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3844,0.5606509091691801
3844,6.828093588333228,2.2710180453633138,0.5456938576325039,3.3130331008422287,5.346385049409097,4.86428623995661,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3845,0.41533506330205144
3845,5.5087672886341466,5.841149741158675,0.5456938576325039,2.6380909958821968,3.0823814161012346,4.86428623995661,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3846,0.4055363978152896
3846,6.6225094546833345,5.35104642677896,0.5456938576325039,4.783305666586391,5.114714814484638,4.887799834457496,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3847,0.48038280365930436
3847,2.0631323641566515,7.337107235821086,0.5456938576325039,9.163077836046037,5.477851211851452,4.860958222238855,4.7959609673924195,1.7482965198524603,0.0006865072891326605,0,3848,0.5515446743959209
3848,5.22163001840115,6.374581941239749,0.5456938576325039,2.6380909958821968,5.196244699981237,3.635245442610796,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3849,0.4232620593418599
3849,5.6168849054894565,2.2710180453633138,0.5456938576325039,5.721642646702586,5.346385049409097,3.471492915791087,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3850,0.41347983449081294
3850,4.605701166996781,5.950084112711839,0.5456938576325039,4.440115101278806,5.114714814484638,4.455091308851597,3.556420264225562,0.5107217188823229,0.0006865072891326605,0,3851,0.4471356507529622
3851,5.524477371722808,5.828093588333228,4.967873426155367,3.3130331008422287,5.633824767911169,6.060267030462262,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3852,0.5411088091292956
3852,7.067920603005697,6.841149741158675,6.413056089054384,2.6380909958821968,5.874316605093874,3.635245442610796,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3853,0.5595053251817712
3853,6.828093588333228,7.6225094546833345,5.309626499398979,6.691772117120448,6.6225094546833345,6.030052417415254,4.589086453145884,1.7482965198524603,0.0006865072891326605,0,3854,0.6963522369466308
3854,6.679994949344095,2.2710180453633138,0.5456938576325039,4.440115101278806,4.085291054144738,5.007799610568126,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3855,0.4143501507668403
3855,5.6168849054894565,6.535046613432995,0.5456938576325039,4.440115101278806,4.367480884864605,4.700668517608844,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3856,0.46351895195898624
3856,5.860958222238855,5.251822047876117,0.5456938576325039,5.943029355177889,4.367480884864605,3.4525844532410224,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3857,0.4509993287825614
3857,6.493226437738368,2.2710180453633138,3.9968006116188692,3.3130331008422287,3.0823814161012346,3.4525844532410224,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3858,0.4067619405077667
3858,7.513984997905165,2.2710180453633138,0.5456938576325039,4.005960610904346,6.067920603005697,6.0833506435753035,4.7959609673924195,1.7482965198524603,0.0006865072891326605,0,3859,0.506187984931126
3859,5.860958222238855,6.535046613432995,0.5456938576325039,6.0833506435753035,4.831346566128317,5.360414609313155,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3860,0.5095363445386711
3860,6.6225094546833345,7.789619440518592,0.5456938576325039,6.18788122704661,4.1712983428510055,3.635245442610796,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3861,0.5039637044339275
3861,5.524477371722808,2.2710180453633138,5.789619440518592,7.163077836046037,5.346385049409097,3.635245442610796,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3862,0.5178454959040114
3862,6.1712983428510055,5.35104642677896,0.5456938576325039,4.341738684552732,5.633824767911169,4.59460345811345,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3863,0.47002240744548635
3863,5.4626381179049455,6.452584453241022,0.5456938576325039,2.6380909958821968,5.114714814484638,3.635245442610796,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3864,0.4277286471677945
3864,5.567227019182145,5.90141026597615,0.5456938576325039,4.783305666586391,5.196244699981237,4.887799834457496,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3865,0.4738948944795846
3865,2.0631323641566515,6.482958102284541,0.5456938576325039,3.3130331008422287,4.808728263466297,3.471492915791087,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3866,0.37802516816333515
3866,6.163077836046037,5.251822047876117,0.5456938576325039,5.943029355177889,3.0823814161012346,4.59460345811345,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3867,0.45426389631695363
3867,2.0631323641566515,6.42283710984697,0.5456938576325039,2.6380909958821968,4.831346566128317,3.4525844532410224,3.556420264225562,0.5107217188823229,0.0006865072891326605,0,3868,0.3681000370521911
3868,6.24747002333641,5.589086453145884,0.5456938576325039,2.6380909958821968,5.874316605093874,5.243131087612072,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3869,0.4608355995832002
3869,2.0631323641566515,2.2710180453633138,4.967873426155367,2.6380909958821968,4.367480884864605,4.289354104372718,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3870,0.3759290808126435
3870,2.0631323641566515,5.828093588333228,0.5456938576325039,3.3130331008422287,4.085291054144738,5.007799610568126,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3871,0.3797001637220812
3871,5.55104709212671,5.251822047876117,0.5456938576325039,4.783305666586391,4.831346566128317,3.635245442610796,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3872,0.43888708425943335
3872,5.524477371722808,5.561813522995781,4.82160955476303,5.721642646702586,3.0823814161012346,4.86428623995661,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3873,0.5151649575455027
3873,2.0631323641566515,5.35104642677896,0.5456938576325039,4.783305666586391,3.0823814161012346,3.471492915791087,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3874,0.3567559972981266
3874,7.337107235821086,2.2710180453633138,6.691772117120448,4.005960610904346,6.067920603005697,6.030052417415254,4.7707604132672765,1.7482965198524603,0.0006865072891326605,0,3875,0.5964557147262892
3875,6.403340934221173,7.739866405321493,0.5456938576325039,5.572660905232773,5.929022497184009,6.106809616399292,4.834606895291903,1.7482965198524603,0.0006865072891326605,0,3876,0.5958030704861521
3876,2.0631323641566515,5.561813522995781,0.5456938576325039,4.440115101278806,4.367480884864605,6.13065635835366,3.5310740683597275,0.5107217188823229,0.0006865072891326605,0,3877,0.4160612850796621
3877,6.894589000120136,6.022596612496207,4.82160955476303,6.18788122704661,5.874316605093874,4.59460345811345,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3878,0.5873763015288742
3878,2.0631323641566515,5.950084112711839,0.5456938576325039,2.6380909958821968,5.874316605093874,3.471492915791087,3.552388510206512,0.5107217188823229,0.0006865072891326605,0,3879,0.37706587628471955
3879,6.24747002333641,2.2710180453633138,0.5456938576325039,2.6380909958821968,5.874316605093874,4.455091308851597,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3880,0.39943310467064147
3880,4.605701166996781,6.022596612496207,4.82160955476303,7.163077836046037,5.874316605093874,4.877675617183789,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3881,0.5732434006535003
3881,7.146776023716937,2.2710180453633138,0.5456938576325039,4.564517731924159,5.6567251700212475,6.106809616399292,4.780159111269526,1.7482965198524603,0.0006865072891326605,0,3882,0.502936432603226
3882,5.6168849054894565,6.022596612496207,3.9968006116188692,4.783305666586391,4.085291054144738,4.700668517608844,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3883,0.5095052717181057
3883,6.22163001840115,5.251822047876117,0.5456938576325039,2.6380909958821968,5.196244699981237,5.007799610568126,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3884,0.4429347575927949
3884,5.4626381179049455,2.2710180453633138,0.5456938576325039,5.388889777923633,3.0823814161012346,4.455091308851597,3.498388142854147,0.5107217188823229,0.0006865072891326605,0,3885,0.3863965368961845
3885,7.393690764187454,7.739866405321493,0.5456938576325039,5.6112821992600805,5.6567251700212475,6.106809616399292,4.767641071423099,1.7482965198524603,0.0006865072891326605,0,3886,0.6063719934991745
3886,5.929022497184009,5.589086453145884,0.5456938576325039,4.440115101278806,3.0823814161012346,5.360414609313155,3.4240644132309725,0.5107217188823229,0.0006865072891326605,0,3887,0.4425838446350312
3887,6.146776023716937,7.66831314429646,5.309626499398979,8.535046613432995,6.3278887057917075,4.860958222238855,4.589086453145884,1.7482965198524603,0.0006865072891326605,0,3888,0.6924300530106255
3888,5.529752313763482,2.2710180453633138,0.5456938576325039,2.6380909958821968,5.633824767911169,4.887799834457496,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3889,0.3913804504263473
3889,2.0631323641566515,7.022596612496207,0.5456938576325039,5.60014164165488,4.808728263466297,3.4525844532410224,3.4727623351786527,0.5107217188823229,0.0006865072891326605,0,3890,0.4210518273262439
3890,5.860958222238855,6.589086453145884,0.5456938576325039,6.535046613432995,4.367480884864605,4.455091308851597,3.532397035019046,0.5107217188823229,0.0006865072891326605,0,3891,0.4964465118528667
3891,6.318728706506231,6.24747002333641,0.5456938576325039,5.847722395082161,4.085291054144738,4.289354104372718,3.5231616442801417,0.5107217188823229,0.0006865072891326605,0,3892,0.4806885847304269
