,Accessories information value,Shoes information value,Clothes information value,Skin information value,Mouth information value,Face information value,Head information value,Background information value,Trait count information value,Unique Trait count,Token Id,Rarity score
615,4.1791879227712805,3.8180705623099334,3.834441745538826,3.394410848688886,4.365871442474959,3.8038966022851928,2.4320652135221836,3.446934455954395,1.2733431373143127,0,616,0.47336291332522107
616,4.0564911988382635,3.6152870375779536,3.8468432119385794,3.464345139503214,3.330610337987163,3.8038966022851928,5.117787378107137,3.462753639020927,1.9018499789079886,0,617,0.5051543386090792
617,4.414268267034073,3.6510877590058004,3.8038966022851928,3.394410848688886,4.037413961643117,3.809954113105561,2.4320652135221836,3.446934455954395,1.2733431373143127,0,618,0.4689490303507628
618,1.2761356763732723,4.522840788813359,6.392894616241506,3.1253210507925444,2.013916780335185,5.327710447481368,3.8698598646635514,3.4965494909944312,2.0098438333726087,0,619,0.49640255019532237
619,1.2761356763732723,3.8180705623099334,3.8468432119385794,3.432843996289213,3.330610337987163,4.522840788813359,3.294774043383635,3.472329083735911,1.2733431373143127,0,620,0.4380262738269232
620,1.2761356763732723,3.3599344174671075,5.553002759323611,3.3913799756395075,2.013916780335185,3.1975999598851605,5.725469955328377,3.472329083735911,2.0098438333726087,0,621,0.46486188217625135
621,1.2761356763732723,3.601211852366231,5.137965260044767,3.1253210507925444,5.658355759469839,6.55979192498625,2.4320652135221836,3.461163892258534,2.0098438333726087,0,622,0.5154122674284927
622,3.590744853315162,3.6152870375779536,5.680382065799839,3.464345139503214,4.321928094887363,5.680382065799839,4.04930764022437,3.0162493516450746,1.9018499789079886,0,623,0.5473118391309613
623,1.2761356763732723,3.750493979010853,3.6730025354342413,3.432843996289213,2.013916780335185,3.9411986463838136,2.4320652135221836,3.435963338133392,7.310432456049533,0,624,0.4844861278867651
624,4.080698059371917,3.601211852366231,5.137965260044767,3.3913799756395075,2.013916780335185,3.8038966022851928,2.4320652135221836,3.446934455954395,2.0098438333726087,0,625,0.4635958856312643
625,1.2761356763732723,3.6152870375779536,4.886832943267265,5.054092702789747,2.013916780335185,2.294774043383635,3.8119789485830515,3.0162493516450746,3.965784284662087,0,626,0.4638614760559675
626,4.080698059371917,3.6152870375779536,5.680382065799839,3.5700359564830535,3.979373349410042,5.327710447481368,5.006941609418847,3.446934455954395,1.9018499789079886,0,627,0.567281583219567
627,4.0564911988382635,3.6510877590058004,5.680382065799839,3.4004917640810643,5.756330919033138,2.294774043383635,5.063710705351345,3.435963338133392,1.2733431373143127,0,628,0.536342486449142
628,1.2761356763732723,3.8180705623099334,3.834441745538826,3.4004917640810643,3.979373349410042,2.294774043383635,5.063710705351345,3.5513104482311593,2.0098438333726087,0,629,0.452907644633506
629,4.189680296588922,3.6152870375779536,3.8468432119385794,3.3913799756395075,2.013916780335185,2.294774043383635,5.063710705351345,3.446934455954395,2.0098438333726087,0,630,0.4628901899476784
630,3.590744853315162,3.3451978742102093,5.680382065799839,3.464345139503214,3.9301603749313654,3.7641504234924366,5.063710705351345,3.461163892258534,1.9018499789079886,0,631,0.5299758166553613
631,5.002310160687201,3.3451978742102093,3.8038966022851928,3.4004917640810643,3.330610337987163,3.7918573526622783,2.4320652135221836,3.472329083735911,1.2733431373143127,0,632,0.46257611259470316
632,1.2761356763732723,3.3599344174671075,5.680382065799839,5.054092702789747,5.853084151912725,4.69152262340504,4.310432456049533,3.0162493516450746,1.2733431373143127,0,633,0.5348332409698517
633,1.2761356763732723,3.5786285669991056,3.834441745538826,3.5700359564830535,4.414268267034073,3.809954113105561,5.002310160687201,3.472329083735911,1.2733431373143127,0,634,0.46845429235714797
634,4.717856771218502,3.8762013915373785,3.795859283219775,5.054092702789747,2.013916780335185,2.294774043383635,5.002310160687201,3.5513104482311593,2.0098438333726087,0,635,0.5007582517522682
635,4.891107598367591,3.76219157045438,3.6730025354342413,3.1253210507925444,4.365871442474959,3.8038966022851928,5.573466861883326,3.462753639020927,1.2733431373143127,0,636,0.5257803704923479
636,3.9235777245413974,3.3599344174671075,3.6730025354342413,3.4500844463780447,2.013916780335185,3.1975999598851605,4.282087830355571,3.435963338133392,2.0098438333726087,0,637,0.4547339360502755
637,1.2761356763732723,3.6510877590058004,6.321928094887363,3.432843996289213,3.9345655540513667,3.7641504234924366,5.764150423492437,3.461163892258534,1.2733431373143127,0,638,0.5094854264540887
638,6.04930764022437,3.750493979010853,3.795859283219775,3.437525541903675,6.779917739350753,3.9411986463838136,5.764150423492437,3.512925319948276,1.9018499789079886,0,639,0.6032935905223006
639,4.1791879227712805,4.442222328605074,5.539519529959989,3.464345139503214,3.9345655540513667,3.8038966022851928,2.4320652135221836,3.4965494909944312,1.2733431373143127,0,640,0.5046248602033632
640,1.2761356763732723,3.750493979010853,5.740817919661812,3.464345139503214,3.9301603749313654,3.7918573526622783,5.006941609418847,3.446934455954395,1.2733431373143127,0,641,0.49091644429458337
641,1.2761356763732723,3.3451978742102093,3.795859283219775,3.437525541903675,3.7178567712185018,3.1975999598851605,5.063710705351345,3.472329083735911,1.2733431373143127,0,642,0.44285729240699184
642,3.590744853315162,3.3599344174671075,5.553002759323611,3.394410848688886,8.117787378107137,3.809954113105561,5.173970213500261,3.512925319948276,1.9018499789079886,0,643,0.5952568201329793
643,1.2761356763732723,3.6152870375779536,3.8038966022851928,3.3913799756395075,2.013916780335185,4.756330919033138,3.294774043383635,3.0162493516450746,2.0098438333726087,0,644,0.42113643622009933
644,1.2761356763732723,3.8762013915373785,3.6730025354342413,3.4004917640810643,3.9345655540513667,2.294774043383635,3.8119789485830515,3.461163892258534,3.965784284662087,0,645,0.4601277551417929
645,4.414268267034073,3.6510877590058004,5.680382065799839,3.4500844463780447,5.137965260044767,5.912672948202524,3.8698598646635514,3.4965494909944312,1.9018499789079886,0,646,0.581312955966112
646,4.080698059371917,3.8762013915373785,3.8468432119385794,3.1253210507925444,2.013916780335185,3.809954113105561,8.287712379549449,3.472329083735911,1.2733431373143127,0,647,0.5235391613587589
647,3.9235777245413974,3.5786285669991056,3.795859283219775,3.464345139503214,2.013916780335185,2.294774043383635,5.002310160687201,3.435963338133392,2.0098438333726087,0,648,0.45741789735248783
648,1.2761356763732723,3.76219157045438,4.594225422050124,3.1253210507925444,3.9301603749313654,4.756330919033138,4.321928094887363,3.472329083735911,1.2733431373143127,0,649,0.47280109567011847
649,4.717856771218502,3.8762013915373785,3.8804446153047176,3.432843996289213,2.013916780335185,3.1975999598851605,2.4320652135221836,3.462753639020927,2.0098438333726087,0,650,0.44973684387679586
650,4.1791879227712805,3.5786285669991056,3.8079321155203494,3.464345139503214,4.037413961643117,3.9411986463838136,3.294774043383635,3.0162493516450746,1.9018499789079886,0,651,0.48379699386508873
651,1.2761356763732723,3.750493979010853,3.795859283219775,3.5700359564830535,3.7178567712185018,3.7641504234924366,5.733123527871812,3.435963338133392,1.2733431373143127,0,652,0.4697794042497437
652,3.590744853315162,4.442222328605074,5.680382065799839,3.432843996289213,3.9345655540513667,5.243318260190996,4.321928094887363,3.5513104482311593,1.9018499789079886,0,653,0.5593780949465875
653,4.080698059371917,3.3599344174671075,3.795859283219775,3.1253210507925444,4.365871442474959,3.9411986463838136,5.573466861883326,3.472329083735911,1.9018499789079886,0,654,0.5209081581290677
654,4.080698059371917,3.3599344174671075,4.594225422050124,3.437525541903675,3.7178567712185018,2.294774043383635,3.8119789485830515,3.472329083735911,1.2733431373143127,0,655,0.4655290138271533
655,4.189680296588922,3.8180705623099334,3.8996950942043145,3.464345139503214,3.979373349410042,3.8038966022851928,2.4320652135221836,3.435963338133392,1.2733431373143127,0,656,0.4694612895782137
656,3.590744853315162,3.3451978742102093,3.8804446153047176,3.432843996289213,5.184424571137428,3.7641504234924366,4.04930764022437,3.472329083735911,1.9018499789079886,0,657,0.5054863861863489
657,1.2761356763732723,3.6152870375779536,7.020925838854548,6.148161027150656,5.853084151912725,2.294774043383635,2.4320652135221836,4.339345147964772,3.965784284662087,0,658,0.5724935186674956
658,4.080698059371917,3.8180705623099334,5.0397848661058635,3.394410848688886,4.365871442474959,4.69152262340504,6.480357457491845,3.446934455954395,1.9018499789079886,0,659,0.5767383493510342
659,4.0564911988382635,3.3451978742102093,3.8038966022851928,3.432843996289213,6.546245393148302,4.756330919033138,4.310432456049533,3.472329083735911,1.9018499789079886,0,660,0.5520401851263356
660,1.2761356763732723,3.5786285669991056,4.594225422050124,3.394410848688886,2.013916780335185,3.7641504234924366,4.321928094887363,3.4965494909944312,2.0098438333726087,0,661,0.44084644598792816
661,1.2761356763732723,3.3451978742102093,6.321928094887363,3.1253210507925444,3.330610337987163,3.1975999598851605,4.321928094887363,4.339345147964772,1.2733431373143127,0,662,0.4731023927367998
662,1.2761356763732723,3.750493979010853,4.5700359564830535,3.3913799756395075,4.321928094887363,4.522840788813359,3.294774043383635,3.461163892258534,1.2733431373143127,0,663,0.4627309758576049
663,1.2761356763732723,3.6510877590058004,5.137965260044767,3.4500844463780447,3.9345655540513667,3.9411986463838136,2.4320652135221836,3.472329083735911,2.0098438333726087,0,664,0.4541027168465487
664,5.553002759323611,3.6152870375779536,5.539519529959989,3.3913799756395075,3.9345655540513667,2.294774043383635,4.321928094887363,3.512925319948276,1.2733431373143127,0,665,0.5181219976690616
665,4.414268267034073,3.3451978742102093,3.834441745538826,3.5700359564830535,2.013916780335185,3.8038966022851928,2.4320652135221836,3.472329083735911,2.0098438333726087,0,666,0.44776067740869663
666,4.717856771218502,4.522840788813359,3.8804446153047176,3.3913799756395075,5.756330919033138,2.294774043383635,3.8119789485830515,3.4965494909944312,1.2733431373143127,0,667,0.513609265349761
667,1.2761356763732723,3.3599344174671075,3.8038966022851928,3.464345139503214,4.037413961643117,2.294774043383635,5.117787378107137,3.446934455954395,2.0098438333726087,0,668,0.4464446387675302
668,4.0564911988382635,3.8762013915373785,3.8468432119385794,3.4500844463780447,2.013916780335185,5.680382065799839,5.063710705351345,3.472329083735911,1.2733431373143127,0,669,0.5072220321887339
669,4.414268267034073,3.3451978742102093,4.886832943267265,3.5700359564830535,2.013916780335185,3.1975999598851605,3.8119789485830515,3.446934455954395,1.2733431373143127,0,670,0.4642497423072381
670,1.2761356763732723,3.750493979010853,4.5700359564830535,3.394410848688886,8.380821783940931,3.8038966022851928,3.294774043383635,3.0162493516450746,1.2733431373143127,0,671,0.5076382339543436
671,1.2761356763732723,3.6510877590058004,3.8804446153047176,3.4004917640810643,3.330610337987163,4.573466861883326,4.04930764022437,3.462753639020927,1.2733431373143127,0,672,0.44778618431730677
672,1.2761356763732723,3.3451978742102093,5.740817919661812,3.1253210507925444,3.330610337987163,2.294774043383635,3.8698598646635514,3.446934455954395,2.0098438333726087,0,673,0.44068693306813256
673,1.2761356763732723,3.6152870375779536,3.795859283219775,3.432843996289213,6.601211852366231,3.8038966022851928,5.006941609418847,3.5513104482311593,1.2733431373143127,0,674,0.5013883682160066
674,1.2761356763732723,3.5786285669991056,4.886832943267265,6.7027498788282935,4.321928094887363,2.294774043383635,5.063710705351345,3.435963338133392,2.0098438333726087,0,675,0.5201959535064653
675,1.2761356763732723,3.3599344174671075,3.8468432119385794,3.464345139503214,2.013916780335185,2.294774043383635,5.002310160687201,3.461163892258534,3.965784284662087,0,676,0.444494395540778
676,1.2761356763732723,3.8180705623099334,3.6730025354342413,3.5700359564830535,4.414268267034073,3.809954113105561,4.04930764022437,4.339345147964772,2.0098438333726087,0,677,0.47974309804135434
677,1.2761356763732723,3.76219157045438,5.553002759323611,3.3913799756395075,2.013916780335185,4.69152262340504,6.748553568441418,3.512925319948276,2.0098438333726087,0,678,0.5107266725271729
678,4.414268267034073,3.3599344174671075,3.795859283219775,3.5700359564830535,3.9301603749313654,4.573466861883326,3.8698598646635514,3.4965494909944312,1.9018499789079886,0,679,0.5099908236690585
679,3.590744853315162,3.76219157045438,5.740817919661812,3.464345139503214,5.184424571137428,5.636660688370521,3.294774043383635,3.435963338133392,1.9018499789079886,0,680,0.5580238809053792
680,4.1791879227712805,3.3599344174671075,6.321928094887363,3.464345139503214,2.013916780335185,3.8038966022851928,2.4320652135221836,3.461163892258534,2.0098438333726087,0,681,0.48108064946166645
681,1.2761356763732723,3.750493979010853,6.321928094887363,3.4500844463780447,3.9301603749313654,3.809954113105561,2.4320652135221836,3.462753639020927,2.0098438333726087,0,682,0.4717389351650568
682,5.553002759323611,3.750493979010853,3.8468432119385794,3.5700359564830535,5.184424571137428,4.522840788813359,5.733123527871812,3.512925319948276,1.9018499789079886,0,683,0.5822553983225007
683,4.189680296588922,3.3599344174671075,3.8079321155203494,3.1253210507925444,5.137965260044767,3.1975999598851605,5.725469955328377,3.472329083735911,1.9018499789079886,0,684,0.5255809062225484
684,3.9235777245413974,3.6152870375779536,3.8804446153047176,3.464345139503214,3.9345655540513667,3.7641504234924366,3.8119789485830515,4.339345147964772,1.9018499789079886,0,685,0.5057072221925161
685,1.2761356763732723,3.6510877590058004,3.8996950942043145,3.5700359564830535,2.013916780335185,5.636660688370521,4.310432456049533,3.462753639020927,2.0098438333726087,0,686,0.46224234297912653
686,4.717856771218502,4.442222328605074,3.8038966022851928,3.5700359564830535,2.013916780335185,2.294774043383635,4.310432456049533,3.435963338133392,2.0098438333726087,0,687,0.4741488527410436
687,4.189680296588922,4.522840788813359,3.8468432119385794,3.464345139503214,2.013916780335185,2.294774043383635,2.4320652135221836,3.0162493516450746,3.965784284662087,0,688,0.4609397401914507
688,1.2761356763732723,3.5786285669991056,3.834441745538826,3.5700359564830535,3.9301603749313654,3.7641504234924366,4.321928094887363,3.472329083735911,1.2733431373143127,0,689,0.44970007064618567
689,4.717856771218502,3.5786285669991056,3.8996950942043145,3.4004917640810643,3.9301603749313654,2.294774043383635,4.04930764022437,3.472329083735911,1.2733431373143127,0,690,0.4744222627162497
690,3.590744853315162,3.601211852366231,5.740817919661812,3.394410848688886,3.7178567712185018,4.522840788813359,6.748553568441418,3.472329083735911,1.9018499789079886,0,691,0.5685429666662802
691,1.2761356763732723,3.750493979010853,5.55979192498625,3.4004917640810643,2.013916780335185,5.243318260190996,4.321928094887363,3.4965494909944312,2.0098438333726087,0,692,0.4814864467081332
692,1.2761356763732723,4.442222328605074,3.8038966022851928,3.3913799756395075,3.7178567712185018,3.8038966022851928,5.259806382979565,3.446934455954395,1.2733431373143127,0,693,0.47130587295028736
693,5.002310160687201,3.750493979010853,4.594225422050124,3.437525541903675,6.658355759469839,4.522840788813359,4.321928094887363,3.472329083735911,1.9018499789079886,0,694,0.583592958295306
694,1.2761356763732723,3.8762013915373785,5.629500896797655,3.464345139503214,5.184424571137428,3.7918573526622783,3.294774043383635,3.472329083735911,1.2733431373143127,0,695,0.4844374511195375
695,1.2761356763732723,3.750493979010853,5.55979192498625,3.1253210507925444,3.9301603749313654,3.7918573526622783,3.294774043383635,3.462753639020927,1.2733431373143127,0,696,0.4565720285214531
696,1.2761356763732723,3.750493979010853,3.6730025354342413,3.464345139503214,3.9345655540513667,3.7641504234924366,4.310432456049533,3.446934455954395,2.0098438333726087,0,697,0.4591330302606104
697,1.2761356763732723,3.6510877590058004,6.392894616241506,3.464345139503214,5.137965260044767,2.294774043383635,5.725469955328377,4.339345147964772,2.0098438333726087,0,698,0.5313728395441558
698,1.2761356763732723,3.6152870375779536,3.8038966022851928,3.432843996289213,2.013916780335185,2.294774043383635,5.573466861883326,3.0162493516450746,3.965784284662087,0,699,0.4492538218746584
699,3.9235777245413974,3.8762013915373785,6.687799537362322,3.394410848688886,3.7178567712185018,2.294774043383635,3.294774043383635,3.0162493516450746,1.2733431373143127,0,700,0.4877856707054849
700,3.9235777245413974,3.6510877590058004,3.8079321155203494,3.464345139503214,2.013916780335185,6.429731384421878,2.4320652135221836,3.462753639020927,2.0098438333726087,0,701,0.48338905466723786
701,4.1791879227712805,3.6510877590058004,3.8038966022851928,6.148161027150656,5.184424571137428,2.294774043383635,5.259806382979565,3.5513104482311593,1.2733431373143127,0,702,0.5477072195987248
702,1.2761356763732723,3.6152870375779536,3.8468432119385794,3.4500844463780447,6.795859283219775,3.7641504234924366,4.282087830355571,3.461163892258534,1.2733431373143127,0,703,0.49221691676713564
703,1.2761356763732723,3.6510877590058004,6.321928094887363,5.054092702789747,4.414268267034073,3.7918573526622783,2.4320652135221836,3.512925319948276,2.0098438333726087,0,704,0.503052201301724
704,3.9235777245413974,4.522840788813359,3.8038966022851928,3.4004917640810643,3.9345655540513667,6.55979192498625,3.8119789485830515,3.472329083735911,1.9018499789079886,0,705,0.547479906573342
705,1.2761356763732723,3.750493979010853,5.680382065799839,3.1253210507925444,3.7178567712185018,3.7918573526622783,5.063710705351345,3.4965494909944312,1.2733431373143127,0,706,0.4830852889196947
706,4.717856771218502,3.8762013915373785,3.834441745538826,3.1253210507925444,2.013916780335185,2.294774043383635,5.173970213500261,3.435963338133392,2.0098438333726087,0,707,0.47234124584910914
707,1.2761356763732723,3.6510877590058004,5.740817919661812,3.5700359564830535,3.330610337987163,3.7918573526622783,2.4320652135221836,3.4965494909944312,2.0098438333726087,0,708,0.4540055295080662
708,1.2761356763732723,3.3599344174671075,3.6730025354342413,3.3913799756395075,4.414268267034073,5.243318260190996,3.294774043383635,3.0162493516450746,2.0098438333726087,0,709,0.4598923502300352
709,3.9235777245413974,3.3451978742102093,3.8996950942043145,3.464345139503214,4.365871442474959,3.7918573526622783,2.4320652135221836,3.4965494909944312,1.2733431373143127,0,710,0.46475170892024237
710,1.2761356763732723,3.6152870375779536,3.795859283219775,3.1253210507925444,6.779917739350753,3.9411986463838136,4.04930764022437,3.5513104482311593,1.2733431373143127,0,711,0.48668073878090434
711,7.895394956770689,3.3599344174671075,5.553002759323611,3.1253210507925444,3.979373349410042,3.1975999598851605,3.8119789485830515,3.5513104482311593,1.9018499789079886,0,712,0.5636641813501789
712,1.2761356763732723,3.601211852366231,5.740817919661812,3.3913799756395075,3.330610337987163,3.9411986463838136,5.764150423492437,3.4965494909944312,1.2733431373143127,0,713,0.4929985537113156
713,1.2761356763732723,3.76219157045438,4.594225422050124,3.464345139503214,6.658355759469839,5.636660688370521,4.310432456049533,3.0162493516450746,1.2733431373143127,0,714,0.5267253657605983
714,1.2761356763732723,3.601211852366231,5.629500896797655,3.464345139503214,3.330610337987163,5.243318260190996,4.310432456049533,3.462753639020927,1.2733431373143127,0,715,0.48953147503065114
715,1.2761356763732723,4.522840788813359,3.795859283219775,3.1253210507925444,4.037413961643117,2.294774043383635,3.8119789485830515,3.462753639020927,2.0098438333726087,0,716,0.4390974903936558
716,4.0564911988382635,3.76219157045438,4.5700359564830535,3.4500844463780447,3.7178567712185018,4.756330919033138,2.4320652135221836,3.472329083735911,1.2733431373143127,0,717,0.48796761144162426
717,4.0564911988382635,3.3451978742102093,5.553002759323611,3.1253210507925444,3.7178567712185018,3.1975999598851605,5.117787378107137,3.446934455954395,1.9018499789079886,0,718,0.5185142837987959
718,1.2761356763732723,3.8180705623099334,3.8468432119385794,3.464345139503214,6.658355759469839,4.756330919033138,5.002310160687201,3.0162493516450746,1.2733431373143127,0,719,0.5130899339741399
719,1.2761356763732723,3.6152870375779536,3.8079321155203494,3.464345139503214,4.321928094887363,3.7641504234924366,5.006941609418847,3.462753639020927,1.2733431373143127,0,720,0.46475658079274973
720,1.2761356763732723,3.750493979010853,3.795859283219775,3.464345139503214,3.9345655540513667,2.294774043383635,5.259806382979565,3.5513104482311593,2.0098438333726087,0,721,0.4545963889906908
721,5.553002759323611,3.3451978742102093,3.8804446153047176,3.437525541903675,3.9345655540513667,3.1975999598851605,3.8119789485830515,3.512925319948276,1.9018499789079886,0,722,0.5047704511406043
722,4.189680296588922,3.8762013915373785,4.5700359564830535,3.4500844463780447,3.9345655540513667,4.522840788813359,5.063710705351345,4.339345147964772,1.9018499789079886,0,723,0.5554910042618714
723,1.2761356763732723,3.6152870375779536,6.321928094887363,3.5700359564830535,3.9301603749313654,3.9411986463838136,3.294774043383635,3.461163892258534,1.2733431373143127,0,724,0.4754672916702073
724,3.590744853315162,3.6510877590058004,5.553002759323611,3.4004917640810643,2.013916780335185,3.1975999598851605,5.002310160687201,3.0162493516450746,1.2733431373143127,0,725,0.4756953816715291
725,1.2761356763732723,3.8762013915373785,5.680382065799839,3.1253210507925444,4.321928094887363,2.294774043383635,3.8698598646635514,3.462753639020927,2.0098438333726087,0,726,0.46358484698593083
726,3.590744853315162,3.3451978742102093,3.8038966022851928,6.7027498788282935,3.9345655540513667,3.1975999598851605,4.321928094887363,3.0162493516450746,1.9018499789079886,0,727,0.5239802115903979
727,4.189680296588922,3.76219157045438,5.629500896797655,3.4500844463780447,3.9345655540513667,5.636660688370521,2.4320652135221836,3.461163892258534,1.2733431373143127,0,728,0.5232747520669814
728,4.1791879227712805,3.3451978742102093,6.573466861883326,3.394410848688886,3.9345655540513667,3.8038966022851928,2.4320652135221836,3.446934455954395,1.2733431373143127,0,729,0.5017949544947611
729,3.590744853315162,3.3451978742102093,3.8804446153047176,6.7027498788282935,3.7178567712185018,4.573466861883326,2.4320652135221836,3.461163892258534,1.2733431373143127,0,730,0.5109987905467449
730,4.717856771218502,3.750493979010853,5.539519529959989,3.464345139503214,3.9301603749313654,3.1975999598851605,2.4320652135221836,3.4965494909944312,1.2733431373143127,0,731,0.49278992311271813
731,1.2761356763732723,3.601211852366231,3.8804446153047176,3.394410848688886,3.330610337987163,5.680382065799839,3.8119789485830515,3.472329083735911,1.2733431373143127,0,732,0.4605422387230315
732,5.553002759323611,3.6152870375779536,3.8804446153047176,3.394410848688886,3.330610337987163,3.9411986463838136,3.294774043383635,3.461163892258534,1.9018499789079886,0,733,0.5016349421508037
733,1.2761356763732723,3.3451978742102093,3.834441745538826,3.4500844463780447,3.9345655540513667,3.7918573526622783,2.4320652135221836,3.512925319948276,2.0098438333726087,0,734,0.42747882709901913
734,1.2761356763732723,3.5786285669991056,5.137965260044767,3.437525541903675,2.013916780335185,3.7641504234924366,2.4320652135221836,4.339345147964772,3.965784284662087,0,735,0.4640236394337534
735,1.2761356763732723,3.3451978742102093,6.573466861883326,3.4004917640810643,3.330610337987163,5.912672948202524,5.573466861883326,3.512925319948276,1.2733431373143127,0,736,0.5299232164527476
736,1.2761356763732723,3.750493979010853,3.8079321155203494,3.432843996289213,2.013916780335185,2.294774043383635,5.063710705351345,3.4965494909944312,3.965784284662087,0,737,0.4509550281841229
737,1.2761356763732723,3.3599344174671075,3.8079321155203494,3.464345139503214,4.037413961643117,3.1975999598851605,5.725469955328377,3.446934455954395,1.2733431373143127,0,738,0.45850088378153514
738,6.04930764022437,3.8180705623099334,3.8079321155203494,3.4004917640810643,4.365871442474959,4.573466861883326,3.8119789485830515,6.587272661408357,1.9018499789079886,0,739,0.5937330156300771
739,3.9235777245413974,3.6152870375779536,5.55979192498625,3.4004917640810643,6.601211852366231,3.8038966022851928,5.002310160687201,3.435963338133392,1.9018499789079886,0,740,0.5771238811627137
740,1.2761356763732723,3.3599344174671075,3.795859283219775,3.464345139503214,5.658355759469839,3.1975999598851605,2.4320652135221836,3.462753639020927,2.0098438333726087,0,741,0.44405564261744307
741,4.080698059371917,3.3599344174671075,5.0397848661058635,3.464345139503214,5.184424571137428,5.680382065799839,4.321928094887363,3.472329083735911,1.9018499789079886,0,742,0.565677220574723
742,3.590744853315162,3.8180705623099334,4.594225422050124,3.464345139503214,4.365871442474959,2.294774043383635,2.4320652135221836,3.461163892258534,2.0098438333726087,0,743,0.46534986888497154
743,4.717856771218502,3.6152870375779536,3.8038966022851928,3.464345139503214,3.330610337987163,2.294774043383635,3.8698598646635514,3.461163892258534,1.2733431373143127,0,744,0.46225125206336487
744,4.080698059371917,4.442222328605074,3.8804446153047176,3.5700359564830535,2.013916780335185,5.327710447481368,4.04930764022437,6.844768883700721,1.2733431373143127,0,745,0.5498216859770984
745,4.414268267034073,3.8180705623099334,5.680382065799839,3.464345139503214,3.9345655540513667,3.809954113105561,5.259806382979565,3.446934455954395,1.9018499789079886,0,746,0.553660389440803
746,4.0564911988382635,3.601211852366231,5.680382065799839,3.4004917640810643,2.013916780335185,3.8038966022851928,4.310432456049533,3.462753639020927,1.2733431373143127,0,747,0.48970608096635354
747,1.2761356763732723,3.6152870375779536,6.687799537362322,3.5700359564830535,6.546245393148302,3.809954113105561,3.8119789485830515,3.462753639020927,1.2733431373143127,0,748,0.527679805200181
748,1.2761356763732723,3.76219157045438,4.886832943267265,3.394410848688886,4.321928094887363,5.680382065799839,4.04930764022437,4.339345147964772,1.2733431373143127,0,749,0.5111048428277374
749,1.2761356763732723,3.6152870375779536,3.795859283219775,3.5700359564830535,5.184424571137428,5.327710447481368,4.310432456049533,3.435963338133392,1.2733431373143127,0,750,0.49259248298905906
750,4.189680296588922,3.6510877590058004,3.8038966022851928,3.432843996289213,2.013916780335185,6.55979192498625,2.4320652135221836,4.339345147964772,2.0098438333726087,0,751,0.5025604847330094
751,4.1791879227712805,3.8180705623099334,3.834441745538826,3.464345139503214,3.7178567712185018,3.1975999598851605,5.063710705351345,3.462753639020927,1.9018499789079886,0,752,0.5057734171263488
752,3.590744853315162,3.6152870375779536,4.886832943267265,3.437525541903675,4.414268267034073,2.294774043383635,2.4320652135221836,3.472329083735911,2.0098438333726087,0,753,0.46724910856493307
753,3.9235777245413974,3.6510877590058004,3.795859283219775,3.5700359564830535,2.013916780335185,3.7918573526622783,3.294774043383635,3.472329083735911,1.2733431373143127,0,754,0.44606833770496934
754,1.2761356763732723,3.601211852366231,6.0397848661058635,3.394410848688886,2.013916780335185,3.809954113105561,5.002310160687201,3.461163892258534,2.0098438333726087,0,755,0.4743005532868748
755,1.2761356763732723,3.6510877590058004,4.5700359564830535,3.432843996289213,2.013916780335185,2.294774043383635,4.321928094887363,3.0162493516450746,3.965784284662087,0,756,0.44228702207675474
756,4.414268267034073,3.3451978742102093,4.5700359564830535,3.437525541903675,5.184424571137428,3.1975999598851605,3.8119789485830515,3.4965494909944312,1.9018499789079886,0,757,0.5169242676803096
757,1.2761356763732723,3.6152870375779536,3.6730025354342413,3.464345139503214,3.9301603749313654,4.522840788813359,3.294774043383635,3.5513104482311593,2.0098438333726087,0,758,0.45460515233138554
758,1.2761356763732723,3.5786285669991056,5.629500896797655,6.148161027150656,2.013916780335185,4.573466861883326,4.04930764022437,4.339345147964772,2.0098438333726087,0,759,0.5209357032073249
759,4.080698059371917,3.3599344174671075,5.748553568441418,3.464345139503214,6.764150423492437,3.1975999598851605,5.117787378107137,3.5513104482311593,1.9018499789079886,0,760,0.5762227965875122
760,4.080698059371917,3.6152870375779536,3.8038966022851928,3.4500844463780447,2.013916780335185,3.1975999598851605,5.117787378107137,3.5513104482311593,1.2733431373143127,0,761,0.466478249639722
761,4.189680296588922,3.5786285669991056,5.137965260044767,3.5700359564830535,4.365871442474959,2.294774043383635,2.4320652135221836,6.844768883700721,2.0098438333726087,0,762,0.5334147262664365
762,1.2761356763732723,3.5786285669991056,5.137965260044767,3.3913799756395075,5.658355759469839,3.9411986463838136,4.282087830355571,3.512925319948276,1.2733431373143127,0,763,0.4966651637259371
763,5.002310160687201,3.8180705623099334,3.795859283219775,3.4500844463780447,3.7178567712185018,4.522840788813359,4.282087830355571,3.472329083735911,1.9018499789079886,0,764,0.5262814123473547
764,5.002310160687201,3.6510877590058004,3.8804446153047176,6.7027498788282935,5.853084151912725,5.327710447481368,5.063710705351345,3.462753639020927,1.9018499789079886,0,765,0.6329284966312733
765,4.1791879227712805,3.6510877590058004,3.8468432119385794,3.437525541903675,2.013916780335185,3.1975999598851605,2.4320652135221836,3.472329083735911,2.0098438333726087,0,766,0.4376018257113025
766,3.590744853315162,3.8762013915373785,5.740817919661812,3.4500844463780447,2.013916780335185,4.522840788813359,5.006941609418847,3.472329083735911,1.2733431373143127,0,767,0.5105368189821513
