,Antenna information value,Hats information value,Faces information value,Heads information value,Body information value,Backgrounds information value,Trait count information value,Unique Trait count,Token Id,Rarity score
567,4.216250016992825,5.811978948583052,6.20024953829911,3.787866492466244,5.519528054772523,3.4707287562940685,0.0,0,567,0.4647380541396135
568,4.764150423492437,5.811978948583052,6.764150423492437,4.405069330187608,5.733123527871812,4.316168825598678,0.0,0,568,0.5094074759680586
569,4.580353247468567,6.795859283219775,6.429731384421878,3.9345655540513667,5.947862376664824,3.640253953094529,0.0,0,569,0.501941064635166
570,5.137965260044767,7.333516069162574,5.380821783940931,3.7563309190331373,5.878321443411748,4.473931188332412,0.0,0,570,0.5120710235342412
571,5.643856189774724,6.764150423492437,7.117787378107137,6.454822365384707,5.861447624847352,3.6510877590058004,0.0,0,571,0.5686642780403723
572,4.216250016992825,6.28771237954945,5.55979192498625,3.9345655540513667,5.601211852366231,3.640253953094529,0.0,0,572,0.46847408017976766
573,4.740817919661812,6.6152870375779536,5.587272661408357,4.480357457491845,5.764150423492437,3.5597919249862504,0.0,0,573,0.49263322434344775
574,4.539519529959989,6.0782590139204995,5.442222328605074,6.965784284662087,5.878321443411748,4.316168825598678,0.0,0,574,0.5322487019348789
575,4.539519529959989,5.467533417134262,5.417347659966045,5.643856189774724,6.0397848661058635,3.925768605814208,0.0,0,575,0.4972175883476257
576,4.764150423492437,5.828280760912152,5.673002535434241,4.930160374931366,6.930160374931366,3.640253953094529,0.0,0,576,0.5089487227842948
577,4.28771237954945,6.480357457491845,5.7027498788282935,5.643856189774724,5.779917739350753,4.316168825598678,0.0,0,577,0.5160744844338863
578,5.168771306825942,6.673002535434241,5.965784284662087,3.8365012677171206,5.844768883700721,4.486812479629145,0.0,0,578,0.5123074107195441
579,4.740817919661812,5.861447624847352,6.587272661408357,3.840629153339797,6.429731384421878,3.640253953094529,0.0,0,579,0.49828051364680376
580,4.148161027150656,5.811978948583052,5.493296513199343,4.405069330187608,6.265344566520995,3.925768605814208,0.0,0,580,0.4814490697824343
581,4.148161027150656,6.058893689053568,5.356975041986563,4.930160374931366,7.002310160687201,3.9170249727422317,0.0,0,581,0.5033013071636128
582,4.740817919661812,5.356975041986563,5.673002535434241,4.092955525127201,6.405069330187608,3.4803574574918454,0.0,0,582,0.4766354604175136
583,4.216250016992825,5.356975041986563,5.380821783940931,3.787866492466244,6.7027498788282935,4.461163892258535,0.0,0,583,0.47914526455659234
584,4.9839316313723465,6.965784284662087,6.097887820669432,4.34519787421021,6.20024953829911,3.9170249727422317,0.0,0,584,0.5208700287322096
585,7.965784284662087,12.287712379549449,12.287712379549449,12.287712379549449,12.287712379549449,12.287712379549449,0.0,5,585,7.018121887501747
586,5.368849142274855,6.643856189774724,7.0397848661058635,5.764150423492437,6.587272661408357,3.5597919249862504,0.0,0,586,0.5601815901008786
587,4.411195432984449,6.058893689053568,7.0397848661058635,4.405069330187608,6.158429362604483,3.4803574574918454,0.0,0,587,0.5055476419728151
588,4.356975041986563,5.573466861883326,5.50635266602479,3.8868329432672653,5.844768883700721,4.486812479629145,0.0,0,588,0.4751299086970236
589,4.299027692777283,5.733123527871812,6.380821783940931,4.351074440546879,5.9839316313723465,3.6510877590058004,0.0,0,589,0.4870478542298381
590,4.299027692777283,6.480357457491845,6.50635266602479,4.405069330187608,5.844768883700721,3.6510877590058004,0.0,0,590,0.4996665773097267
591,4.339345147964772,5.28771237954945,5.895394956770689,3.7641504234924366,5.9839316313723465,3.5597919249862504,0.0,0,591,0.46191380535070353
592,4.356975041986563,6.454822365384707,6.0397848661058635,3.7641504234924366,5.930160374931366,4.461163892258535,0.0,0,592,0.49678895217706964
593,4.886832943267265,6.058893689053568,6.50635266602479,4.351074440546879,5.733123527871812,5.321928094887363,0.0,0,593,0.5264476867605355
594,5.137965260044767,5.429731384421878,5.658355759469839,4.930160374931366,6.0397848661058635,3.4803574574918454,0.0,0,594,0.4914905121624683
595,4.423526234895169,6.0782590139204995,6.380821783940931,3.8868329432672653,7.0782590139204995,3.5597919249862504,0.0,0,595,0.5032046259718983
596,4.270904091862896,6.5328248773859805,6.380821783940931,4.405069330187608,5.861447624847352,3.6047177958677663,0.0,0,596,0.4975696712347488
597,4.339345147964772,5.811978948583052,7.828280760912152,4.092955525127201,5.519528054772523,3.4803574574918454,0.0,0,597,0.4978366007301084
598,4.886832943267265,6.454822365384707,6.097887820669432,4.34519787421021,5.764150423492437,3.640253953094529,0.0,0,598,0.4997063368702531
599,5.137965260044767,7.480357457491845,6.158429362604483,3.787866492466244,6.965784284662087,3.4707287562940685,0.0,0,599,0.5287376229840196
600,5.368849142274855,6.454822365384707,6.405069330187608,3.8868329432672653,6.861447624847352,3.640253953094529,0.0,0,600,0.522587553769658
601,4.299027692777283,5.828280760912152,6.587272661408357,4.34519787421021,5.764150423492437,3.4707287562940685,0.0,0,601,0.4853750391655377
602,5.299027692777283,5.28771237954945,6.380821783940931,3.8868329432672653,6.058893689053568,3.6510877590058004,0.0,0,602,0.4896964090316299
603,4.339345147964772,6.265344566520995,5.392894616241506,3.787866492466244,6.673002535434241,3.4297313844218773,0.0,0,603,0.47886260208884046
604,4.9839316313723465,5.828280760912152,6.20024953829911,4.34519787421021,5.733123527871812,4.461163892258535,0.0,0,604,0.505519076484245
605,5.299027692777283,6.333516069162574,6.310432456049533,4.092955525127201,7.643856189774724,4.473931188332412,0.0,0,605,0.5472041527448016
606,4.740817919661812,5.467533417134262,5.795859283219775,3.8365012677171206,5.844768883700721,4.473931188332412,0.0,0,606,0.4832081510698425
607,4.411195432984449,5.733123527871812,6.0397848661058635,4.405069330187608,5.861447624847352,3.925768605814208,0.0,0,607,0.4866845206346561
608,4.216250016992825,6.058893689053568,5.50635266602479,3.7563309190331373,5.658355759469839,3.5597919249862504,0.0,0,608,0.4607225604626466
609,4.270904091862896,5.467533417134262,7.243318260190996,3.9345655540513667,5.9839316313723465,4.473931188332412,0.0,0,609,0.5026709914391332
610,4.442222328605074,6.333516069162574,5.380821783940931,3.828280760912152,5.779917739350753,3.6047177958677663,0.0,0,610,0.4705519605514217
611,4.423526234895169,5.828280760912152,7.117787378107137,7.333516069162574,6.828280760912152,3.9170249727422317,0.0,0,611,0.5679475336576001
612,4.148161027150656,6.55979192498625,6.310432456049533,3.8868329432672653,6.429731384421878,3.9170249727422317,0.0,0,612,0.5007129759817045
613,4.811978948583052,6.7027498788282935,6.20024953829911,4.351074440546879,6.0397848661058635,3.9170249727422317,0.0,0,613,0.5130639904832193
614,4.299027692777283,6.828280760912152,5.50635266602479,3.7563309190331373,6.0782590139204995,3.6047177958677663,0.0,0,614,0.4818231765880414
615,4.28771237954945,6.058893689053568,5.310432456049533,3.787866492466244,5.861447624847352,4.461163892258535,0.0,0,615,0.47692927984247174
616,4.442222328605074,6.28771237954945,5.380821783940931,3.9345655540513667,5.9839316313723465,3.4707287562940685,0.0,0,616,0.47264290124263675
617,4.811978948583052,5.811978948583052,6.50635266602479,4.092955525127201,5.878321443411748,3.640253953094529,0.0,0,617,0.4925397220668944
618,5.643856189774724,6.0397848661058635,7.158429362604483,3.787866492466244,6.265344566520995,3.4297313844218773,0.0,0,618,0.5179049816734526
619,7.002310160687201,6.356975041986563,6.221623189091677,4.930160374931366,5.811978948583052,3.9170249727422317,0.0,0,619,0.5485876925633691
620,4.216250016992825,6.058893689053568,6.380821783940931,3.828280760912152,5.601211852366231,4.473931188332412,0.0,0,620,0.4896165090060725
621,4.764150423492437,5.254289378011999,6.50635266602479,4.480357457491845,5.811978948583052,3.6047177958677663,0.0,0,621,0.48741282823737664
622,5.368849142274855,5.733123527871812,6.221623189091677,3.7563309190331373,5.844768883700721,3.4803574574918454,0.0,0,622,0.4871437652907909
623,4.356975041986563,6.405069330187608,6.117787378107137,3.7563309190331373,5.861447624847352,3.4707287562940685,0.0,0,623,0.48014681859590347
624,4.442222328605074,6.0397848661058635,5.55979192498625,4.282087830355571,5.947862376664824,3.4707287562940685,0.0,0,624,0.4765281187146473
625,4.356975041986563,5.454822365384707,5.629500896797655,6.454822365384707,5.392894616241506,4.486812479629145,0.0,0,625,0.5091060463555375
626,4.411195432984449,5.356975041986563,5.493296513199343,4.480357457491845,5.601211852366231,3.4707287562940685,0.0,0,626,0.4616484617085351
627,4.299027692777283,5.795859283219775,6.50635266602479,6.405069330187608,5.519528054772523,3.6510877590058004,0.0,0,627,0.515532343723824
628,4.539519529959989,5.629500896797655,6.28771237954945,3.840629153339797,6.117787378107137,7.002310160687201,0.0,0,628,0.5354079462568662
629,4.539519529959989,6.733123527871812,5.493296513199343,3.787866492466244,5.878321443411748,4.473931188332412,0.0,0,629,0.4951707778290355
630,4.673002535434241,5.356975041986563,5.6152870375779536,3.7563309190331373,5.861447624847352,3.925768605814208,0.0,0,630,0.467657386143963
631,4.339345147964772,6.673002535434241,5.673002535434241,3.7563309190331373,5.861447624847352,4.486812479629145,0.0,0,631,0.49331036689672186
632,4.216250016992825,6.673002535434241,6.20024953829911,3.840629153339797,6.795859283219775,3.4297313844218773,0.0,0,632,0.499170832650385
633,4.442222328605074,5.467533417134262,5.6152870375779536,4.282087830355571,5.658355759469839,3.4803574574918454,0.0,0,633,0.4637646018170508
634,4.339345147964772,5.356975041986563,6.356975041986563,3.828280760912152,5.861447624847352,3.4707287562940685,0.0,0,634,0.46805697966791915
635,4.423526234895169,6.6152870375779536,5.442222328605074,3.7641504234924366,5.878321443411748,3.5597919249862504,0.0,0,635,0.475579969412646
636,5.299027692777283,6.0782590139204995,5.356975041986563,3.840629153339797,7.158429362604483,4.594225422050124,0.0,0,636,0.517945562092685
637,7.764150423492437,5.811978948583052,5.55979192498625,4.351074440546879,5.658355759469839,3.5597919249862504,0.0,0,637,0.5239953585478485
638,4.886832943267265,6.6152870375779536,6.20024953829911,3.828280760912152,5.764150423492437,3.9170249727422317,0.0,0,638,0.5000697161030406
639,4.673002535434241,5.811978948583052,5.587272661408357,4.092955525127201,6.587272661408357,3.640253953094529,0.0,0,639,0.4869464273987454
640,4.673002535434241,6.0397848661058635,5.795859283219775,4.282087830355571,7.002310160687201,3.4707287562940685,0.0,0,640,0.5009020128026092
641,4.216250016992825,5.573466861883326,6.20024953829911,3.7563309190331373,7.158429362604483,3.5597919249862504,0.0,0,641,0.4880965098748208
642,5.299027692777283,6.058893689053568,5.861447624847352,4.092955525127201,5.493296513199343,3.9170249727422317,0.0,0,642,0.49223217607867154
643,4.339345147964772,6.0397848661058635,5.7027498788282935,3.7563309190331373,6.828280760912152,3.4803574574918454,0.0,0,643,0.48300687029188805
644,5.137965260044767,6.0782590139204995,6.733123527871812,3.7641504234924366,5.392894616241506,3.4803574574918454,0.0,0,644,0.49005488167216055
645,4.580353247468567,5.356975041986563,7.117787378107137,3.787866492466244,6.587272661408357,7.0782590139204995,0.0,0,645,0.5528886036901508
646,4.764150423492437,5.811978948583052,6.380821783940931,4.405069330187608,6.20024953829911,3.4707287562940685,0.0,0,646,0.4972045868475875
647,4.9839316313723465,5.733123527871812,5.392894616241506,4.930160374931366,5.861447624847352,4.473931188332412,0.0,0,647,0.5026918970183208
648,4.580353247468567,5.254289378011999,6.0397848661058635,3.840629153339797,5.811978948583052,3.640253953094529,0.0,0,648,0.4673125614098503
649,4.270904091862896,5.467533417134262,6.158429362604483,4.405069330187608,6.20024953829911,7.0782590139204995,0.0,0,649,0.5380192638813458
650,4.580353247468567,5.733123527871812,6.310432456049533,3.9345655540513667,6.265344566520995,4.473931188332412,0.0,0,650,0.5014463873299686
651,4.339345147964772,6.673002535434241,5.658355759469839,3.840629153339797,7.158429362604483,3.5597919249862504,0.0,0,651,0.5003537539477859
652,4.28771237954945,6.795859283219775,6.310432456049533,3.8868329432672653,6.7027498788282935,3.6047177958677663,0.0,0,652,0.5061015893696356
653,4.673002535434241,5.629500896797655,6.50635266602479,3.7641504234924366,6.7027498788282935,3.9170249727422317,0.0,0,653,0.4997645920363132
654,4.148161027150656,6.454822365384707,5.454822365384707,3.840629153339797,6.0782590139204995,3.6510877590058004,0.0,0,654,0.4746904756304663
655,5.368849142274855,5.587272661408357,5.442222328605074,3.7563309190331373,5.947862376664824,4.594225422050124,0.0,0,655,0.4918174810696985
656,4.299027692777283,6.356975041986563,5.587272661408357,4.282087830355571,5.658355759469839,3.4297313844218773,0.0,0,656,0.47446086214739047
657,4.356975041986563,6.828280760912152,6.5328248773859805,4.405069330187608,5.601211852366231,3.6510877590058004,0.0,0,657,0.5026912666925211
658,4.270904091862896,5.587272661408357,6.587272661408357,3.8868329432672653,5.519528054772523,3.640253953094529,0.0,0,658,0.4725160395185721
659,4.411195432984449,5.9839316313723465,5.912672948202524,6.454822365384707,5.811978948583052,3.6510877590058004,0.0,0,659,0.5163136357149555
660,4.580353247468567,5.573466861883326,6.221623189091677,4.282087830355571,5.844768883700721,3.4297313844218773,0.0,0,660,0.47956510453074497
661,4.764150423492437,5.861447624847352,5.930160374931366,3.8365012677171206,5.844768883700721,3.4803574574918454,0.0,0,661,0.4761260988243165
662,5.168771306825942,5.356975041986563,6.28771237954945,3.7563309190331373,5.947862376664824,4.316168825598678,0.0,0,662,0.49401339731220134
663,4.811978948583052,6.28771237954945,6.097887820669432,3.9345655540513667,5.844768883700721,3.925768605814208,0.0,0,663,0.49511668016583593
664,4.673002535434241,6.795859283219775,5.795859283219775,3.7641504234924366,5.947862376664824,3.9170249727422317,0.0,0,664,0.4949737125309823
665,4.339345147964772,5.733123527871812,5.795859283219775,3.7641504234924366,5.673002535434241,4.473931188332412,0.0,0,665,0.47711986835273734
666,4.539519529959989,5.629500896797655,6.6152870375779536,3.828280760912152,6.265344566520995,5.321928094887363,0.0,0,666,0.5158998214057985
667,4.216250016992825,5.254289378011999,5.658355759469839,4.351074440546879,5.930160374931366,3.6510877590058004,0.0,0,667,0.4656130996645987
668,7.002310160687201,6.7027498788282935,5.658355759469839,4.405069330187608,5.764150423492437,3.640253953094529,0.0,0,668,0.5314894940626269
669,5.299027692777283,5.467533417134262,6.0397848661058635,3.8868329432672653,6.795859283219775,3.5597919249862504,0.0,0,669,0.4974582335624146
670,4.148161027150656,5.467533417134262,5.493296513199343,3.840629153339797,5.5328248773859805,4.486812479629145,0.0,0,670,0.46413973049524143
671,4.339345147964772,6.7027498788282935,6.429731384421878,4.405069330187608,6.405069330187608,4.316168825598678,0.0,0,671,0.5222808730422587
672,4.356975041986563,6.55979192498625,6.895394956770689,3.7563309190331373,5.912672948202524,3.6047177958677663,0.0,0,672,0.4980518967813842
673,4.216250016992825,5.861447624847352,7.243318260190996,3.787866492466244,6.7027498788282935,3.4297313844218773,0.0,0,673,0.5005429678171305
674,4.411195432984449,6.058893689053568,5.493296513199343,6.965784284662087,5.811978948583052,3.6510877590058004,0.0,0,674,0.5189820275894678
675,5.368849142274855,5.811978948583052,5.310432456049533,4.351074440546879,5.947862376664824,3.5597919249862504,0.0,0,675,0.48626154345921396
676,4.764150423492437,6.6152870375779536,6.117787378107137,5.764150423492437,5.861447624847352,4.461163892258535,0.0,0,676,0.5380760135197071
677,4.28771237954945,5.811978948583052,5.629500896797655,3.8365012677171206,5.601211852366231,3.9170249727422317,0.0,0,677,0.4659769962834474
678,5.137965260044767,6.333516069162574,5.764150423492437,3.828280760912152,6.0782590139204995,4.594225422050124,0.0,0,678,0.508474293599765
679,4.9839316313723465,5.28771237954945,5.356975041986563,3.7563309190331373,6.058893689053568,3.5597919249862504,0.0,0,679,0.4646905299248484
680,4.539519529959989,5.733123527871812,6.930160374931366,4.351074440546879,6.405069330187608,3.640253953094529,0.0,0,680,0.5062761696590902
681,4.148161027150656,6.454822365384707,5.795859283219775,3.9345655540513667,5.764150423492437,3.6047177958677663,0.0,0,681,0.4758840160648306
682,4.539519529959989,5.733123527871812,5.392894616241506,3.7563309190331373,5.861447624847352,3.9170249727422317,0.0,0,682,0.46784210833380646
683,4.886832943267265,6.454822365384707,6.0782590139204995,3.7641504234924366,5.748553568441418,4.486812479629145,0.0,0,683,0.5033959243620086
684,4.148161027150656,5.811978948583052,5.947862376664824,3.828280760912152,6.7027498788282935,3.5597919249862504,0.0,0,684,0.4806352571399546
685,4.886832943267265,5.467533417134262,5.764150423492437,3.8868329432672653,5.930160374931366,3.9170249727422317,0.0,0,685,0.47829143013471515
686,4.411195432984449,5.573466861883326,5.587272661408357,3.828280760912152,5.878321443411748,4.461163892258535,0.0,0,686,0.4764836256851569
687,4.539519529959989,5.629500896797655,6.265344566520995,3.840629153339797,5.55979192498625,3.4803574574918454,0.0,0,687,0.4696814487609675
688,5.137965260044767,6.480357457491845,6.28771237954945,3.828280760912152,5.878321443411748,3.9170249727422317,0.0,0,688,0.5051620313975049
689,7.002310160687201,5.828280760912152,5.50635266602479,3.7563309190331373,5.930160374931366,3.6047177958677663,0.0,0,689,0.50674002521722
690,4.299027692777283,5.733123527871812,5.930160374931366,7.333516069162574,5.861447624847352,3.925768605814208,0.0,0,690,0.5300500054108108
691,5.299027692777283,6.55979192498625,5.912672948202524,3.7641504234924366,5.811978948583052,3.4803574574918454,0.0,0,691,0.49391980668612545
692,4.673002535434241,6.356975041986563,6.0397848661058635,3.7641504234924366,6.828280760912152,4.594225422050124,0.0,0,692,0.5168059851454886
693,4.886832943267265,5.811978948583052,6.380821783940931,3.840629153339797,5.5328248773859805,4.473931188332412,0.0,0,693,0.49550659801386193
694,4.216250016992825,6.643856189774724,6.380821783940931,3.7563309190331373,6.20024953829911,4.486812479629145,0.0,0,694,0.5076399418459223
695,4.811978948583052,6.0782590139204995,6.221623189091677,3.7563309190331373,7.643856189774724,3.640253953094529,0.0,0,695,0.5151378457228872
696,5.137965260044767,5.587272661408357,5.55979192498625,4.351074440546879,5.493296513199343,3.4707287562940685,0.0,0,696,0.4742474386932729
697,4.339345147964772,5.429731384421878,7.0397848661058635,3.8868329432672653,5.717856771218502,3.5597919249862504,0.0,0,697,0.4802269914969953
698,4.339345147964772,6.764150423492437,5.55979192498625,4.092955525127201,6.265344566520995,3.4297313844218773,0.0,0,698,0.48788502766485625
699,4.740817919661812,6.587272661408357,5.795859283219775,4.092955525127201,5.878321443411748,3.925768605814208,0.0,0,699,0.4970122716666191
700,4.423526234895169,6.158429362604483,6.5328248773859805,5.9839316313723465,5.764150423492437,3.4707287562940685,0.0,0,700,0.5180424234935479
701,4.673002535434241,5.587272661408357,5.7027498788282935,3.787866492466244,5.601211852366231,4.594225422050124,0.0,0,701,0.4797941753852416
702,4.148161027150656,6.733123527871812,5.673002535434241,3.840629153339797,6.158429362604483,5.321928094887363,0.0,0,702,0.5106993495294984
703,4.148161027150656,5.254289378011999,5.673002535434241,3.8365012677171206,5.912672948202524,7.0782590139204995,0.0,0,703,0.5111417510650988
704,4.270904091862896,6.55979192498625,6.310432456049533,3.8365012677171206,6.480357457491845,3.4803574574918454,0.0,0,704,0.4956880571191917
705,4.673002535434241,5.748553568441418,5.380821783940931,6.454822365384707,7.0782590139204995,3.5597919249862504,0.0,0,705,0.527041227750776
706,4.886832943267265,5.467533417134262,6.6152870375779536,3.7563309190331373,6.0782590139204995,3.4707287562940685,0.0,0,706,0.4850596326438984
707,4.270904091862896,5.429731384421878,6.0397848661058635,3.840629153339797,5.601211852366231,3.4803574574918454,0.0,0,707,0.45922682631692574
708,7.764150423492437,5.748553568441418,6.20024953829911,6.454822365384707,5.658355759469839,3.640253953094529,0.0,0,708,0.5682354363447816
709,4.764150423492437,7.0782590139204995,5.965784284662087,4.351074440546879,5.733123527871812,7.002310160687201,0.0,0,709,0.5590760319245066
710,5.643856189774724,6.7027498788282935,5.50635266602479,4.405069330187608,5.748553568441418,3.4707287562940685,0.0,0,710,0.5043232598260645
711,5.643856189774724,5.587272661408357,5.795859283219775,3.828280760912152,6.20024953829911,3.6047177958677663,0.0,0,711,0.4912322587581194
712,4.270904091862896,5.254289378011999,5.861447624847352,5.643856189774724,5.392894616241506,3.6047177958677663,0.0,0,712,0.48110445210192493
713,4.423526234895169,6.454822365384707,5.6152870375779536,4.092955525127201,7.0782590139204995,3.4803574574918454,0.0,0,713,0.4990023749727054
714,4.339345147964772,5.356975041986563,5.764150423492437,4.092955525127201,5.779917739350753,3.4707287562940685,0.0,0,714,0.4614931716649029
715,4.580353247468567,6.0782590139204995,6.587272661408357,4.34519787421021,5.519528054772523,3.6510877590058004,0.0,0,715,0.49285786902328266
716,4.411195432984449,6.480357457491845,5.380821783940931,3.828280760912152,6.0397848661058635,3.6510877590058004,0.0,0,716,0.47731398778050615
717,4.148161027150656,5.9839316313723465,7.828280760912152,4.480357457491845,6.587272661408357,3.4297313844218773,0.0,0,717,0.5200314283601906
718,4.580353247468567,6.0782590139204995,5.493296513199343,4.282087830355571,5.601211852366231,3.4803574574918454,0.0,0,718,0.4728925767020219
719,4.339345147964772,6.965784284662087,5.658355759469839,3.7563309190331373,6.673002535434241,4.316168825598678,0.0,0,719,0.5080351443576153
720,4.356975041986563,5.811978948583052,5.912672948202524,3.7563309190331373,5.55979192498625,4.316168825598678,0.0,0,720,0.4760705444441089
721,4.339345147964772,5.629500896797655,5.7027498788282935,3.9345655540513667,6.265344566520995,3.4707287562940685,0.0,0,721,0.47011549976838635
722,4.339345147964772,5.587272661408357,6.795859283219775,3.840629153339797,5.861447624847352,4.461163892258535,0.0,0,722,0.49484487942445315
723,4.673002535434241,5.573466861883326,6.733123527871812,4.282087830355571,5.733123527871812,4.461163892258535,0.0,0,723,0.5039813190839728
724,4.9839316313723465,6.0397848661058635,6.55979192498625,4.34519787421021,5.947862376664824,3.6510877590058004,0.0,0,724,0.505129894195621
725,4.423526234895169,6.55979192498625,7.333516069162574,3.828280760912152,5.717856771218502,3.4803574574918454,0.0,0,725,0.5021766399268569
726,4.411195432984449,6.28771237954945,5.417347659966045,4.092955525127201,6.058893689053568,4.473931188332412,0.0,0,726,0.49254283654816544
727,4.423526234895169,8.117787378107137,5.356975041986563,4.092955525127201,5.844768883700721,4.594225422050124,0.0,0,727,0.5195908858705524
728,4.811978948583052,6.764150423492437,6.5328248773859805,3.828280760912152,6.673002535434241,3.9170249727422317,0.0,0,728,0.5211453857893413
729,5.168771306825942,6.930160374931366,5.673002535434241,3.8365012677171206,5.811978948583052,3.4707287562940685,0.0,0,729,0.4949318045419183
730,4.299027692777283,5.254289378011999,5.356975041986563,3.828280760912152,6.7027498788282935,3.9170249727422317,0.0,0,730,0.47037365787213137
731,5.168771306825942,5.733123527871812,5.912672948202524,3.8868329432672653,6.265344566520995,3.4707287562940685,0.0,0,731,0.4876632070302229
732,4.148161027150656,5.673002535434241,6.795859283219775,4.282087830355571,5.658355759469839,3.6047177958677663,0.0,0,732,0.48325256786084453
733,5.368849142274855,5.28771237954945,6.20024953829911,5.643856189774724,5.748553568441418,4.461163892258535,0.0,0,733,0.5240793334391632
734,4.423526234895169,6.0782590139204995,6.265344566520995,5.764150423492437,5.55979192498625,3.4297313844218773,0.0,0,734,0.5050200986378106
735,4.270904091862896,5.454822365384707,6.50635266602479,3.828280760912152,5.878321443411748,4.594225422050124,0.0,0,735,0.48919221094120363
736,4.356975041986563,6.795859283219775,5.658355759469839,3.8868329432672653,5.878321443411748,3.4707287562940685,0.0,0,736,0.48140828205674224
737,4.270904091862896,6.828280760912152,5.587272661408357,3.7563309190331373,5.947862376664824,4.473931188332412,0.0,0,737,0.4945062463683423
738,4.270904091862896,5.629500896797655,5.55979192498625,3.8868329432672653,5.5328248773859805,5.321928094887363,0.0,0,738,0.4838870087842968
739,4.411195432984449,5.519528054772523,5.493296513199343,3.787866492466244,5.811978948583052,3.6047177958677663,0.0,0,739,0.4586815151627102
740,4.442222328605074,6.333516069162574,5.392894616241506,3.7563309190331373,5.717856771218502,3.9170249727422317,0.0,0,740,0.4736020183201637
741,4.423526234895169,5.454822365384707,5.795859283219775,3.9345655540513667,5.5328248773859805,3.5597919249862504,0.0,0,741,0.45984801459222135
742,4.356975041986563,5.828280760912152,6.5328248773859805,4.405069330187608,5.861447624847352,3.9170249727422317,0.0,0,742,0.4950997037150267
743,4.811978948583052,6.333516069162574,6.429731384421878,4.480357457491845,6.7027498788282935,3.9170249727422317,0.0,0,743,0.5235181537843123
744,4.356975041986563,5.861447624847352,5.356975041986563,4.930160374931366,5.5328248773859805,4.461163892258535,0.0,0,744,0.48865772526196116
745,5.368849142274855,5.811978948583052,6.733123527871812,3.8868329432672653,5.844768883700721,3.6047177958677663,0.0,0,745,0.5006856833685106
746,4.28771237954945,5.811978948583052,5.55979192498625,3.7563309190331373,6.221623189091677,4.316168825598678,0.0,0,746,0.4799107715603645
747,4.28771237954945,6.6152870375779536,5.50635266602479,4.092955525127201,6.587272661408357,3.6047177958677663,0.0,0,747,0.49177799077879475
748,4.270904091862896,5.9839316313723465,5.493296513199343,3.828280760912152,6.587272661408357,4.594225422050124,0.0,0,748,0.49279718596482125
749,4.886832943267265,7.333516069162574,6.20024953829911,4.092955525127201,6.828280760912152,3.4297313844218773,0.0,0,749,0.5250595715370513
750,4.673002535434241,5.356975041986563,5.629500896797655,4.282087830355571,5.861447624847352,3.4707287562940685,0.0,0,750,0.4690181326124434
751,4.764150423492437,6.0782590139204995,7.117787378107137,4.282087830355571,6.356975041986563,4.461163892258535,0.0,0,751,0.5296875871799942
752,4.423526234895169,5.467533417134262,6.405069330187608,4.34519787421021,5.844768883700721,3.9170249727422317,0.0,0,752,0.48711280465340934
753,6.429731384421878,6.828280760912152,5.795859283219775,3.8868329432672653,5.658355759469839,3.4297313844218773,0.0,0,753,0.5131589816789339
754,4.423526234895169,5.254289378011999,6.158429362604483,3.8365012677171206,5.601211852366231,3.5597919249862504,0.0,0,754,0.46196865689695477
755,4.539519529959989,6.058893689053568,5.795859283219775,4.405069330187608,5.601211852366231,3.6510877590058004,0.0,0,755,0.4814814731149577
756,4.270904091862896,6.0782590139204995,6.221623189091677,3.787866492466244,6.0782590139204995,3.6510877590058004,0.0,0,756,0.4820639956873981
757,4.339345147964772,5.467533417134262,7.643856189774724,3.9345655540513667,6.0782590139204995,4.594225422050124,0.0,0,757,0.5136235054795217
758,5.368849142274855,6.0782590139204995,5.6152870375779536,4.092955525127201,5.717856771218502,3.4707287562940685,0.0,0,758,0.4861645628028404
759,4.28771237954945,5.733123527871812,5.764150423492437,3.828280760912152,5.811978948583052,3.925768605814208,0.0,0,759,0.47025616872588816
760,4.539519529959989,6.733123527871812,5.417347659966045,3.8365012677171206,5.5328248773859805,3.4297313844218773,0.0,0,760,0.47246771586287756
761,4.673002535434241,6.058893689053568,6.764150423492437,3.8365012677171206,5.947862376664824,4.486812479629145,0.0,0,761,0.5089681788476349
762,5.368849142274855,6.7027498788282935,6.380821783940931,3.9345655540513667,6.429731384421878,4.486812479629145,0.0,0,762,0.5335825938746197
763,4.216250016992825,5.9839316313723465,6.20024953829911,4.930160374931366,5.519528054772523,3.4297313844218773,0.0,0,763,0.4851378016348947
764,4.811978948583052,5.733123527871812,6.6152870375779536,4.34519787421021,5.717856771218502,3.4297313844218773,0.0,0,764,0.4911191338458075
765,6.429731384421878,5.467533417134262,6.117787378107137,3.8868329432672653,6.7027498788282935,3.4297313844218773,0.0,0,765,0.5132483011542226
766,5.454822365384707,5.9839316313723465,6.55979192498625,4.930160374931366,6.356975041986563,3.6510877590058004,0.0,0,766,0.5277064194464302
767,4.886832943267265,5.573466861883326,6.28771237954945,3.7641504234924366,6.221623189091677,3.4803574574918454,0.0,0,767,0.4840850450856367
768,5.137965260044767,6.5328248773859805,6.221623189091677,3.8868329432672653,5.811978948583052,4.486812479629145,0.0,0,768,0.513947994300364
769,4.539519529959989,6.158429362604483,7.828280760912152,3.828280760912152,6.480357457491845,3.4297313844218773,0.0,0,769,0.5169370467980522
