,Body information value,Outerwear information value,Eyes information value,Species information value,Shoes information value,Background information value,Head information value,Attitude information value,Headwear information value,Eyewear information value,Underfoot information value,Trait count information value,Unique Trait count,Token Id,Rarity score
3108,2.6556259667142674,0.31096927281512715,5.184424571137428,4.1053180261449205,0.9805115704086398,2.582944140186851,1.907792561902911,2.3090019204430923,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3108,0.4095810412896865
3109,2.9400910109813148,0.31096927281512715,3.6029637591278236,3.0673340518542216,0.9805115704086398,2.5942254220501244,1.9153914246821906,2.354759487354735,5.695255342281369,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3109,0.4131566589124617
3110,2.6556259667142674,0.31096927281512715,3.1597180585730555,2.5088139035410735,0.9805115704086398,2.5942254220501244,1.9153914246821906,2.3090019204430923,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3110,0.35006397344470597
3111,3.5530027593236113,0.31096927281512715,3.665660560093073,2.782893391916608,0.9805115704086398,2.5303223701828106,1.9340141705014147,2.3090019204430923,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3111,0.37702954652296927
3112,3.3378856687903387,0.31096927281512715,3.1597180585730555,3.7700429914156373,4.714065192056127,2.5942254220501244,1.9340141705014147,2.3090019204430923,5.869859864663551,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3112,0.4944939007329149
3113,3.2611889370296834,0.31096927281512715,2.3681041409461954,2.968040258602455,4.811978948583052,2.582944140186851,2.6339716008428806,2.3140150132440973,5.795859283219775,5.756330919033138,0.051997284787553964,1.1956159645586584,0,3113,0.5625848657522254
3114,2.6556259667142674,0.31096927281512715,5.184424571137428,2.5088139035410735,0.9805115704086398,2.5942254220501244,1.907792561902911,2.354759487354735,5.836501267717121,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3114,0.4275657157647877
3115,2.6556259667142674,0.31096927281512715,3.235144328745296,3.6510877590058004,4.729291666280785,2.5942254220501244,1.9340141705014147,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3115,0.4073425773498957
3116,2.6556259667142674,0.31096927281512715,6.168771306825942,3.0673340518542216,5.092955525127201,2.5881399262621803,1.907792561902911,2.3025820060825506,4.80793211552035,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3116,0.509401875174443
3117,3.2848973639423953,0.31096927281512715,3.6029637591278236,3.7700429914156373,0.9805115704086398,2.5303223701828106,1.907792561902911,2.3298848187157053,5.869859864663551,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3117,0.4317559896702906
3118,3.2611889370296834,0.31096927281512715,3.235144328745296,3.0673340518542216,4.725469955328377,2.5881399262621803,1.907792561902911,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3118,0.407105992239076
3119,2.6556259667142674,0.31096927281512715,3.343732465205711,3.0673340518542216,0.9805115704086398,2.582944140186851,1.907792561902911,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3119,0.362776062179784
3120,2.9400910109813148,0.31096927281512715,5.0397848661058635,3.6510877590058004,4.8656476133766375,2.582944140186851,1.9340141705014147,2.3090019204430923,5.828280760912152,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3120,0.5186494499774221
3121,3.2611889370296834,0.31096927281512715,4.173970213500261,2.968040258602455,4.695255342281369,2.5942254220501244,2.6339716008428806,2.3090019204430923,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3121,0.4576601243389856
3122,3.669326877290843,5.34519787421021,6.168771306825942,4.454822365384707,0.9805115704086398,2.6117553466077004,7.002310160687201,2.3090019204430923,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3122,0.5912099312762948
3123,3.3378856687903387,0.31096927281512715,2.3681041409461954,2.968040258602455,5.20024953829911,2.5881399262621803,2.6339716008428806,2.3140150132440973,6.254289378011999,6.321928094887363,0.051997284787553964,1.1956159645586584,0,3123,0.5872716151624884
3124,3.1430541367175673,0.31096927281512715,7.058893689053568,3.6510877590058004,0.9805115704086398,2.5942254220501244,1.9340141705014147,2.3090019204430923,5.869859864663551,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3124,0.4856893874138037
3125,4.235144328745296,5.710283551513701,5.184424571137428,3.0673340518542216,4.811978948583052,2.5942254220501244,1.907792561902911,2.354759487354735,4.943416471633633,0.29760841569194924,0.051997284787553964,4.2405884674354235,0,3125,0.650952462196322
3126,3.2611889370296834,0.31096927281512715,3.343732465205711,2.5088139035410735,0.9805115704086398,2.5303223701828106,1.907792561902911,2.3090019204430923,5.55979192498625,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3126,0.4007755941954178
3127,7.20024953829911,0.31096927281512715,3.6029637591278236,3.291945228671648,0.9805115704086398,2.5881399262621803,2.6339716008428806,2.3025820060825506,8.643856189774725,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3127,0.5718574555827144
3128,5.102837036641166,0.31096927281512715,2.3681041409461954,2.968040258602455,4.714065192056127,2.582944140186851,2.6339716008428806,2.3090019204430923,5.795859283219775,5.756330919033138,9.587272661408358,1.5803532474685666,0,3128,0.7552084073517457
3129,3.2848973639423953,0.31096927281512715,3.742747946760212,3.291945228671648,5.0782590139204995,2.6117553466077004,1.9340141705014147,2.3140150132440973,5.454822365384707,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3129,0.4948845288536801
3130,3.5530027593236113,5.710283551513701,3.1597180585730555,3.0673340518542216,0.9805115704086398,2.5881399262621803,1.9153914246821906,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3130,0.43900169909241465
3131,3.1430541367175673,0.31096927281512715,3.665660560093073,2.782893391916608,0.9805115704086398,2.5942254220501244,1.9340141705014147,2.3140150132440973,5.243318260190996,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3131,0.4050140510558696
3132,5.102837036641166,0.31096927281512715,4.316168825598678,2.968040258602455,0.9805115704086398,2.5303223701828106,2.6339716008428806,2.354759487354735,6.28771237954945,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3132,0.5046153482113269
3133,2.9400910109813148,0.31096927281512715,3.1597180585730555,2.5088139035410735,0.9805115704086398,2.582944140186851,1.9340141705014147,2.3140150132440973,5.243318260190996,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3133,0.38858695731992976
3134,3.669326877290843,6.34519787421021,4.173970213500261,2.968040258602455,5.092955525127201,3.6896598793878495,2.6339716008428806,2.354759487354735,5.594225422050124,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3134,0.6352982415294461
3135,4.235144328745296,0.31096927281512715,3.235144328745296,3.291945228671648,5.0782590139204995,2.5942254220501244,1.907792561902911,2.3025820060825506,1.6966576055126692,0.29760841569194924,8.53282487738598,1.5803532474685666,0,3135,0.5793130556354621
3136,2.9400910109813148,0.31096927281512715,3.1597180585730555,2.5088139035410735,0.9805115704086398,2.6117553466077004,1.907792561902911,2.3025820060825506,4.80793211552035,6.23242994404826,0.051997284787553964,1.5803532474685666,0,3136,0.4856581091577223
3137,3.3378856687903387,0.31096927281512715,2.3681041409461954,2.5088139035410735,4.714065192056127,2.582944140186851,1.907792561902911,2.3140150132440973,5.519528054772523,5.912672948202524,0.051997284787553964,1.5803532474685666,0,3137,0.5470233844130911
3138,2.9400910109813148,0.31096927281512715,3.235144328745296,2.5088139035410735,0.9805115704086398,2.582944140186851,1.9153914246821906,2.3025820060825506,5.243318260190996,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3138,0.38933656098815195
3139,2.6556259667142674,0.31096927281512715,2.3681041409461954,2.5088139035410735,0.9805115704086398,2.5942254220501244,1.9340141705014147,2.354759487354735,1.6966576055126692,5.912672948202524,0.051997284787553964,2.7074538120496614,0,3139,0.4308198523677363
3140,2.6556259667142674,0.31096927281512715,6.189680296588922,3.0673340518542216,4.8656476133766375,3.6259342817774622,1.9340141705014147,2.3025820060825506,5.405069330187608,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3140,0.53343706795508
3141,3.1430541367175673,5.34519787421021,3.742747946760212,2.5088139035410735,0.9805115704086398,2.5303223701828106,1.907792561902911,2.3140150132440973,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3141,0.42484769341126044
3142,3.5530027593236113,0.31096927281512715,3.6029637591278236,2.782893391916608,0.9805115704086398,2.582944140186851,1.9340141705014147,2.3298848187157053,6.333516069162574,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3142,0.4288391506366913
3143,3.5530027593236113,0.31096927281512715,4.316168825598678,2.968040258602455,5.0685438590872876,2.5942254220501244,2.6339716008428806,2.3140150132440973,5.828280760912152,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3143,0.5143646633909813
3144,3.2848973639423953,0.31096927281512715,3.665660560093073,3.7700429914156373,4.695255342281369,3.6896598793878495,1.9340141705014147,2.3298848187157053,4.80793211552035,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3144,0.5025653723881227
3145,3.2611889370296834,0.31096927281512715,3.665660560093073,3.291945228671648,4.811978948583052,2.5303223701828106,1.907792561902911,2.354759487354735,5.28771237954945,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3145,0.4849533273553422
3146,2.6556259667142674,0.31096927281512715,5.0397848661058635,2.5088139035410735,4.714065192056127,3.6896598793878495,1.907792561902911,2.3090019204430923,5.740817919661812,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3146,0.5089793914924208
3147,6.861447624847352,0.31096927281512715,2.3681041409461954,3.6510877590058004,0.9805115704086398,2.5303223701828106,2.6339716008428806,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,7.50635266602479,0,3147,0.5162043743786408
3148,6.861447624847352,0.31096927281512715,2.3681041409461954,4.1053180261449205,0.9805115704086398,2.5942254220501244,2.6339716008428806,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,7.50635266602479,0,3148,0.5247648815228787
3149,3.669326877290843,0.31096927281512715,3.343732465205711,3.6510877590058004,0.9805115704086398,2.582944140186851,1.9340141705014147,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3149,0.3887400867671173
3150,2.6556259667142674,0.31096927281512715,3.742747946760212,3.6510877590058004,0.9805115704086398,2.6117553466077004,1.9340141705014147,2.3025820060825506,5.519528054772523,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3150,0.417242848678136
3151,3.1430541367175673,0.31096927281512715,3.6029637591278236,4.1053180261449205,0.9805115704086398,2.5942254220501244,1.9153914246821906,2.3140150132440973,4.80793211552035,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3151,0.4183259970605851
3152,3.3378856687903387,0.31096927281512715,3.742747946760212,2.782893391916608,0.9805115704086398,3.6259342817774622,1.9153914246821906,2.354759487354735,5.519528054772523,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3152,0.43148133957187923
3153,3.5530027593236113,0.31096927281512715,3.665660560093073,2.782893391916608,0.9805115704086398,2.582944140186851,1.9153914246821906,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3153,0.37834727082834796
3154,2.9400910109813148,0.31096927281512715,6.168771306825942,2.5088139035410735,5.20024953829911,2.6117553466077004,1.9153914246821906,2.354759487354735,6.107803289534515,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3154,0.5295007037477304
3155,2.6556259667142674,0.31096927281512715,3.235144328745296,2.782893391916608,0.9805115704086398,3.6259342817774622,1.9340141705014147,2.3090019204430923,4.943416471633633,0.29760841569194924,9.828280760912152,1.5803532474685666,0,3155,0.569734487106117
3156,6.861447624847352,0.31096927281512715,2.3681041409461954,3.0673340518542216,0.9805115704086398,2.582944140186851,2.6339716008428806,2.3025820060825506,7.7027498788282935,0.29760841569194924,0.051997284787553964,6.011587974275212,0,3156,0.5811023964027614
3157,3.5530027593236113,0.31096927281512715,3.1597180585730555,3.7700429914156373,4.729291666280785,2.582944140186851,1.907792561902911,2.3090019204430923,5.795859283219775,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3157,0.49645735574838373
3158,6.861447624847352,0.31096927281512715,2.3681041409461954,5.28771237954945,0.9805115704086398,2.5303223701828106,2.6339716008428806,2.3140150132440973,5.321928094887363,5.869859864663551,0.051997284787553964,2.7074538120496614,0,3158,0.6152444975497565
3159,3.1430541367175673,0.31096927281512715,2.3681041409461954,2.782893391916608,4.729291666280785,2.5303223701828106,1.9153914246821906,2.3298848187157053,5.405069330187608,5.673002535434241,0.051997284787553964,1.5803532474685666,0,3159,0.5422517528311026
3160,2.6556259667142674,5.092955525127201,3.6029637591278236,2.782893391916608,5.221623189091677,2.5303223701828106,1.907792561902911,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3160,0.49108435507780607
3161,6.930160374931366,5.092955525127201,2.3681041409461954,5.28771237954945,5.221623189091677,2.582944140186851,2.6339716008428806,2.354759487354735,6.254289378011999,6.321928094887363,0.051997284787553964,1.5803532474685666,0,3161,0.7712519101495208
3162,3.3378856687903387,0.31096927281512715,6.020925838854548,3.291945228671648,5.0782590139204995,2.5881399262621803,1.907792561902911,2.3140150132440973,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3162,0.46412795075006796
3163,3.2848973639423953,5.092955525127201,3.665660560093073,3.0673340518542216,0.9805115704086398,2.6117553466077004,1.9153914246821906,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3163,0.4327110120850302
3164,2.9400910109813148,0.31096927281512715,3.1597180585730555,3.6510877590058004,0.9805115704086398,2.6117553466077004,1.9153914246821906,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3164,0.37468192619755847
3165,2.9400910109813148,0.31096927281512715,3.1597180585730555,2.5088139035410735,0.9805115704086398,2.5942254220501244,1.907792561902911,2.3140150132440973,6.34519787421021,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3165,0.406545176165979
3166,3.2848973639423953,5.34519787421021,4.316168825598678,2.968040258602455,4.8656476133766375,2.5303223701828106,2.6339716008428806,2.3140150132440973,5.28771237954945,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3166,0.5861270841171891
3167,3.669326877290843,0.31096927281512715,2.3681041409461954,2.968040258602455,0.9805115704086398,3.6896598793878495,2.6339716008428806,2.3298848187157053,5.772012541265407,5.756330919033138,0.051997284787553964,2.7074538120496614,0,3167,0.5491567078044194
3168,3.1430541367175673,0.31096927281512715,3.1597180585730555,3.0673340518542216,4.729291666280785,3.6259342817774622,1.9153914246821906,2.354759487354735,5.836501267717121,0.29760841569194924,9.587272661408358,4.2405884674354235,0,3168,0.6983514192974127
3169,3.2848973639423953,0.31096927281512715,3.1597180585730555,2.5088139035410735,4.729291666280785,2.5303223701828106,1.9153914246821906,2.354759487354735,6.333516069162574,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3169,0.48008516997697287
3170,3.5530027593236113,0.31096927281512715,3.235144328745296,2.5088139035410735,5.0782590139204995,2.6117553466077004,1.9340141705014147,2.354759487354735,5.405069330187608,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3170,0.4778399863061758
3171,2.6556259667142674,0.31096927281512715,3.235144328745296,3.0673340518542216,0.9805115704086398,2.5881399262621803,1.9153914246821906,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3171,0.3607824042239576
3172,3.5530027593236113,0.31096927281512715,4.316168825598678,2.968040258602455,0.9805115704086398,2.5942254220501244,2.6339716008428806,2.3298848187157053,6.107803289534515,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3172,0.4766816539875159
3173,3.1430541367175673,0.31096927281512715,2.3681041409461954,2.782893391916608,5.0782590139204995,2.5942254220501244,1.9340141705014147,2.354759487354735,5.405069330187608,6.002310160687201,0.051997284787553964,1.5803532474685666,0,3173,0.5552325436117017
3174,3.3378856687903387,0.31096927281512715,3.235144328745296,4.820106829466452,4.714065192056127,3.6259342817774622,1.907792561902911,2.3090019204430923,5.895394956770689,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3174,0.5301234184075421
3175,6.058893689053568,0.31096927281512715,2.3681041409461954,2.782893391916608,4.725469955328377,2.6117553466077004,1.907792561902911,2.3090019204430923,5.454822365384707,5.673002535434241,0.051997284787553964,1.5803532474685666,0,3175,0.5920604585432724
3176,3.2848973639423953,0.31096927281512715,3.235144328745296,4.1053180261449205,0.9805115704086398,2.582944140186851,1.9340141705014147,2.3025820060825506,4.80793211552035,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3176,0.4145248584073551
3177,3.3378856687903387,0.31096927281512715,2.3681041409461954,3.291945228671648,0.9805115704086398,2.5881399262621803,1.907792561902911,2.3298848187157053,1.6966576055126692,6.368849142274855,0.051997284787553964,2.7074538120496614,0,3177,0.4616228993132445
3178,3.5530027593236113,0.31096927281512715,3.343732465205711,2.782893391916608,4.811978948583052,2.6117553466077004,1.9340141705014147,2.3298848187157053,5.454822365384707,0.29760841569194924,8.643856189774725,4.2405884674354235,0,3178,0.6660790679011958
3179,5.102837036641166,0.31096927281512715,4.316168825598678,2.968040258602455,0.9805115704086398,2.6117553466077004,2.6339716008428806,2.3140150132440973,1.6966576055126692,0.29760841569194924,0.051997284787553964,6.011587974275212,0,3179,0.4840253215031719
3180,2.6556259667142674,0.31096927281512715,3.742747946760212,2.5088139035410735,0.9805115704086398,3.6259342817774622,1.9340141705014147,2.3025820060825506,6.34519787421021,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3180,0.4287680579026718
3181,3.669326877290843,0.31096927281512715,2.3681041409461954,4.454822365384707,5.0782590139204995,3.6259342817774622,8.333516069162574,2.3140150132440973,5.629500896797655,6.002310160687201,0.051997284787553964,1.5803532474685666,0,3181,0.7173628406823125
3182,3.2848973639423953,5.122805452873761,3.665660560093073,2.5088139035410735,4.8656476133766375,3.6896598793878495,1.9153914246821906,2.3025820060825506,5.519528054772523,0.29760841569194924,0.051997284787553964,4.2405884674354235,0,3182,0.6189930910400704
3183,3.5530027593236113,0.31096927281512715,3.343732465205711,2.5088139035410735,0.9805115704086398,2.6117553466077004,1.9153914246821906,2.3140150132440973,6.28771237954945,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3183,0.4191772574832616
3184,3.2848973639423953,0.31096927281512715,3.1597180585730555,2.5088139035410735,0.9805115704086398,3.6259342817774622,1.9153914246821906,2.3090019204430923,5.28771237954945,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3184,0.4118588504304556
3185,6.861447624847352,0.31096927281512715,2.3681041409461954,3.6510877590058004,0.9805115704086398,2.5942254220501244,2.6339716008428806,2.3025820060825506,5.828280760912152,0.29760841569194924,0.051997284787553964,6.011587974275212,0,3185,0.5599638117966915
3186,3.1430541367175673,0.31096927281512715,3.343732465205711,3.0673340518542216,0.9805115704086398,3.6259342817774622,1.9153914246821906,2.3298848187157053,5.594225422050124,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3186,0.4271925442906698
3187,3.669326877290843,5.34519787421021,3.6029637591278236,4.454822365384707,5.828280760912152,3.6259342817774622,7.158429362604483,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3187,0.6544980500729615
3188,4.235144328745296,0.31096927281512715,3.343732465205711,3.0673340518542216,0.9805115704086398,2.6117553466077004,1.9340141705014147,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3188,0.38891976078140805
3189,3.669326877290843,0.31096927281512715,3.1597180585730555,3.291945228671648,0.9805115704086398,2.5942254220501244,1.9340141705014147,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3189,0.3804036234201183
3190,2.9400910109813148,0.31096927281512715,3.1597180585730555,4.1053180261449205,5.0782590139204995,2.582944140186851,1.9153914246821906,2.354759487354735,1.6966576055126692,0.29760841569194924,6.764150423492437,1.5803532474685666,0,3190,0.5416881357223619
3191,3.5530027593236113,0.31096927281512715,3.665660560093073,4.1053180261449205,0.9805115704086398,2.5942254220501244,1.9340141705014147,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3191,0.40027923114860103
3192,3.3378856687903387,0.31096927281512715,3.1597180585730555,3.291945228671648,4.891107598367591,2.582944140186851,1.9153914246821906,2.3025820060825506,5.594225422050124,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3192,0.48436579602007523
3193,4.235144328745296,0.31096927281512715,3.343732465205711,3.291945228671648,4.891107598367591,3.6896598793878495,1.9340141705014147,2.3140150132440973,5.828280760912152,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3193,0.5248789572510711
3194,5.102837036641166,0.31096927281512715,4.316168825598678,2.968040258602455,0.9805115704086398,2.6117553466077004,2.6339716008428806,2.354759487354735,5.405069330187608,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3194,0.49137789695734385
3195,3.2848973639423953,0.31096927281512715,7.20024953829911,3.291945228671648,5.0685438590872876,2.582944140186851,1.9153914246821906,2.3298848187157053,6.795859283219775,0.29760841569194924,6.795859283219775,4.2405884674354235,0,3195,0.728855957463608
3196,2.9400910109813148,0.31096927281512715,3.742747946760212,3.0673340518542216,5.092955525127201,2.582944140186851,1.9340141705014147,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3196,0.41660632290213806
3197,3.3378856687903387,0.31096927281512715,3.235144328745296,2.782893391916608,5.0782590139204995,2.5881399262621803,1.907792561902911,2.3090019204430923,6.28771237954945,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3197,0.49181762810492907
3198,2.9400910109813148,0.31096927281512715,6.002310160687201,3.7700429914156373,4.695255342281369,3.6259342817774622,1.9153914246821906,2.3025820060825506,6.321928094887363,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3198,0.5586765916013251
3199,2.6556259667142674,0.31096927281512715,3.6029637591278236,3.7700429914156373,4.725469955328377,2.6117553466077004,1.9153914246821906,2.3298848187157053,5.828280760912152,6.23242994404826,0.051997284787553964,4.2405884674354235,0,3199,0.6323793955452265
3200,4.235144328745296,0.31096927281512715,4.173970213500261,2.968040258602455,4.725469955328377,2.5942254220501244,2.6339716008428806,2.3090019204430923,6.0782590139204995,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3200,0.521664570200322
3201,2.6556259667142674,0.31096927281512715,4.173970213500261,2.968040258602455,0.9805115704086398,3.6896598793878495,2.6339716008428806,2.3090019204430923,6.107803289534515,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3201,0.4772595238296411
3202,2.9400910109813148,0.31096927281512715,3.742747946760212,2.782893391916608,4.725469955328377,2.6117553466077004,1.9340141705014147,2.3140150132440973,5.836501267717121,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3202,0.48125454761055436
3203,2.9400910109813148,0.31096927281512715,3.235144328745296,3.291945228671648,4.725469955328377,2.582944140186851,1.9340141705014147,2.3025820060825506,5.795859283219775,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3203,0.47994208735232463
3204,3.5530027593236113,0.31096927281512715,3.665660560093073,2.5088139035410735,0.9805115704086398,2.5303223701828106,1.907792561902911,2.3025820060825506,5.740817919661812,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3204,0.4138005405116553
3205,3.2611889370296834,0.31096927281512715,3.1597180585730555,2.5088139035410735,0.9805115704086398,3.6896598793878495,1.9153914246821906,2.3140150132440973,5.55979192498625,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3205,0.4170980826614683
3206,2.9400910109813148,0.31096927281512715,3.343732465205711,2.782893391916608,0.9805115704086398,2.5881399262621803,1.9340141705014147,2.3025820060825506,5.55979192498625,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3206,0.4012811754148712
3207,3.1430541367175673,6.34519787421021,5.0397848661058635,2.782893391916608,0.9805115704086398,2.5942254220501244,1.9340141705014147,2.354759487354735,5.594225422050124,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3207,0.540240909293888
3208,2.9400910109813148,0.31096927281512715,3.742747946760212,4.1053180261449205,0.9805115704086398,2.5303223701828106,1.9153914246821906,2.3140150132440973,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3208,0.3898007609541252
3209,3.5530027593236113,0.31096927281512715,6.002310160687201,3.6510877590058004,0.9805115704086398,2.5881399262621803,1.9153914246821906,2.3025820060825506,1.6966576055126692,0.29760841569194924,0.051997284787553964,2.7074538120496614,0,3209,0.4305209133108997
3210,3.2611889370296834,0.31096927281512715,6.168771306825942,3.7700429914156373,0.9805115704086398,2.5942254220501244,1.9153914246821906,2.3140150132440973,5.454822365384707,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3210,0.46781806981408963
3211,3.1430541367175673,0.31096927281512715,3.1597180585730555,5.28771237954945,0.9805115704086398,2.5942254220501244,1.9153914246821906,2.3090019204430923,5.629500896797655,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3211,0.4440290693003347
3212,3.1430541367175673,0.31096927281512715,3.235144328745296,2.5088139035410735,5.0685438590872876,2.6117553466077004,1.9340141705014147,2.3298848187157053,5.55979192498625,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3212,0.4730517000208039
3213,2.6556259667142674,0.31096927281512715,3.235144328745296,3.0673340518542216,5.0782590139204995,2.5881399262621803,1.9340141705014147,2.3090019204430923,5.795859283219775,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3213,0.4775518510191803
3214,3.2848973639423953,0.31096927281512715,3.6029637591278236,2.5088139035410735,4.8656476133766375,2.5881399262621803,1.9153914246821906,2.3090019204430923,5.594225422050124,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3214,0.4776460695544353
3215,2.6556259667142674,5.299027692777283,3.343732465205711,3.6510877590058004,0.9805115704086398,2.6117553466077004,1.9340141705014147,2.3090019204430923,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3215,0.4300074838544639
3216,3.1430541367175673,0.31096927281512715,3.235144328745296,3.6510877590058004,4.695255342281369,2.5881399262621803,1.907792561902911,2.354759487354735,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3216,0.41516173217266095
3217,2.9400910109813148,0.31096927281512715,5.184424571137428,3.7700429914156373,0.9805115704086398,2.582944140186851,1.9340141705014147,2.3090019204430923,1.6966576055126692,0.29760841569194924,6.795859283219775,1.1956159645586584,0,3217,0.4956173749302839
3218,2.6556259667142674,0.31096927281512715,3.742747946760212,3.291945228671648,5.0685438590872876,2.5303223701828106,1.907792561902911,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3218,0.41436255852335135
3219,3.3378856687903387,0.31096927281512715,6.002310160687201,3.291945228671648,4.725469955328377,2.5881399262621803,1.9153914246821906,2.3298848187157053,1.6966576055126692,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3219,0.45837941250528313
3220,2.9400910109813148,0.31096927281512715,3.665660560093073,3.291945228671648,4.729291666280785,2.6117553466077004,1.907792561902911,2.3140150132440973,5.695255342281369,0.29760841569194924,0.051997284787553964,1.5803532474685666,0,3220,0.4856876605549642
3221,2.6556259667142674,0.31096927281512715,3.343732465205711,3.0673340518542216,0.9805115704086398,2.5303223701828106,1.9340141705014147,2.3298848187157053,5.28771237954945,0.29760841569194924,0.051997284787553964,1.1956159645586584,0,3221,0.3962813631677403
