,Body information value,Accesories information value,Face information value,Eyewear information value,Eyes information value,Mouth information value,Head information value,Role information value,Fur information value,Special information value,Trait count information value,Unique Trait count,Token Id,Rarity score
1225,1.3364276645824773,5.601211852366231,4.34519787421021,1.0810032301907997,3.624154275332176,3.040971781056306,1.2870081105382027,3.1228054528737617,4.9839316313723465,0.000721527917459226,0.000721527917459226,0,1225,0.4990777757424551
1226,5.895394956770689,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.155855418940657,3.368849142274855,1.2870081105382027,3.1379652600447674,5.636660688370521,0.000721527917459226,0.000721527917459226,0,1226,0.4602243514416159
1227,5.764150423492437,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.1152848709039667,4.259806382979565,5.974829424265094,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1227,0.4555190272717544
1228,5.921390165303634,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.662003536484984,4.125321050792545,5.9389842253183724,1.2947740433836354,7.28771237954945,0.000721527917459226,0.000721527917459226,0,1228,0.5611569757346587
1229,1.3364276645824773,0.23939580539097513,2.6073528560357366,1.0810032301907997,2.3147325934831584,3.173970213500261,1.2870081105382027,3.1379652600447674,4.9839316313723465,0.000721527917459226,0.000721527917459226,0,1229,0.3540305847489853
1230,1.3364276645824773,0.23939580539097513,1.4077462998850927,4.254289378011999,3.2108967824986188,3.3075728019102923,5.122805452873761,3.048113850300326,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1230,0.43303459718961484
1231,6.020925838854548,0.23939580539097513,2.6073528560357366,1.0810032301907997,3.204233052217608,4.259806382979565,1.2870081105382027,3.1228054528737617,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1231,0.4311959469121386
1232,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.624154275332176,3.352547329945754,4.848920526971188,3.048113850300326,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1232,0.3805541256298324
1233,6.020925838854548,0.23939580539097513,2.6073528560357366,3.244685095954902,2.3147325934831584,3.368849142274855,1.2870081105382027,3.010424979419093,5.748553568441418,0.000721527917459226,0.000721527917459226,0,1233,0.48888024027267957
1234,1.3364276645824773,0.23939580539097513,1.4077462998850927,4.254289378011999,2.3147325934831584,3.1090475285429777,5.448508591452505,3.077041035763828,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1234,0.4202605221730381
1235,6.658355759469839,0.23939580539097513,5.39896913065119,5.50635266602479,3.1152848709039667,4.259806382979565,1.2870081105382027,3.077041035763828,5.310432456049533,0.000721527917459226,0.000721527917459226,0,1235,0.6119760251111839
1236,5.803896602285193,0.23939580539097513,2.6073528560357366,2.446934455954395,2.3147325934831584,3.1090475285429777,4.848920526971188,3.010424979419093,5.665660560093073,0.000721527917459226,0.000721527917459226,0,1236,0.5275862625112445
1237,1.3364276645824773,0.23939580539097513,4.34519787421021,1.0810032301907997,2.3147325934831584,3.040971781056306,5.0782590139204995,3.010424979419093,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1237,0.40827725503152495
1238,1.3364276645824773,0.23939580539097513,4.34519787421021,3.244685095954902,4.840629153339797,3.1090475285429777,5.974829424265094,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1238,0.47618812960197643
1239,1.3364276645824773,0.23939580539097513,5.39896913065119,1.0810032301907997,4.662003536484984,3.3748230433194877,5.9389842253183724,3.1379652600447674,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1239,0.4899640568209858
1240,1.3364276645824773,0.23939580539097513,4.34519787421021,1.0810032301907997,3.1152848709039667,4.248793390257147,6.137965260044767,3.048113850300326,5.058893689053568,0.000721527917459226,0.000721527917459226,0,1240,0.5023851095158556
1241,6.1791879227712805,0.23939580539097513,4.740817919661812,1.0810032301907997,3.2108967824986188,3.040971781056306,1.2870081105382027,3.1228054528737617,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1241,0.45015104149008656
1242,1.3364276645824773,0.23939580539097513,5.39896913065119,1.0810032301907997,4.155855418940657,3.352547329945754,1.2870081105382027,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1242,0.36664224606285534
1243,1.3364276645824773,0.23939580539097513,5.411195432984449,3.294774043383635,2.3147325934831584,3.040971781056306,5.148161027150656,1.2947740433836354,5.058893689053568,0.000721527917459226,0.000721527917459226,0,1243,0.47654379617008097
1244,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,2.3147325934831584,3.040971781056306,4.848920526971188,3.1228054528737617,5.044538396076498,0.000721527917459226,0.000721527917459226,0,1244,0.3939712395150838
1245,6.658355759469839,0.23939580539097513,4.740817919661812,1.0810032301907997,3.624154275332176,3.368849142274855,1.2870081105382027,3.1228054528737617,5.044538396076498,0.000721527917459226,0.000721527917459226,0,1245,0.5121448933517238
1246,6.5328248773859805,0.23939580539097513,1.4077462998850927,2.446934455954395,2.3147325934831584,4.259806382979565,4.848920526971188,3.048113850300326,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1246,0.4899592148510773
1247,1.3364276645824773,5.828280760912152,4.34519787421021,3.244685095954902,4.662003536484984,5.016249351645075,5.148161027150656,1.2947740433836354,7.28771237954945,0.000721527917459226,0.000721527917459226,0,1247,0.6701086035525714
1248,6.34519787421021,0.23939580539097513,2.6073528560357366,2.446934455954395,3.204233052217608,3.040971781056306,4.848920526971188,3.1379652600447674,5.1791879227712805,0.000721527917459226,0.000721527917459226,0,1248,0.5452110992625613
1249,5.930160374931366,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.624154275332176,3.3075728019102923,5.316168825598678,3.077041035763828,5.680382065799839,0.000721527917459226,0.000721527917459226,0,1249,0.5208660056045771
1250,6.717856771218502,0.23939580539097513,4.698997743967186,4.254289378011999,3.204233052217608,3.173970213500261,4.848920526971188,3.077041035763828,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1250,0.5797911399377762
1251,5.836501267717121,5.828280760912152,1.4077462998850927,1.0810032301907997,3.624154275332176,3.3748230433194877,5.210896782498619,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1251,0.5349030957405222
1252,1.3364276645824773,0.23939580539097513,2.6073528560357366,2.446934455954395,4.943416471633633,3.1090475285429777,1.2870081105382027,1.2947740433836354,5.687799537362322,0.000721527917459226,0.000721527917459226,0,1252,0.40302452006821293
1253,1.3364276645824773,0.23939580539097513,1.4077462998850927,5.50635266602479,3.1152848709039667,3.3748230433194877,1.2870081105382027,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1253,0.3566053390708428
1254,8.643856189774725,0.23939580539097513,1.4077462998850927,3.294774043383635,4.176576709314742,4.248793390257147,1.2870081105382027,3.048113850300326,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1254,0.510844742980355
1255,1.3364276645824773,5.748553568441418,1.4077462998850927,1.0810032301907997,4.092955525127201,3.1090475285429777,6.117787378107137,3.077041035763828,5.1791879227712805,0.000721527917459226,0.000721527917459226,0,1255,0.5469597339931523
1256,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.2405884674354235,3.173970213500261,1.2870081105382027,3.077041035763828,5.063710705351345,0.000721527917459226,0.000721527917459226,0,1256,0.34955506575991
1257,5.787866492466244,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.624154275332176,3.173970213500261,5.1791879227712805,3.1228054528737617,5.063710705351345,0.000721527917459226,0.000721527917459226,0,1257,0.5035924968583467
1258,5.974829424265094,0.23939580539097513,4.448508591452505,3.244685095954902,4.176576709314742,4.259806382979565,6.107803289534515,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1258,0.571568179848862
1259,6.493296513199343,5.636660688370521,4.448508591452505,2.446934455954395,3.1152848709039667,3.3075728019102923,1.2870081105382027,3.1228054528737617,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1259,0.5725058503699597
1260,1.3364276645824773,5.828280760912152,2.6073528560357366,1.0810032301907997,2.3147325934831584,3.3748230433194877,5.974829424265094,3.048113850300326,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1260,0.4971370177205493
1261,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.662003536484984,7.6152870375779536,7.795859283219775,1.2947740433836354,5.054092702789747,0.000721527917459226,0.000721527917459226,0,1261,0.5353158102585043
1262,6.965784284662087,6.930160374931366,5.411195432984449,3.294774043383635,3.1152848709039667,3.3075728019102923,4.878321443411748,3.010424979419093,5.748553568441418,0.000721527917459226,0.000721527917459226,0,1262,0.7490956953090215
1263,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.2405884674354235,3.3748230433194877,1.2870081105382027,1.2947740433836354,5.636660688370521,0.000721527917459226,0.000721527917459226,0,1263,0.33184822237581574
1264,1.3364276645824773,0.23939580539097513,4.34519787421021,1.0810032301907997,3.2405884674354235,3.3748230433194877,1.2870081105382027,3.1228054528737617,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1264,0.3647775902922707
1265,5.930160374931366,0.23939580539097513,1.4077462998850927,3.294774043383635,3.204233052217608,5.016249351645075,5.316168825598678,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1265,0.5005824165689166
1266,5.974829424265094,5.828280760912152,4.448508591452505,1.0810032301907997,3.1152848709039667,3.040971781056306,1.2870081105382027,3.048113850300326,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1266,0.5367911715745233
1267,1.3364276645824773,0.23939580539097513,4.740817919661812,1.0810032301907997,3.624154275332176,3.173970213500261,6.34519787421021,3.1379652600447674,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1267,0.46401111844854986
1268,6.861447624847352,0.23939580539097513,4.840629153339797,4.254289378011999,3.204233052217608,3.368849142274855,1.2870081105382027,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1268,0.4933631030133841
1269,6.629500896797655,0.23939580539097513,5.270904091862896,3.244685095954902,3.1152848709039667,3.352547329945754,6.137965260044767,3.048113850300326,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1269,0.5932302776916085
1270,6.965784284662087,0.23939580539097513,1.4077462998850927,3.294774043383635,4.840629153339797,4.248793390257147,5.143054136717567,1.2947740433836354,5.680382065799839,0.000721527917459226,0.000721527917459226,0,1270,0.5814718884895477
1271,5.836501267717121,0.23939580539097513,1.4077462998850927,2.446934455954395,4.943416471633633,3.3748230433194877,6.097887820669432,1.2947740433836354,5.044538396076498,0.000721527917459226,0.000721527917459226,0,1271,0.538817412440647
1272,1.3364276645824773,0.23939580539097513,5.411195432984449,1.0810032301907997,3.624154275332176,3.368849142274855,7.930160374931366,3.010424979419093,5.310432456049533,0.000721527917459226,0.000721527917459226,0,1272,0.5498093150393749
1273,5.787866492466244,0.23939580539097513,1.4077462998850927,5.461163892258535,4.176576709314742,4.943416471633633,5.143054136717567,1.2947740433836354,5.044538396076498,0.000721527917459226,0.000721527917459226,0,1273,0.58820018409587
1274,1.3364276645824773,0.23939580539097513,1.4077462998850927,5.50635266602479,3.204233052217608,3.040971781056306,5.448508591452505,1.2947740433836354,5.310432456049533,0.000721527917459226,0.000721527917459226,0,1274,0.47038992330860113
1275,6.779917739350753,0.23939580539097513,2.6073528560357366,1.0810032301907997,3.204233052217608,3.173970213500261,5.221623189091677,3.1379652600447674,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1275,0.4950282381372911
1276,6.779917739350753,0.23939580539097513,4.878321443411748,1.0810032301907997,3.624154275332176,3.1090475285429777,1.2870081105382027,1.2947740433836354,5.680382065799839,0.000721527917459226,0.000721527917459226,0,1276,0.49119926513084083
1277,1.3364276645824773,0.23939580539097513,5.270904091862896,1.0810032301907997,2.3147325934831584,3.368849142274855,5.1791879227712805,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1277,0.4009128585123158
1278,1.3364276645824773,0.23939580539097513,4.912672948202524,1.0810032301907997,3.2405884674354235,3.1090475285429777,6.107803289534515,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1278,0.42240247494227406
1279,6.878321443411748,0.23939580539097513,4.556393348524385,1.0810032301907997,3.204233052217608,3.3748230433194877,5.20024953829911,3.1228054528737617,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1279,0.5336428341951555
1280,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.1152848709039667,3.352547329945754,6.467533417134262,3.048113850300326,5.044538396076498,0.000721527917459226,0.000721527917459226,0,1280,0.4406067538291931
1281,6.861447624847352,0.23939580539097513,4.556393348524385,2.446934455954395,4.092955525127201,3.3748230433194877,1.2870081105382027,3.048113850300326,5.054092702789747,0.000721527917459226,0.000721527917459226,0,1281,0.543648503624036
1282,5.787866492466244,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.2405884674354235,3.040971781056306,1.2870081105382027,3.048113850300326,5.779917739350753,0.000721527917459226,0.000721527917459226,0,1282,0.43744664007932815
1283,6.658355759469839,0.23939580539097513,1.4077462998850927,2.446934455954395,4.155855418940657,3.040971781056306,1.2870081105382027,3.010424979419093,5.665660560093073,0.000721527917459226,0.000721527917459226,0,1283,0.49011678160368116
1284,6.828280760912152,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.624154275332176,3.352547329945754,5.148161027150656,3.048113850300326,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1284,0.48347896100578985
1285,6.764150423492437,0.23939580539097513,4.840629153339797,1.0810032301907997,3.624154275332176,3.3748230433194877,5.1791879227712805,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1285,0.5127786440187109
1286,6.878321443411748,5.748553568441418,1.4077462998850927,3.294774043383635,3.2108967824986188,3.368849142274855,5.448508591452505,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1286,0.5864532709593823
1287,5.803896602285193,0.23939580539097513,5.39896913065119,3.294774043383635,4.840629153339797,3.368849142274855,4.878321443411748,1.2947740433836354,5.665660560093073,0.000721527917459226,0.000721527917459226,0,1287,0.6107930168278648
1288,1.3364276645824773,0.23939580539097513,1.4077462998850927,2.446934455954395,4.176576709314742,3.3748230433194877,6.137965260044767,1.2947740433836354,5.044538396076498,0.000721527917459226,0.000721527917459226,0,1288,0.4470434386942757
1289,1.3364276645824773,0.23939580539097513,4.878321443411748,1.0810032301907997,2.3147325934831584,3.352547329945754,1.2870081105382027,1.2947740433836354,5.0685438590872876,0.000721527917459226,0.000721527917459226,0,1289,0.36616273545113354
1290,1.3364276645824773,0.23939580539097513,4.34519787421021,3.244685095954902,3.1152848709039667,3.1090475285429777,5.148161027150656,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1290,0.4315993622796863
1291,1.3364276645824773,0.23939580539097513,4.448508591452505,5.50635266602479,3.1152848709039667,3.173970213500261,4.848920526971188,3.1228054528737617,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1291,0.5008869229030163
1292,1.3364276645824773,0.23939580539097513,1.4077462998850927,3.244685095954902,2.3147325934831584,3.3075728019102923,1.2870081105382027,3.077041035763828,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1292,0.3329508407549186
1293,6.265344566520995,0.23939580539097513,2.6073528560357366,1.0810032301907997,2.3147325934831584,3.173970213500261,1.2870081105382027,3.1228054528737617,5.063710705351345,0.000721527917459226,0.000721527917459226,0,1293,0.4417082283049313
1294,1.3364276645824773,0.23939580539097513,2.6073528560357366,1.0810032301907997,3.624154275332176,3.3748230433194877,5.0782590139204995,3.048113850300326,5.680382065799839,0.000721527917459226,0.000721527917459226,0,1294,0.45776677713971103
1295,1.3364276645824773,0.23939580539097513,1.4077462998850927,5.587272661408357,4.092955525127201,3.352547329945754,5.20024953829911,1.2947740433836354,5.310432456049533,0.000721527917459226,0.000721527917459226,0,1295,0.4885268516887168
1296,5.764150423492437,0.23939580539097513,2.6073528560357366,5.748553568441418,3.204233052217608,3.1090475285429777,6.097887820669432,3.010424979419093,5.680382065799839,0.000721527917459226,0.000721527917459226,0,1296,0.6226651558334605
1297,6.658355759469839,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.840629153339797,4.259806382979565,6.467533417134262,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1297,0.5091412383668731
1298,5.803896602285193,5.636660688370521,4.840629153339797,2.446934455954395,3.1152848709039667,3.1090475285429777,5.316168825598678,1.2947740433836354,5.063710705351345,0.000721527917459226,0.000721527917459226,0,1298,0.643132408811964
1299,1.3364276645824773,0.23939580539097513,5.39896913065119,4.254289378011999,2.3147325934831584,3.3075728019102923,1.2870081105382027,3.1228054528737617,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1299,0.42156004240710254
1300,6.04930764022437,0.23939580539097513,1.4077462998850927,1.0810032301907997,2.3147325934831584,5.102837036641166,1.2870081105382027,3.010424979419093,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1300,0.40908568416770885
1301,6.265344566520995,0.23939580539097513,4.698997743967186,2.446934455954395,4.840629153339797,3.3748230433194877,5.1791879227712805,3.048113850300326,7.243318260190996,0.000721527917459226,0.000721527917459226,0,1301,0.6555923929203334
1302,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,2.3147325934831584,4.248793390257147,1.2870081105382027,1.2947740433836354,5.643856189774724,0.000721527917459226,0.000721527917459226,0,1302,0.33106354474386046
1303,5.836501267717121,5.779917739350753,2.6073528560357366,3.294774043383635,4.840629153339797,3.173970213500261,4.848920526971188,3.048113850300326,5.608232280044003,0.000721527917459226,0.000721527917459226,0,1303,0.6854706513199137
1304,1.3364276645824773,0.23939580539097513,4.34519787421021,5.587272661408357,4.176576709314742,4.259806382979565,4.974829424265094,3.077041035763828,5.680382065799839,0.000721527917459226,0.000721527917459226,0,1304,0.5913325258006743
1305,1.3364276645824773,0.23939580539097513,2.6073528560357366,3.244685095954902,3.2405884674354235,3.3075728019102923,5.0782590139204995,3.010424979419093,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1305,0.4366916245523973
1306,1.3364276645824773,0.23939580539097513,4.556393348524385,3.244685095954902,3.1152848709039667,3.173970213500261,1.2870081105382027,1.2947740433836354,5.717856771218502,0.000721527917459226,0.000721527917459226,0,1306,0.42082223203790314
1307,1.3364276645824773,0.23939580539097513,4.34519787421021,3.294774043383635,3.204233052217608,3.1090475285429777,4.848920526971188,1.2947740433836354,5.310432456049533,0.000721527917459226,0.000721527917459226,0,1307,0.47380255152911027
1308,5.895394956770689,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.840629153339797,3.3075728019102923,5.316168825598678,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1308,0.45880954403734286
1309,1.3364276645824773,0.23939580539097513,4.878321443411748,5.587272661408357,2.3147325934831584,3.040971781056306,1.2870081105382027,3.010424979419093,4.9839316313723465,0.000721527917459226,0.000721527917459226,0,1309,0.46845227302013187
1310,5.974829424265094,0.23939580539097513,2.6073528560357366,3.244685095954902,3.2405884674354235,3.368849142274855,5.0782590139204995,3.077041035763828,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1310,0.5193558556590777
1311,1.3364276645824773,0.23939580539097513,4.556393348524385,2.446934455954395,4.092955525127201,4.248793390257147,1.2870081105382027,1.2947740433836354,5.058893689053568,0.000721527917459226,0.000721527917459226,0,1311,0.43128307466588167
1312,1.3364276645824773,0.23939580539097513,4.698997743967186,1.0810032301907997,3.1152848709039667,3.1090475285429777,1.2870081105382027,3.077041035763828,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1312,0.36434293637243936
1313,6.764150423492437,5.601211852366231,1.4077462998850927,1.0810032301907997,3.2405884674354235,5.016249351645075,4.878321443411748,3.077041035763828,5.063710705351345,0.000721527917459226,0.000721527917459226,0,1313,0.6344044937785173
1314,5.895394956770689,0.23939580539097513,4.698997743967186,1.0810032301907997,3.2108967824986188,4.259806382979565,5.210896782498619,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1314,0.5026339654047427
1315,5.803896602285193,0.23939580539097513,4.740817919661812,1.0810032301907997,3.2108967824986188,5.016249351645075,1.2870081105382027,3.010424979419093,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1315,0.4775142591333631
1316,6.965784284662087,0.23939580539097513,2.6073528560357366,1.0810032301907997,2.3147325934831584,3.3075728019102923,1.2870081105382027,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1316,0.38357146173487683
1317,6.717856771218502,0.23939580539097513,4.840629153339797,1.0810032301907997,2.3147325934831584,3.368849142274855,6.467533417134262,3.077041035763828,5.044538396076498,0.000721527917459226,0.000721527917459226,0,1317,0.5821083096543845
1318,1.3364276645824773,0.23939580539097513,4.556393348524385,1.0810032301907997,4.662003536484984,3.173970213500261,5.9389842253183724,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1318,0.4395001810875662
1319,6.1791879227712805,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.204233052217608,4.259806382979565,1.2870081105382027,3.077041035763828,5.717856771218502,0.000721527917459226,0.000721527917459226,0,1319,0.4644980186966157
1320,1.3364276645824773,5.601211852366231,5.651087759005801,1.0810032301907997,2.3147325934831584,3.368849142274855,6.107803289534515,1.2947740433836354,2.7466157641999254,0.000721527917459226,0.000721527917459226,0,1320,0.5180370349668645
1321,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.155855418940657,3.352547329945754,1.2870081105382027,1.2947740433836354,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1321,0.2978069451589922
1322,7.002310160687201,0.23939580539097513,2.6073528560357366,1.0810032301907997,2.3147325934831584,5.016249351645075,1.2870081105382027,1.2947740433836354,5.063710705351345,0.000721527917459226,0.000721527917459226,0,1322,0.45489820264916475
1323,1.3364276645824773,0.23939580539097513,4.698997743967186,2.446934455954395,2.3147325934831584,3.173970213500261,5.221623189091677,3.1379652600447674,4.9839316313723465,0.000721527917459226,0.000721527917459226,0,1323,0.48382435864970874
1324,5.895394956770689,0.23939580539097513,1.4077462998850927,3.244685095954902,4.840629153339797,4.125321050792545,5.1791879227712805,3.048113850300326,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1324,0.5393185175223351
1325,1.3364276645824773,0.23939580539097513,1.4077462998850927,2.446934455954395,3.1152848709039667,3.352547329945754,1.2870081105382027,3.048113850300326,5.1791879227712805,0.000721527917459226,0.000721527917459226,0,1325,0.37599345054669775
1326,6.629500896797655,0.23939580539097513,1.4077462998850927,3.294774043383635,3.2108967824986188,3.1090475285429777,5.1791879227712805,1.2947740433836354,4.9839316313723465,0.000721527917459226,0.000721527917459226,0,1326,0.5153462298587497
1327,1.3364276645824773,0.23939580539097513,2.6073528560357366,2.446934455954395,3.204233052217608,3.3075728019102923,5.143054136717567,3.1379652600447674,5.748553568441418,0.000721527917459226,0.000721527917459226,0,1327,0.47710853058257385
1328,1.3364276645824773,0.23939580539097513,1.4077462998850927,2.446934455954395,4.840629153339797,3.368849142274855,1.2870081105382027,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1328,0.3328564229545893
1329,6.861447624847352,0.23939580539097513,2.6073528560357366,5.748553568441418,4.155855418940657,3.368849142274855,1.2870081105382027,3.010424979419093,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1329,0.5282433970902924
1330,6.0397848661058635,0.23939580539097513,2.6073528560357366,1.0810032301907997,3.1152848709039667,5.102837036641166,1.2870081105382027,1.2947740433836354,7.137965260044767,0.000721527917459226,0.000721527917459226,0,1330,0.4899948029911706
1331,1.3364276645824773,6.643856189774724,1.4077462998850927,1.0810032301907997,2.3147325934831584,4.248793390257147,5.20024953829911,3.077041035763828,5.1791879227712805,0.000721527917459226,0.000721527917459226,0,1331,0.5353587973906818
1332,6.493296513199343,0.23939580539097513,2.6073528560357366,1.0810032301907997,4.155855418940657,3.3075728019102923,1.2870081105382027,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1332,0.4073822156135229
1333,1.3364276645824773,0.23939580539097513,2.6073528560357366,4.254289378011999,3.2108967824986188,3.3748230433194877,5.316168825598678,1.2947740433836354,5.717856771218502,0.000721527917459226,0.000721527917459226,0,1333,0.48027771282238396
1334,1.3364276645824773,0.23939580539097513,2.6073528560357366,1.0810032301907997,3.204233052217608,3.040971781056306,1.2870081105382027,3.010424979419093,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1334,0.3268141828745384
1335,5.974829424265094,5.636660688370521,1.4077462998850927,3.244685095954902,4.176576709314742,3.1090475285429777,1.2870081105382027,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1335,0.5068507874424901
1336,1.3364276645824773,0.23939580539097513,4.34519787421021,5.587272661408357,3.204233052217608,3.368849142274855,5.0782590139204995,3.077041035763828,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1336,0.5099440148617311
1337,7.137965260044767,0.23939580539097513,1.4077462998850927,3.294774043383635,2.3147325934831584,3.3075728019102923,6.0303245368567975,3.1379652600447674,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1337,0.5198289284088684
1338,6.658355759469839,5.636660688370521,5.39896913065119,5.461163892258535,3.1152848709039667,3.368849142274855,1.2870081105382027,3.077041035763828,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1338,0.6463127336886157
1339,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.2405884674354235,5.102837036641166,1.2870081105382027,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1339,0.3112249674318166
1340,1.3364276645824773,0.23939580539097513,1.4077462998850927,1.0810032301907997,3.624154275332176,5.102837036641166,1.2870081105382027,3.1379652600447674,7.480357457491845,0.000721527917459226,0.000721527917459226,0,1340,0.43365903832248737
1341,1.3364276645824773,0.23939580539097513,5.270904091862896,1.0810032301907997,3.1152848709039667,5.016249351645075,1.2870081105382027,3.010424979419093,5.587272661408357,0.000721527917459226,0.000721527917459226,0,1341,0.4555554757398087
1342,5.895394956770689,0.23939580539097513,4.740817919661812,1.0810032301907997,4.943416471633633,3.040971781056306,1.2870081105382027,3.1379652600447674,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1342,0.47585429406964846
1343,1.3364276645824773,0.23939580539097513,4.34519787421021,1.0810032301907997,3.2405884674354235,3.1090475285429777,5.143054136717567,1.2947740433836354,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1343,0.39549933354784805
1344,1.3364276645824773,0.23939580539097513,4.740817919661812,3.244685095954902,3.2405884674354235,3.368849142274855,4.848920526971188,1.2947740433836354,5.058893689053568,0.000721527917459226,0.000721527917459226,0,1344,0.48065288270958817
1345,6.493296513199343,0.23939580539097513,1.4077462998850927,1.0810032301907997,4.662003536484984,3.3748230433194877,6.107803289534515,3.1379652600447674,7.28771237954945,0.000721527917459226,0.000721527917459226,0,1345,0.5933485567976472
1346,1.3364276645824773,0.23939580539097513,4.912672948202524,3.294774043383635,2.3147325934831584,3.040971781056306,5.448508591452505,3.1228054528737617,2.734083085633085,0.000721527917459226,0.000721527917459226,0,1346,0.4643416338001804
1347,6.55979192498625,0.23939580539097513,2.6073528560357366,1.0810032301907997,3.2405884674354235,3.173970213500261,6.107803289534515,3.1228054528737617,2.8049044228227817,0.000721527917459226,0.000721527917459226,0,1347,0.5081185735781704
1348,1.3364276645824773,0.23939580539097513,1.4077462998850927,5.748553568441418,4.092955525127201,4.125321050792545,4.848920526971188,1.2947740433836354,5.779917739350753,0.000721527917459226,0.000721527917459226,0,1348,0.5070018099358229
