,Background information value,Revamped information value,Clothes information value,Tattoo information value,Shape information value,Mask information value,Item information value,Hair information value,Base information value,Aura information value,Hat information value,Experience information value,Level information value,Trait count information value,Unique Trait count,Token Id,Rarity score
190,3.5932301167047567,2.0954195650786827,5.203283598388744,5.058893689053568,1.5851686147354918,5.830624701380452,5.129283016944966,2.321928094887362,2.0,2.807354922057604,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,190,0.5710626463002362
191,3.406816992473875,2.0954195650786827,5.5636858410907415,5.226244746832054,1.5851686147354918,5.36374827058199,4.428843298803874,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,191,0.5005879339243644
192,3.406816992473875,0.7209108133722891,5.50635266602479,1.1727616536118475,1.5851686147354918,5.389434914245639,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,192,0.3848032177076631
193,3.406816992473875,0.7209108133722891,3.6698513983076695,1.1727616536118475,1.5851686147354918,4.129283016944966,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,193,0.38673660252186504
194,3.807354922057604,0.7209108133722891,5.011587974275212,5.226244746832054,1.584550361012343,5.784454519947525,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.151087387263315,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,194,0.48442434407468427
195,3.3637482705819894,0.7209108133722891,4.84832670311391,1.1727616536118475,1.5851686147354918,5.573466861883326,1.325539348439741,2.321928094887362,2.0,2.807354922057604,5.079652249220366,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,195,0.43339054171759417
196,3.428843298803874,0.7209108133722891,5.50635266602479,1.1727616536118475,1.5851686147354918,4.866248611111173,4.428843298803874,2.321928094887362,2.0,1.6496644084755505,5.372259770437506,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,196,0.4638446738874706
197,3.3637482705819894,0.7209108133722891,3.6698513983076695,3.7178567712185018,1.5851686147354918,4.578382352297443,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.389434914245639,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,197,0.4269545539905189
198,3.406816992473875,0.7209108133722891,3.6698513983076695,3.7178567712185018,1.5851686147354918,5.058893689053568,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.866248611111173,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,198,0.45404194344605775
199,3.428843298803874,0.7209108133722891,5.151087387263315,4.54432051622381,1.584550361012343,5.940249192554949,4.959358015502654,2.321928094887362,2.0,1.6425686439142644,5.4693584585425885,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,199,0.5274813132950631
200,3.3637482705819894,0.7209108133722891,3.6698513983076695,1.1727616536118475,1.5851686147354918,6.54432051622381,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.4693584585425885,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,200,0.42011383997114454
201,3.428843298803874,2.0954195650786827,5.281286110390017,1.1727616536118475,1.584550361012343,4.959358015502654,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,2.3301957108709628,2.3301957108709628,2.3301957108709628,0,201,0.472067530979633
202,3.618321097667587,0.7209108133722891,4.451211111832329,4.643856189774724,1.5851686147354918,4.959358015502654,4.807354922057604,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,202,0.461531472896846
203,3.3637482705819894,2.0954195650786827,4.104254222453444,1.1727616536118475,1.5851686147354918,4.884395957821432,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,203,0.42079574533919883
204,3.406816992473875,0.7209108133722891,4.451211111832329,1.1727616536118475,1.584550361012343,8.018251704556222,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,4.978723340369585,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,204,0.4581961115427074
205,3.5932301167047567,0.7209108133722891,5.50635266602479,5.129283016944966,1.5851686147354918,4.866248611111173,4.801595652768919,2.321928094887362,2.0,2.807354922057604,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,205,0.49640717413629426
206,3.3637482705819894,0.7209108133722891,5.1007138647481955,1.1727616536118475,1.5851686147354918,4.866248611111173,5.129283016944966,2.321928094887362,2.0,1.6425686439142644,5.355286691833793,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,206,0.4666229143924414
207,3.3637482705819894,0.7209108133722891,4.104254222453444,1.1727616536118475,1.584550361012343,5.54432051622381,1.325539348439741,2.321928094887362,2.0,2.807354922057604,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,207,0.42677393991310836
208,6.643856189774724,0.7209108133722891,5.011587974275212,1.1727616536118475,1.5851686147354918,4.578382352297443,4.801595652768919,2.321928094887362,2.0,2.6541981339961835,5.675107123759164,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,208,0.5194064368988194
209,3.618321097667587,2.0954195650786827,4.104254222453444,1.1727616536118475,1.584550361012343,5.927649155775316,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,209,0.451893213422502
210,3.3637482705819894,2.0954195650786827,5.305533656636694,3.7178567712185018,1.5851686147354918,5.603214205277379,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,210,0.4810264577970849
211,3.3637482705819894,2.0954195650786827,5.305533656636694,1.1727616536118475,1.5851686147354918,5.830624701380452,4.807354922057604,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,2.3301957108709628,2.3301957108709628,2.3301957108709628,0,211,0.5740105052527892
212,3.428843298803874,2.0954195650786827,5.5636858410907415,1.1727616536118475,1.5851686147354918,4.884395957821432,5.305533656636694,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,2.3301957108709628,2.3301957108709628,2.3301957108709628,0,212,0.5723243684819556
213,3.5932301167047567,0.7209108133722891,4.84832670311391,5.784454519947525,1.5851686147354918,6.058893689053568,1.325539348439741,2.321928094887362,2.0,2.807354922057604,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,213,0.46551879057662265
214,3.5932301167047567,0.7209108133722891,5.1007138647481955,1.1727616536118475,1.5851686147354918,5.830624701380452,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.675107123759164,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,214,0.4356831964966075
215,4.129283016944966,2.0954195650786827,5.281286110390017,1.1727616536118475,1.5851686147354918,4.578382352297443,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.389434914245639,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,215,0.4432532824829279
216,3.428843298803874,0.7209108133722891,5.1007138647481955,5.058893689053568,1.5851686147354918,5.573466861883326,4.807354922057604,2.321928094887362,2.0,1.6496644084755505,5.866248611111173,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,216,0.5322102048520949
217,3.5932301167047567,0.7209108133722891,4.54432051622381,1.1727616536118475,1.584550361012343,5.281286110390017,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.866248611111173,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,217,0.43698588068734795
218,3.428843298803874,2.0954195650786827,4.84832670311391,4.419992381221609,1.584550361012343,6.643856189774724,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.675107123759164,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,218,0.5035686019936105
219,4.1547537044610845,0.7209108133722891,5.573466861883326,1.1727616536118475,1.5851686147354918,4.756330919033138,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,6.297405775753293,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,219,0.443550056859896
220,3.3637482705819894,2.0954195650786827,4.866248611111173,1.1727616536118475,1.5851686147354918,7.158429362604483,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,4.927649155775316,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,220,0.45592184408390746
221,3.5932301167047567,2.0954195650786827,5.122087515540763,5.226244746832054,1.584550361012343,5.346874452017594,4.321928094887363,2.321928094887362,2.0,2.6541981339961835,5.072699488578599,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,221,0.5487735252105064
222,3.807354922057604,2.0954195650786827,5.129283016944966,5.818942896332816,1.5851686147354918,6.750771393691236,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,222,0.48485447762619394
223,4.1547537044610845,0.7209108133722891,4.54432051622381,5.226244746832054,1.5851686147354918,4.129283016944966,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,223,0.4769918420371054
224,3.5932301167047567,0.7209108133722891,5.011587974275212,3.8752937507141794,1.5851686147354918,4.129283016944966,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.079652249220366,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,224,0.4399607221989286
225,3.5932301167047567,2.0954195650786827,5.011587974275212,1.1727616536118475,1.584550361012343,4.129283016944966,4.959358015502654,2.321928094887362,2.0,2.807354922057604,5.079652249220366,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,225,0.4868413447855494
226,4.1547537044610845,0.7209108133722891,4.451211111832329,1.1727616536118475,1.5851686147354918,6.2495772506626786,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.4693584585425885,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,226,0.4373750336141877
227,3.5932301167047567,0.7209108133722891,5.203283598388744,3.8752937507141794,1.5851686147354918,4.129283016944966,4.807354922057604,2.321928094887362,2.0,2.807354922057604,5.389434914245639,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,227,0.5095133883397278
228,3.807354922057604,2.0954195650786827,4.84832670311391,4.478518457828064,1.5851686147354918,4.451211111832329,4.959358015502654,2.321928094887362,2.0,2.6541981339961835,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,228,0.49464286488124753
229,3.3637482705819894,2.0954195650786827,5.129283016944966,4.478518457828064,1.584550361012343,6.643856189774724,4.807354922057604,2.321928094887362,2.0,1.6496644084755505,5.372259770437506,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,229,0.5502248469086167
230,3.5932301167047567,0.7209108133722891,5.226244746832054,1.1727616536118475,1.584550361012343,5.965784284662087,4.428843298803874,2.321928094887362,2.0,2.6541981339961835,5.389434914245639,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,230,0.49093176215318063
231,3.428843298803874,2.0954195650786827,5.203283598388744,3.7178567712185018,1.5851686147354918,5.281286110390017,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,4.978723340369585,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,231,0.4710691206181148
232,3.3637482705819894,0.7209108133722891,5.129283016944966,5.058893689053568,1.584550361012343,5.36374827058199,5.129283016944966,2.321928094887362,2.0,1.6425686439142644,5.478518457828064,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,232,0.5278901092526498
233,4.129283016944966,2.0954195650786827,5.305533656636694,3.8752937507141794,1.5851686147354918,5.305533656636694,4.807354922057604,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,233,0.4929364471421295
234,4.129283016944966,0.7209108133722891,3.6698513983076695,1.1727616536118475,1.5851686147354918,4.866248611111173,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.372259770437506,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,234,0.406473247156326
235,3.428843298803874,0.7209108133722891,5.389434914245639,4.478518457828064,1.5851686147354918,4.756330919033138,5.129283016944966,2.321928094887362,2.0,1.6425686439142644,5.226244746832054,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,235,0.5128367969476295
236,3.3637482705819894,0.7209108133722891,5.129283016944966,3.7178567712185018,1.584550361012343,5.36374827058199,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,236,0.4704989570682302
237,3.3637482705819894,0.7209108133722891,3.7314800550824763,3.7178567712185018,1.584550361012343,5.830624701380452,4.801595652768919,2.321928094887362,2.0,2.6541981339961835,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,237,0.5048847002112986
238,3.3637482705819894,0.7209108133722891,5.038429586493853,3.8752937507141794,1.5851686147354918,5.346874452017594,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.773139206719691,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,238,0.4631382864461529
239,3.618321097667587,0.7209108133722891,5.129283016944966,3.8752937507141794,1.5851686147354918,6.2495772506626786,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.478518457828064,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,239,0.48959223433942184
240,3.618321097667587,0.7209108133722891,4.104254222453444,1.1727616536118475,1.584550361012343,4.451211111832329,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,240,0.3560336619583207
241,3.618321097667587,0.7209108133722891,5.011587974275212,1.1727616536118475,1.5851686147354918,5.927649155775316,4.428843298803874,2.321928094887362,2.0,2.807354922057604,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,241,0.4895859562757439
242,3.3637482705819894,0.7209108133722891,4.104254222453444,5.573466861883326,1.584550361012343,4.756330919033138,4.54432051622381,2.321928094887362,2.0,2.6541981339961835,5.372259770437506,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,242,0.5171160357107079
243,3.807354922057604,2.0954195650786827,3.7314800550824763,3.8752937507141794,1.5851686147354918,5.830624701380452,4.801595652768919,2.321928094887362,2.0,1.6425686439142644,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,243,0.5179160451967818
244,3.807354922057604,0.7209108133722891,3.7314800550824763,5.129283016944966,1.5851686147354918,5.773139206719691,5.305533656636694,2.321928094887362,2.0,1.6425686439142644,6.297405775753293,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,244,0.534933627894235
245,3.428843298803874,0.7209108133722891,5.011587974275212,1.1727616536118475,1.584550361012343,4.734220217427389,4.807354922057604,2.321928094887362,2.0,1.6496644084755505,4.978723340369585,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,245,0.4551650990645211
246,4.129283016944966,2.0954195650786827,5.011587974275212,1.1727616536118475,1.584550361012343,4.451211111832329,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,246,0.3938614574917136
247,3.3637482705819894,0.7209108133722891,5.011587974275212,3.7178567712185018,1.584550361012343,5.696323609668861,1.325539348439741,2.321928094887362,2.0,2.807354922057604,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,247,0.47547128845460485
248,3.3637482705819894,2.0954195650786827,4.451211111832329,1.1727616536118475,1.5851686147354918,5.613267869941302,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,6.173226364532564,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,248,0.44617114512964395
249,3.428843298803874,0.7209108133722891,5.305533656636694,5.573466861883326,1.5851686147354918,5.696323609668861,4.54432051622381,2.321928094887362,2.0,1.6425686439142644,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,249,0.5331507887109163
250,3.428843298803874,2.0954195650786827,4.451211111832329,1.1727616536118475,1.5851686147354918,6.281286110390017,4.321928094887363,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,250,0.44204316041957753
251,3.428843298803874,2.0954195650786827,5.226244746832054,4.643856189774724,1.5851686147354918,5.346874452017594,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,4.927649155775316,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,251,0.4840860578027871
252,3.618321097667587,2.0954195650786827,6.643856189774724,1.1727616536118475,1.5851686147354918,5.36374827058199,6.54432051622381,2.321928094887362,2.0,2.807354922057604,5.478518457828064,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,252,0.5527217639570245
253,3.406816992473875,2.0954195650786827,5.784454519947525,4.54432051622381,1.5851686147354918,6.281286110390017,4.801595652768919,2.321928094887362,2.0,1.6496644084755505,5.4693584585425885,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,253,0.5568912861482896
254,3.406816992473875,0.7209108133722891,5.129283016944966,1.1727616536118475,1.584550361012343,6.643856189774724,4.54432051622381,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,254,0.4402311592013153
255,3.428843298803874,0.7209108133722891,4.54432051622381,3.8752937507141794,1.584550361012343,4.756330919033138,5.305533656636694,2.321928094887362,2.0,1.6425686439142644,4.978723340369585,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,255,0.4922978938253321
256,3.5932301167047567,2.0954195650786827,5.281286110390017,1.1727616536118475,1.5851686147354918,4.451211111832329,4.807354922057604,2.321928094887362,2.0,2.6541981339961835,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,256,0.45088366075392583
257,3.428843298803874,0.7209108133722891,3.7314800550824763,1.1727616536118475,1.584550361012343,5.830624701380452,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,257,0.41084428369567094
258,4.129283016944966,0.7209108133722891,5.372259770437506,1.1727616536118475,1.584550361012343,5.305533656636694,5.129283016944966,2.321928094887362,2.0,2.6541981339961835,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,258,0.45666814481878354
259,3.3637482705819894,0.7209108133722891,3.6698513983076695,1.1727616536118475,1.5851686147354918,6.2495772506626786,4.428843298803874,2.321928094887362,2.0,2.807354922057604,5.072699488578599,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,259,0.4684363561435941
260,3.406816992473875,2.0954195650786827,5.151087387263315,1.1727616536118475,1.5851686147354918,5.940249192554949,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.573466861883326,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,260,0.4526191576135767
261,3.406816992473875,0.7209108133722891,5.011587974275212,4.54432051622381,1.5851686147354918,5.613267869941302,4.807354922057604,2.321928094887362,2.0,1.6496644084755505,5.372259770437506,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,261,0.5176201362515126
262,3.618321097667587,0.7209108133722891,5.281286110390017,1.1727616536118475,1.584550361012343,5.927649155775316,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,262,0.4356535592356096
263,3.428843298803874,0.7209108133722891,5.36374827058199,1.1727616536118475,1.5851686147354918,6.54432051622381,4.801595652768919,2.321928094887362,2.0,1.6425686439142644,5.151087387263315,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,263,0.4865415079752527
264,4.129283016944966,0.7209108133722891,5.50635266602479,3.8752937507141794,1.5851686147354918,5.830624701380452,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,5.355286691833793,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,264,0.49426477203714103
265,3.5932301167047567,0.7209108133722891,5.226244746832054,1.1727616536118475,1.584550361012343,4.884395957821432,4.54432051622381,2.321928094887362,2.0,1.6425686439142644,5.784454519947525,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,265,0.4695512569298516
266,4.129283016944966,0.7209108133722891,4.84832670311391,1.1727616536118475,1.5851686147354918,5.297405775753293,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,266,0.3845263446842375
267,3.3637482705819894,2.0954195650786827,4.84832670311391,1.1727616536118475,1.584550361012343,4.866248611111173,4.321928094887363,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,267,0.4274028062444964
268,3.406816992473875,2.0954195650786827,4.54432051622381,3.7178567712185018,1.584550361012343,4.756330919033138,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,4.978723340369585,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,268,0.46833962482188773
269,3.618321097667587,0.7209108133722891,5.5636858410907415,1.1727616536118475,1.5851686147354918,5.297405775753293,4.807354922057604,2.321928094887362,2.0,2.6541981339961835,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,269,0.4479002467170177
270,4.129283016944966,0.7209108133722891,5.038429586493853,1.1727616536118475,1.5851686147354918,5.603214205277379,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,270,0.43480501011242567
271,3.406816992473875,0.7209108133722891,4.866248611111173,1.1727616536118475,1.5851686147354918,5.058893689053568,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.573466861883326,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,271,0.41819735488389775
272,3.5932301167047567,0.7209108133722891,3.7314800550824763,1.1727616536118475,1.584550361012343,5.818942896332816,4.321928094887363,2.321928094887362,2.0,1.6496644084755505,4.978723340369585,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,272,0.44818798293850554
273,3.3637482705819894,0.7209108133722891,4.104254222453444,4.478518457828064,1.584550361012343,4.578382352297443,4.54432051622381,2.321928094887362,2.0,2.807354922057604,5.573466861883326,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,273,0.5047062783470311
274,3.3637482705819894,0.7209108133722891,5.011587974275212,5.573466861883326,1.584550361012343,4.756330919033138,1.325539348439741,2.321928094887362,2.0,2.807354922057604,6.173226364532564,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,274,0.4987780334294003
275,3.406816992473875,2.0954195650786827,3.7314800550824763,3.7178567712185018,1.584550361012343,6.451211111832329,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,275,0.4282119573920982
276,3.428843298803874,0.7209108133722891,4.54432051622381,1.1727616536118475,1.584550361012343,4.866248611111173,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.072699488578599,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,276,0.40476892078871024
277,3.3637482705819894,0.7209108133722891,5.1007138647481955,4.419992381221609,1.584550361012343,5.305533656636694,5.129283016944966,2.321928094887362,2.0,1.6425686439142644,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,277,0.4728606476281673
278,3.428843298803874,2.0954195650786827,4.104254222453444,1.1727616536118475,1.5851686147354918,6.54432051622381,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,278,0.4441014647746079
279,3.5932301167047567,0.7209108133722891,5.038429586493853,1.1727616536118475,1.5851686147354918,4.129283016944966,4.807354922057604,2.321928094887362,2.0,1.6425686439142644,5.4693584585425885,2.3301957108709628,2.3301957108709628,2.3301957108709628,0,279,0.5332771876021934
280,3.428843298803874,0.7209108133722891,4.451211111832329,3.7178567712185018,1.5851686147354918,5.573466861883326,4.321928094887363,2.321928094887362,2.0,1.6425686439142644,5.372259770437506,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,280,0.4919890280648749
281,3.618321097667587,2.0954195650786827,3.7314800550824763,1.1727616536118475,1.5851686147354918,5.281286110390017,4.321928094887363,2.321928094887362,2.0,2.6541981339961835,4.927649155775316,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,281,0.47272316515647406
282,3.406816992473875,2.0954195650786827,4.84832670311391,1.1727616536118475,1.5851686147354918,4.129283016944966,5.129283016944966,2.321928094887362,2.0,2.6541981339961835,5.079652249220366,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,282,0.4823519991059379
283,3.428843298803874,0.7209108133722891,4.104254222453444,4.643856189774724,1.5851686147354918,6.281286110390017,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.072699488578599,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,283,0.46484543842257114
284,3.807354922057604,0.7209108133722891,5.151087387263315,1.1727616536118475,1.584550361012343,6.728745087361237,4.807354922057604,2.321928094887362,2.0,2.6541981339961835,5.114927723967896,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,284,0.5045223236904418
285,3.406816992473875,0.7209108133722891,5.129283016944966,3.8752937507141794,1.5851686147354918,8.018251704556222,6.664614749941522,2.321928094887362,2.0,1.6496644084755505,5.355286691833793,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,285,0.5675267595587759
286,4.129283016944966,2.0954195650786827,5.038429586493853,1.1727616536118475,1.584550361012343,4.578382352297443,4.807354922057604,2.321928094887362,2.0,1.6496644084755505,5.784454519947525,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,286,0.4923414660527529
287,3.807354922057604,0.7209108133722891,5.830624701380452,1.1727616536118475,1.5851686147354918,4.129283016944966,4.428843298803874,2.321928094887362,2.0,1.6425686439142644,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,287,0.46317200145262044
288,3.428843298803874,2.0954195650786827,5.038429586493853,1.1727616536118475,1.5851686147354918,6.54432051622381,4.54432051622381,2.321928094887362,2.0,1.6425686439142644,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,288,0.5001137376840352
289,3.5932301167047567,0.7209108133722891,5.372259770437506,1.1727616536118475,1.584550361012343,5.965784284662087,1.325539348439741,2.321928094887362,2.0,1.6425686439142644,5.36374827058199,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,289,0.4369630156431416
290,3.5932301167047567,0.7209108133722891,5.129283016944966,5.226244746832054,1.584550361012343,5.305533656636694,1.325539348439741,2.321928094887362,2.0,2.6541981339961835,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,290,0.4495172175637886
291,3.428843298803874,0.7209108133722891,5.058893689053568,3.7178567712185018,1.5851686147354918,6.54432051622381,4.54432051622381,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,291,0.4726266151922756
292,3.5932301167047567,2.0954195650786827,5.011587974275212,5.818942896332816,1.5851686147354918,8.018251704556222,1.325539348439741,2.321928094887362,2.0,1.6496644084755505,5.389434914245639,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,292,0.5416131041537514
293,3.5932301167047567,0.7209108133722891,5.226244746832054,1.1727616536118475,1.5851686147354918,4.451211111832329,1.325539348439741,2.321928094887362,2.0,2.807354922057604,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,293,0.3865983143628127
294,3.5932301167047567,0.7209108133722891,5.129283016944966,3.7178567712185018,1.5851686147354918,4.959358015502654,4.801595652768919,2.321928094887362,2.0,1.6496644084755505,2.1310875137917145,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,294,0.4578609380828881
295,3.3637482705819894,0.7209108133722891,3.6698513983076695,1.1727616536118475,1.584550361012343,6.173226364532564,4.807354922057604,2.321928094887362,2.0,1.6496644084755505,5.4693584585425885,0.3198685727090678,0.3198685727090678,0.6396758601962528,0,295,0.46222847119892085
