,Hair information value,Eyewear information value,Eyes information value,Clothes information value,Background information value,Weapon information value,Skin information value,Mouth information value,Hat information value,KILLER GF information value,Trait count information value,Unique Trait count,Token Id,Rarity score
1410,6.549958592099771,0.9434307415436816,4.295641403367086,6.99426068588381,4.425152136363491,4.811255857397508,2.621217275269593,4.959213738784609,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1411,0.47631729387180244
1411,6.549958592099771,6.15681369866977,4.256113039180449,4.6349791765140775,4.163446791002217,4.214191589747345,2.2508057553010126,4.875149473996134,4.806056950723189,0.001299140151623669,2.209894014210529,0,1412,0.5492098971014165
1412,5.648873618172458,4.875149473996134,4.256113039180449,5.362755599225624,4.042354974084855,4.355142415115749,1.680634188326186,5.111216832229659,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1413,0.46312075148841186
1413,5.000185519840915,4.486206170868435,4.453322809054652,5.190288403220858,4.343797441521739,4.214191589747345,2.2508057553010126,4.837535182196357,5.018107427838178,0.001299140151623669,2.209894014210529,0,1414,0.5229053740887156
1414,4.821710215034674,4.811255857397508,5.137095464055265,6.030180260138753,4.2525726814752005,6.310288179331488,2.2508057553010126,5.012108687216735,5.000185519840915,0.001299140151623669,2.209894014210529,0,1415,0.5706049073349119
1415,5.433144927117022,0.9434307415436816,4.295641403367086,5.4014360673896835,4.092108009281954,4.214191589747345,1.680634188326186,4.982483518107456,6.837535182196357,0.001299140151623669,1.0106128912912533,0,1416,0.484151882098733
1416,5.012108687216735,6.210752505780573,5.137095464055265,6.266786540694901,4.2525726814752005,5.775250903942014,1.680634188326186,4.730241169024448,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1417,0.5095933607062934
1417,5.266786540694901,6.030180260138753,4.449264592480298,5.558675809200881,3.910977553131761,5.000185519840915,5.347569195410947,5.7550730220043835,4.959213738784609,0.001299140151623669,2.209894014210529,0,1418,0.6036147779937688
1418,4.785446671047903,0.9434307415436816,5.137095464055265,5.1701105212832275,4.042354974084855,5.238497496263478,2.2508057553010126,5.6770705100031105,6.183531037045549,0.001299140151623669,1.0106128912912533,0,1419,0.5034188282832027
1419,6.030180260138753,0.9434307415436816,4.498733268744598,5.183531037045549,3.942004448752386,5.507145508560798,4.8915750219092455,5.012108687216735,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1420,0.48140346680648705
1420,6.030180260138753,6.210752505780573,5.137095464055265,6.030180260138753,4.288373402903047,4.7155446578177465,2.621217275269593,4.864302091759142,5.745088933431762,0.001299140151623669,2.209894014210529,0,1421,0.5957076246176308
1421,4.8535356608900715,0.9434307415436816,4.256113039180449,5.317667709697085,4.366577310178032,4.355142415115749,2.7841682526736955,4.806056950723189,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1422,0.42755122613729646
1422,4.94771809994678,4.465566404809399,4.453322809054652,5.425152136363491,4.2525726814752005,4.7155446578177465,2.2508057553010126,5.104819061031509,5.93631333667453,0.001299140151623669,2.209894014210529,0,1423,0.5447819789507538
1423,5.079507972502321,0.9434307415436816,5.2739463322677675,5.317667709697085,4.366577310178032,5.806056950723189,1.680634188326186,4.725325678610332,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1424,0.4463540596933091
1424,5.603069928559334,0.9434307415436816,4.374251238063453,6.325085181259569,3.973713308479724,4.163446791002217,1.680634188326186,4.942004448752386,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1425,0.43157137787453453
1425,4.785446671047903,0.9434307415436816,4.256113039180449,5.858908832988924,4.288373402903047,5.775250903942014,2.7841682526736955,4.725325678610332,5.745088933431762,0.001299140151623669,1.0106128912912533,0,1426,0.5001045916619865
1426,5.648873618172458,0.9434307415436816,5.2525726814752005,5.317667709697085,4.133835134891678,4.417203383248,1.680634188326186,4.725325678610332,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1427,0.4329893482665491
1427,5.060811878792416,5.837535182196357,4.449264592480298,5.515607087308995,3.922183007839642,4.355142415115749,1.680634188326186,4.837535182196357,5.018107427838178,0.001299140151623669,2.209894014210529,0,1428,0.5338896529217314
1428,4.785446671047903,0.9434307415436816,4.71067890264593,6.880603904088242,3.910977553131761,4.811255857397508,1.680634188326186,5.473786911614368,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1429,0.4463997187204276
1429,5.332540986178616,4.469670803142136,4.653534995542322,5.1701105212832275,4.133835134891678,6.042354974084855,1.680634188326186,4.8915750219092455,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1430,0.47609225019243795
1430,5.036254774548437,0.9434307415436816,4.71067890264593,6.735173464566679,4.2525726814752005,5.806056950723189,2.2508057553010126,5.030180260138753,4.806056950723189,0.001299140151623669,1.0106128912912533,0,1431,0.5051973060391748
1431,5.648873618172458,0.9434307415436816,5.137095464055265,5.210752505780573,4.528393242264838,4.197077568883497,3.532680600667936,5.073248982030639,5.745088933431762,0.001299140151623669,1.0106128912912533,0,1432,0.510742237424046
1432,5.079507972502321,0.9434307415436816,4.433144927117022,6.515607087308995,4.042354974084855,4.417203383248,1.680634188326186,6.295641403367086,6.532680600667936,0.001299140151623669,1.0106128912912533,0,1433,0.5097907223558731
1433,4.842848982092825,0.9434307415436816,4.653534995542322,5.317667709697085,4.425152136363491,6.092108009281954,2.621217275269593,6.104819061031509,5.667610180754044,0.001299140151623669,1.0106128912912533,0,1434,0.518855488151493
1434,8.170110521283227,0.9434307415436816,4.183531037045549,6.266786540694901,3.922183007839642,4.417203383248,5.34003552272554,4.959213738784609,5.7058295029845345,0.001299140151623669,1.0106128912912533,0,1435,0.5591876825262344
1435,4.976630791862019,5.837535182196357,4.498733268744598,5.858908832988924,4.163446791002217,5.567446018828613,2.2508057553010126,4.837535182196357,4.959213738784609,0.001299140151623669,2.209894014210529,0,1436,0.5621904086092596
1436,4.775250903942014,4.913770768023442,4.256113039180449,5.30294620399032,4.1080144001913155,4.355142415115749,1.680634188326186,4.735173464566679,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1437,0.4481179348793714
1437,5.433144927117022,0.9434307415436816,4.256113039180449,5.5762698692156185,3.973713308479724,5.332540986178616,2.2508057553010126,4.964996091378615,4.959213738784609,0.001299140151623669,1.0106128912912533,0,1438,0.48178197984854326
1438,4.842848982092825,6.532680600667936,4.433144927117022,6.532680600667936,4.405361770603483,5.567446018828613,2.7841682526736955,4.730241169024448,6.183531037045549,0.001299140151623669,2.209894014210529,0,1439,0.6003056930591977
1439,5.5762698692156185,0.9434307415436816,4.875149473996134,4.6349791765140775,4.288373402903047,4.197077568883497,2.621217275269593,5.073248982030639,4.959213738784609,0.001299140151623669,1.0106128912912533,0,1440,0.4752929940775796
1440,5.34003552272554,0.9434307415436816,5.7058295029845345,5.34003552272554,4.092108009281954,4.886079034154394,2.2508057553010126,4.982483518107456,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1441,0.4506818996865508
1441,5.079507972502321,0.9434307415436816,5.7058295029845345,5.317667709697085,4.405361770603483,5.858908832988924,2.621217275269593,4.942004448752386,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1442,0.4672771964021669
1442,5.266786540694901,0.9434307415436816,4.421172285450945,6.042354974084855,4.042354974084855,4.625790005059417,1.680634188326186,6.13058215709659,5.018107427838178,0.001299140151623669,1.0106128912912533,0,1443,0.48776949950821796
1443,5.378103563559059,4.913770768023442,4.461473650175516,5.5762698692156185,4.133835134891678,6.183531037045549,1.680634188326186,4.875149473996134,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1444,0.4864059355264649
1444,5.036254774548437,6.532680600667936,5.000185519840915,5.858908832988924,4.2525726814752005,4.598568536324393,2.2508057553010126,5.030180260138753,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1445,0.5033033392510459
1445,5.332540986178616,5.288373402903047,5.409298185162654,5.238497496263478,4.2525726814752005,4.214191589747345,2.621217275269593,5.913770768023442,5.93631333667453,0.001299140151623669,2.209894014210529,0,1446,0.5778321473519202
1446,4.8535356608900715,4.490369795809971,4.374251238063453,5.515607087308995,3.942004448752386,6.325085181259569,2.2508057553010126,4.735173464566679,6.567446018828613,0.001299140151623669,2.209894014210529,0,1447,0.5634853356876055
1447,5.332540986178616,4.465566404809399,4.461473650175516,5.362755599225624,4.528393242264838,4.7155446578177465,2.7841682526736955,4.964996091378615,5.7058295029845345,0.001299140151623669,2.209894014210529,0,1448,0.5543604880324122
1448,4.821710215034674,4.465566404809399,4.256113039180449,5.686593284121617,3.942004448752386,4.197077568883497,5.347569195410947,5.417203383248,5.7058295029845345,0.001299140151623669,2.209894014210529,0,1449,0.5732622102867743
1449,6.549958592099771,0.9434307415436816,4.875149473996134,5.515607087308995,4.1080144001913155,5.913770768023442,3.532680600667936,4.942004448752386,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1450,0.4860331372931061
1450,4.94771809994678,0.9434307415436816,4.295641403367086,6.603069928559334,4.092108009281954,5.970801713059821,3.532680600667936,5.012108687216735,7.880603904088242,0.001299140151623669,1.0106128912912533,0,1451,0.551343150770424
1451,5.332540986178616,0.9434307415436816,5.2525726814752005,5.190288403220858,4.092108009281954,4.163446791002217,2.2508057553010126,6.104819061031509,4.806056950723189,0.001299140151623669,1.0106128912912533,0,1452,0.4873320119569924
1452,4.785446671047903,5.667610180754044,5.137095464055265,5.5762698692156185,4.528393242264838,5.000185519840915,1.680634188326186,5.104819061031509,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1453,0.4898627044675049
1453,5.067017028319124,0.9434307415436816,5.2525726814752005,6.775250903942014,3.922183007839642,6.238497496263478,1.680634188326186,5.104819061031509,5.93631333667453,0.001299140151623669,1.0106128912912533,0,1454,0.5219965995766381
1454,4.785446671047903,0.9434307415436816,4.256113039180449,6.924998023446696,4.366577310178032,4.197077568883497,1.680634188326186,4.964996091378615,5.667610180754044,0.001299140151623669,1.0106128912912533,0,1455,0.4829851900312411
1455,5.060811878792416,0.9434307415436816,4.374251238063453,5.558675809200881,4.343797441521739,4.811255857397508,1.680634188326186,5.409298185162654,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1456,0.4337687736741908
1456,4.913770768023442,4.469670803142136,4.256113039180449,5.317667709697085,4.133835134891678,4.811255857397508,1.680634188326186,5.473786911614368,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1457,0.45969112993653544
1457,5.378103563559059,4.811255857397508,4.425152136363491,5.30294620399032,4.163446791002217,4.163446791002217,2.2508057553010126,4.806056950723189,6.15681369866977,0.001299140151623669,2.209894014210529,0,1458,0.5436144729765731
1458,5.603069928559334,7.042354974084855,5.7155446578177465,5.30294620399032,4.042354974084855,4.598568536324393,2.621217275269593,4.8915750219092455,4.806056950723189,0.001299140151623669,2.209894014210529,0,1459,0.5830220689476173
1459,5.183531037045549,5.837535182196357,4.425152136363491,5.515607087308995,4.092108009281954,5.658211482751795,2.2508057553010126,4.735173464566679,4.959213738784609,0.001299140151623669,2.209894014210529,0,1460,0.5585440352462738
1460,4.775250903942014,0.9434307415436816,4.875149473996134,6.880603904088242,4.042354974084855,5.858908832988924,1.680634188326186,4.735173464566679,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1461,0.4538027141852711
1461,5.000185519840915,4.469670803142136,4.374251238063453,5.210752505780573,4.343797441521739,6.092108009281954,2.7841682526736955,5.012108687216735,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1462,0.487455026510364
1462,4.842848982092825,6.030180260138753,5.137095464055265,5.558675809200881,4.163446791002217,4.355142415115749,2.2508057553010126,4.725325678610332,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1463,0.48467253091559054
1463,5.012108687216735,4.811255857397508,5.137095464055265,6.775250903942014,4.1080144001913155,5.658211482751795,1.680634188326186,4.959213738784609,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1464,0.49809524990789095
1464,5.079507972502321,5.837535182196357,4.295641403367086,5.515607087308995,4.133835134891678,5.970801713059821,1.680634188326186,5.310288179331488,4.959213738784609,0.001299140151623669,2.209894014210529,0,1465,0.5601091388982362
1465,8.170110521283227,0.9434307415436816,4.421172285450945,6.266786540694901,4.163446791002217,4.355142415115749,2.621217275269593,4.875149473996134,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1466,0.47901021424051937
1466,5.433144927117022,4.875149473996134,4.875149473996134,5.30294620399032,4.1080144001913155,5.507145508560798,2.621217275269593,5.124098123526391,5.018107427838178,0.001299140151623669,2.209894014210529,0,1467,0.5611287698890333
1467,5.5762698692156185,6.210752505780573,4.183531037045549,6.775250903942014,4.133835134891678,5.869715587945507,1.680634188326186,4.806056950723189,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1468,0.511717117941664
1468,5.332540986178616,7.042354974084855,5.000185519840915,4.6349791765140775,4.042354974084855,6.183531037045549,2.2508057553010126,4.964996091378615,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1469,0.5144022794715671
1469,5.203898834739511,0.9434307415436816,4.425152136363491,5.7550730220043835,4.042354974084855,5.658211482751795,1.680634188326186,5.111216832229659,5.667610180754044,0.001299140151623669,1.0106128912912533,0,1470,0.49170780702224
1470,4.94771809994678,0.9434307415436816,4.498733268744598,5.370409171769059,4.133835134891678,5.238497496263478,1.680634188326186,4.8915750219092455,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1471,0.42782684799146253
1471,4.913770768023442,4.875149473996134,4.295641403367086,5.362755599225624,4.343797441521739,5.332540986178616,2.621217275269593,4.837535182196357,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1472,0.47868341550376114
1472,4.821710215034674,0.9434307415436816,5.2739463322677675,6.532680600667936,4.133835134891678,4.625790005059417,2.621217275269593,4.735173464566679,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1473,0.4525115263080985
1473,5.603069928559334,4.811255857397508,4.875149473996134,6.042354974084855,4.528393242264838,5.775250903942014,2.7841682526736955,4.730241169024448,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1474,0.5106445292026767
1474,5.012108687216735,6.532680600667936,4.183531037045549,6.281141833671971,4.2525726814752005,4.355142415115749,2.2508057553010126,5.473786911614368,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1475,0.5005847573126926
1475,5.332540986178616,0.9434307415436816,4.295641403367086,5.558675809200881,4.405361770603483,6.310288179331488,1.680634188326186,6.295641403367086,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1476,0.46663343966548315
1476,5.648873618172458,0.9434307415436816,4.433144927117022,5.1701105212832275,3.973713308479724,5.869715587945507,5.347569195410947,4.725325678610332,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1477,0.48268783156438805
1477,4.775250903942014,0.9434307415436816,4.183531037045549,5.515607087308995,3.910977553131761,5.858908832988924,2.7841682526736955,5.085794235349752,5.541293730972644,0.001299140151623669,1.0106128912912533,0,1478,0.4930943160794336
1478,6.902630210418241,4.469670803142136,4.374251238063453,6.924998023446696,3.973713308479724,5.238497496263478,2.621217275269593,5.012108687216735,5.000185519840915,0.001299140151623669,2.209894014210529,0,1479,0.5816973543052502
1479,4.821710215034674,0.9434307415436816,4.449264592480298,6.325085181259569,3.942004448752386,4.214191589747345,2.7841682526736955,5.012108687216735,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1480,0.437625410215773
1480,5.332540986178616,4.490369795809971,4.421172285450945,6.515607087308995,4.343797441521739,5.858908832988924,2.2508057553010126,5.104819061031509,4.806056950723189,0.001299140151623669,2.209894014210529,0,1481,0.5643542324156782
1481,5.332540986178616,0.9434307415436816,5.137095464055265,6.567446018828613,3.922183007839642,6.042354974084855,2.2508057553010126,5.310288179331488,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1482,0.47514732174500107
1482,4.94771809994678,0.9434307415436816,4.498733268744598,5.317667709697085,4.343797441521739,6.042354974084855,1.680634188326186,4.725325678610332,5.30294620399032,0.001299140151623669,1.0106128912912533,0,1483,0.48318093570991527
1483,5.067017028319124,0.9434307415436816,4.421172285450945,5.190288403220858,4.425152136363491,5.567446018828613,3.532680600667936,4.806056950723189,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1484,0.45581609896100916
1484,5.332540986178616,4.465566404809399,5.2739463322677675,6.99426068588381,4.2525726814752005,5.124098123526391,2.7841682526736955,4.864302091759142,6.880603904088242,0.001299140151623669,2.209894014210529,0,1485,0.5998072082911539
1485,5.332540986178616,5.060811878792416,5.000185519840915,5.7550730220043835,4.2525726814752005,5.869715587945507,4.8915750219092455,5.030180260138753,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1486,0.5360738806456382
1486,5.433144927117022,0.9434307415436816,4.256113039180449,5.7058295029845345,4.366577310178032,4.886079034154394,2.2508057553010126,4.964996091378615,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1487,0.44154683257270694
1487,5.183531037045549,0.9434307415436816,5.137095464055265,5.4014360673896835,4.133835134891678,5.658211482751795,1.680634188326186,5.073248982030639,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1488,0.446581570382471
1488,4.785446671047903,4.875149473996134,4.453322809054652,6.603069928559334,4.092108009281954,5.124098123526391,1.680634188326186,4.864302091759142,7.880603904088242,0.001299140151623669,2.209894014210529,0,1489,0.57972380856795
1489,4.94771809994678,4.465566404809399,4.498733268744598,6.585148020562071,3.973713308479724,4.625790005059417,2.621217275269593,4.988360084444126,5.000185519840915,0.001299140151623669,2.209894014210529,0,1490,0.5467067227753819
1490,5.433144927117022,0.9434307415436816,4.183531037045549,6.030180260138753,4.2525726814752005,4.163446791002217,3.532680600667936,5.409298185162654,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1491,0.45575436779147127
1491,5.34003552272554,5.137095464055265,4.449264592480298,4.6349791765140775,4.405361770603483,6.310288179331488,2.621217275269593,5.30294620399032,6.34003552272554,0.001299140151623669,2.209894014210529,0,1492,0.5819955091405971
1492,5.5762698692156185,5.060811878792416,4.374251238063453,4.6349791765140775,4.133835134891678,4.163446791002217,2.2508057553010126,4.988360084444126,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1493,0.46125995330961267
1493,4.842848982092825,4.811255857397508,4.6349791765140775,5.5762698692156185,4.092108009281954,5.7058295029845345,1.680634188326186,4.959213738784609,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1494,0.4752069494434479
1494,4.976630791862019,5.137095464055265,4.498733268744598,5.425152136363491,3.910977553131761,5.858908832988924,1.680634188326186,5.085794235349752,5.7058295029845345,0.001299140151623669,2.209894014210529,0,1495,0.5538437224838104
1495,5.079507972502321,4.486206170868435,4.6349791765140775,5.515607087308995,4.343797441521739,4.886079034154394,2.621217275269593,4.725325678610332,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1496,0.47507724288404923
1496,5.34003552272554,5.837535182196357,4.295641403367086,5.393616562930384,4.163446791002217,5.775250903942014,2.2508057553010126,4.730241169024448,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1497,0.49367341522644526
1497,4.775250903942014,0.9434307415436816,4.6349791765140775,5.317667709697085,4.528393242264838,4.886079034154394,4.8915750219092455,4.837535182196357,4.806056950723189,0.001299140151623669,1.0106128912912533,0,1498,0.5058167099672296
1498,4.785446671047903,0.9434307415436816,5.137095464055265,5.1701105212832275,4.425152136363491,5.806056950723189,2.2508057553010126,6.104819061031509,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1499,0.46415249703490424
1499,4.8535356608900715,4.465566404809399,4.453322809054652,6.99426068588381,4.405361770603483,6.092108009281954,1.680634188326186,4.806056950723189,4.806056950723189,0.001299140151623669,2.209894014210529,0,1500,0.5572937810235107
1500,6.902630210418241,0.9434307415436816,4.449264592480298,5.515607087308995,3.942004448752386,4.355142415115749,5.34003552272554,4.964996091378615,6.795715006501729,0.001299140151623669,1.0106128912912533,0,1501,0.5504800123758216
1501,4.785446671047903,4.875149473996134,5.2525726814752005,5.686593284121617,4.163446791002217,4.214191589747345,1.680634188326186,5.111216832229659,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1502,0.4685608693003703
1502,5.012108687216735,0.9434307415436816,5.000185519840915,4.6349791765140775,3.910977553131761,5.959213738784609,5.347569195410947,4.837535182196357,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1503,0.4768882967333848
1503,5.183531037045549,4.465566404809399,4.295641403367086,5.34003552272554,4.2525726814752005,4.886079034154394,5.34003552272554,5.030180260138753,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1504,0.5062098663436191
1504,5.378103563559059,4.465566404809399,4.374251238063453,4.6349791765140775,4.405361770603483,6.775250903942014,4.8915750219092455,4.864302091759142,5.8915750219092455,0.001299140151623669,2.209894014210529,0,1505,0.5961835334308867
1505,5.34003552272554,4.486206170868435,4.71067890264593,5.4014360673896835,4.042354974084855,5.658211482751795,1.680634188326186,5.111216832229659,7.433144927117022,0.001299140151623669,2.209894014210529,0,1506,0.5735641106162166
1506,5.332540986178616,0.9434307415436816,4.256113039180449,5.795715006501729,4.042354974084855,6.183531037045549,3.532680600667936,5.030180260138753,4.806056950723189,0.001299140151623669,1.0106128912912533,0,1507,0.5095716085512003
1507,4.976630791862019,0.9434307415436816,4.461473650175516,5.362755599225624,4.288373402903047,4.811255857397508,5.347569195410947,4.875149473996134,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1508,0.469676144494021
1508,4.821710215034674,5.288373402903047,4.295641403367086,5.558675809200881,4.163446791002217,4.417203383248,2.2508057553010126,5.085794235349752,5.000185519840915,0.001299140151623669,2.209894014210529,0,1509,0.5364417804746513
1509,5.266786540694901,6.15681369866977,5.2739463322677675,5.425152136363491,4.528393242264838,6.006134786172102,5.347569195410947,4.875149473996134,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1510,0.5570780453285069
1510,5.012108687216735,6.210752505780573,5.2525726814752005,6.567446018828613,4.133835134891678,5.869715587945507,2.2508057553010126,5.409298185162654,5.000185519840915,0.001299140151623669,2.209894014210529,0,1511,0.5965041420211589
1511,5.648873618172458,4.490369795809971,4.71067890264593,6.532680600667936,4.1080144001913155,4.214191589747345,1.680634188326186,5.085794235349752,5.745088933431762,0.001299140151623669,2.209894014210529,0,1512,0.5530541203940834
1512,4.821710215034674,4.811255857397508,4.71067890264593,5.858908832988924,4.343797441521739,5.000185519840915,1.680634188326186,5.111216832229659,6.567446018828613,0.001299140151623669,2.209894014210529,0,1513,0.5616374262707607
1513,5.603069928559334,0.9434307415436816,4.425152136363491,5.425152136363491,4.042354974084855,6.325085181259569,1.680634188326186,5.6770705100031105,5.018107427838178,0.001299140151623669,1.0106128912912533,0,1514,0.49983011271835937
1514,5.603069928559334,6.030180260138753,4.183531037045549,5.370409171769059,4.092108009281954,6.092108009281954,2.2508057553010126,4.725325678610332,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1515,0.5006565591220573
1515,5.067017028319124,5.288373402903047,5.409298185162654,5.515607087308995,4.366577310178032,4.417203383248,1.680634188326186,4.875149473996134,5.2525726814752005,0.001299140151623669,2.209894014210529,0,1516,0.5487731762271417
1516,4.8535356608900715,4.465566404809399,4.421172285450945,5.210752505780573,4.163446791002217,5.000185519840915,5.34003552272554,4.837535182196357,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1517,0.4999680600761465
1517,5.34003552272554,0.9434307415436816,4.449264592480298,5.417203383248,4.288373402903047,4.811255857397508,2.2508057553010126,4.730241169024448,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1518,0.4343719647717585
1518,5.433144927117022,0.9434307415436816,4.498733268744598,5.317667709697085,4.092108009281954,6.310288179331488,2.2508057553010126,4.864302091759142,5.745088933431762,0.001299140151623669,1.0106128912912533,0,1519,0.5037577555541495
1519,5.24551792394125,4.490369795809971,4.421172285450945,5.5762698692156185,4.1080144001913155,5.858908832988924,2.7841682526736955,5.085794235349752,6.183531037045549,0.001299140151623669,2.209894014210529,0,1520,0.5721926336535385
1520,5.317667709697085,0.9434307415436816,4.421172285450945,6.104819061031509,4.528393242264838,4.7155446578177465,2.2508057553010126,5.085794235349752,5.8915750219092455,0.001299140151623669,1.0106128912912533,0,1521,0.5013132903261586
1521,4.842848982092825,4.811255857397508,5.054633303863292,6.775250903942014,4.1080144001913155,5.332540986178616,2.2508057553010126,5.30294620399032,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1522,0.5022843013843286
1522,5.281141833671971,0.9434307415436816,5.000185519840915,5.7058295029845345,4.133835134891678,6.385839212338665,1.680634188326186,5.310288179331488,5.667610180754044,0.001299140151623669,1.0106128912912533,0,1523,0.5118893981657243
1523,5.060811878792416,5.288373402903047,4.653534995542322,6.266786540694901,4.528393242264838,4.886079034154394,2.621217275269593,5.111216832229659,7.433144927117022,0.001299140151623669,2.209894014210529,0,1524,0.5982822555537576
1524,5.024131215465948,6.210752505780573,4.425152136363491,5.362755599225624,4.2525726814752005,4.417203383248,2.2508057553010126,5.124098123526391,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1525,0.4847217053739007
1525,4.821710215034674,0.9434307415436816,4.653534995542322,5.686593284121617,4.343797441521739,5.567446018828613,3.532680600667936,4.730241169024448,5.8915750219092455,0.001299140151623669,1.0106128912912533,0,1526,0.5126638789270827
1526,4.842848982092825,0.9434307415436816,5.137095464055265,5.558675809200881,4.288373402903047,5.913770768023442,5.347569195410947,5.104819061031509,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1527,0.49544376480679747
1527,5.281141833671971,4.486206170868435,4.461473650175516,5.515607087308995,4.133835134891678,4.886079034154394,3.532680600667936,4.837535182196357,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1528,0.4855568387463879
1528,5.024131215465948,4.465566404809399,4.256113039180449,5.515607087308995,4.2525726814752005,5.567446018828613,5.34003552272554,6.079507972502321,5.30294620399032,0.001299140151623669,2.209894014210529,0,1529,0.5977142077227307
1529,5.378103563559059,0.9434307415436816,5.054633303863292,6.092108009281954,4.343797441521739,5.124098123526391,2.621217275269593,6.104819061031509,5.000185519840915,0.001299140151623669,1.0106128912912533,0,1530,0.518780846546816
1530,7.018107427838178,0.9434307415436816,4.183531037045549,5.34003552272554,4.133835134891678,5.775250903942014,1.680634188326186,4.875149473996134,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1531,0.45577539580377
1531,5.000185519840915,0.9434307415436816,4.653534995542322,6.104819061031509,4.1080144001913155,5.332540986178616,2.621217275269593,5.6770705100031105,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1532,0.4618855853381774
1532,4.976630791862019,5.137095464055265,4.374251238063453,5.317667709697085,4.405361770603483,5.000185519840915,1.680634188326186,5.104819061031509,0.8589088329889235,0.001299140151623669,1.0106128912912533,0,1533,0.47139157689667566
1533,6.549958592099771,0.9434307415436816,5.409298185162654,6.775250903942014,4.405361770603483,4.214191589747345,2.7841682526736955,4.725325678610332,5.2525726814752005,0.001299140151623669,1.0106128912912533,0,1534,0.5237249429024052
1534,4.821710215034674,4.486206170868435,5.409298185162654,5.806056950723189,4.288373402903047,5.085794235349752,2.621217275269593,4.988360084444126,5.30294620399032,0.001299140151623669,2.209894014210529,0,1535,0.5604439790714245
1535,5.24551792394125,0.9434307415436816,4.653534995542322,5.686593284121617,4.528393242264838,4.163446791002217,2.621217275269593,6.079507972502321,6.837535182196357,0.001299140151623669,1.0106128912912533,0,1536,0.5199856627223692
1536,4.94771809994678,0.9434307415436816,4.453322809054652,5.190288403220858,3.922183007839642,4.163446791002217,2.2508057553010126,5.073248982030639,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1537,0.4183611830830866
1537,4.94771809994678,0.9434307415436816,4.461473650175516,5.686593284121617,3.922183007839642,5.000185519840915,1.680634188326186,4.725325678610332,0.8589088329889235,0.001299140151623669,1.8028171221869438,0,1538,0.42362812054380755
