,Head information value,Face information value,Body information value,Skin information value,Background information value,Trait count information value,Unique Trait count,Token Id,Rarity score
1329,5.609848461190396,4.699790586503194,5.05155391093132,3.6039155054366545,2.48555668855391,0.0,0,1329,0.5025022307919177
1330,5.157641169321011,4.163446791002217,6.641909670422694,1.7464109730194697,2.6778122174076993,0.0,0,1330,0.4775900359918576
1331,4.645967886997048,3.532680600667936,5.4033975837229695,3.782252746695167,2.6778122174076993,0.0,0,1331,0.46950551106269395
1332,4.637862837359992,3.3627555992256237,5.73393880891504,1.7464109730194697,2.793462554770351,0.0,0,1332,0.42809591985595186
1333,5.163446791002217,5.100834813702538,5.525186064121011,1.7464109730194697,2.48555668855391,0.0,0,1333,0.469021163008317
1334,4.957771764610703,5.046180738832468,7.658211482751795,1.7464109730194697,2.6778122174076993,0.0,0,1334,0.5173946237761953
1335,4.993521789559904,3.917970756552728,6.641909670422694,3.782252746695167,2.48555668855391,0.0,0,1335,0.5111826349248318
1336,7.073248982030639,3.3627555992256237,6.988360084444126,3.656163654102936,3.5573102671766508,0.0,0,1336,0.5771647994952299
1337,5.157641169321011,4.413739527944428,5.73393880891504,2.7415177121129175,2.6778122174076993,0.0,0,1337,0.48549462218193545
1338,5.03549406003522,3.2092504806153417,5.650037551306094,1.7464109730194697,3.6459678869970475,0.0,0,1338,0.451820087398435
1339,4.957771764610703,4.699790586503194,7.658211482751795,1.7464109730194697,2.48555668855391,0.0,0,1339,0.5047763364422048
1340,6.641909670422694,4.319981575535332,5.716763665106908,4.691378346686994,2.9691665192108148,0.0,0,1340,0.5701689013649379
1341,6.641909670422694,3.2534569567348117,5.228899852490833,2.7415177121129175,2.6778122174076993,0.0,0,1341,0.48125328285391294
1342,5.674699605540364,5.019611018428566,6.362755599225624,3.782252746695167,2.9691665192108148,0.0,0,1342,0.557736414462247
1343,5.112018552195214,3.2534569567348117,7.389722646825892,3.782252746695167,2.6778122174076993,0.0,0,1343,0.5204136653075919
1344,5.009118644610923,3.2092504806153417,5.625790005059417,2.7415177121129175,3.347805257759652,0.0,0,1344,0.46696077494636373
1345,5.140363177889176,4.413739527944428,5.05155391093132,2.7415177121129175,3.347805257759652,0.0,0,1345,0.4847995777515812
1346,5.169275869804414,3.532680600667936,4.9377340113741575,3.83455474836509,2.6778122174076993,0.0,0,1346,0.47208111032588934
1347,5.163446791002217,4.70401517236492,5.1289584146169265,2.7415177121129175,2.48555668855391,0.0,0,1347,0.4737545977422374
1348,5.123289664530234,3.917970756552728,5.525186064121011,1.7464109730194697,2.6778122174076993,0.0,0,1348,0.4448744972867899
1349,6.247278381805687,3.2092504806153417,6.641909670422694,2.7415177121129175,3.6459678869970475,0.0,0,1349,0.5267541569146554
1350,4.637862837359992,5.100834813702538,5.1289584146169265,1.7464109730194697,3.347805257759652,0.0,0,1350,0.467625842293788
1351,6.641909670422694,4.163446791002217,5.601943263105049,3.656163654102936,2.9691665192108148,0.0,0,1351,0.5395612593980507
1352,7.625790005059417,3.917970756552728,6.641909670422694,1.7464109730194697,2.9691665192108148,0.0,0,1352,0.5364835117226582
1353,6.641909670422694,4.163446791002217,6.445217759417596,1.7464109730194697,2.48555668855391,0.0,0,1353,0.5032489735022763
1354,5.417203383248,4.413739527944428,5.601943263105049,2.9021101016434363,2.48555668855391,0.0,0,1354,0.4877412535482262
1355,5.112018552195214,3.2534569567348117,6.175128596049852,3.6039155054366545,2.793462554770351,0.0,0,1355,0.49049214424965865
1356,5.410283969308209,4.382933481163254,5.525186064121011,3.83455474836509,2.9691665192108148,0.0,0,1356,0.5182318111725946
1357,6.641909670422694,3.917970756552728,6.084220099851642,1.7464109730194697,2.793462554770351,0.0,0,1357,0.49625473819795035
1358,4.978091748990298,3.532680600667936,6.272153050444717,3.83455474836509,2.94771809994678,0.0,0,1358,0.5051852774820413
1359,5.151858816727005,5.019611018428566,5.978091748990298,3.83455474836509,2.9691665192108148,0.0,0,1359,0.5377024793835689
1360,6.641909670422694,4.319981575535332,5.1289584146169265,1.7464109730194697,2.9691665192108148,0.0,0,1360,0.4874103429757446
1361,5.019611018428566,3.2092504806153417,5.850856560694191,1.7464109730194697,2.48555668855391,0.0,0,1361,0.4289686524428157
1362,4.67055987517944,4.795715006501729,5.175128596049852,1.7464109730194697,3.5573102671766508,0.0,0,1362,0.46723351433973453
1363,4.978091748990298,3.2534569567348117,5.100834813702538,2.7415177121129175,2.48555668855391,0.0,0,1363,0.43477295183077624
1364,5.112018552195214,5.100834813702538,5.777793098504468,4.393129248269142,3.347805257759652,0.0,0,1364,0.5559348529761826
1365,5.046180738832468,5.067794551938531,5.525186064121011,2.7415177121129175,2.48555668855391,0.0,0,1365,0.48881141637325487
1366,5.140363177889176,4.319981575535332,5.978091748990298,2.9021101016434363,2.6778122174076993,0.0,0,1366,0.4923750438612307
1367,5.123289664530234,5.067794551938531,6.641909670422694,1.7464109730194697,3.347805257759652,0.0,0,1367,0.5136657497928028
1368,5.169275869804414,3.917970756552728,6.832240882526844,1.7464109730194697,2.48555668855391,0.0,0,1368,0.47206700141060526
1369,7.25966210626152,3.917970756552728,5.699790586503194,1.7464109730194697,2.6778122174076993,0.0,0,1369,0.499011330411247
1370,4.957771764610703,3.2092504806153417,7.25966210626152,3.83455474836509,2.6778122174076993,0.0,0,1370,0.5139431411541793
1371,4.67055987517944,3.2092504806153417,5.151858816727005,3.6039155054366545,2.94771809994678,0.0,0,1371,0.4587574913018986
1372,9.310288179331488,3.2534569567348117,5.742603670042167,1.7464109730194697,2.94771809994678,0.0,0,1372,0.5388080677818031
1373,5.140363177889176,3.3627555992256237,5.228899852490833,3.782252746695167,3.6459678869970475,0.0,0,1373,0.49569872813950516
1374,5.140363177889176,5.019611018428566,7.389722646825892,1.7464109730194697,2.48555668855391,0.0,0,1374,0.5102562053954242
1375,5.019611018428566,4.382933481163254,5.291094614098177,6.641909670422694,3.347805257759652,0.0,0,1375,0.5782310423113012
1376,5.140363177889176,4.319981575535332,5.777793098504468,1.7464109730194697,2.6778122174076993,0.0,0,1376,0.4606095063311053
1377,4.67055987517944,3.2092504806153417,5.228899852490833,4.393129248269142,2.94771809994678,0.0,0,1377,0.4790503332991889
1378,5.009118644610923,3.532680600667936,5.978091748990298,3.6039155054366545,3.347805257759652,0.0,0,1378,0.5029929249307591
1379,5.140363177889176,5.019611018428566,5.100834813702538,1.7464109730194697,2.9691665192108148,0.0,0,1379,0.4679658513674812
1380,5.163446791002217,3.2534569567348117,5.284753087224351,1.7464109730194697,2.793462554770351,0.0,0,1380,0.42732519645076467
1381,5.157641169321011,3.2092504806153417,5.601943263105049,3.6039155054366545,2.9691665192108148,0.0,0,1381,0.48121393963731396
1382,5.009118644610923,3.2092504806153417,5.1289584146169265,1.7464109730194697,2.48555668855391,0.0,0,1382,0.4118117080105741
1383,4.9179707565527275,3.532680600667936,4.9377340113741575,4.691378346686994,2.48555668855391,0.0,0,1383,0.48176218808851046
1384,5.163446791002217,5.540214273353343,5.481018480845443,1.7464109730194697,2.9691665192108148,0.0,0,1384,0.4896083972553709
1385,5.410283969308209,5.019611018428566,4.9377340113741575,1.7464109730194697,3.5573102671766508,0.0,0,1385,0.48424603781884606
1386,7.658211482751795,3.2534569567348117,5.222825338081148,2.7415177121129175,2.48555668855391,0.0,0,1386,0.5004150494357839
1387,6.641909670422694,3.532680600667936,5.100834813702538,2.7415177121129175,3.5573102671766508,0.0,0,1387,0.5053973951501959
1388,5.123289664530234,5.100834813702538,5.222825338081148,3.782252746695167,2.6778122174076993,0.0,0,1388,0.5131926548118582
1389,5.009118644610923,3.2092504806153417,5.813862353211989,3.6039155054366545,2.94771809994678,0.0,0,1389,0.4821966148531803
1390,7.658211482751795,3.3627555992256237,5.100834813702538,2.7415177121129175,2.94771809994678,0.0,0,1390,0.5109443006101584
1391,5.163446791002217,5.067794551938531,5.699790586503194,3.782252746695167,2.48555668855391,0.0,0,1391,0.5200289700757377
1392,5.502933257273884,4.795715006501729,6.084220099851642,2.7415177121129175,2.9691665192108148,0.0,0,1392,0.5175624805148646
1393,5.140363177889176,4.382933481163254,6.362755599225624,2.7415177121129175,3.6459678869970475,0.0,0,1393,0.5217788064535152
1394,5.57848429028106,3.3627555992256237,6.175128596049852,3.656163654102936,3.5573102671766508,0.0,0,1394,0.5230977940699879
1395,5.019611018428566,3.917970756552728,4.9377340113741575,1.7464109730194697,3.6459678869970475,0.0,0,1395,0.45136407067726164
1396,5.417203383248,3.917970756552728,5.716763665106908,2.7415177121129175,2.94771809994678,0.0,0,1396,0.4858817168426006
1397,4.645967886997048,3.2534569567348117,5.100834813702538,2.9021101016434363,2.48555668855391,0.0,0,1397,0.4307546639618318
1398,6.641909670422694,5.046180738832468,5.175128596049852,3.782252746695167,2.48555668855391,0.0,0,1398,0.5418663388380983
1399,5.046180738832468,3.917970756552728,5.813862353211989,1.7464109730194697,2.94771809994678,0.0,0,1399,0.4561534659540204
1400,6.625790005059417,3.2534569567348117,5.4033975837229695,3.83455474836509,2.6778122174076993,0.0,0,1400,0.5105688717174052
1401,5.123289664530234,4.699790586503194,6.445217759417596,2.7415177121129175,2.9691665192108148,0.0,0,1401,0.5148785610352556
1402,8.658211482751796,8.658211482751796,5.699790586503194,2.9021101016434363,2.6778122174076993,0.0,0,1402,0.6698916777171966
1403,4.978091748990298,5.019611018428566,5.481018480845443,2.9021101016434363,2.94771809994678,0.0,0,1403,0.49964155432265595
1404,5.502933257273884,4.70401517236492,5.813862353211989,1.7464109730194697,3.347805257759652,0.0,0,1404,0.4946395881941646
1405,4.9179707565527275,3.2534569567348117,5.609848461190396,2.7415177121129175,2.793462554770351,0.0,0,1405,0.4525016769071726
1406,6.641909670422694,4.319981575535332,5.222825338081148,3.6039155054366545,2.94771809994678,0.0,0,1406,0.5326206254661545
1407,5.112018552195214,5.222825338081148,5.609848461190396,2.7415177121129175,3.6459678869970475,0.0,0,1407,0.5231525064032146
1408,5.57848429028106,3.2092504806153417,5.609848461190396,2.9021101016434363,2.48555668855391,0.0,0,1408,0.46348829755339216
1409,5.046180738832468,3.3627555992256237,5.1289584146169265,1.7464109730194697,2.48555668855391,0.0,0,1409,0.416275926200662
1410,5.046180738832468,3.3627555992256237,5.691378346686994,2.7415177121129175,2.6778122174076993,0.0,0,1410,0.4572662382797015
1411,4.637862837359992,3.532680600667936,5.1289584146169265,3.656163654102936,2.793462554770351,0.0,0,1411,0.4626421062704481
1412,5.417203383248,4.413739527944428,5.601943263105049,2.7415177121129175,2.48555668855391,0.0,0,1412,0.4839792241000414
1413,5.658211482751795,4.795715006501729,6.641909670422694,3.83455474836509,2.6778122174076993,0.0,0,1413,0.5530446096250947
1414,5.342856041787918,5.019611018428566,6.96789598188441,1.7464109730194697,2.793462554770351,0.0,0,1414,0.5123310902541908
1415,5.417203383248,3.532680600667936,5.228899852490833,1.7464109730194697,2.94771809994678,0.0,0,1415,0.4421159330504575
1416,7.073248982030639,4.70401517236492,5.650037551306094,2.7415177121129175,3.347805257759652,0.0,0,1416,0.5508992973456323
1417,5.163446791002217,3.3627555992256237,7.389722646825892,3.656163654102936,2.94771809994678,0.0,0,1417,0.5275478904276623
1418,5.410283969308209,4.413739527944428,6.272153050444717,2.9021101016434363,3.6459678869970475,0.0,0,1418,0.5304631972096377
1419,5.140363177889176,4.70401517236492,5.850856560694191,3.782252746695167,3.6459678869970475,0.0,0,1419,0.5416889365494952
1420,5.57848429028106,4.163446791002217,5.777793098504468,1.7464109730194697,3.347805257759652,0.0,0,1420,0.48290115798383504
1421,4.645967886997048,5.716763665106908,5.284753087224351,2.7415177121129175,2.793462554770351,0.0,0,1421,0.49621938496135526
1422,4.67055987517944,4.413739527944428,5.291094614098177,3.656163654102936,2.6778122174076993,0.0,0,1422,0.48513668426334455
1423,5.683014873752367,3.2534569567348117,5.4523071842039155,1.7464109730194697,3.6459678869970475,0.0,0,1423,0.46339243510477784
1424,4.978091748990298,4.413739527944428,5.716763665106908,3.83455474836509,2.793462554770351,0.0,0,1424,0.5092008133709827
1425,5.57848429028106,3.532680600667936,6.658211482751795,3.6039155054366545,3.347805257759652,0.0,0,1425,0.5322633082050849
1426,6.641909670422694,4.70401517236492,6.084220099851642,1.7464109730194697,2.48555668855391,0.0,0,1426,0.5074555884321997
1427,5.140363177889176,4.413739527944428,6.869715587945507,3.83455474836509,2.94771809994678,0.0,0,1427,0.5436247540062618
1428,5.502933257273884,3.917970756552728,7.658211482751795,3.782252746695167,2.9691665192108148,0.0,0,1428,0.5582529396601323
1429,4.978091748990298,4.163446791002217,5.525186064121011,2.7415177121129175,2.6778122174076993,0.0,0,1429,0.4705349292969871
1430,7.25966210626152,7.05155391093132,6.658211482751795,2.9021101016434363,3.5573102671766508,0.0,0,1430,0.6425468461720799
1431,6.641909670422694,5.222825338081148,5.699790586503194,1.7464109730194697,2.793462554770351,0.0,0,1431,0.5178165707447069
1432,4.637862837359992,5.019611018428566,6.869715587945507,4.691378346686994,2.9691665192108148,0.0,0,1432,0.566620678748987
1433,5.502933257273884,4.163446791002217,5.978091748990298,3.83455474836509,3.5573102671766508,0.0,0,1433,0.5396480974063701
1434,5.342856041787918,3.2534569567348117,6.084220099851642,3.6039155054366545,2.6778122174076993,0.0,0,1434,0.491060894856217
1435,4.67055987517944,5.067794551938531,5.978091748990298,1.7464109730194697,2.94771809994678,0.0,0,1435,0.4781371356755197
1436,6.247278381805687,5.067794551938531,5.222825338081148,3.782252746695167,3.6459678869970475,0.0,0,1436,0.5614291271512639
1437,5.683014873752367,3.2092504806153417,6.272153050444717,1.7464109730194697,2.9691665192108148,0.0,0,1437,0.46570780977297976
1438,5.57848429028106,4.70401517236492,5.699790586503194,3.83455474836509,2.48555668855391,0.0,0,1438,0.5224549644046712
1439,5.151858816727005,5.046180738832468,5.100834813702538,3.6039155054366545,2.9691665192108148,0.0,0,1439,0.5123713787673837
1440,4.645967886997048,5.019611018428566,5.813862353211989,2.7415177121129175,2.6778122174076993,0.0,0,1440,0.48957358982310595
1441,5.123289664530234,3.3627555992256237,6.658211482751795,3.782252746695167,3.5573102671766508,0.0,0,1441,0.5267048600092712
1442,5.417203383248,4.163446791002217,6.641909670422694,4.393129248269142,2.793462554770351,0.0,0,1442,0.5483816394610729
1443,5.157641169321011,4.382933481163254,5.175128596049852,2.9021101016434363,2.9691665192108148,0.0,0,1443,0.4822695816203904
1444,5.123289664530234,3.917970756552728,5.525186064121011,3.83455474836509,2.94771809994678,0.0,0,1444,0.5001140530289905
1445,6.641909670422694,6.96789598188441,5.73393880891504,3.6039155054366545,2.9691665192108148,0.0,0,1445,0.6071263073447685
1446,5.502933257273884,4.699790586503194,5.699790586503194,3.656163654102936,2.6778122174076993,0.0,0,1446,0.5209109322314112
1447,5.123289664530234,3.2534569567348117,5.742603670042167,1.7464109730194697,2.48555668855391,0.0,0,1447,0.4298970751575917
1448,5.57848429028106,3.917970756552728,5.691378346686994,3.6039155054366545,2.94771809994678,0.0,0,1448,0.5092676886919131
1449,5.342856041787918,4.382933481163254,5.1289584146169265,2.7415177121129175,2.48555668855391,0.0,0,1449,0.47043578609494086
1450,5.140363177889176,3.2092504806153417,5.151858816727005,3.83455474836509,2.94771809994678,0.0,0,1450,0.47516602405463865
1451,5.112018552195214,3.532680600667936,6.988360084444126,1.7464109730194697,3.347805257759652,0.0,0,1451,0.4855561394879191
1452,5.658211482751795,4.699790586503194,5.05155391093132,2.9021101016434363,3.6459678869970475,0.0,0,1452,0.5143784574392328
1453,5.046180738832468,3.2534569567348117,5.699790586503194,3.656163654102936,3.347805257759652,0.0,0,1453,0.4920245535077587
1454,5.046180738832468,3.3627555992256237,5.4033975837229695,1.7464109730194697,3.6459678869970475,0.0,0,1454,0.44988866060382593
1455,5.140363177889176,6.641909670422694,5.175128596049852,1.7464109730194697,2.48555668855391,0.0,0,1455,0.49638112240577575
1456,5.123289664530234,3.2092504806153417,5.284753087224351,1.7464109730194697,3.5573102671766508,0.0,0,1456,0.44324275791286166
1457,5.157641169321011,3.917970756552728,5.716763665106908,4.691378346686994,2.48555668855391,0.0,0,1457,0.5146519942432113
1458,5.03549406003522,3.2092504806153417,6.641909670422694,3.782252746695167,2.6778122174076993,0.0,0,1458,0.5000671974177311
1459,5.009118644610923,3.3627555992256237,5.850856560694191,2.7415177121129175,2.9691665192108148,0.0,0,1459,0.4669592039012695
1460,5.112018552195214,4.382933481163254,5.525186064121011,1.7464109730194697,2.9691665192108148,0.0,0,1460,0.46232790636307036
1461,6.641909670422694,4.699790586503194,5.978091748990298,4.691378346686994,2.6778122174076993,0.0,0,1461,0.578362895935679
1462,5.410283969308209,3.3627555992256237,5.725325678610332,3.6039155054366545,2.94771809994678,0.0,0,1462,0.49311624167853335
1463,5.417203383248,6.641909670422694,5.1289584146169265,3.83455474836509,2.6778122174076993,0.0,0,1463,0.5552053094451356
1464,5.502933257273884,3.2092504806153417,5.05155391093132,2.7415177121129175,2.9691665192108148,0.0,0,1464,0.45620685272606726
1465,5.342856041787918,4.163446791002217,6.272153050444717,2.7415177121129175,3.5573102671766508,0.0,0,1465,0.5171813699862007
1466,5.123289664530234,4.70401517236492,5.284753087224351,3.83455474836509,2.9691665192108148,0.0,0,1466,0.5133979694810189
1467,5.417203383248,5.716763665106908,5.691378346686994,4.691378346686994,2.6778122174076993,0.0,0,1467,0.5667800138570067
1468,5.140363177889176,3.3627555992256237,5.699790586503194,1.7464109730194697,3.347805257759652,0.0,0,1468,0.4520535186235951
1469,4.9179707565527275,5.716763665106908,5.284753087224351,1.7464109730194697,3.6459678869970475,0.0,0,1469,0.49925073728569075
1470,7.073248982030639,3.2534569567348117,5.609848461190396,2.7415177121129175,3.6459678869970475,0.0,0,1470,0.5229618671498761
1471,4.637862837359992,6.641909670422694,5.650037551306094,1.7464109730194697,3.347805257759652,0.0,0,1471,0.515933760698747
1472,5.163446791002217,5.046180738832468,5.699790586503194,3.656163654102936,3.6459678869970475,0.0,0,1472,0.543752624919313
1473,6.641909670422694,3.2534569567348117,5.151858816727005,2.7415177121129175,2.9691665192108148,0.0,0,1473,0.48627377492289264
1474,5.502933257273884,6.641909670422694,5.228899852490833,3.782252746695167,3.5573102671766508,0.0,0,1474,0.5789326905904083
1475,5.674699605540364,4.382933481163254,6.96789598188441,1.7464109730194697,2.94771809994678,0.0,0,1475,0.5088036473702587
1476,5.123289664530234,3.2534569567348117,5.100834813702538,3.83455474836509,2.793462554770351,0.0,0,1476,0.47099277087321767
1477,6.641909670422694,4.795715006501729,5.284753087224351,2.9021101016434363,2.9691665192108148,0.0,0,1477,0.5292778405438539
1478,5.609848461190396,5.046180738832468,5.4523071842039155,2.7415177121129175,3.6459678869970475,0.0,0,1478,0.5269860234961646
1479,5.009118644610923,4.413739527944428,5.777793098504468,1.7464109730194697,2.6778122174076993,0.0,0,1479,0.4597313475244906
1480,5.123289664530234,3.532680600667936,5.151858816727005,1.7464109730194697,2.94771809994678,0.0,0,1480,0.4334259651485931
1481,5.123289664530234,5.067794551938531,5.525186064121011,3.782252746695167,2.793462554770351,0.0,0,1481,0.5222109619476402
1482,4.645967886997048,5.019611018428566,5.459431618637297,1.7464109730194697,2.48555668855391,0.0,0,1482,0.4534556224932131
1483,5.157641169321011,4.163446791002217,7.658211482751795,3.656163654102936,2.793462554770351,0.0,0,1483,0.5488448643153857
1484,5.609848461190396,5.222825338081148,6.658211482751795,1.7464109730194697,2.6778122174076993,0.0,0,1484,0.5133822572448526
1485,5.502933257273884,3.3627555992256237,5.100834813702538,1.7464109730194697,2.793462554770351,0.0,0,1485,0.43352995395475286
1486,5.57848429028106,5.716763665106908,5.57848429028106,2.9021101016434363,2.6778122174076993,0.0,0,1486,0.5259982116138376
1487,4.67055987517944,3.3627555992256237,5.175128596049852,1.7464109730194697,2.94771809994678,0.0,0,1487,0.41938480123949534
1488,5.046180738832468,3.917970756552728,5.813862353211989,1.7464109730194697,2.9691665192108148,0.0,0,1488,0.4566559155727365
1489,6.641909670422694,3.917970756552728,5.57848429028106,3.6039155054366545,2.6778122174076993,0.0,0,1489,0.5252119869270347
1490,4.957771764610703,5.222825338081148,5.625790005059417,2.7415177121129175,3.347805257759652,0.0,0,1490,0.5129278313981561
1491,4.645967886997048,3.3627555992256237,5.481018480845443,1.7464109730194697,2.48555668855391,0.0,0,1491,0.41514790140450025
1492,4.67055987517944,4.319981575535332,5.699790586503194,2.7415177121129175,3.347805257759652,0.0,0,1492,0.48678318000205545
1493,4.9179707565527275,3.917970756552728,5.813862353211989,2.7415177121129175,3.347805257759652,0.0,0,1493,0.4858337690564026
1494,4.67055987517944,3.917970756552728,5.699790586503194,1.7464109730194697,2.94771809994678,0.0,0,1494,0.44468195038989
1495,4.67055987517944,3.2534569567348117,5.777793098504468,2.9021101016434363,2.793462554770351,0.0,0,1495,0.45440213401583757
1496,5.019611018428566,3.3627555992256237,5.291094614098177,3.782252746695167,2.6778122174076993,0.0,0,1496,0.47164699813008765
1497,6.641909670422694,3.2534569567348117,5.05155391093132,3.656163654102936,2.9691665192108148,0.0,0,1497,0.505350488134425
1498,5.151858816727005,3.2092504806153417,6.084220099851642,3.6039155054366545,2.793462554770351,0.0,0,1498,0.48826024361348563
1499,5.140363177889176,4.319981575535332,5.1289584146169265,3.782252746695167,3.347805257759652,0.0,0,1499,0.5087966905876569
1500,4.957771764610703,5.222825338081148,5.459431618637297,3.6039155054366545,2.48555668855391,0.0,0,1500,0.5090342237061962
1501,5.112018552195214,5.067794551938531,5.650037551306094,1.7464109730194697,2.793462554770351,0.0,0,1501,0.47718016060872237
1502,5.112018552195214,3.3627555992256237,5.481018480845443,1.7464109730194697,2.9691665192108148,0.0,0,1502,0.43739460164745037
1503,5.163446791002217,3.2534569567348117,5.459431618637297,3.83455474836509,2.94771809994678,0.0,0,1503,0.48394754377443155
1504,5.342856041787918,3.532680600667936,5.284753087224351,4.691378346686994,2.94771809994678,0.0,0,1504,0.5106713524059004
1505,5.140363177889176,4.70401517236492,5.650037551306094,3.782252746695167,2.9691665192108148,0.0,0,1505,0.5211298445968258
1506,5.169275869804414,3.3627555992256237,6.362755599225624,3.656163654102936,2.6778122174076993,0.0,0,1506,0.4973039604268246
1507,4.978091748990298,4.70401517236492,7.658211482751795,1.7464109730194697,2.6778122174076993,0.0,0,1507,0.5098550849404963
1508,5.502933257273884,5.100834813702538,5.978091748990298,2.9021101016434363,2.793462554770351,0.0,0,1508,0.5218700416071985
1509,6.625790005059417,5.046180738832468,5.284753087224351,4.393129248269142,2.793462554770351,0.0,0,1509,0.5655801290337785
1510,5.123289664530234,3.532680600667936,5.459431618637297,3.782252746695167,2.793462554770351,0.0,0,1510,0.48470909732712814
1511,5.151858816727005,6.96789598188441,5.625790005059417,3.83455474836509,3.347805257759652,0.0,0,1511,0.5839598766177896
1512,6.641909670422694,4.382933481163254,5.691378346686994,3.782252746695167,2.6778122174076993,0.0,0,1512,0.5429265510396705
1513,5.019611018428566,3.532680600667936,6.641909670422694,1.7464109730194697,3.5573102671766508,0.0,0,1513,0.48018332879183223
1514,6.625790005059417,4.699790586503194,5.284753087224351,3.782252746695167,2.793462554770351,0.0,0,1514,0.5431552473050902
1515,5.019611018428566,5.222825338081148,5.05155391093132,3.656163654102936,3.6459678869970475,0.0,0,1515,0.5293356422867521
1516,9.94771809994678,3.3627555992256237,5.05155391093132,4.393129248269142,2.6778122174076993,0.0,0,1516,0.5957914873648248
1517,5.342856041787918,5.046180738832468,5.850856560694191,3.656163654102936,2.793462554770351,0.0,0,1517,0.5315235732061224
1518,5.163446791002217,3.3627555992256237,6.445217759417596,3.782252746695167,2.48555668855391,0.0,0,1518,0.4975491515427372
1519,4.645967886997048,3.2092504806153417,5.459431618637297,1.7464109730194697,2.94771809994678,0.0,0,1519,0.4218727758188601
1520,5.157641169321011,5.540214273353343,5.625790005059417,4.393129248269142,3.5573102671766508,0.0,0,1520,0.5686435249278508
1521,5.163446791002217,3.532680600667936,5.525186064121011,6.641909670422694,3.6459678869970475,0.0,0,1521,0.5741511077357909
1522,4.978091748990298,3.917970756552728,5.850856560694191,1.7464109730194697,2.6778122174076993,0.0,0,1522,0.4491022391269968
1523,5.151858816727005,4.70401517236492,5.813862353211989,2.7415177121129175,2.793462554770351,0.0,0,1523,0.496740652264938
1524,5.163446791002217,3.3627555992256237,5.4033975837229695,1.7464109730194697,2.48555668855391,0.0,0,1524,0.42545199352088353
1525,5.342856041787918,5.540214273353343,5.222825338081148,4.393129248269142,2.48555668855391,0.0,0,1525,0.538435682093915
1526,5.502933257273884,4.319981575535332,6.272153050444717,2.9021101016434363,2.6778122174076993,0.0,0,1526,0.5077572584141163
1527,6.641909670422694,3.2092504806153417,5.525186064121011,3.6039155054366545,3.347805257759652,0.0,0,1527,0.5230562029693927
1528,5.123289664530234,4.699790586503194,5.481018480845443,2.9021101016434363,2.48555668855391,0.0,0,1528,0.48472428523265654
1529,5.009118644610923,4.699790586503194,6.658211482751795,3.656163654102936,3.347805257759652,0.0,0,1529,0.5474900003991005
1530,4.957771764610703,6.96789598188441,5.284753087224351,4.691378346686994,3.6459678869970475,0.0,0,1530,0.5984807394915322
1531,5.009118644610923,3.2092504806153417,5.525186064121011,1.7464109730194697,2.94771809994678,0.0,0,1531,0.43192028809045596
1532,6.641909670422694,4.319981575535332,5.609848461190396,3.782252746695167,2.9691665192108148,0.0,0,1532,0.5463671792781382
1533,4.993521789559904,5.046180738832468,7.658211482751795,3.6039155054366545,2.6778122174076993,0.0,0,1533,0.5617459122684113
1534,5.140363177889176,4.319981575535332,5.525186064121011,4.691378346686994,2.9691665192108148,0.0,0,1534,0.5305058593124955
1535,4.957771764610703,3.2534569567348117,5.57848429028106,3.656163654102936,2.6778122174076993,0.0,0,1535,0.4714165497243793
1536,4.957771764610703,3.2092504806153417,5.481018480845443,3.6039155054366545,2.94771809994678,0.0,0,1536,0.4731965811134161
1537,5.046180738832468,5.046180738832468,5.291094614098177,2.7415177121129175,2.793462554770351,0.0,0,1537,0.49003426514337683
1538,5.502933257273884,3.2534569567348117,5.813862353211989,3.6039155054366545,2.9691665192108148,0.0,0,1538,0.4953027201349146
1539,5.140363177889176,3.2534569567348117,5.151858816727005,6.641909670422694,2.6778122174076993,0.0,0,1539,0.5356437596639781
1540,9.310288179331488,3.2092504806153417,5.73393880891504,1.7464109730194697,2.6778122174076993,0.0,0,1540,0.531246704447047
1541,5.674699605540364,5.100834813702538,5.284753087224351,3.6039155054366545,2.94771809994678,0.0,0,1541,0.5297057559919255
1542,4.957771764610703,3.2534569567348117,5.222825338081148,1.7464109730194697,3.6459678869970475,0.0,0,1542,0.44102709508386034
1543,4.645967886997048,5.046180738832468,5.1289584146169265,4.691378346686994,2.9691665192108148,0.0,0,1543,0.5266540759668661
1544,5.417203383248,3.2534569567348117,4.9377340113741575,4.691378346686994,2.9691665192108148,0.0,0,1544,0.49824512793464976
1545,4.637862837359992,5.716763665106908,5.625790005059417,3.782252746695167,3.5573102671766508,0.0,0,1545,0.5462926975994302
1546,6.641909670422694,4.319981575535332,5.57848429028106,3.83455474836509,3.347805257759652,0.0,0,1546,0.5557276404117029
1547,5.157641169321011,4.382933481163254,5.525186064121011,2.7415177121129175,2.793462554770351,0.0,0,1547,0.4825919488050125
1548,4.993521789559904,5.046180738832468,5.699790586503194,1.7464109730194697,2.9691665192108148,0.0,0,1548,0.47917948175297703
1549,5.502933257273884,4.70401517236492,6.362755599225624,3.782252746695167,3.6459678869970475,0.0,0,1549,0.5621742072571927
1550,5.502933257273884,3.532680600667936,4.9377340113741575,3.6039155054366545,2.94771809994678,0.0,0,1550,0.4808172103111531
1551,4.978091748990298,5.019611018428566,5.699790586503194,3.83455474836509,2.48555668855391,0.0,0,1551,0.5157833309771949
