,Gender information value,Background information value,Eyewear information value,Hats information value,Clothing information value,Mouth information value,Fur information value,Eyes information value,Earring information value,Trait count information value,Unique Trait count,Token Id,Rarity score
591,1.0,3.061300186760664,3.380821783940931,5.448508591452505,5.442222328605074,4.102837036641166,4.173970213500261,1.6789955255288762,4.125321050792545,4.03268380973072,0,591,0.5835801473647293
592,1.0,3.009262921328968,0.6987635592347685,6.0782590139204995,2.432843996289213,4.840629153339797,4.2792837574788685,5.539519529959989,5.339345147964772,1.1555339986339044,0,592,0.5503839726272237
593,1.0,3.024443179176788,0.6987635592347685,2.230397501766746,5.974829424265094,4.752437002928646,4.166178862209418,5.787866492466244,0.3778192957794075,2.554697057863487,0,593,0.48944255612047355
594,1.0,3.0162493516450746,0.6987635592347685,5.448508591452505,5.351074440546879,6.587272661408357,4.210896782498619,5.454822365384707,0.3778192957794075,1.1555339986339044,0,594,0.5332112133834122
595,1.0,2.99884630538363,3.3349711323629614,5.993091630657823,4.904008087075397,6.643856189774724,4.580353247468567,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,595,0.5322858329364185
596,1.0,3.022097333064992,4.546245393148302,6.1791879227712805,5.878321443411748,4.768076126706236,3.519528054772523,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,596,0.5236126639841447
597,1.0,3.022097333064992,0.6987635592347685,6.0782590139204995,5.886832943267265,5.710283551513701,3.542878542049904,3.20024953829911,0.3778192957794075,1.1555339986339044,0,597,0.4911283750240873
598,1.0,2.99884630538363,0.6987635592347685,5.044538396076498,5.930160374931366,4.140507454607221,4.55979192498625,5.636660688370521,0.3778192957794075,1.1555339986339044,0,598,0.5050571911863418
599,1.0,2.99884630538363,0.6987635592347685,5.362899875943668,5.921390165303634,4.0303245368567975,3.3974481025283403,5.710283551513701,0.3778192957794075,1.1555339986339044,0,599,0.4908176099835355
600,1.0,2.99884630538363,0.6987635592347685,5.205563338195578,5.011587974275212,4.752437002928646,4.210896782498619,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,600,0.4600989531731789
601,1.0,3.061300186760664,0.6987635592347685,4.930160374931366,5.411195432984449,4.676687582242097,4.321928094887363,5.539519529959989,4.125321050792545,1.7312063248775211,0,601,0.5683595847929609
602,1.0,3.0162493516450746,0.6987635592347685,4.740817919661812,4.698997743967186,3.1405074546072203,3.542878542049904,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,602,0.4114247037054241
603,1.0,3.022097333064992,0.6987635592347685,2.230397501766746,5.930160374931366,3.1405074546072203,4.748553568441418,5.787866492466244,5.265344566520995,1.1555339986339044,0,603,0.528059927013366
604,1.0,2.99884630538363,3.380821783940931,5.058893689053568,5.886832943267265,4.140507454607221,3.4965494909944312,1.6789955255288762,5.629500896797655,4.03268380973072,0,604,0.5973018840762296
605,1.0,3.024443179176788,6.9839316313723465,4.930160374931366,2.432843996289213,5.658355759469839,4.299027692777283,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,605,0.5050330045118052
606,1.0,3.022097333064992,0.6987635592347685,4.658355759469839,5.237863830098888,4.0350469470992,4.210896782498619,5.993091630657823,0.3778192957794075,1.1555339986339044,0,606,0.4865930271971391
607,1.0,2.99884630538363,3.3349711323629614,5.002310160687201,6.020925838854548,4.752437002928646,4.173970213500261,1.6789955255288762,4.125321050792545,4.03268380973072,0,607,0.5943689712755834
608,1.0,3.022097333064992,0.6987635592347685,6.088040034713085,5.461163892258535,3.079478021209661,4.580353247468567,3.547931769776189,4.125321050792545,1.7312063248775211,0,608,0.5337462378762374
609,1.0,3.024443179176788,3.380821783940931,5.539519529959989,5.34519787421021,3.079478021209661,3.542878542049904,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,609,0.4595471881604832
610,1.0,3.022097333064992,3.3349711323629614,6.088040034713085,5.02561753417927,4.768076126706236,4.321928094887363,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,610,0.5019529553169516
611,1.0,2.99884630538363,5.392894616241506,2.230397501766746,5.772012541265407,4.140507454607221,4.717856771218502,5.454822365384707,4.125321050792545,1.7312063248775211,0,611,0.6014687083916611
612,1.0,3.009262921328968,0.6987635592347685,2.230397501766746,2.432843996289213,4.102837036641166,3.4965494909944312,5.772012541265407,0.3778192957794075,5.748553568441418,0,612,0.46224807217971364
613,1.0,2.99884630538363,0.6987635592347685,5.362899875943668,2.432843996289213,4.840629153339797,4.166178862209418,5.828280760912152,0.3778192957794075,2.554697057863487,0,613,0.4845353340923065
614,1.0,3.061300186760664,0.6987635592347685,5.895394956770689,2.432843996289213,4.0303245368567975,4.748553568441418,5.594225422050124,0.3778192957794075,2.554697057863487,0,614,0.48666433527260505
615,1.0,3.009262921328968,0.6987635592347685,5.993091630657823,5.461163892258535,4.102837036641166,3.519528054772523,3.20024953829911,6.795859283219775,1.7312063248775211,0,615,0.568613855380718
616,1.0,3.0162493516450746,6.9839316313723465,5.148161027150656,5.411195432984449,4.768076126706236,4.173970213500261,1.6789955255288762,4.125321050792545,4.03268380973072,0,616,0.645897224977877
617,1.0,3.012751907408848,0.6987635592347685,5.993091630657823,2.432843996289213,4.140507454607221,4.173970213500261,5.519528054772523,4.125321050792545,1.1555339986339044,0,617,0.5164206717275095
618,1.0,3.022097333064992,0.6987635592347685,6.519528054772523,2.432843996289213,5.658355759469839,4.173970213500261,5.454822365384707,0.3778192957794075,2.554697057863487,0,618,0.5106657683539293
619,1.0,2.99884630538363,5.173970213500261,6.733123527871812,4.717856771218502,3.079478021209661,3.3974481025283403,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,619,0.49458736592331815
620,1.0,3.024443179176788,0.6987635592347685,2.230397501766746,5.392894616241506,4.752437002928646,3.4965494909944312,5.539519529959989,0.3778192957794075,2.554697057863487,0,620,0.465426134520307
621,1.0,3.009262921328968,5.304718804855139,2.230397501766746,5.836501267717121,6.673002535434241,3.519528054772523,5.580353247468567,0.3778192957794075,1.1555339986339044,0,621,0.5554065289985671
622,1.0,3.022097333064992,0.6987635592347685,5.168771306825942,6.04930764022437,5.795859283219775,4.665660560093073,3.3233715117570313,4.125321050792545,1.7312063248775211,0,622,0.5697090103019952
623,1.0,3.024443179176788,3.380821783940931,4.740817919661812,3.9105018491608976,3.079478021209661,4.662003536484984,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,623,0.441705570229335
624,1.0,3.012751907408848,4.546245393148302,6.1791879227712805,5.34519787421021,4.752437002928646,4.321928094887363,1.6789955255288762,6.0397848661058635,4.03268380973072,0,624,0.6550340649563207
625,1.0,3.022097333064992,3.380821783940931,4.658355759469839,3.9105018491608976,5.573466861883326,3.3974481025283403,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,625,0.4600331933968019
626,1.0,3.061300186760664,3.3349711323629614,5.058893689053568,5.442222328605074,3.079478021209661,3.4965494909944312,1.6789955255288762,5.629500896797655,4.03268380973072,0,626,0.5734595810155838
627,1.0,2.99884630538363,0.6987635592347685,2.230397501766746,4.698997743967186,6.687799537362322,3.519528054772523,3.6896598793878495,0.3778192957794075,2.554697057863487,0,627,0.4556426689845689
628,1.0,2.99884630538363,0.6987635592347685,2.230397501766746,2.432843996289213,3.1405074546072203,3.542878542049904,5.636660688370521,0.3778192957794075,5.748553568441418,0,628,0.44524713710300684
629,1.0,3.024443179176788,0.6987635592347685,2.230397501766746,4.717856771218502,4.0350469470992,3.542878542049904,3.547931769776189,5.339345147964772,1.1555339986339044,0,629,0.4690236262540952
630,1.0,3.009262921328968,5.304718804855139,2.230397501766746,2.432843996289213,5.878321443411748,3.542878542049904,3.20024953829911,0.3778192957794075,2.554697057863487,0,630,0.472850336316775
631,1.0,3.061300186760664,0.6987635592347685,5.205563338195578,5.956795501434833,3.1405074546072203,4.717856771218502,5.519528054772523,0.3778192957794075,1.1555339986339044,0,631,0.4937054958896225
632,1.0,3.024443179176788,4.546245393148302,2.230397501766746,5.580353247468567,6.828280760912152,3.4965494909944312,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,632,0.4790538139444356
633,1.0,3.009262921328968,0.6987635592347685,5.002310160687201,5.392894616241506,3.079478021209661,4.662003536484984,5.636660688370521,0.3778192957794075,1.1555339986339044,0,633,0.4805926917479495
634,1.0,2.99884630538363,4.546245393148302,5.002310160687201,7.058893689053568,4.587272661408357,4.748553568441418,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,634,0.5400835493239353
635,1.0,3.012751907408848,3.3349711323629614,6.088040034713085,5.886832943267265,3.1405074546072203,4.166178862209418,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,635,0.48703870782919706
636,1.0,3.009262921328968,0.6987635592347685,5.205563338195578,3.9105018491608976,4.768076126706236,3.4965494909944312,3.20024953829911,0.3778192957794075,1.1555339986339044,0,636,0.4294762071752865
637,1.0,2.99884630538363,0.6987635592347685,5.539519529959989,4.698997743967186,4.0350469470992,4.717856771218502,3.547931769776189,5.339345147964772,1.7312063248775211,0,637,0.5493283566840695
638,1.0,3.024443179176788,3.380821783940931,2.230397501766746,6.779917739350753,3.1405074546072203,4.299027692777283,1.6789955255288762,5.265344566520995,1.7312063248775211,0,638,0.5208775814925982
639,1.0,3.0162493516450746,0.6987635592347685,4.740817919661812,6.673002535434241,6.828280760912152,3.542878542049904,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,639,0.5020805072515611
640,1.0,3.022097333064992,0.6987635592347685,4.740817919661812,5.912672948202524,4.587272661408357,4.748553568441418,3.547931769776189,4.125321050792545,1.7312063248775211,0,640,0.5462400307452975
641,1.0,3.022097333064992,0.6987635592347685,5.184424571137428,7.117787378107137,4.102837036641166,4.580353247468567,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,641,0.48937139214635667
642,1.0,2.99884630538363,5.173970213500261,5.993091630657823,5.820106829466452,4.768076126706236,4.210896782498619,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,642,0.5404496791065647
643,1.0,2.99884630538363,0.6987635592347685,5.132894270497345,2.432843996289213,3.1405074546072203,4.210896782498619,5.993091630657823,4.125321050792545,1.1555339986339044,0,643,0.49458664475867176
644,1.0,2.99884630538363,0.6987635592347685,5.499809820158018,5.878321443411748,3.079478021209661,4.210896782498619,3.20024953829911,4.125321050792545,1.7312063248775211,0,644,0.5191519966826184
645,1.0,2.99884630538363,3.3349711323629614,4.658355759469839,5.237863830098888,4.0350469470992,3.519528054772523,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,645,0.45750203826634556
646,1.0,3.012751907408848,5.304718804855139,5.132894270497345,4.698997743967186,4.0303245368567975,6.643856189774724,3.3233715117570313,0.3778192957794075,1.7312063248775211,0,646,0.5645144631923937
647,1.0,2.99884630538363,0.6987635592347685,5.194955238629597,6.020925838854548,4.102837036641166,4.665660560093073,3.3233715117570313,5.265344566520995,1.7312063248775211,0,647,0.5604469668893103
648,1.0,3.009262921328968,3.3349711323629614,4.658355759469839,5.580353247468567,3.079478021209661,3.519528054772523,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,648,0.44785226255095983
649,1.0,3.022097333064992,3.380821783940931,2.230397501766746,5.011587974275212,4.840629153339797,4.299027692777283,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,649,0.4322717263972981
650,1.0,3.012751907408848,0.6987635592347685,5.539519529959989,5.836501267717121,4.0303245368567975,4.55979192498625,5.636660688370521,4.125321050792545,1.7312063248775211,0,650,0.5791637503535768
651,1.0,2.99884630538363,0.6987635592347685,6.442222328605074,2.432843996289213,3.1405074546072203,4.662003536484984,5.772012541265407,0.3778192957794075,2.554697057863487,0,651,0.4816332933179397
652,1.0,3.024443179176788,4.706511797624493,4.930160374931366,5.411195432984449,4.587272661408357,3.542878542049904,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,652,0.4962164009808321
653,1.0,2.99884630538363,3.3349711323629614,4.658355759469839,5.947862376664824,6.687799537362322,4.173970213500261,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,653,0.5218249205693747
654,1.0,3.024443179176788,0.6987635592347685,4.740817919661812,5.392894616241506,3.079478021209661,3.542878542049904,5.454822365384707,0.3778192957794075,1.1555339986339044,0,654,0.45581788014979757
655,1.0,3.024443179176788,3.380821783940931,5.467533417134262,5.02561753417927,4.676687582242097,4.321928094887363,1.6789955255288762,5.629500896797655,4.03268380973072,0,655,0.6122662808706013
656,1.0,3.012751907408848,0.6987635592347685,5.362899875943668,5.351074440546879,9.965784284662087,3.542878542049904,3.6896598793878495,0.3778192957794075,1.1555339986339044,0,656,0.54692099504813
657,1.0,3.0162493516450746,0.6987635592347685,6.733123527871812,6.04930764022437,3.974829424265094,3.4965494909944312,3.6896598793878495,0.3778192957794075,1.1555339986339044,0,657,0.48342854860803786
658,1.0,3.0162493516450746,0.6987635592347685,5.194955238629597,4.698997743967186,4.102837036641166,4.299027692777283,3.547931769776189,5.339345147964772,1.7312063248775211,0,658,0.5384690848945657
659,1.0,3.009262921328968,0.6987635592347685,5.499809820158018,7.117787378107137,4.102837036641166,4.55979192498625,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,659,0.493886579003652
660,1.0,3.009262921328968,3.380821783940931,6.442222328605074,4.698997743967186,4.0350469470992,4.299027692777283,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,660,0.49081906983177553
661,1.0,3.061300186760664,0.6987635592347685,5.448508591452505,3.9105018491608976,4.140507454607221,4.299027692777283,3.20024953829911,0.3778192957794075,1.1555339986339044,0,661,0.43700006990701534
662,1.0,3.061300186760664,4.546245393148302,6.04930764022437,2.432843996289213,6.673002535434241,4.163591067720262,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,662,0.4985886675716012
663,1.0,3.0162493516450746,0.6987635592347685,2.230397501766746,3.9105018491608976,4.0303245368567975,3.542878542049904,3.6896598793878495,0.3778192957794075,2.554697057863487,0,663,0.4011186818466295
664,1.0,2.99884630538363,0.6987635592347685,5.895394956770689,5.02561753417927,4.140507454607221,4.299027692777283,3.6896598793878495,0.3778192957794075,1.1555339986339044,0,664,0.4688470672344642
665,1.0,3.061300186760664,4.706511797624493,6.088040034713085,2.432843996289213,5.717856771218502,3.4965494909944312,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,665,0.47580072027968573
666,1.0,2.99884630538363,3.3349711323629614,5.148161027150656,4.717856771218502,4.0303245368567975,4.717856771218502,1.6789955255288762,6.0397848661058635,4.03268380973072,0,666,0.6036401747368838
667,1.0,3.009262921328968,5.173970213500261,5.044538396076498,4.717856771218502,4.840629153339797,4.210896782498619,1.6789955255288762,4.125321050792545,4.03268380973072,0,667,0.6057965589076296
668,1.0,3.024443179176788,0.6987635592347685,5.194955238629597,2.432843996289213,3.079478021209661,4.321928094887363,5.710283551513701,0.3778192957794075,2.554697057863487,0,668,0.4546611887253068
669,1.0,3.022097333064992,0.6987635592347685,2.230397501766746,6.04930764022437,3.974829424265094,4.210896782498619,3.20024953829911,0.3778192957794075,2.554697057863487,0,669,0.4374299247342517
670,1.0,3.024443179176788,0.6987635592347685,5.467533417134262,7.058893689053568,4.0350469470992,3.3974481025283403,5.580353247468567,4.125321050792545,1.7312063248775211,0,670,0.5783338333898813
671,1.0,3.009262921328968,0.6987635592347685,2.230397501766746,5.878321443411748,4.783886641553699,3.519528054772523,5.710283551513701,0.3778192957794075,2.554697057863487,0,671,0.47656142833316384
672,1.0,2.99884630538363,3.380821783940931,5.473931188332412,5.820106829466452,4.0350469470992,3.4965494909944312,1.6789955255288762,5.339345147964772,4.03268380973072,0,672,0.5965444433914017
673,1.0,3.024443179176788,0.6987635592347685,5.148161027150656,5.965784284662087,3.1405074546072203,3.519528054772523,3.20024953829911,0.3778192957794075,1.1555339986339044,0,673,0.43601659082741623
674,1.0,3.024443179176788,3.3349711323629614,5.435963338133392,2.432843996289213,4.140507454607221,3.3974481025283403,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,674,0.41596546365702797
675,1.0,2.99884630538363,4.546245393148302,2.230397501766746,5.442222328605074,5.573466861883326,4.662003536484984,1.6789955255288762,0.3778192957794075,1.1555339986339044,0,675,0.47500140080898795
676,1.0,3.022097333064992,5.392894616241506,2.230397501766746,9.380821783940931,4.768076126706236,4.299027692777283,3.6896598793878495,0.3778192957794075,1.1555339986339044,0,676,0.5654813838598607
677,1.0,3.022097333064992,3.380821783940931,5.148161027150656,5.411195432984449,5.795859283219775,4.321928094887363,1.6789955255288762,6.673002535434241,4.03268380973072,0,677,0.647917296322286
678,1.0,3.012751907408848,0.6987635592347685,2.230397501766746,5.461163892258535,3.079478021209661,4.321928094887363,3.3233715117570313,0.3778192957794075,2.554697057863487,0,678,0.41727595441025134
679,1.0,3.022097333064992,4.546245393148302,6.088040034713085,5.411195432984449,3.1405074546072203,3.3974481025283403,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,679,0.4866584479735249
680,1.0,3.012751907408848,0.6987635592347685,5.194955238629597,5.392894616241506,5.573466861883326,4.665660560093073,5.828280760912152,0.3778192957794075,1.1555339986339044,0,680,0.5267934172288057
681,1.0,3.009262921328968,0.6987635592347685,4.740817919661812,2.432843996289213,4.0303245368567975,4.580353247468567,5.828280760912152,0.3778192957794075,2.554697057863487,0,681,0.4683986159496445
682,1.0,3.009262921328968,0.6987635592347685,5.473931188332412,2.432843996289213,5.820106829466452,4.748553568441418,3.547931769776189,0.3778192957794075,2.554697057863487,0,682,0.47497545255914625
683,1.0,3.061300186760664,3.380821783940931,6.0782590139204995,6.04930764022437,3.1405074546072203,4.321928094887363,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,683,0.49348896957663796
684,1.0,2.99884630538363,5.173970213500261,4.930160374931366,7.058893689053568,4.140507454607221,4.173970213500261,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,684,0.5326256319268245
685,1.0,2.99884630538363,0.6987635592347685,5.194955238629597,5.772012541265407,4.587272661408357,4.299027692777283,3.3233715117570313,0.3778192957794075,1.1555339986339044,0,685,0.4708714853537219
686,1.0,2.99884630538363,4.706511797624493,5.044538396076498,3.9105018491608976,3.079478021209661,3.3974481025283403,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,686,0.44713773705030296
687,1.0,3.0162493516450746,3.3349711323629614,5.473931188332412,2.432843996289213,3.974829424265094,4.321928094887363,1.6789955255288762,4.125321050792545,1.7312063248775211,0,687,0.4978142754176402
688,1.0,3.0162493516450746,0.6987635592347685,2.230397501766746,5.921390165303634,4.140507454607221,4.2792837574788685,3.20024953829911,5.629500896797655,1.1555339986339044,0,688,0.5007220379365532
689,1.0,2.99884630538363,0.6987635592347685,5.002310160687201,7.058893689053568,4.587272661408357,4.717856771218502,5.493296513199343,0.3778192957794075,1.1555339986339044,0,689,0.5298431415561448
690,1.0,3.012751907408848,0.6987635592347685,6.1791879227712805,5.392894616241506,4.768076126706236,4.2792837574788685,3.20024953829911,0.3778192957794075,1.1555339986339044,0,690,0.4813906273785791
691,1.0,2.99884630538363,0.6987635592347685,5.467533417134262,5.02561753417927,4.0303245368567975,3.542878542049904,3.547931769776189,0.3778192957794075,1.1555339986339044,0,691,0.44585523765339735
692,1.0,3.024443179176788,0.6987635592347685,5.044538396076498,6.04930764022437,3.1405074546072203,3.519528054772523,5.974829424265094,0.3778192957794075,1.1555339986339044,0,692,0.48012104861095883
693,1.0,3.024443179176788,0.6987635592347685,2.230397501766746,2.432843996289213,4.768076126706236,6.643856189774724,3.20024953829911,0.3778192957794075,5.748553568441418,0,693,0.48235842214170155
694,1.0,3.009262921328968,0.6987635592347685,5.248793390257147,2.432843996289213,3.079478021209661,4.166178862209418,5.580353247468567,0.3778192957794075,2.554697057863487,0,694,0.45070590380463343
695,1.0,3.024443179176788,0.6987635592347685,5.132894270497345,4.717856771218502,4.0350469470992,4.299027692777283,3.6896598793878495,4.125321050792545,1.7312063248775211,0,695,0.5196535986218483
696,1.0,8.53282487738598,0.6987635592347685,5.467533417134262,2.432843996289213,4.0303245368567975,3.3974481025283403,3.3233715117570313,4.125321050792545,1.1555339986339044,0,696,0.5470298642054229
697,1.0,8.643856189774725,0.6987635592347685,5.248793390257147,5.820106829466452,5.795859283219775,3.519528054772523,3.6896598793878495,0.3778192957794075,1.1555339986339044,0,697,0.5756263972733874
698,1.0,3.024443179176788,4.546245393148302,5.429731384421878,4.904008087075397,5.710283551513701,4.2792837574788685,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,698,0.5233010577350143
699,1.0,3.061300186760664,0.6987635592347685,5.002310160687201,6.04930764022437,4.0350469470992,4.299027692777283,5.710283551513701,0.3778192957794075,1.1555339986339044,0,699,0.5026037048901106
700,1.0,3.0162493516450746,0.6987635592347685,5.435963338133392,5.886832943267265,3.079478021209661,3.3974481025283403,3.6896598793878495,4.125321050792545,1.7312063248775211,0,700,0.5133561661936514
701,1.0,3.061300186760664,3.380821783940931,5.993091630657823,4.717856771218502,4.783886641553699,4.580353247468567,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,701,0.50125771887241
702,1.0,3.009262921328968,0.6987635592347685,5.473931188332412,2.432843996289213,4.0350469470992,4.2792837574788685,5.636660688370521,0.3778192957794075,2.554697057863487,0,702,0.47232387013358035
703,1.0,3.061300186760664,3.3349711323629614,5.895394956770689,5.9389842253183724,3.079478021209661,3.519528054772523,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,703,0.4742351831556588
704,1.0,3.024443179176788,0.6987635592347685,5.173970213500261,5.411195432984449,5.878321443411748,4.2792837574788685,5.50635266602479,0.3778192957794075,1.1555339986339044,0,704,0.5204776327880283
705,1.0,2.99884630538363,0.6987635592347685,6.519528054772523,5.011587974275212,5.658355759469839,4.55979192498625,5.974829424265094,0.3778192957794075,1.1555339986339044,0,705,0.5436848389116692
706,1.0,3.061300186760664,0.6987635592347685,5.429731384421878,2.432843996289213,4.676687582242097,3.519528054772523,5.636660688370521,0.3778192957794075,2.554697057863487,0,706,0.4705581165458792
707,1.0,3.061300186760664,3.3349711323629614,5.058893689053568,5.411195432984449,3.079478021209661,4.665660560093073,1.6789955255288762,5.265344566520995,4.03268380973072,0,707,0.585851633353304
708,1.0,3.012751907408848,0.6987635592347685,5.184424571137428,2.432843996289213,3.079478021209661,4.210896782498619,3.547931769776189,0.3778192957794075,2.554697057863487,0,708,0.41790419907781556
709,1.0,3.009262921328968,0.6987635592347685,5.869859864663551,5.974829424265094,3.974829424265094,4.717856771218502,5.539519529959989,0.3778192957794075,1.1555339986339044,0,709,0.5174768632148025
710,1.0,3.009262921328968,0.6987635592347685,2.230397501766746,3.9105018491608976,6.643856189774724,4.321928094887363,3.547931769776189,6.0397848661058635,1.1555339986339044,0,710,0.5213146899623321
711,1.0,3.012751907408848,7.50635266602479,5.467533417134262,5.392894616241506,6.828280760912152,4.748553568441418,3.3233715117570313,0.3778192957794075,1.7312063248775211,0,711,0.6306888040580807
712,1.0,3.061300186760664,0.6987635592347685,6.04930764022437,5.011587974275212,3.974829424265094,4.580353247468567,3.6896598793878495,0.3778192957794075,1.1555339986339044,0,712,0.47393860252937137
713,1.0,3.009262921328968,3.3349711323629614,5.405069330187608,5.772012541265407,5.878321443411748,4.717856771218502,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,713,0.5268796971259581
714,1.0,2.99884630538363,3.380821783940931,6.0782590139204995,5.956795501434833,6.687799537362322,4.55979192498625,1.6789955255288762,4.125321050792545,4.03268380973072,0,714,0.6484708216057607
715,1.0,3.009262921328968,0.6987635592347685,2.230397501766746,5.878321443411748,5.820106829466452,4.173970213500261,3.6896598793878495,0.3778192957794075,2.554697057863487,0,715,0.4712781218198275
716,1.0,3.061300186760664,7.50635266602479,5.044538396076498,3.9105018491608976,3.974829424265094,4.173970213500261,3.20024953829911,0.3778192957794075,1.7312063248775211,0,716,0.5440965303506097
717,1.0,3.061300186760664,0.6987635592347685,5.405069330187608,2.432843996289213,4.587272661408357,3.3974481025283403,3.3233715117570313,0.3778192957794075,2.554697057863487,0,717,0.4297366500104985
718,1.0,3.061300186760664,4.706511797624493,2.230397501766746,2.432843996289213,3.079478021209661,4.321928094887363,1.6789955255288762,0.3778192957794075,2.554697057863487,0,718,0.40740623173212814
719,1.0,3.009262921328968,4.546245393148302,5.058893689053568,5.486812479629145,5.710283551513701,4.2792837574788685,1.6789955255288762,4.125321050792545,4.03268380973072,0,719,0.6233076098519076
720,1.0,3.022097333064992,0.6987635592347685,2.230397501766746,2.432843996289213,6.687799537362322,4.55979192498625,5.772012541265407,0.3778192957794075,5.748553568441418,0,720,0.5208682543971984
721,1.0,3.024443179176788,3.3349711323629614,5.044538396076498,5.921390165303634,3.974829424265094,4.748553568441418,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,721,0.4937547941352321
722,1.0,3.024443179176788,0.6987635592347685,5.132894270497345,4.717856771218502,6.658355759469839,4.580353247468567,3.20024953829911,0.3778192957794075,1.1555339986339044,0,722,0.4891037002682385
723,1.0,3.022097333064992,5.173970213500261,5.473931188332412,5.930160374931366,3.1405074546072203,4.321928094887363,1.6789955255288762,5.339345147964772,4.03268380973072,0,723,0.6262832120461627
724,1.0,3.009262921328968,0.6987635592347685,4.740817919661812,5.930160374931366,5.573466861883326,3.542878542049904,5.454822365384707,0.3778192957794075,1.1555339986339044,0,724,0.5041109496172481
725,1.0,3.024443179176788,0.6987635592347685,5.539519529959989,3.9105018491608976,4.0303245368567975,3.519528054772523,3.20024953829911,0.3778192957794075,1.1555339986339044,0,725,0.42362167224432484
726,1.0,2.99884630538363,0.6987635592347685,6.148161027150656,2.432843996289213,4.102837036641166,4.210896782498619,3.20024953829911,5.339345147964772,1.1555339986339044,0,726,0.5009718422253627
727,1.0,3.022097333064992,4.706511797624493,5.539519529959989,5.580353247468567,4.140507454607221,3.519528054772523,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,727,0.5011169287648158
728,1.0,2.99884630538363,4.706511797624493,5.058893689053568,4.698997743967186,4.768076126706236,3.542878542049904,1.6789955255288762,5.629500896797655,4.03268380973072,0,728,0.6102995814957168
729,1.0,3.061300186760664,0.6987635592347685,5.173970213500261,5.486812479629145,5.710283551513701,3.542878542049904,5.787866492466244,0.3778192957794075,1.1555339986339044,0,729,0.5123042766536497
730,1.0,3.022097333064992,0.6987635592347685,4.740817919661812,5.392894616241506,5.573466861883326,4.717856771218502,5.50635266602479,0.3778192957794075,1.1555339986339044,0,730,0.5153525366353193
731,1.0,3.022097333064992,7.50635266602479,2.230397501766746,5.974829424265094,4.0350469470992,4.55979192498625,5.772012541265407,0.3778192957794075,1.1555339986339044,0,731,0.5705660160309748
732,1.0,3.0162493516450746,0.6987635592347685,5.539519529959989,4.717856771218502,4.676687582242097,4.163591067720262,5.636660688370521,0.3778192957794075,1.1555339986339044,0,732,0.49609148754176047
733,1.0,2.99884630538363,3.3349711323629614,5.499809820158018,5.486812479629145,5.573466861883326,4.321928094887363,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,733,0.5124424196236339
734,1.0,3.022097333064992,3.3349711323629614,6.0782590139204995,5.947862376664824,4.587272661408357,3.4965494909944312,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,734,0.5004523484603891
735,1.0,8.643856189774725,0.6987635592347685,5.058893689053568,5.351074440546879,6.687799537362322,3.3974481025283403,3.20024953829911,4.125321050792545,1.7312063248775211,0,735,0.6387883955837976
736,1.0,3.0162493516450746,3.3349711323629614,5.148161027150656,5.02561753417927,3.1405074546072203,6.643856189774724,1.6789955255288762,0.3778192957794075,1.7312063248775211,0,736,0.4979280839240369
737,1.0,3.061300186760664,0.6987635592347685,5.205563338195578,5.772012541265407,4.0350469470992,3.3974481025283403,3.20024953829911,0.3778192957794075,1.1555339986339044,0,737,0.4467917502286464
