,Beak information value,Background information value,Feathers information value,Body information value,Outerwear information value,Eyes information value,Headwear information value,Eyewear information value,Trait count information value,Unique Trait count,Token Id,Rarity score
580,1.269164437677799,2.5942254220501244,3.49817873457909,3.1202942337177118,0.2669060188251848,2.9907961726701604,1.7568183983555279,5.636660688370521,0.5972778231543953,0,580,0.50318979492407
581,1.269164437677799,2.6117553466077004,2.4406550334581136,3.3378856687903387,0.2669060188251848,2.8730271437422346,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,581,0.3965230258527885
582,1.2463954637200048,2.636660688370521,3.2337864980183446,1.498994046858991,0.2669060188251848,4.673002535434241,6.0782590139204995,0.28630418515664097,0.5972778231543953,0,582,0.475107550768047
583,1.269164437677799,2.636660688370521,3.2337864980183446,3.3378856687903387,0.2669060188251848,2.0855885557189886,6.629500896797655,0.28630418515664097,0.5972778231543953,0,583,0.4710665426937217
584,1.2463954637200048,2.582944140186851,3.49817873457909,5.016249351645075,0.2669060188251848,2.0855885557189886,6.321928094887363,5.636660688370521,2.985073455761897,0,584,0.6863454476668513
585,1.2463954637200048,2.5942254220501244,3.1558554189406567,3.8468432119385794,0.2669060188251848,2.9907961726701604,5.423526234895169,0.28630418515664097,0.5972778231543953,0,585,0.4725729677805717
586,1.2463954637200048,2.636660688370521,2.798868033092113,2.816037165157405,0.2669060188251848,2.0855885557189886,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,586,0.3745493164712213
587,1.2463954637200048,2.519528054772523,4.480357457491845,3.3378856687903387,0.2669060188251848,2.8730271437422346,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,587,0.4410917395699985
588,1.2463954637200048,2.6117553466077004,3.1558554189406567,3.3378856687903387,0.2669060188251848,4.673002535434241,5.28771237954945,0.28630418515664097,0.5972778231543953,0,588,0.49700185419035287
589,2.633076351021482,2.636660688370521,3.1791879227712805,5.016249351645075,0.2669060188251848,2.0855885557189886,1.7568183983555279,6.310432456049533,0.5972778231543953,0,589,0.5669125387329996
590,1.2463954637200048,2.6117553466077004,3.2337864980183446,4.184424571137428,5.083141235300246,3.0457292298551204,1.7568183983555279,0.28630418515664097,0.5972778231543953,0,590,0.5104911680158787
591,2.633076351021482,2.519528054772523,3.0291463456595165,2.816037165157405,0.2669060188251848,2.9896498118304327,5.423526234895169,0.28630418515664097,0.5972778231543953,0,591,0.47612331027773797
592,1.2463954637200048,2.636660688370521,2.798868033092113,1.498994046858991,0.2669060188251848,2.0855885557189886,5.772012541265407,0.28630418515664097,0.5972778231543953,0,592,0.3980306004943861
593,1.2463954637200048,2.636660688370521,2.798868033092113,2.816037165157405,0.2669060188251848,5.921390165303634,5.795859283219775,0.28630418515664097,0.5972778231543953,0,593,0.5179026542796721
594,1.2463954637200048,2.6117553466077004,2.4406550334581136,3.1202942337177118,0.2669060188251848,2.9907961726701604,5.594225422050124,0.28630418515664097,0.5972778231543953,0,594,0.4435463109007644
595,2.633076351021482,2.582944140186851,2.798868033092113,4.184424571137428,0.2669060188251848,2.9896498118304327,5.423526234895169,0.28630418515664097,0.5972778231543953,0,595,0.5039459633564315
596,1.2463954637200048,2.582944140186851,3.49817873457909,1.498994046858991,0.2669060188251848,5.921390165303634,5.28771237954945,0.28630418515664097,0.5972778231543953,0,596,0.490587798789935
597,1.2463954637200048,2.636660688370521,2.4406550334581136,1.498994046858991,5.392894616241506,2.9907961726701604,5.695255342281369,0.28630418515664097,2.985073455761897,0,597,0.5829095097419539
598,2.633076351021482,2.582944140186851,3.1791879227712805,2.816037165157405,0.2669060188251848,2.8730271437422346,1.7568183983555279,6.20024953829911,0.5972778231543953,0,598,0.530402918741425
599,2.633076351021482,2.6117553466077004,6.058893689053568,6.058893689053568,5.122805452873761,2.0855885557189886,6.764150423492437,0.28630418515664097,2.985073455761897,0,599,0.8013529850243821
600,1.269164437677799,2.519528054772523,2.4406550334581136,3.8468432119385794,0.2669060188251848,2.9907961726701604,7.454822365384707,0.28630418515664097,0.5972778231543953,0,600,0.501846170106421
601,2.633076351021482,2.5942254220501244,3.1558554189406567,1.498994046858991,0.2669060188251848,2.9907961726701604,4.943416471633633,0.28630418515664097,0.5972778231543953,0,601,0.43919857027944303
602,1.2463954637200048,2.582944140186851,3.0291463456595165,3.7178567712185018,0.2669060188251848,3.0457292298551204,5.299027692777283,0.28630418515664097,0.5972778231543953,0,602,0.4647799566228027
603,2.633076351021482,2.636660688370521,3.1558554189406567,1.498994046858991,0.2669060188251848,2.0855885557189886,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,603,0.3844282968598543
604,1.2463954637200048,2.519528054772523,2.4406550334581136,2.816037165157405,0.2669060188251848,2.8730271437422346,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,604,0.3817761762678165
605,2.633076351021482,2.519528054772523,2.798868033092113,1.498994046858991,0.2669060188251848,2.9896498118304327,5.327710447481368,0.28630418515664097,0.5972778231543953,0,605,0.43807463881376035
606,1.2463954637200048,2.6117553466077004,3.1558554189406567,3.1202942337177118,0.2669060188251848,2.965784284662087,1.7568183983555279,5.740817919661812,2.2813863010245155,0,606,0.5359717065677397
607,1.2463954637200048,2.519528054772523,2.798868033092113,3.8468432119385794,0.2669060188251848,2.8730271437422346,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,607,0.41394045857260975
608,1.2463954637200048,2.636660688370521,3.1791879227712805,1.498994046858991,0.2669060188251848,2.0855885557189886,5.795859283219775,0.28630418515664097,0.5972778231543953,0,608,0.407389528776607
609,1.2463954637200048,2.519528054772523,3.1791879227712805,3.8468432119385794,0.2669060188251848,2.9907961726701604,5.695255342281369,0.28630418515664097,0.5972778231543953,0,609,0.47767574716306904
610,2.633076351021482,2.636660688370521,3.0291463456595165,1.498994046858991,6.380821783940931,2.9907961726701604,6.380821783940931,0.28630418515664097,2.985073455761897,0,610,0.6673984283172306
611,1.2463954637200048,2.5942254220501244,2.4406550334581136,2.816037165157405,0.2669060188251848,2.0855885557189886,4.943416471633633,0.28630418515664097,0.5972778231543953,0,611,0.40006367904752904
612,2.633076351021482,2.519528054772523,3.1791879227712805,2.816037165157405,0.2669060188251848,2.0855885557189886,4.943416471633633,0.28630418515664097,0.5972778231543953,0,612,0.447545669183476
613,1.2463954637200048,2.6117553466077004,3.1558554189406567,3.1202942337177118,5.733123527871812,2.965784284662087,6.573466861883326,5.869859864663551,2.985073455761897,0,613,0.7933656845800463
614,1.2463954637200048,2.582944140186851,3.0291463456595165,2.816037165157405,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,614,0.3995723454829318
615,1.269164437677799,2.519528054772523,3.1558554189406567,2.816037165157405,0.2669060188251848,2.9896498118304327,5.594225422050124,0.28630418515664097,0.5972778231543953,0,615,0.45142723094049336
616,1.2463954637200048,2.5942254220501244,6.058893689053568,6.058893689053568,5.083141235300246,2.965784284662087,6.764150423492437,6.221623189091677,2.985073455761897,0,616,0.925739282179315
617,1.269164437677799,2.519528054772523,3.1791879227712805,1.498994046858991,0.2669060188251848,2.9907961726701604,4.706511797624493,0.28630418515664097,0.5972778231543953,0,617,0.4009404695432318
618,1.269164437677799,2.582944140186851,3.1558554189406567,2.816037165157405,0.2669060188251848,2.0855885557189886,5.519528054772523,0.28630418515664097,0.5972778231543953,0,618,0.43023145549523373
619,1.2463954637200048,2.5881399262621803,3.1791879227712805,3.8468432119385794,0.2669060188251848,3.0457292298551204,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,619,0.4283350823222163
620,1.269164437677799,2.5942254220501244,2.798868033092113,3.7178567712185018,0.2669060188251848,2.9896498118304327,5.299027692777283,0.28630418515664097,0.5972778231543953,0,620,0.4589374961705223
621,1.269164437677799,2.636660688370521,2.798868033092113,5.539519529959989,0.2669060188251848,2.0855885557189886,5.6152870375779536,0.28630418515664097,0.5972778231543953,0,621,0.48849155348395334
622,1.269164437677799,2.582944140186851,3.0291463456595165,1.498994046858991,0.2669060188251848,2.0855885557189886,5.695255342281369,0.28630418515664097,0.5972778231543953,0,622,0.4008689272496361
623,1.2463954637200048,2.5881399262621803,3.2337864980183446,3.3378856687903387,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,623,0.4165153132654173
624,1.2463954637200048,2.5942254220501244,3.49817873457909,3.3378856687903387,0.2669060188251848,2.9907961726701604,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,624,0.42280507152081587
625,2.633076351021482,2.5881399262621803,4.480357457491845,2.816037165157405,0.2669060188251848,2.0855885557189886,5.321928094887363,0.28630418515664097,0.5972778231543953,0,625,0.4880293405170749
626,2.633076351021482,2.582944140186851,6.058893689053568,6.058893689053568,5.122805452873761,2.0855885557189886,4.943416471633633,0.28630418515664097,2.985073455761897,0,626,0.7585247079320686
627,1.2463954637200048,2.5881399262621803,2.4406550334581136,1.498994046858991,5.710283551513701,2.8730271437422346,4.80793211552035,0.28630418515664097,2.985073455761897,0,627,0.5658614215310407
628,1.2463954637200048,2.5881399262621803,3.1791879227712805,5.016249351645075,0.2669060188251848,2.8730271437422346,5.795859283219775,0.28630418515664097,0.5972778231543953,0,628,0.5059459556789234
629,1.2463954637200048,2.5881399262621803,6.058893689053568,6.058893689053568,0.2669060188251848,2.965784284662087,5.828280760912152,5.869859864663551,0.5972778231543953,0,629,0.7289644365273956
630,1.2463954637200048,2.6117553466077004,4.321928094887363,2.816037165157405,0.2669060188251848,2.8730271437422346,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,630,0.42747477388951777
631,1.2463954637200048,2.582944140186851,3.49817873457909,3.3378856687903387,0.2669060188251848,2.965784284662087,6.573466861883326,5.956795501434833,0.5972778231543953,0,631,0.6258086522849905
632,1.269164437677799,2.6117553466077004,3.1791879227712805,3.1202942337177118,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,632,0.4112865328550242
633,1.269164437677799,2.582944140186851,2.798868033092113,2.816037165157405,0.2669060188251848,3.0457292298551204,5.28771237954945,0.28630418515664097,0.5972778231543953,0,633,0.43883019130653894
634,2.633076351021482,2.6117553466077004,3.1791879227712805,3.8468432119385794,0.2669060188251848,4.673002535434241,6.321928094887363,0.28630418515664097,0.5972778231543953,0,634,0.5653861786113995
635,1.2463954637200048,2.636660688370521,4.480357457491845,3.1202942337177118,0.2669060188251848,3.0457292298551204,6.0782590139204995,0.28630418515664097,0.5972778231543953,0,635,0.5038349748301449
636,1.269164437677799,2.636660688370521,3.1791879227712805,1.498994046858991,0.2669060188251848,4.673002535434241,6.107803289534515,0.28630418515664097,0.5972778231543953,0,636,0.4750546315079642
637,1.2463954637200048,2.582944140186851,2.4406550334581136,1.498994046858991,0.2669060188251848,2.0855885557189886,6.310432456049533,0.28630418515664097,0.5972778231543953,0,637,0.40095962575321603
638,1.269164437677799,2.519528054772523,2.798868033092113,1.498994046858991,0.2669060188251848,5.803896602285193,5.519528054772523,0.28630418515664097,0.5972778231543953,0,638,0.4761005076685808
639,2.633076351021482,2.636660688370521,2.798868033092113,3.7178567712185018,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,639,0.4484766378067952
640,1.2463954637200048,2.5942254220501244,3.1558554189406567,3.7178567712185018,0.2669060188251848,2.965784284662087,1.7568183983555279,5.869859864663551,2.2813863010245155,0,640,0.5523911173135814
641,1.2463954637200048,2.5881399262621803,2.798868033092113,1.498994046858991,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,641,0.36386270945129096
642,2.633076351021482,2.519528054772523,2.4406550334581136,4.184424571137428,0.2669060188251848,2.9896498118304327,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,642,0.4482733773047634
643,1.269164437677799,2.519528054772523,3.1791879227712805,3.8468432119385794,0.2669060188251848,3.0457292298551204,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,643,0.4272735389965938
644,1.269164437677799,2.636660688370521,3.1791879227712805,3.8468432119385794,0.2669060188251848,5.878321443411748,6.965784284662087,0.28630418515664097,0.5972778231543953,0,644,0.5771996987651697
645,1.269164437677799,2.6117553466077004,3.1791879227712805,1.498994046858991,0.2669060188251848,2.965784284662087,4.706511797624493,5.740817919661812,0.5972778231543953,0,645,0.5288022546456641
646,1.2463954637200048,2.5942254220501244,4.321928094887363,3.1202942337177118,0.2669060188251848,4.673002535434241,5.828280760912152,0.28630418515664097,0.5972778231543953,0,646,0.5310765309166151
647,1.2463954637200048,2.519528054772523,3.2337864980183446,1.498994046858991,0.2669060188251848,3.0457292298551204,5.629500896797655,0.28630418515664097,0.5972778231543953,0,647,0.42432239556832996
648,1.2463954637200048,2.636660688370521,3.49817873457909,4.184424571137428,0.2669060188251848,2.965784284662087,1.7568183983555279,5.869859864663551,2.2813863010245155,0,648,0.5721045274002924
649,1.2463954637200048,2.582944140186851,2.798868033092113,2.816037165157405,0.2669060188251848,2.965784284662087,5.454822365384707,5.956795501434833,0.5972778231543953,0,649,0.5716278928556023
650,1.2463954637200048,2.519528054772523,3.2337864980183446,1.498994046858991,5.339345147964772,2.0855885557189886,1.7568183983555279,0.28630418515664097,0.5972778231543953,0,650,0.4298709697880012
651,1.2463954637200048,2.6117553466077004,3.1791879227712805,3.1202942337177118,0.2669060188251848,2.965784284662087,5.454822365384707,5.740817919661812,0.5972778231543953,0,651,0.5831459886302207
652,1.2463954637200048,2.5942254220501244,2.4406550334581136,2.816037165157405,0.2669060188251848,3.0457292298551204,5.836501267717121,0.28630418515664097,0.5972778231543953,0,652,0.44297717785981294
653,1.2463954637200048,2.636660688370521,3.1558554189406567,1.498994046858991,5.339345147964772,4.673002535434241,1.7568183983555279,0.28630418515664097,0.5972778231543953,0,653,0.4906931764865668
654,1.269164437677799,2.582944140186851,3.49817873457909,1.498994046858991,0.2669060188251848,2.9896498118304327,5.55979192498625,0.28630418515664097,0.5972778231543953,0,654,0.42952763292871193
655,1.2463954637200048,2.582944140186851,2.4406550334581136,5.539519529959989,0.2669060188251848,5.740817919661812,5.629500896797655,0.28630418515664097,0.5972778231543953,0,655,0.5633956680300181
656,2.633076351021482,2.636660688370521,2.798868033092113,2.816037165157405,0.2669060188251848,2.0855885557189886,5.55979192498625,0.28630418515664097,0.5972778231543953,0,656,0.45572413506778353
657,1.2463954637200048,2.636660688370521,2.4406550334581136,3.3378856687903387,0.2669060188251848,2.9907961726701604,5.28771237954945,0.28630418515664097,0.5972778231543953,0,657,0.4420639430050404
658,1.269164437677799,2.636660688370521,3.49817873457909,5.016249351645075,0.2669060188251848,2.9896498118304327,5.321928094887363,0.28630418515664097,0.5972778231543953,0,658,0.5067094596838405
659,1.269164437677799,2.5942254220501244,3.49817873457909,1.498994046858991,0.2669060188251848,2.965784284662087,5.772012541265407,5.869859864663551,0.5972778231543953,0,659,0.5634438828279293
660,1.269164437677799,2.519528054772523,3.0291463456595165,5.016249351645075,0.2669060188251848,3.0457292298551204,4.80793211552035,0.28630418515664097,0.5972778231543953,0,660,0.4825325883161114
661,1.2463954637200048,2.582944140186851,3.0291463456595165,1.498994046858991,0.2669060188251848,2.965784284662087,4.943416471633633,5.844768883700721,0.5972778231543953,0,661,0.5320263701480438
662,2.633076351021482,2.5881399262621803,3.2337864980183446,3.7178567712185018,0.2669060188251848,2.965784284662087,6.629500896797655,6.356975041986563,0.5972778231543953,0,662,0.6712795966336303
663,1.269164437677799,2.636660688370521,2.4406550334581136,2.816037165157405,0.2669060188251848,2.9896498118304327,5.629500896797655,0.28630418515664097,0.5972778231543953,0,663,0.43839514925125367
664,1.2463954637200048,2.519528054772523,4.321928094887363,2.816037165157405,0.2669060188251848,5.878321443411748,5.243318260190996,0.28630418515664097,0.5972778231543953,0,664,0.536666462298532
665,1.2463954637200048,2.5942254220501244,3.0291463456595165,4.184424571137428,0.2669060188251848,2.0855885557189886,4.80793211552035,6.20024953829911,2.985073455761897,0,665,0.6344761473122238
666,2.633076351021482,2.5942254220501244,4.321928094887363,3.8468432119385794,5.710283551513701,2.0855885557189886,5.423526234895169,5.636660688370521,7.764150423492437,0,666,0.9266215690347311
667,1.2463954637200048,2.5881399262621803,3.2337864980183446,3.1202942337177118,0.2669060188251848,3.0457292298551204,5.594225422050124,0.28630418515664097,0.5972778231543953,0,667,0.4626373476376546
668,8.702749878828293,10.702749878828293,11.287712379549449,10.702749878828293,0.2669060188251848,2.965784284662087,1.7568183983555279,0.28630418515664097,8.702749878828293,0,668,1.2822587654030073
669,1.269164437677799,2.636660688370521,4.321928094887363,3.7178567712185018,0.2669060188251848,2.8730271437422346,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,669,0.4494613626448631
670,1.2463954637200048,2.5942254220501244,3.1558554189406567,3.8468432119385794,0.2669060188251848,2.8730271437422346,5.895394956770689,0.28630418515664097,0.5972778231543953,0,670,0.4807725403619565
671,1.2463954637200048,2.6117553466077004,3.0291463456595165,1.498994046858991,0.2669060188251848,2.8730271437422346,6.310432456049533,0.28630418515664097,0.5972778231543953,0,671,0.43348796986476873
672,1.2463954637200048,2.582944140186851,2.798868033092113,1.498994046858991,0.2669060188251848,2.0855885557189886,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,672,0.34280785043550227
673,2.633076351021482,2.636660688370521,3.1558554189406567,4.184424571137428,0.2669060188251848,2.9907961726701604,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,673,0.467573520193493
674,1.2463954637200048,2.636660688370521,3.1791879227712805,3.8468432119385794,0.2669060188251848,2.9907961726701604,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,674,0.42818659849141616
675,1.269164437677799,2.519528054772523,3.1558554189406567,3.1202942337177118,0.2669060188251848,2.9896498118304327,5.405069330187608,0.28630418515664097,0.5972778231543953,0,675,0.45409252218874496
676,2.633076351021482,2.5881399262621803,4.480357457491845,2.816037165157405,0.2669060188251848,2.0855885557189886,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,676,0.44447266332907037
677,1.269164437677799,2.582944140186851,3.1558554189406567,2.816037165157405,0.2669060188251848,3.0457292298551204,5.405069330187608,0.28630418515664097,0.5972778231543953,0,677,0.4498141624679235
678,1.269164437677799,2.582944140186851,3.1558554189406567,1.498994046858991,0.2669060188251848,2.9907961726701604,5.772012541265407,0.28630418515664097,0.5972778231543953,0,678,0.4265415053533989
679,1.269164437677799,2.519528054772523,2.4406550334581136,3.8468432119385794,0.2669060188251848,2.0855885557189886,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,679,0.3879388616359914
680,1.2463954637200048,2.636660688370521,3.0291463456595165,5.539519529959989,0.2669060188251848,2.0855885557189886,5.6152870375779536,0.28630418515664097,0.5972778231543953,0,680,0.49329666322319404
681,1.269164437677799,2.5881399262621803,3.49817873457909,3.3378856687903387,0.2669060188251848,2.9896498118304327,5.454822365384707,0.28630418515664097,0.5972778231543953,0,681,0.46979884273089045
682,1.269164437677799,2.5942254220501244,2.4406550334581136,3.1202942337177118,0.2669060188251848,2.8730271437422346,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,682,0.3910785290285367
683,1.2463954637200048,2.5881399262621803,3.1791879227712805,4.184424571137428,0.2669060188251848,2.9896498118304327,5.695255342281369,0.28630418515664097,0.5972778231543953,0,683,0.48705505834106344
684,1.2463954637200048,2.519528054772523,3.1558554189406567,3.1202942337177118,0.2669060188251848,3.0457292298551204,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,684,0.4093819575570533
685,1.269164437677799,2.6117553466077004,2.4406550334581136,3.8468432119385794,5.392894616241506,2.8730271437422346,1.7568183983555279,0.28630418515664097,0.5972778231543953,0,685,0.4880090700875852
686,2.633076351021482,2.636660688370521,3.49817873457909,2.816037165157405,0.2669060188251848,2.8730271437422346,5.55979192498625,0.28630418515664097,0.5972778231543953,0,686,0.49015146994679304
687,1.269164437677799,2.5881399262621803,3.2337864980183446,2.816037165157405,0.2669060188251848,2.8730271437422346,5.869859864663551,0.28630418515664097,0.5972778231543953,0,687,0.4585026907499218
688,1.269164437677799,2.519528054772523,3.0291463456595165,1.498994046858991,0.2669060188251848,4.673002535434241,4.706511797624493,0.28630418515664097,0.5972778231543953,0,688,0.43641945079289163
689,1.269164437677799,2.582944140186851,3.1791879227712805,3.7178567712185018,0.2669060188251848,2.9907961726701604,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,689,0.4244831483334526
690,1.269164437677799,2.5881399262621803,3.1558554189406567,4.184424571137428,0.2669060188251848,5.803896602285193,6.629500896797655,0.28630418515664097,0.5972778231543953,0,690,0.5738425223273972
691,1.269164437677799,2.582944140186851,3.1558554189406567,2.816037165157405,0.2669060188251848,2.965784284662087,5.405069330187608,5.740817919661812,0.5972778231543953,0,691,0.5742682858668164
692,1.2463954637200048,2.5942254220501244,3.1791879227712805,3.1202942337177118,0.2669060188251848,2.9907961726701604,5.836501267717121,0.28630418515664097,0.5972778231543953,0,692,0.4658521040982155
693,2.633076351021482,2.6117553466077004,2.4406550334581136,2.816037165157405,0.2669060188251848,5.811978948583052,5.243318260190996,0.28630418515664097,0.5972778231543953,0,693,0.5258130212064347
694,1.269164437677799,2.519528054772523,2.4406550334581136,5.016249351645075,0.2669060188251848,5.803896602285193,4.80793211552035,0.28630418515664097,0.5972778231543953,0,694,0.5327738528194692
695,2.633076351021482,2.6117553466077004,3.1558554189406567,3.1202942337177118,0.2669060188251848,2.8730271437422346,5.795859283219775,0.28630418515664097,0.5972778231543953,0,695,0.4941596951809085
696,1.269164437677799,2.582944140186851,3.1791879227712805,3.8468432119385794,0.2669060188251848,2.9896498118304327,4.80793211552035,0.28630418515664097,0.5972778231543953,0,696,0.4590979557920208
697,1.269164437677799,2.582944140186851,3.2337864980183446,3.3378856687903387,0.2669060188251848,3.0457292298551204,6.573466861883326,0.28630418515664097,0.5972778231543953,0,697,0.4907582719237425
698,1.269164437677799,2.5881399262621803,2.4406550334581136,2.816037165157405,5.083141235300246,2.0855885557189886,5.243318260190996,0.28630418515664097,2.985073455761897,0,698,0.5742119173162373
699,1.269164437677799,2.636660688370521,3.1558554189406567,3.8468432119385794,0.2669060188251848,2.965784284662087,1.7568183983555279,5.956795501434833,2.2813863010245155,0,699,0.5589009101572313
700,1.269164437677799,2.582944140186851,3.1558554189406567,1.498994046858991,0.2669060188251848,3.0457292298551204,5.243318260190996,0.28630418515664097,0.5972778231543953,0,700,0.41557103681333685
701,1.269164437677799,2.6117553466077004,3.0291463456595165,1.498994046858991,6.380821783940931,2.9907961726701604,6.380821783940931,0.28630418515664097,2.985073455761897,0,701,0.6352388187148278
702,1.269164437677799,2.519528054772523,4.321928094887363,4.184424571137428,0.2669060188251848,2.965784284662087,1.7568183983555279,5.844768883700721,2.2813863010245155,0,702,0.5884132556706774
703,1.269164437677799,2.6117553466077004,2.4406550334581136,1.498994046858991,6.380821783940931,5.803896602285193,6.380821783940931,0.28630418515664097,2.985073455761897,0,703,0.6867521193099315
704,1.2463954637200048,2.5942254220501244,3.0291463456595165,1.498994046858991,0.2669060188251848,2.0855885557189886,6.310432456049533,0.28630418515664097,0.5972778231543953,0,704,0.414848027848178
705,1.2463954637200048,2.582944140186851,4.321928094887363,2.816037165157405,0.2669060188251848,5.811978948583052,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,705,0.4948623190753038
706,1.269164437677799,2.582944140186851,2.798868033092113,2.816037165157405,0.2669060188251848,2.965784284662087,5.6152870375779536,5.869859864663551,0.5972778231543953,0,706,0.5738577804637486
707,1.269164437677799,2.6117553466077004,3.49817873457909,4.184424571137428,0.2669060188251848,2.0855885557189886,6.764150423492437,0.28630418515664097,0.5972778231543953,0,707,0.4993326386985297
708,1.2463954637200048,2.519528054772523,3.0291463456595165,1.498994046858991,0.2669060188251848,2.9907961726701604,5.327710447481368,0.28630418515664097,0.5972778231543953,0,708,0.4113233951256605
709,2.633076351021482,2.636660688370521,3.0291463456595165,1.498994046858991,0.2669060188251848,2.9896498118304327,5.243318260190996,0.28630418515664097,0.5972778231543953,0,709,0.44416513097349436
710,1.269164437677799,2.519528054772523,3.1791879227712805,2.816037165157405,0.2669060188251848,5.921390165303634,7.454822365384707,0.28630418515664097,0.5972778231543953,0,710,0.5629394260786043
711,1.2463954637200048,2.636660688370521,2.798868033092113,1.498994046858991,0.2669060188251848,2.9907961726701604,6.310432456049533,0.28630418515664097,0.5972778231543953,0,711,0.4314594030680746
712,1.2463954637200048,2.5881399262621803,2.798868033092113,3.1202942337177118,0.2669060188251848,5.878321443411748,1.7568183983555279,5.636660688370521,0.5972778231543953,0,712,0.5531921818730178
713,1.269164437677799,2.636660688370521,2.798868033092113,2.816037165157405,0.2669060188251848,2.0855885557189886,5.243318260190996,0.28630418515664097,0.5972778231543953,0,713,0.41681293636561023
714,1.2463954637200048,2.636660688370521,2.4406550334581136,1.498994046858991,0.2669060188251848,2.0855885557189886,5.519528054772523,0.28630418515664097,0.5972778231543953,0,714,0.3838892203619055
715,1.2463954637200048,2.582944140186851,4.480357457491845,1.498994046858991,0.2669060188251848,2.8730271437422346,5.828280760912152,0.28630418515664097,0.5972778231543953,0,715,0.45526046387763586
716,1.269164437677799,2.582944140186851,3.49817873457909,3.7178567712185018,0.2669060188251848,2.0855885557189886,6.321928094887363,0.28630418515664097,0.5972778231543953,0,716,0.4776214360304683
717,1.269164437677799,2.6117553466077004,2.798868033092113,3.8468432119385794,0.2669060188251848,5.803896602285193,1.7568183983555279,0.28630418515664097,2.2813863010245155,0,717,0.48447087014102835
718,1.2463954637200048,2.519528054772523,3.0291463456595165,3.3378856687903387,0.2669060188251848,2.0855885557189886,5.423526234895169,0.28630418515664097,0.5972778231543953,0,718,0.43516260887924113
719,1.269164437677799,2.582944140186851,2.798868033092113,1.498994046858991,0.2669060188251848,5.878321443411748,5.454822365384707,0.28630418515664097,0.5972778231543953,0,719,0.4777940355005355
720,1.2463954637200048,2.519528054772523,3.1558554189406567,3.3378856687903387,0.2669060188251848,2.9907961726701604,5.895394956770689,0.28630418515664097,0.5972778231543953,0,720,0.46998443414196617
721,1.269164437677799,2.582944140186851,2.798868033092113,1.498994046858991,0.2669060188251848,2.965784284662087,6.107803289534515,5.956795501434833,0.5972778231543953,0,721,0.5567780344410604
722,1.269164437677799,2.6117553466077004,3.0291463456595165,1.498994046858991,0.2669060188251848,2.8730271437422346,5.795859283219775,0.28630418515664097,0.5972778231543953,0,722,0.4220996961531695
723,2.633076351021482,2.5881399262621803,3.2337864980183446,3.1202942337177118,0.2669060188251848,2.965784284662087,6.321928094887363,6.137965260044767,0.5972778231543953,0,723,0.645248764926847
724,1.2463954637200048,2.5942254220501244,10.117787378107137,8.643856189774725,0.2669060188251848,2.0855885557189886,1.7568183983555279,6.221623189091677,0.5972778231543953,0,724,0.776435555080157
725,2.633076351021482,2.5881399262621803,4.321928094887363,2.816037165157405,5.122805452873761,2.8730271437422346,5.321928094887363,0.28630418515664097,2.985073455761897,0,725,0.6703305724591214
726,1.2463954637200048,2.582944140186851,3.0291463456595165,3.1202942337177118,5.122805452873761,2.8730271437422346,5.594225422050124,0.28630418515664097,2.985073455761897,0,726,0.6215150769311905
727,1.269164437677799,2.5881399262621803,4.321928094887363,2.816037165157405,5.122805452873761,3.0457292298551204,1.7568183983555279,0.28630418515664097,0.5972778231543953,0,727,0.5049006330349797
728,1.2463954637200048,2.582944140186851,3.1558554189406567,1.498994046858991,6.380821783940931,2.9896498118304327,6.380821783940931,0.28630418515664097,2.985073455761897,0,728,0.6369519666036431
729,2.633076351021482,2.582944140186851,4.321928094887363,2.816037165157405,0.2669060188251848,2.965784284662087,5.695255342281369,5.844768883700721,0.5972778231543953,0,729,0.6419795759074639
