,Heart Number information value,Birthday information value,Headwear information value,Clothing information value,Eyes information value,Head information value,Fur information value,Nose Piercing information value,Haircut information value,Accessory information value,Earrings information value,Eyewear information value,Jewellery information value,Enhanced Background information value,Tattoos information value,Face Addition information value,Teeth information value,Implants information value,Handmade information value,Duotone information value,Gadget information value,Trait count information value,Unique Trait count,Token Id,Rarity score
701,13.0,8.912537158749661,2.2359577826934127,7.607682577221239,3.2686809689749357,0.8448655451422454,3.3489483088210714,0.3271327235662068,6.642447995381916,0.23409236251138482,7.069262662437114,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,702,2.535168011474078
702,13.0,8.912537158749661,6.977632186971546,8.60768257722124,3.700791981612721,0.8448655451422454,5.548788888167671,0.3271327235662068,3.3100020285805547,0.23409236251138482,7.385290155884792,0.6851335689468239,0.18722102837233973,3.96657699846255,0.6227894696114481,5.642447995381916,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,3.4473309024857284,1,703,2.6591711746503903
703,13.0,8.415037499278844,7.752072486556415,7.830074998557688,4.324042967058251,0.8448655451422454,5.0,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,7.573735245297902,0.18722102837233973,0.09536537833184933,0.6227894696114481,8.299560281858907,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,704,2.613867090351113
704,13.0,8.678071905112638,2.2359577826934127,7.955605880641547,3.700791981612721,0.8448655451422454,5.135813855345719,0.3271327235662068,4.633677785754184,5.881058927276492,0.39637365501380795,7.142019004872428,0.18722102837233973,0.09536537833184933,6.069262662437114,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,705,2.623260659242846
705,13.0,8.245112497836532,2.2359577826934127,7.79054663437105,3.221922870464642,3.6713250726720528,5.633677785754184,0.3271327235662068,5.840128663221611,0.23409236251138482,0.39637365501380795,7.415037499278844,0.18722102837233973,3.96657699846255,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,706,2.592344500169842
706,13.0,7.79054663437105,7.445411148322362,7.752072486556415,4.2384487675555205,0.8448655451422454,5.135813855345719,0.3271327235662068,3.3100020285805547,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,707,2.5120217178985476
707,13.0,8.299560281858907,6.557056504151272,7.912537158749661,3.614137599358539,3.7215505417795187,6.341788517248205,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,7.678071905112637,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,708,2.571895070164227
708,13.0,8.356143810225275,2.2359577826934127,7.2720795454368,3.2686809689749357,3.8630088879197704,6.77118130950412,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,6.850252880495318,1,709,2.5198193252321053
709,13.0,8.245112497836532,6.714597781137751,7.79054663437105,3.221922870464642,3.703083793120711,4.983191712313446,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,4.548788888167671,0.03927400516094189,1.9652010374227324,1,710,2.538939919022348
710,13.0,8.678071905112638,7.714597781137751,8.0,3.221922870464642,0.8448655451422454,5.278900811292815,6.540568381362703,3.3100020285805547,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,711,2.5618240021076937
711,13.0,8.540568381362704,7.678071905112637,7.540568381362703,3.614137599358539,0.8448655451422454,3.9804092716421193,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,3.3435751367222197,1,712,2.496226040405479
712,13.0,8.299560281858907,7.069262662437114,8.192645077942396,3.700791981612721,3.703083793120711,4.983191712313446,0.3271327235662068,0.8813833106484918,0.23409236251138482,5.733213459305099,7.752072486556415,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,713,2.607642463018408
713,13.0,8.678071905112638,7.192645077942395,8.045803689613125,3.2686809689749357,3.703083793120711,6.460841188891969,0.3271327235662068,0.8813833106484918,0.23409236251138482,7.955605880641547,0.6851335689468239,0.18722102837233973,0.09536537833184933,6.179821037584812,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,714,2.6238547042407863
714,13.0,8.356143810225275,6.557056504151272,7.830074998557688,4.352541573545079,3.6713250726720528,4.747334567549752,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,6.034215715337913,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,715,2.5526093659767977
715,13.0,8.678071905112638,7.573735245297902,7.870716983055034,4.20233847414624,0.8448655451422454,3.3489483088210714,0.3271327235662068,2.0886080121565405,10.0,5.468618539483688,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,716,2.613365848613728
716,13.0,8.192645077942396,2.2359577826934127,7.540568381362703,3.614137599358539,0.8448655451422454,3.5303581827604837,0.3271327235662068,7.142019004872428,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,5.988772744576746,0.19063379218392265,0.06630934504776641,6.590609063862298,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,717,2.5754830689421824
717,13.0,8.142019004872427,7.607682577221239,7.540568381362703,4.2384487675555205,0.8448655451422454,3.1482509585839424,6.540568381362703,3.3100020285805547,0.23409236251138482,5.453105540112364,7.573735245297902,0.18722102837233973,0.09536537833184933,6.179821037584812,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,5.320519900494554,1,718,2.7067902067707856
718,13.0,8.476438043942988,6.810175441119982,7.955605880641547,4.2384487675555205,0.8448655451422454,3.3489483088210714,0.3271327235662068,2.0886080121565405,0.23409236251138482,5.733213459305099,7.385290155884792,0.18722102837233973,0.09536537833184933,0.6227894696114481,5.642447995381916,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,3.4473309024857284,1,719,2.6364430756950687
719,13.0,8.045803689613125,2.2359577826934127,7.445411148322362,3.2686809689749357,0.8448655451422454,3.5303581827604837,6.192645077942395,0.8813833106484918,0.23409236251138482,0.39637365501380795,7.508146903670325,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,720,2.5306181365429197
720,13.0,8.476438043942988,7.607682577221239,7.870716983055034,4.2384487675555205,0.8448655451422454,5.484300161715957,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,7.955605880641547,8.356143810225275,0.09536537833184933,6.069262662437114,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,721,2.665877397008114
721,13.0,8.356143810225275,7.573735245297902,7.476438043942987,4.2720795454368,3.703083793120711,5.484300161715957,0.3271327235662068,0.8813833106484918,0.23409236251138482,6.733213459305099,6.810175441119982,0.18722102837233973,0.09536537833184933,5.468618539483688,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,722,2.656403367602429
722,13.0,8.093109404391482,2.2359577826934127,8.0,7.540568381362703,0.8448655451422454,4.747334567549752,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,7.299560281858908,0.18722102837233973,0.09536537833184933,5.468618539483688,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,723,2.5679248064731013
723,13.0,8.192645077942396,8.142019004872427,7.955605880641547,4.2384487675555205,3.8630088879197704,6.660149997115375,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,7.573735245297902,8.752072486556415,0.09536537833184933,0.6227894696114481,0.19063379218392265,6.3134994728167815,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,724,2.706879926133303
724,13.0,9.0,7.714597781137751,7.752072486556415,3.2686809689749357,0.8448655451422454,5.111256751101741,5.840128663221611,2.0886080121565405,0.23409236251138482,6.642447995381916,0.6851335689468239,0.18722102837233973,0.09536537833184933,6.069262662437114,6.810175441119982,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,5.320519900494554,1,725,2.7149039270144355
725,13.0,8.476438043942988,7.093109404391481,8.045803689613125,5.2926408679191175,0.8448655451422454,3.3489483088210714,0.3271327235662068,2.0886080121565405,0.23409236251138482,0.39637365501380795,0.6851335689468239,8.245112497836532,0.09536537833184933,0.6227894696114481,6.299560281858908,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,726,2.6126891085063892
726,13.0,8.678071905112638,8.476438043942988,7.678071905112637,3.2686809689749357,3.703083793120711,3.1482509585839424,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,6.05748549466076,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,727,2.5484769726976477
727,13.0,8.830074998557688,8.0,7.476438043942987,3.614137599358539,0.8448655451422454,3.5303581827604837,0.3271327235662068,0.8813833106484918,0.23409236251138482,7.540568381362703,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,728,2.541209543227588
728,13.0,8.476438043942988,2.2359577826934127,8.356143810225275,3.700791981612721,0.8448655451422454,4.742612157307348,0.3271327235662068,4.633677785754184,6.400087157812872,9.0,7.245112497836532,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,729,2.650765827429688
729,13.0,8.476438043942988,7.830074998557688,8.415037499278844,3.700791981612721,0.8448655451422454,3.3489483088210714,0.3271327235662068,2.0886080121565405,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,8.192645077942396,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,730,2.5575656922716212
730,13.0,8.830074998557688,7.678071905112637,7.607682577221239,3.2686809689749357,3.7215505417795187,6.77118130950412,6.752072486556415,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,731,2.57851333227588
731,13.0,8.830074998557688,7.167109985835258,8.142019004872427,4.39266968625039,3.703083793120711,4.747334567549752,0.3271327235662068,0.8813833106484918,6.117356950638158,5.733213459305099,0.6851335689468239,0.18722102837233973,3.96657699846255,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,732,2.6402923467221804
732,13.0,8.476438043942988,6.870716983055034,7.912537158749661,3.614137599358539,0.8448655451422454,3.9804092716421193,0.3271327235662068,2.0886080121565405,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,733,2.4910804630259524
733,13.0,8.415037499278844,7.069262662437114,9.093109404391482,4.39266968625039,0.8448655451422454,3.1482509585839424,0.3271327235662068,3.3100020285805547,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,5.733213459305099,8.60768257722124,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,734,2.6160913216766692
734,13.0,8.540568381362704,8.540568381362704,8.142019004872427,3.700791981612721,0.8448655451422454,3.3489483088210714,0.3271327235662068,2.0886080121565405,0.23409236251138482,5.453105540112364,0.6851335689468239,7.445411148322362,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,735,2.5986031490115544
735,13.0,9.192645077942396,7.642447995381916,7.830074998557688,3.2686809689749357,0.8448655451422454,5.39266968625039,7.573735245297902,2.0886080121565405,0.23409236251138482,7.21864028647534,7.678071905112637,0.18722102837233973,0.09536537833184933,0.6227894696114481,6.714597781137751,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,5.320519900494554,1,736,2.7474392343063645
736,13.0,8.476438043942988,7.245112497836532,7.714597781137751,5.2926408679191175,3.6713250726720528,3.1482509585839424,5.891475543221831,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,737,2.554042599718107
737,13.0,8.540568381362704,7.508146903670325,7.385290155884792,4.324042967058251,0.8448655451422454,5.245112497836532,5.407542962731919,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,738,2.5372841249025044
738,13.0,8.356143810225275,2.2359577826934127,7.79054663437105,5.912537158749661,3.7215505417795187,5.0,0.3271327235662068,7.0,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,3.3435751367222197,1,739,2.549447010691492
739,13.0,8.540568381362704,6.524266569033602,8.045803689613125,4.303032473765713,0.8448655451422454,3.9804092716421193,0.3271327235662068,2.0886080121565405,0.23409236251138482,0.39637365501380795,7.912537158749661,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,740,2.5487285506211226
740,13.0,8.415037499278844,8.0,7.714597781137751,3.221922870464642,3.7954288557507962,4.983191712313446,5.891475543221831,0.8813833106484918,0.23409236251138482,0.39637365501380795,7.299560281858908,0.18722102837233973,0.09536537833184933,6.117356950638158,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,741,2.653564788505003
741,13.0,8.476438043942988,7.0,7.714597781137751,3.712287620450551,0.8448655451422454,5.77118130950412,0.3271327235662068,0.8813833106484918,0.23409236251138482,5.733213459305099,6.891475543221831,7.678071905112637,0.09536537833184933,5.3706433799203905,8.752072486556415,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,5.320519900494554,1,742,2.7696760963658815
742,13.0,8.60768257722124,7.573735245297902,7.955605880641547,3.712287620450551,0.8448655451422454,6.6249605686530755,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,7.476438043942987,0.09536537833184933,6.117356950638158,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,743,2.605729040252312
743,13.0,8.093109404391482,9.299560281858907,7.607682577221239,5.2926408679191175,0.8448655451422454,5.484300161715957,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,3.3435751367222197,1,744,2.530164930825634
744,13.0,8.245112497836532,7.245112497836532,7.678071905112637,4.352541573545079,3.8176056465954713,3.3489483088210714,0.3271327235662068,2.0886080121565405,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,745,2.514007626479154
745,13.0,8.752072486556415,6.714597781137751,7.415037499278844,3.2686809689749357,0.8448655451422454,5.0,0.3271327235662068,3.3100020285805547,0.23409236251138482,6.045803689613125,7.245112497836532,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,746,2.5985523094155902
746,13.0,8.299560281858907,2.2359577826934127,13.0,10.678071905112638,0.8448655451422454,10.678071905112638,0.3271327235662068,13.0,0.23409236251138482,0.39637365501380795,13.0,13.0,0.09536537833184933,13.0,0.19063379218392265,0.06630934504776641,0.015047572267632944,7.508146903670325,0.06299407348341056,0.03927400516094189,3.4473309024857284,6,747,13.51190739646941
747,13.0,8.356143810225275,6.891475543221831,7.752072486556415,3.700791981612721,3.7954288557507962,5.2926408679191175,0.3271327235662068,2.0886080121565405,0.23409236251138482,0.39637365501380795,7.385290155884792,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,6.460841188891969,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,748,2.6250770097176557
748,13.0,9.0,7.714597781137751,7.415037499278844,3.2686809689749357,3.703083793120711,3.9804092716421193,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,3.3435751367222197,1,749,2.5183468438981413
749,13.0,8.60768257722124,7.045803689613125,8.093109404391482,4.2384487675555205,0.8448655451422454,4.742612157307348,0.3271327235662068,0.8813833106484918,8.299560281858907,6.714597781137751,0.6851335689468239,8.356143810225275,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,750,2.671377058480592
750,13.0,8.540568381362704,7.117356950638158,8.415037499278844,4.39266968625039,3.8176056465954713,5.484300161715957,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,3.3435751367222197,1,751,2.538952672917672
751,13.0,8.476438043942988,6.714597781137751,7.21864028647534,5.2926408679191175,3.703083793120711,5.77118130950412,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,3.3435751367222197,1,752,2.53441865505378
752,13.0,8.415037499278844,7.385290155884792,7.540568381362703,3.221922870464642,3.8176056465954713,4.742612157307348,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,7.607682577221239,0.18722102837233973,0.09536537833184933,6.933910809542228,0.19063379218392265,6.3134994728167815,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,753,2.6597055880147527
753,13.0,8.415037499278844,7.142019004872428,7.607682577221239,4.2720795454368,0.8448655451422454,3.1482509585839424,0.3271327235662068,3.3100020285805547,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,4.548788888167671,0.03927400516094189,1.71171065781903,1,754,2.5308579376880913
754,13.0,8.045803689613125,7.476438043942987,7.045803689613125,3.2686809689749357,3.6713250726720528,3.3489483088210714,0.3271327235662068,0.8813833106484918,9.0,5.453105540112364,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,755,2.594809130405516
755,13.0,8.912537158749661,2.2359577826934127,7.540568381362703,4.2720795454368,0.8448655451422454,4.747334567549752,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,6.850252880495318,1,756,2.495162651175664
756,13.0,8.678071905112638,8.540568381362704,7.870716983055034,3.700791981612721,0.8448655451422454,5.77118130950412,0.3271327235662068,3.3100020285805547,0.23409236251138482,0.39637365501380795,7.093109404391481,0.18722102837233973,0.09536537833184933,0.6227894696114481,6.810175441119982,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,757,2.6309990261010867
757,13.0,8.830074998557688,7.508146903670325,7.573735245297902,4.352541573545079,0.8448655451422454,4.983191712313446,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,7.830074998557688,0.18722102837233973,0.09536537833184933,7.093109404391481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,758,2.602697663068193
758,13.0,8.476438043942988,7.445411148322362,8.093109404391482,7.415037499278844,3.6713250726720528,3.1482509585839424,0.3271327235662068,0.8813833106484918,0.23409236251138482,6.045803689613125,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,6.3134994728167815,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,759,2.621405707333781
759,13.0,8.60768257722124,2.2359577826934127,7.642447995381916,4.352541573545079,3.8176056465954713,3.3489483088210714,0.3271327235662068,4.633677785754184,0.23409236251138482,0.39637365501380795,9.678071905112638,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,760,2.5666076590955718
760,13.0,8.912537158749661,6.977632186971546,7.385290155884792,3.2686809689749357,0.8448655451422454,4.983191712313446,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,8.192645077942396,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,761,2.548402767178194
761,13.0,8.0,7.21864028647534,7.752072486556415,5.2926408679191175,0.8448655451422454,7.167109985835258,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,7.093109404391481,8.356143810225275,0.09536537833184933,0.6227894696114481,5.7238755947257625,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,762,2.673374419159491
762,13.0,8.912537158749661,7.069262662437114,7.573735245297902,4.20233847414624,0.8448655451422454,5.265290379774162,7.642447995381916,3.3100020285805547,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,763,2.571272875038552
763,13.0,8.356143810225275,7.093109404391481,7.912537158749661,4.352541573545079,3.7954288557507962,3.3489483088210714,0.3271327235662068,0.8813833106484918,9.678071905112638,0.39637365501380795,6.977632186971546,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,764,2.6248505499820074
764,13.0,8.356143810225275,7.573735245297902,8.142019004872427,3.2686809689749357,3.703083793120711,3.1482509585839424,0.3271327235662068,2.0886080121565405,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,765,2.510206145289899
765,13.0,8.245112497836532,7.245112497836532,7.356143810225276,5.173451512709085,0.8448655451422454,3.3489483088210714,0.3271327235662068,2.0886080121565405,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,5.468618539483688,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.71171065781903,1,766,2.530262098162055
766,13.0,8.142019004872427,6.933910809542228,7.678071905112637,4.2384487675555205,3.703083793120711,5.0,0.3271327235662068,2.0886080121565405,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,0.6227894696114481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,767,2.5217424346104043
767,13.0,8.476438043942988,7.093109404391481,7.540568381362703,3.221922870464642,0.8448655451422454,3.5303581827604837,0.3271327235662068,2.0886080121565405,0.23409236251138482,7.955605880641547,0.6851335689468239,0.18722102837233973,0.09536537833184933,5.045803689613125,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,2.2459476324710757,1,768,2.5775565768129396
768,13.0,8.093109404391482,7.678071905112637,8.245112497836532,3.700791981612721,0.8448655451422454,6.557056504151272,0.3271327235662068,0.8813833106484918,0.23409236251138482,0.39637365501380795,0.6851335689468239,0.18722102837233973,0.09536537833184933,5.468618539483688,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,1.9652010374227324,1,769,2.5452357408678346
769,13.0,8.912537158749661,7.045803689613125,7.356143810225276,3.2686809689749357,3.8176056465954713,5.39266968625039,5.891475543221831,0.8813833106484918,0.23409236251138482,0.39637365501380795,7.752072486556415,9.830074998557688,0.09536537833184933,7.093109404391481,0.19063379218392265,0.06630934504776641,0.015047572267632944,0.007946807147361559,0.06299407348341056,0.03927400516094189,3.4473309024857284,1,770,2.7451400420091256
