,Head information value,Eyes information value,Body information value,Type information value,Background information value,Neck information value,Ear information value,Forehead information value,Face information value,Mouth information value,Trait count information value,Unique Trait count,Token Id,Rarity score
1334,5.480357457491845,3.1857367086002184,2.7112280327525977,0.3545750112927367,2.7779373752225123,1.2022399203681664,3.385337265063424,4.435963338133392,4.512925319948276,1.2368434162587132,1.6551715030025587,0,1335,0.5098416983651414
1335,2.6674925540419627,4.299027692777283,2.798868033092113,2.1982618984335422,2.829305766312917,2.862496476250065,0.8357286023192589,0.5324074912870508,4.176576709314742,2.838563734174013,1.392894616241506,0,1336,0.45205388188175455
1336,5.853084151912725,4.429731384421878,2.372579930598799,2.1982618984335422,2.7779373752225123,2.853084151912725,0.8357286023192589,0.5324074912870508,4.110292841560213,1.2368434162587132,1.392894616241506,0,1337,0.47119000922977716
1337,2.6674925540419627,4.088040034713085,3.324816374212189,2.1982618984335422,2.829305766312917,1.2022399203681664,3.3335160691625743,0.5324074912870508,1.3591940042915596,1.2368434162587132,5.52616114710497,0,1338,0.4663357490131435
1338,6.573466861883326,5.310432456049533,2.372579930598799,0.3545750112927367,2.815021540306669,3.733123527871812,3.385337265063424,0.5324074912870508,4.512925319948276,1.2368434162587132,1.6551715030025587,0,1339,0.5352786305031945
1339,6.011587974275212,3.1857367086002184,2.798868033092113,0.3545750112927367,2.8180705623099334,2.853084151912725,0.8357286023192589,0.5324074912870508,4.395928676331139,1.2368434162587132,1.392894616241506,0,1340,0.4353125912112574
1340,6.811978948583052,5.310432456049533,2.372579930598799,0.3545750112927367,2.815021540306669,3.733123527871812,0.8357286023192589,0.5324074912870508,4.176576709314742,3.8038966022851928,1.6551715030025587,0,1341,0.5339538268192859
1341,6.467533417134262,5.861447624847352,3.2229696147991937,2.1982618984335422,2.795859283219775,2.862496476250065,0.8357286023192589,0.5324074912870508,4.110292841560213,3.8038966022851928,1.6551715030025587,0,1342,0.5659990240509277
1342,5.748553568441418,4.088040034713085,2.798868033092113,0.3545750112927367,2.7779373752225123,1.2022399203681664,3.710283551513701,4.435963338133392,1.3591940042915596,1.2368434162587132,1.392894616241506,0,1343,0.4796364238074286
1343,5.480357457491845,3.12784104277106,2.798868033092113,0.3545750112927367,2.795859283219775,1.2022399203681664,3.385337265063424,4.467533417134262,4.4771407448083025,1.2368434162587132,1.6551715030025587,0,1344,0.5105577526142552
1344,2.6674925540419627,4.756330919033138,5.1127866970487705,0.3545750112927367,2.7968615028091515,3.733123527871812,0.8357286023192589,4.435963338133392,3.9862161845669,2.8541269383989554,1.6551715030025587,0,1345,0.5469211297493116
1345,2.6674925540419627,3.1857367086002184,3.324816374212189,0.3545750112927367,2.7968615028091515,1.2022399203681664,0.8357286023192589,4.435963338133392,1.3591940042915596,3.715959736045904,2.5924840880536992,0,1346,0.436224334642606
1346,6.7027498788282935,3.1857367086002184,4.952322024855524,2.1982618984335422,2.8180705623099334,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,3.7178567712185018,2.5924840880536992,0,1347,0.4959782686805411
1347,6.5328248773859805,5.356975041986563,2.372579930598799,0.3545750112927367,2.815021540306669,2.862496476250065,0.8357286023192589,0.5324074912870508,4.23242994404826,1.2368434162587132,1.392894616241506,0,1348,0.470068281384935
1348,6.519528054772523,3.1857367086002184,5.132894270497345,0.3545750112927367,2.8180705623099334,1.2022399203681664,3.6933877756246023,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,1349,0.4717587994814953
1349,5.740817919661812,3.12784104277106,3.324816374212189,2.1982618984335422,2.819088336631431,1.2022399203681664,3.385337265063424,0.5324074912870508,4.23242994404826,1.2368434162587132,1.392894616241506,0,1350,0.48107976892337234
1350,5.405069330187608,5.282087830355571,3.2229696147991937,2.1982618984335422,2.829305766312917,1.2022399203681664,3.385337265063424,0.5324074912870508,1.3591940042915596,2.838563734174013,1.392894616241506,0,1351,0.4885836704758112
1351,6.0397848661058635,4.088040034713085,5.132894270497345,2.1982618984335422,2.7779373752225123,3.8079321155203494,0.8357286023192589,0.5324074912870508,1.3591940042915596,2.838563734174013,1.392894616241506,0,1352,0.5109181863938363
1352,5.956795501434833,5.356975041986563,2.7631706645136003,0.3545750112927367,2.819088336631431,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,5.52616114710497,0,1353,0.46048395812339465
1353,5.454822365384707,5.248793390257147,2.7631706645136003,0.3545750112927367,2.829305766312917,3.733123527871812,3.4564051357473984,0.5324074912870508,4.125321050792545,3.8038966022851928,3.266732440645238,0,1354,0.5861447688227936
1354,6.011587974275212,3.12784104277106,2.7631706645136003,0.3545750112927367,2.8180705623099334,2.853084151912725,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,1355,0.4034953817230164
1355,6.405069330187608,3.12784104277106,2.798868033092113,0.3545750112927367,2.815021540306669,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.110292841560213,1.2368434162587132,2.5924840880536992,0,1356,0.42864912262001403
1356,6.467533417134262,5.210896782498619,2.372579930598799,2.1982618984335422,2.815021540306669,2.862496476250065,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,1357,0.4693872035516993
1357,6.417347659966045,3.196276993225842,5.054092702789747,0.3545750112927367,2.819088336631431,3.733123527871812,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,1358,0.4635817808770855
1358,2.6674925540419627,4.088040034713085,5.054092702789747,0.3545750112927367,2.829305766312917,1.2022399203681664,3.4564051357473984,0.5324074912870508,3.9862161845669,1.2368434162587132,2.5924840880536992,0,1359,0.4614220119344721
1359,2.6674925540419627,5.861447624847352,2.372579930598799,0.3545750112927367,2.819088336631431,1.2022399203681664,3.385337265063424,6.519528054772523,4.176576709314742,2.838563734174013,1.6551715030025587,0,1360,0.5578670723423692
1360,6.5328248773859805,4.442222328605074,2.798868033092113,2.1982618984335422,2.815021540306669,3.733123527871812,0.8357286023192589,0.5324074912870508,4.23242994404826,1.2368434162587132,1.392894616241506,0,1361,0.5067487143321935
1361,6.546245393148302,3.196276993225842,2.7112280327525977,2.1982618984335422,2.815021540306669,3.733123527871812,0.8357286023192589,0.5324074912870508,3.9862161845669,1.2368434162587132,1.392894616241506,0,1362,0.4809358959470613
1362,5.787866492466244,3.196276993225842,2.7112280327525977,0.3545750112927367,2.7779373752225123,3.8953949567706894,3.4564051357473984,0.5324074912870508,4.0,2.8541269383989554,3.266732440645238,0,1363,0.5410639604781359
1363,5.467533417134262,3.12784104277106,3.2229696147991937,0.3545750112927367,2.795859283219775,1.2022399203681664,3.385337265063424,0.5324074912870508,1.3591940042915596,2.8541269383989554,1.392894616241506,0,1364,0.4234351930268128
1364,6.392894616241506,3.12784104277106,2.372579930598799,0.3545750112927367,2.815021540306669,3.733123527871812,3.710283551513701,0.5324074912870508,3.9862161845669,3.715959736045904,3.266732440645238,0,1365,0.560421930799081
1365,2.6674925540419627,4.429731384421878,2.7631706645136003,2.1982618984335422,2.795859283219775,3.8079321155203494,0.8357286023192589,0.5324074912870508,1.3591940042915596,2.838563734174013,2.5924840880536992,0,1366,0.44198836406876485
1366,5.467533417134262,4.756330919033138,5.054092702789747,2.1982618984335422,2.815021540306669,2.853084151912725,0.8357286023192589,0.5324074912870508,4.395928676331139,2.8541269383989554,1.6551715030025587,0,1367,0.5507000149344898
1367,2.6674925540419627,5.587272661408357,2.7112280327525977,0.3545750112927367,2.829305766312917,3.8079321155203494,0.8357286023192589,6.519528054772523,5.248793390257147,1.2368434162587132,1.392894616241506,0,1368,0.5469741509436277
1368,2.6674925540419627,3.12784104277106,3.324816374212189,2.1982618984335422,2.815021540306669,3.8953949567706894,3.385337265063424,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,1369,0.447167293258978
1369,5.764150423492437,5.310432456049533,2.7112280327525977,0.3545750112927367,2.7968615028091515,3.8953949567706894,3.6933877756246023,0.5324074912870508,5.248793390257147,2.838563734174013,3.266732440645238,0,1370,0.6000528635202849
1370,5.658355759469839,5.310432456049533,2.7112280327525977,0.3545750112927367,2.829305766312917,1.2022399203681664,0.8357286023192589,4.339345147964772,1.3591940042915596,3.758281825403299,1.392894616241506,0,1371,0.4902851525054976
1371,5.405069330187608,4.299027692777283,2.798868033092113,0.3545750112927367,2.815021540306669,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,3.7178567712185018,2.5924840880536992,0,1372,0.42701933935417924
1372,2.6674925540419627,4.756330919033138,2.7631706645136003,0.3545750112927367,2.7779373752225123,3.8953949567706894,0.8357286023192589,0.5324074912870508,3.9862161845669,1.2368434162587132,2.5924840880536992,0,1373,0.4350300704577105
1373,5.764150423492437,5.587272661408357,2.7112280327525977,2.1982618984335422,2.829305766312917,1.2022399203681664,0.8357286023192589,4.435963338133392,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,1374,0.5067824289307367
1374,5.480357457491845,3.196276993225842,3.324816374212189,0.3545750112927367,2.815021540306669,2.853084151912725,3.4564051357473984,4.435963338133392,1.3591940042915596,2.8541269383989554,3.266732440645238,0,1375,0.5503517339612669
1375,5.665660560093073,4.088040034713085,2.7112280327525977,2.1982618984335422,2.7779373752225123,3.8079321155203494,0.8357286023192589,6.519528054772523,1.3591940042915596,2.8541269383989554,1.6551715030025587,0,1376,0.5680876722323932
1376,6.417347659966045,4.756330919033138,2.372579930598799,0.3545750112927367,2.829305766312917,1.2022399203681664,3.710283551513701,0.5324074912870508,4.176576709314742,2.838563734174013,1.6551715030025587,0,1377,0.5083102253309746
1377,2.6674925540419627,3.12784104277106,2.7631706645136003,0.3545750112927367,2.7779373752225123,2.862496476250065,3.3335160691625743,0.5324074912870508,4.512925319948276,1.2368434162587132,1.392894616241506,0,1378,0.4212454475943052
1378,2.6674925540419627,3.12784104277106,2.7112280327525977,0.3545750112927367,2.7779373752225123,2.853084151912725,3.3335160691625743,4.435963338133392,1.3591940042915596,3.7178567712185018,1.6551715030025587,0,1379,0.47779843807541883
1379,5.756330919033138,4.088040034713085,2.7631706645136003,0.3545750112927367,2.8180705623099334,3.8079321155203494,0.8357286023192589,4.5096352500140915,1.3591940042915596,1.2368434162587132,1.392894616241506,0,1380,0.47662108032325556
1380,5.553002759323611,3.1857367086002184,3.324816374212189,0.3545750112927367,2.7779373752225123,1.2022399203681664,3.3335160691625743,0.5324074912870508,1.3591940042915596,2.838563734174013,1.392894616241506,0,1381,0.4260703226398605
1381,5.764150423492437,4.429731384421878,4.97029976578458,0.3545750112927367,2.819088336631431,2.853084151912725,0.8357286023192589,0.5324074912870508,4.0,1.2368434162587132,1.392894616241506,0,1382,0.4810109674394039
1382,6.429731384421878,3.196276993225842,2.372579930598799,0.3545750112927367,2.795859283219775,3.7254699553283768,0.8357286023192589,0.5324074912870508,4.0,1.2368434162587132,1.392894616241506,0,1383,0.44283772129132476
1383,6.0397848661058635,3.1857367086002184,2.7112280327525977,0.3545750112927367,2.795859283219775,1.2022399203681664,3.710283551513701,4.435963338133392,1.3591940042915596,1.2368434162587132,1.392894616241506,0,1384,0.4684174809688019
1384,2.6674925540419627,4.756330919033138,4.97029976578458,0.3545750112927367,2.795859283219775,1.2022399203681664,3.4564051357473984,0.5324074912870508,1.3591940042915596,2.838563734174013,2.5924840880536992,0,1385,0.4536066986015904
1385,5.956795501434833,4.5328248773859805,2.7112280327525977,0.3545750112927367,2.829305766312917,2.862496476250065,0.8357286023192589,0.5324074912870508,4.125321050792545,1.2368434162587132,1.392894616241506,0,1386,0.45104530386340913
1386,5.756330919033138,5.210896782498619,3.324816374212189,0.3545750112927367,2.795859283219775,1.2022399203681664,3.3335160691625743,4.467533417134262,1.3591940042915596,1.2368434162587132,1.392894616241506,0,1387,0.5015424682195071
1387,5.405069330187608,4.39896913065119,3.324816374212189,2.1982618984335422,2.7779373752225123,3.7254699553283768,3.4564051357473984,0.5324074912870508,1.3591940042915596,1.2368434162587132,1.392894616241506,0,1388,0.4912193240817139
1388,5.512925319948276,5.480357457491845,4.952322024855524,0.3545750112927367,2.819088336631431,2.862496476250065,3.4564051357473984,0.5324074912870508,4.23242994404826,1.2368434162587132,1.6551715030025587,0,1389,0.5453827105193605
1389,5.665660560093073,4.5328248773859805,2.372579930598799,0.3545750112927367,2.815021540306669,1.2022399203681664,3.3335160691625743,4.429731384421878,1.3591940042915596,3.8038966022851928,1.6551715030025587,0,1390,0.5195001495368351
1390,5.764150423492437,5.248793390257147,2.7631706645136003,2.1982618984335422,2.829305766312917,1.2022399203681664,0.8357286023192589,4.5096352500140915,4.110292841560213,1.2368434162587132,1.392894616241506,0,1391,0.5288423519756227
1391,6.7027498788282935,4.429731384421878,2.798868033092113,0.3545750112927367,2.7779373752225123,3.8953949567706894,0.8357286023192589,0.5324074912870508,4.803896602285193,2.838563734174013,1.6551715030025587,0,1392,0.5211581838749038
1392,6.321928094887363,4.442222328605074,2.372579930598799,2.1982618984335422,2.8180705623099334,3.733123527871812,3.385337265063424,0.5324074912870508,4.0,3.7178567712185018,3.266732440645238,0,1393,0.6062489655498102
1393,6.265344566520995,6.1791879227712805,2.372579930598799,0.3545750112927367,2.795859283219775,1.2022399203681664,3.385337265063424,0.5324074912870508,1.3591940042915596,2.8541269383989554,1.392894616241506,0,1394,0.4728527882937035
1394,6.011587974275212,5.210896782498619,2.372579930598799,0.3545750112927367,2.815021540306669,2.853084151912725,3.385337265063424,0.5324074912870508,1.3591940042915596,2.8541269383989554,1.6551715030025587,0,1395,0.4845569726465921
1395,2.6674925540419627,4.756330919033138,2.7112280327525977,0.3545750112927367,2.819088336631431,3.7254699553283768,0.8357286023192589,4.435963338133392,3.9862161845669,2.838563734174013,1.6551715030025587,0,1396,0.507328816834476
1396,5.764150423492437,4.756330919033138,4.97029976578458,0.3545750112927367,2.829305766312917,1.2022399203681664,0.8357286023192589,4.5096352500140915,4.176576709314742,3.8038966022851928,1.6551715030025587,0,1397,0.574433871952827
1397,2.6674925540419627,4.429731384421878,2.798868033092113,0.3545750112927367,2.829305766312917,1.2022399203681664,3.385337265063424,5.869859864663551,4.176576709314742,3.715959736045904,1.6551715030025587,0,1398,0.5452194934742747
1398,6.5328248773859805,4.299027692777283,2.7631706645136003,0.3545750112927367,2.795859283219775,2.862496476250065,3.385337265063424,0.5324074912870508,4.943416471633633,1.2368434162587132,1.6551715030025587,0,1399,0.516809389256523
1399,5.710283551513701,3.1857367086002184,2.372579930598799,0.3545750112927367,2.7779373752225123,2.862496476250065,3.4564051357473984,4.3364276645824775,4.23242994404826,1.2368434162587132,3.266732440645238,0,1400,0.5568757933439618
1400,5.853084151912725,4.5328248773859805,2.7631706645136003,0.3545750112927367,2.795859283219775,3.733123527871812,0.8357286023192589,4.5096352500140915,1.3591940042915596,1.2368434162587132,1.392894616241506,0,1401,0.48394642806716626
1401,6.265344566520995,4.442222328605074,2.372579930598799,0.3545750112927367,2.7779373752225123,2.862496476250065,3.710283551513701,0.5324074912870508,4.4771407448083025,3.715959736045904,3.266732440645238,0,1402,0.5731117244057259
1402,6.5328248773859805,3.196276993225842,2.7112280327525977,0.3545750112927367,2.795859283219775,1.2022399203681664,3.4564051357473984,0.5324074912870508,4.943416471633633,1.2368434162587132,1.392894616241506,0,1403,0.4672700027853132
1403,5.756330919033138,5.210896782498619,3.324816374212189,0.3545750112927367,2.829305766312917,3.733123527871812,0.8357286023192589,0.5324074912870508,4.803896602285193,1.2368434162587132,1.392894616241506,0,1404,0.49455721205249203
1404,5.820106829466452,4.5328248773859805,2.7112280327525977,0.3545750112927367,2.7779373752225123,2.853084151912725,3.385337265063424,0.5324074912870508,1.3591940042915596,3.715959736045904,1.6551715030025587,0,1405,0.4893993101049852
1405,6.417347659966045,5.248793390257147,2.372579930598799,0.3545750112927367,2.7968615028091515,3.733123527871812,0.8357286023192589,0.5324074912870508,1.3591940042915596,3.7178567712185018,1.392894616241506,0,1406,0.4739670451816223
1406,2.6674925540419627,5.310432456049533,2.372579930598799,0.3545750112927367,2.819088336631431,1.2022399203681664,0.8357286023192589,4.3364276645824775,4.4771407448083025,3.715959736045904,1.392894616241506,0,1407,0.48588482466104266
1407,6.480357457491845,5.221623189091677,3.2229696147991937,0.3545750112927367,2.795859283219775,1.2022399203681664,0.8357286023192589,4.467533417134262,4.943416471633633,3.715959736045904,1.6551715030025587,0,1408,0.5750522367098542
1408,2.6674925540419627,3.196276993225842,2.7112280327525977,2.1982618984335422,2.819088336631431,2.862496476250065,0.8357286023192589,4.435963338133392,1.3591940042915596,3.8038966022851928,1.392894616241506,0,1409,0.4660760810731907
1409,2.6674925540419627,5.587272661408357,2.7112280327525977,0.3545750112927367,2.795859283219775,2.853084151912725,0.8357286023192589,0.5324074912870508,4.23242994404826,1.2368434162587132,2.5924840880536992,0,1410,0.43504364895766273
1410,5.764150423492437,5.356975041986563,3.2229696147991937,0.3545750112927367,2.829305766312917,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,5.52616114710497,0,1411,0.4650548422879244
1411,6.429731384421878,5.356975041986563,2.7631706645136003,2.1982618984335422,2.795859283219775,1.2022399203681664,3.385337265063424,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,1412,0.49194829783081295
1412,5.956795501434833,5.310432456049533,2.7631706645136003,0.3545750112927367,2.819088336631431,1.2022399203681664,0.8357286023192589,4.339345147964772,4.23242994404826,2.8541269383989554,1.6551715030025587,0,1413,0.5326620427655244
1413,6.417347659966045,5.221623189091677,2.372579930598799,0.3545750112927367,2.829305766312917,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,3.8038966022851928,2.5924840880536992,0,1414,0.4535330420514334
1414,5.553002759323611,3.196276993225842,2.798868033092113,2.1982618984335422,2.7779373752225123,1.2022399203681664,0.8357286023192589,4.3364276645824775,4.125321050792545,3.7178567712185018,1.6551715030025587,0,1415,0.533881322008815
1415,5.853084151912725,6.1791879227712805,2.7631706645136003,0.3545750112927367,2.815021540306669,1.2022399203681664,3.6933877756246023,0.5324074912870508,1.3591940042915596,2.838563734174013,1.392894616241506,0,1416,0.47763145300892784
1416,5.512925319948276,5.184424571137428,2.372579930598799,0.3545750112927367,2.819088336631431,3.7254699553283768,0.8357286023192589,4.5096352500140915,4.125321050792545,1.2368434162587132,1.6551715030025587,0,1417,0.532804735704425
1417,6.321928094887363,3.196276993225842,2.798868033092113,0.3545750112927367,2.7779373752225123,2.853084151912725,3.3335160691625743,0.5324074912870508,5.248793390257147,1.2368434162587132,1.6551715030025587,0,1418,0.4994776405372299
1418,6.546245393148302,3.196276993225842,2.7631706645136003,0.3545750112927367,2.8180705623099334,3.733123527871812,0.8357286023192589,0.5324074912870508,3.9862161845669,3.758281825403299,1.6551715030025587,0,1419,0.49733312743425717
1419,6.417347659966045,3.196276993225842,5.132894270497345,0.3545750112927367,2.7968615028091515,1.2022399203681664,3.6933877756246023,0.5324074912870508,4.943416471633633,3.715959736045904,1.6551715030025587,0,1420,0.5543724345046533
1420,6.573466861883326,4.597714408130003,2.372579930598799,0.3545750112927367,2.795859283219775,1.2022399203681664,3.4564051357473984,0.5324074912870508,4.0,2.838563734174013,1.6551715030025587,0,1421,0.5006242988878312
1421,6.429731384421878,3.12784104277106,5.054092702789747,0.3545750112927367,2.815021540306669,3.8953949567706894,3.385337265063424,0.5324074912870508,4.803896602285193,1.2368434162587132,1.6551715030025587,0,1422,0.5486009656744676
1422,2.6674925540419627,4.442222328605074,2.372579930598799,0.3545750112927367,2.795859283219775,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.395928676331139,3.8038966022851928,2.5924840880536992,0,1423,0.42838616528848245
1423,6.6152870375779536,3.196276993225842,2.798868033092113,2.1982618984335422,2.7779373752225123,1.2022399203681664,3.385337265063424,0.5324074912870508,1.3591940042915596,2.8541269383989554,1.392894616241506,0,1424,0.46657557053048293
1424,5.756330919033138,3.1857367086002184,2.7112280327525977,0.3545750112927367,2.8180705623099334,3.8953949567706894,0.8357286023192589,0.5324074912870508,4.4771407448083025,1.2368434162587132,1.392894616241506,0,1425,0.4481767561870385
1425,6.299027692777283,3.1857367086002184,2.372579930598799,0.3545750112927367,2.7968615028091515,1.2022399203681664,3.3335160691625743,0.5324074912870508,5.168771306825942,1.2368434162587132,1.392894616241506,0,1426,0.45936788994370636
1426,6.321928094887363,3.12784104277106,3.2229696147991937,0.3545750112927367,2.8180705623099334,3.8953949567706894,0.8357286023192589,0.5324074912870508,4.4771407448083025,2.8541269383989554,1.6551715030025587,0,1427,0.4959502969202985
1427,5.665660560093073,3.12784104277106,2.7631706645136003,2.1982618984335422,2.7968615028091515,3.7254699553283768,3.6933877756246023,0.5324074912870508,4.0,1.2368434162587132,1.6551715030025587,0,1428,0.517368789839425
1428,5.658355759469839,4.5328248773859805,3.324816374212189,2.1982618984335422,2.7779373752225123,2.853084151912725,3.710283551513701,0.5324074912870508,4.803896602285193,2.8541269383989554,3.266732440645238,0,1429,0.6017040931630253
1429,5.454822365384707,4.088040034713085,3.324816374212189,0.3545750112927367,2.7968615028091515,3.7254699553283768,0.8357286023192589,4.435963338133392,1.3591940042915596,1.2368434162587132,1.392894616241506,0,1430,0.4779854676720397
1430,5.795859283219775,4.756330919033138,2.372579930598799,0.3545750112927367,2.7779373752225123,2.853084151912725,3.3335160691625743,0.5324074912870508,4.803896602285193,2.8541269383989554,3.266732440645238,0,1431,0.5553695618072506
1431,2.6674925540419627,4.39896913065119,3.324816374212189,0.3545750112927367,2.8180705623099334,1.2022399203681664,3.385337265063424,0.5324074912870508,1.3591940042915596,2.8541269383989554,2.5924840880536992,0,1432,0.4200525656893913
1432,6.417347659966045,5.310432456049533,3.324816374212189,2.1982618984335422,2.815021540306669,3.8953949567706894,0.8357286023192589,0.5324074912870508,4.4771407448083025,1.2368434162587132,1.392894616241506,0,1433,0.5345272640772034
1433,5.405069330187608,4.299027692777283,2.798868033092113,0.3545750112927367,2.795859283219775,2.862496476250065,0.8357286023192589,0.5324074912870508,5.248793390257147,1.2368434162587132,1.392894616241506,0,1434,0.4575075367415528
1434,6.442222328605074,3.196276993225842,3.324816374212189,0.3545750112927367,2.7779373752225123,3.8079321155203494,0.8357286023192589,0.5324074912870508,4.176576709314742,3.758281825403299,1.6551715030025587,0,1435,0.5085828610106536
1435,5.454822365384707,4.088040034713085,3.324816374212189,2.1982618984335422,2.795859283219775,2.862496476250065,3.4564051357473984,5.869859864663551,1.3591940042915596,1.2368434162587132,1.6551715030025587,0,1436,0.5652690735915896
1436,2.6674925540419627,4.5328248773859805,2.798868033092113,0.3545750112927367,2.819088336631431,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.4771407448083025,3.7178567712185018,2.5924840880536992,0,1437,0.43720740037541594
1437,5.853084151912725,5.282087830355571,2.372579930598799,0.3545750112927367,2.815021540306669,1.2022399203681664,3.6933877756246023,0.5324074912870508,4.0,3.7178567712185018,1.6551715030025587,0,1438,0.5187421104730732
1438,5.512925319948276,4.429731384421878,3.2229696147991937,0.3545750112927367,2.829305766312917,2.862496476250065,0.8357286023192589,4.339345147964772,4.803896602285193,1.2368434162587132,1.6551715030025587,0,1439,0.5287051132949736
1439,5.486812479629145,6.321928094887363,2.7112280327525977,0.3545750112927367,2.819088336631431,3.8953949567706894,0.8357286023192589,5.869859864663551,1.3591940042915596,1.2368434162587132,1.392894616241506,0,1440,0.5320101776221701
1440,5.512925319948276,3.12784104277106,2.372579930598799,0.3545750112927367,2.8180705623099334,3.8953949567706894,0.8357286023192589,0.5324074912870508,4.176576709314742,3.7178567712185018,1.6551715030025587,0,1441,0.4778852517889434
1441,2.6674925540419627,3.12784104277106,2.7631706645136003,0.3545750112927367,2.7968615028091515,1.2022399203681664,0.8357286023192589,0.5324074912870508,3.9862161845669,3.758281825403299,2.5924840880536992,0,1442,0.40567578850685027
1442,2.6674925540419627,3.1857367086002184,2.372579930598799,2.1982618984335422,2.7779373752225123,2.853084151912725,0.8357286023192589,4.429731384421878,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,1443,0.4368509150018439
1443,6.405069330187608,5.356975041986563,2.7112280327525977,0.3545750112927367,2.815021540306669,1.2022399203681664,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,5.52616114710497,0,1444,0.46694819982478747
1444,6.417347659966045,4.597714408130003,2.372579930598799,2.1982618984335422,2.815021540306669,1.2022399203681664,3.385337265063424,0.5324074912870508,1.3591940042915596,3.758281825403299,1.392894616241506,0,1445,0.49489440237926935
1445,6.011587974275212,5.248793390257147,2.372579930598799,2.1982618984335422,2.815021540306669,2.853084151912725,0.8357286023192589,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,1446,0.4623429439964977
1446,5.764150423492437,4.299027692777283,2.7112280327525977,0.3545750112927367,2.815021540306669,2.862496476250065,3.6933877756246023,4.435963338133392,1.3591940042915596,3.715959736045904,3.266732440645238,0,1447,0.5813523094187913
1447,5.748553568441418,5.221623189091677,2.7112280327525977,0.3545750112927367,2.7968615028091515,1.2022399203681664,3.6933877756246023,0.5324074912870508,4.395928676331139,2.838563734174013,1.6551715030025587,0,1448,0.5133390181868484
1448,5.740817919661812,3.1857367086002184,3.324816374212189,0.3545750112927367,2.819088336631431,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.23242994404826,2.8541269383989554,1.392894616241506,0,1449,0.4362871211428048
1449,5.787866492466244,4.299027692777283,2.7631706645136003,0.3545750112927367,2.8180705623099334,2.862496476250065,3.3335160691625743,0.5324074912870508,4.23242994404826,1.2368434162587132,1.6551715030025587,0,1450,0.49232848948320757
1450,5.764150423492437,3.196276993225842,2.7112280327525977,0.3545750112927367,2.815021540306669,1.2022399203681664,0.8357286023192589,4.435963338133392,4.0,2.838563734174013,1.6551715030025587,0,1451,0.49123004174221074
1451,5.467533417134262,4.597714408130003,2.798868033092113,0.3545750112927367,2.7779373752225123,2.853084151912725,0.8357286023192589,4.429731384421878,1.3591940042915596,1.2368434162587132,1.392894616241506,0,1452,0.4631358937114797
1452,2.6674925540419627,3.196276993225842,2.372579930598799,0.3545750112927367,2.795859283219775,3.8953949567706894,0.8357286023192589,0.5324074912870508,4.943416471633633,1.2368434162587132,2.5924840880536992,0,1453,0.41895414568358974
1453,6.0397848661058635,3.1857367086002184,2.7112280327525977,0.3545750112927367,2.795859283219775,2.862496476250065,3.4564051357473984,0.5324074912870508,4.125321050792545,2.8541269383989554,3.266732440645238,0,1454,0.5303808038941731
1454,5.405069330187608,4.429731384421878,3.2229696147991937,0.3545750112927367,2.829305766312917,1.2022399203681664,0.8357286023192589,0.5324074912870508,4.110292841560213,1.2368434162587132,2.5924840880536992,0,1455,0.44084835341212575
1455,6.811978948583052,3.12784104277106,5.054092702789747,0.3545750112927367,2.7779373752225123,1.2022399203681664,3.4564051357473984,0.5324074912870508,1.3591940042915596,1.2368434162587132,2.5924840880536992,0,1456,0.4697588362486341
1456,5.486812479629145,5.480357457491845,2.7631706645136003,0.3545750112927367,2.829305766312917,2.853084151912725,0.8357286023192589,4.5096352500140915,3.9862161845669,1.2368434162587132,1.6551715030025587,0,1457,0.5271875618678814
1457,6.265344566520995,4.442222328605074,3.2229696147991937,2.1982618984335422,2.815021540306669,1.2022399203681664,3.6933877756246023,0.5324074912870508,4.110292841560213,1.2368434162587132,1.392894616241506,0,1458,0.5127020209146739
1458,5.658355759469839,4.299027692777283,2.7631706645136003,2.1982618984335422,2.815021540306669,2.853084151912725,0.8357286023192589,0.5324074912870508,1.3591940042915596,3.7178567712185018,1.392894616241506,0,1459,0.4684240800044427
