,Bottle information value,Liquid information value,Tassels information value,Logo information value,Hoody information value,Outline information value,Background information value,Teeth information value,Eyes information value,Headgear information value,Mask information value,Trait count information value,Unique Trait count,Token Id,Rarity score
224,5.6972954487361855,3.4084076156128305,3.2741993644071363,6.085365900414759,5.745735803793939,5.011587974275212,6.530398139991441,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,224,0.5334775396133691
225,5.172550470849136,3.3404075154950226,1.3225840144444163,2.006836183934428,6.76700442054759,7.567234908171812,6.710970385633262,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,225,0.5186926862731603
226,5.158429362604483,4.137503523749935,1.3317983389114236,5.637313343907953,4.130595154407757,3.1514203040851196,5.139813684437136,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,226,0.43242843679209875
227,5.0243364670172,3.290789583078458,1.3317983389114236,2.006836183934428,5.24530681328445,5.61786098124178,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,227,0.3985133030248342
228,4.653726433798786,4.530398139991441,1.3225840144444163,2.006836183934428,5.518325307690866,3.2060473828372227,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,228,0.3802227888812894
229,6.177288389855799,3.3404075154950226,1.3225840144444163,5.05017647195246,5.710970385633262,4.634053014744366,5.139813684437136,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,229,0.47087422293997866
230,5.690506283073546,4.206047382837223,3.2741993644071363,7.295932886354418,7.380821783940931,4.321928094887363,4.351074440546879,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,230,0.5444534704350148
231,7.752790561327889,3.8725468057851122,1.3225840144444163,5.4768486717147065,5.710970385633262,4.321928094887363,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,231,0.457277069796974
232,5.076487749068307,3.347065095564734,3.2741993644071363,6.041511610825332,5.518325307690866,5.598667416008469,5.586012115202441,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,232,0.5147335463740351
233,5.4084076156128305,4.137503523749935,1.3225840144444163,6.041511610825332,5.745735803793939,3.2060473828372227,5.586012115202441,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,233,0.47191113309001304
234,5.098786416177082,3.290789583078458,1.3225840144444163,6.085365900414759,4.130595154407757,4.749258870357635,5.02007444016304,0.06464312181869028,5.99058767566266,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,234,0.5421619942778624
235,5.683748916898237,3.3404075154950226,1.3317983389114236,2.006836183934428,6.710970385633262,3.5258589803762734,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,235,0.3996958405188818
236,2.0158249671616826,4.252788394653901,1.3317983389114236,5.901653947242371,4.738715376116166,3.1514203040851196,4.582865559885576,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,236,0.3936482036566352
237,6.6050369408841965,4.252788394653901,1.3317983389114236,5.05017647195246,5.982272407450656,3.1514203040851196,5.573466861883326,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,237,0.479049344409787
238,5.158429362604483,3.3404075154950226,1.3225840144444163,4.986424050721124,4.103287808412022,3.536472654401125,5.6050369408841965,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,238,0.4233586018820675
239,4.666992688572659,4.252788394653901,1.3317983389114236,7.085365900414759,5.690506283073546,3.2060473828372227,5.6972954487361855,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,239,0.4788181725493141
240,5.063272129564143,4.252788394653901,1.3225840144444163,2.006836183934428,5.542572853937543,3.5258589803762734,5.003151137126572,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,240,0.4304510146624057
241,7.6972954487361855,4.49152524834715,1.3225840144444163,6.870627051621747,4.130595154407757,5.24530681328445,5.7885912827557355,0.06464312181869028,6.306274830575877,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,241,0.6303212031784377
242,5.158429362604483,4.530398139991441,1.3225840144444163,2.006836183934428,5.630800036949278,3.536472654401125,4.666992688572659,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,242,0.4323880105995528
243,5.076487749068307,3.433694057223689,1.3225840144444163,5.878321443411748,6.337753062049045,3.1514203040851196,4.351074440546879,8.067663898681301,0.41049797343937483,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,243,0.5747215742319226
244,5.144445133168782,4.280557660467502,1.3225840144444163,6.158429362604483,5.518325307690866,5.24530681328445,4.982272407450656,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,244,0.4891306492010586
245,2.0158249671616826,3.433694057223689,1.3317983389114236,6.982272407450656,4.738715376116166,4.634053014744366,1.9668092900628515,0.06464312181869028,0.41049797343937483,8.724776185158293,0.014632054661541757,1.9459408730491794,0,245,0.5185889665594158
246,5.690506283073546,3.4084076156128305,1.3225840144444163,5.901653947242371,4.329818880506828,3.473931188332412,7.870627051621747,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,246,0.4797725108662559
247,2.0158249671616826,3.4084076156128305,1.3317983389114236,5.901653947242371,5.759879986114208,3.2060473828372227,6.5797258523550095,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,247,0.42551362856199204
248,2.0158249671616826,4.252788394653901,1.3225840144444163,5.925370016216179,6.76700442054759,5.643856189774724,5.139813684437136,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,248,0.4664689238228165
249,7.78135971352466,3.290789583078458,1.3225840144444163,6.0942990251847675,5.759879986114208,3.536472654401125,5.6972954487361855,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,249,0.5010109408142346
250,5.690506283073546,3.4084076156128305,1.3317983389114236,5.901653947242371,4.836501267717121,3.1514203040851196,5.139813684437136,0.06464312181869028,5.637313343907953,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,250,0.5337157203719465
251,2.0158249671616826,3.290789583078458,1.3225840144444163,4.986424050721124,5.7885912827557355,5.24530681328445,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,251,0.3742175669450497
252,5.144445133168782,3.4084076156128305,1.3225840144444163,5.116876873159977,6.76700442054759,3.2060473828372227,4.982272407450656,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,252,0.4504580127394437
253,2.0158249671616826,4.49152524834715,3.2741993644071363,5.637313343907953,6.683748916898237,3.473931188332412,4.351074440546879,0.06464312181869028,0.41049797343937483,7.542572853937543,0.014632054661541757,1.9459408730491794,0,253,0.570674968554446
254,2.0158249671616826,3.433694057223689,1.3225840144444163,5.878321443411748,4.103287808412022,3.536472654401125,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,254,0.3404778513229304
255,5.158429362604483,3.4084076156128305,3.3430668619455126,6.158429362604483,7.752790561327889,3.1514203040851196,1.9668092900628515,0.06464312181869028,6.40284809027093,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,255,0.5658173248737772
256,7.40284809027093,5.364519971611831,1.3317983389114236,2.006836183934428,5.710970385633262,4.321928094887363,4.982272407450656,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,256,0.49343205094278153
257,4.666992688572659,3.4084076156128305,1.3317983389114236,5.459431618637297,6.795859283219775,6.886057092191353,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,257,0.4585766734426578
258,6.901653947242371,3.290789583078458,1.3225840144444163,5.397309906729499,8.78135971352466,3.2060473828372227,5.139813684437136,0.06464312181869028,5.738715376116166,7.0328984805206245,0.014632054661541757,4.836501267717121,0,258,0.7397219837756536
259,5.076487749068307,3.3404075154950226,1.3317983389114236,5.116876873159977,4.130595154407757,4.738715376116166,5.210896782498619,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,259,0.4361308983384781
260,5.586012115202441,7.542572853937543,3.2741993644071363,6.0243364670172,4.738715376116166,3.1514203040851196,5.78135971352466,0.06464312181869028,5.870627051621747,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,260,0.631986403747471
261,5.6972954487361855,3.347065095564734,3.2741993644071363,6.186811163974306,5.690506283073546,3.2060473828372227,4.982272407450656,0.06464312181869028,5.738715376116166,7.103287808412022,0.014632054661541757,4.836501267717121,0,261,0.7170560719720505
262,4.978132677089732,3.433694057223689,1.3225840144444163,2.006836183934428,7.085365900414759,3.2060473828372227,5.6972954487361855,0.06464312181869028,5.870627051621747,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,262,0.49682667197699604
263,2.0158249671616826,3.290789583078458,1.3225840144444163,7.4944785657364985,4.836501267717121,3.536472654401125,5.78135971352466,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,263,0.42658148625444503
264,4.627554377445624,3.433694057223689,1.3317983389114236,2.006836183934428,4.738715376116166,7.103287808412022,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,264,0.40888057227945124
265,4.666992688572659,3.3404075154950226,1.3317983389114236,5.045837536228122,5.724776185158292,5.011587974275212,5.139813684437136,0.06464312181869028,5.738715376116166,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,265,0.5466221423776368
266,5.0243364670172,4.280557660467502,1.3317983389114236,2.006836183934428,5.7885912827557355,3.536472654401125,4.351074440546879,0.06464312181869028,0.41049797343937483,6.886057092191353,0.014632054661541757,0.8632120396478323,0,266,0.4942073277528489
267,2.0158249671616826,3.8725468057851122,1.3225840144444163,5.738715376116166,5.690506283073546,5.598667416008469,4.351074440546879,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,267,0.4310419388491293
268,5.586012115202441,3.433694057223689,1.3317983389114236,7.121435155122281,6.76700442054759,5.011587974275212,5.6972954487361855,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,268,0.5219775986325387
269,4.627554377445624,4.252788394653901,3.2741993644071363,2.006836183934428,6.482701397960144,3.2060473828372227,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,269,0.4175787310092525
270,5.098786416177082,3.433694057223689,1.3317983389114236,5.459431618637297,5.290789583078459,3.5258589803762734,6.5797258523550095,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,270,0.4615044023499517
271,5.548698956734385,3.290789583078458,3.3430668619455126,5.663664670854905,4.329818880506828,5.710970385633262,5.717856771218502,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,271,0.5027582589816804
272,5.144445133168782,4.634053014744366,1.3225840144444163,5.637313343907953,6.710970385633262,7.158429362604483,5.717856771218502,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,272,0.5416668977493128
273,5.586012115202441,3.4084076156128305,1.3317983389114236,2.006836183934428,5.542572853937543,6.870627051621747,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,273,0.4303938091038151
274,5.0243364670172,4.206047382837223,1.3317983389114236,5.925370016216179,4.836501267717121,4.321928094887363,4.666992688572659,7.121435155122281,0.41049797343937483,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,274,0.5720818485556629
275,2.0158249671616826,4.137503523749935,1.3317983389114236,5.878321443411748,6.337753062049045,9.032898480520624,5.139813684437136,0.06464312181869028,5.717856771218502,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,275,0.5979873167163028
276,5.6972954487361855,4.49152524834715,1.3317983389114236,2.006836183934428,4.130595154407757,3.536472654401125,1.9668092900628515,0.06464312181869028,6.306274830575877,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,276,0.4377229944557061
277,5.172550470849136,3.290789583078458,1.3225840144444163,5.459431618637297,5.710970385633262,5.598667416008469,5.738715376116166,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,277,0.48400803562676037
278,2.0158249671616826,3.3404075154950226,1.3225840144444163,2.006836183934428,4.130595154407757,5.24530681328445,6.630800036949278,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,278,0.401496633885943
279,2.0158249671616826,3.3404075154950226,1.3225840144444163,5.465213971231304,4.103287808412022,6.949482472332987,6.795859283219775,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,279,0.45110185315536944
280,5.0243364670172,3.4084076156128305,1.3225840144444163,4.9947633516338525,4.103287808412022,3.2060473828372227,4.582865559885576,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,280,0.4031898689830603
281,4.666992688572659,3.3404075154950226,3.3430668619455126,2.006836183934428,5.045837536228122,6.998951148597286,4.666992688572659,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,281,0.47838663897044936
282,5.144445133168782,3.347065095564734,1.3317983389114236,2.006836183934428,6.482701397960144,3.536472654401125,4.351074440546879,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,282,0.42306236134460107
283,4.978132677089732,4.280557660467502,1.3225840144444163,7.085365900414759,6.710970385633262,4.749258870357635,4.666992688572659,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,283,0.505461000287171
284,4.653726433798786,3.290789583078458,1.3225840144444163,5.663664670854905,6.337753062049045,7.542572853937543,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,284,0.4623311874817466
285,5.158429362604483,3.290789583078458,1.3225840144444163,2.006836183934428,5.745735803793939,5.710970385633262,5.78135971352466,0.06464312181869028,6.683748916898237,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,285,0.5268559114547606
286,4.653726433798786,3.4084076156128305,1.3317983389114236,2.006836183934428,6.710970385633262,5.710970385633262,1.9668092900628515,0.06464312181869028,6.643856189774724,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,286,0.48013499843874985
287,4.9947633516338525,4.252788394653901,1.3317983389114236,2.006836183934428,4.836501267717121,3.1514203040851196,1.9668092900628515,0.06464312181869028,6.630800036949278,7.840253402578228,0.014632054661541757,1.9459408730491794,0,287,0.5582518580061653
288,6.901653947242371,5.364519971611831,1.3317983389114236,2.006836183934428,5.759879986114208,3.536472654401125,1.9668092900628515,0.06464312181869028,5.738715376116166,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,288,0.48261343385608707
289,5.158429362604483,4.530398139991441,1.3317983389114236,5.901653947242371,5.630800036949278,3.536472654401125,5.630800036949278,0.06464312181869028,5.717856771218502,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,289,0.5671902863898661
290,6.78135971352466,3.347065095564734,1.3317983389114236,5.465213971231304,6.710970385633262,4.749258870357635,4.982272407450656,0.06464312181869028,6.359126712841611,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,290,0.599922108045998
291,5.144445133168782,4.589165548241315,1.3225840144444163,5.901653947242371,10.255290901857071,3.536472654401125,5.210896782498619,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,291,0.5364451643118766
292,5.690506283073546,3.8725468057851122,3.3430668619455126,5.05017647195246,6.724776185158292,6.965784284662087,5.738715376116166,0.06464312181869028,6.359126712841611,6.9333628069697095,0.014632054661541757,4.836501267717121,0,292,0.7950204964605561
293,5.172550470849136,3.347065095564734,1.3225840144444163,4.986424050721124,5.290789583078459,7.567234908171812,6.5797258523550095,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,293,0.5122181618797811
294,4.666992688572659,4.49152524834715,1.3317983389114236,5.05017647195246,6.710970385633262,6.965784284662087,4.982272407450656,7.255290901857072,0.41049797343937483,7.840253402578228,0.014632054661541757,4.836501267717121,0,294,0.7801888205865909
295,5.690506283073546,3.290789583078458,1.3225840144444163,6.0942990251847675,5.126007884912105,3.1514203040851196,4.982272407450656,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,295,0.4463143192904467
296,5.4084076156128305,3.8725468057851122,3.2741993644071363,4.9947633516338525,4.329818880506828,4.738715376116166,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,296,0.4309753181998438
297,8.032898480520624,3.3404075154950226,1.3225840144444163,6.982272407450656,5.724776185158292,3.5258589803762734,5.139813684437136,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,297,0.5093900533926007
298,5.172550470849136,4.530398139991441,1.3225840144444163,6.870627051621747,4.738715376116166,4.738715376116166,5.6972954487361855,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,298,0.49512206686548577
299,2.0158249671616826,3.8725468057851122,1.3225840144444163,6.158429362604483,5.710970385633262,4.634053014744366,5.003151137126572,0.06464312181869028,6.306274830575877,7.139813684437136,0.014632054661541757,4.836501267717121,0,299,0.673260000488473
300,2.0158249671616826,4.137503523749935,3.3430668619455126,2.006836183934428,6.683748916898237,5.011587974275212,4.982272407450656,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,300,0.4513837810739488
301,5.683748916898237,3.347065095564734,1.3317983389114236,5.116876873159977,4.103287808412022,6.810506059184176,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,301,0.4277552956059848
302,5.167828060606732,3.3404075154950226,1.3225840144444163,5.663664670854905,9.103287808412022,3.2060473828372227,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,302,0.44792669145244807
303,2.0158249671616826,4.530398139991441,1.3317983389114236,2.006836183934428,6.471019592912509,3.1514203040851196,5.573466861883326,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,303,0.4070510925253686
304,5.063272129564143,4.252788394653901,1.3317983389114236,7.085365900414759,7.752790561327889,4.321928094887363,5.512326567069422,0.06464312181869028,0.41049797343937483,7.177288389855799,0.014632054661541757,1.9459408730491794,0,304,0.6425689189014607
305,2.0158249671616826,3.433694057223689,1.3225840144444163,5.810506059184176,7.752790561327889,5.598667416008469,6.630800036949278,0.06464312181869028,5.637313343907953,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,305,0.5781154672466837
306,2.0158249671616826,3.433694057223689,1.3225840144444163,2.006836183934428,4.103287808412022,5.61786098124178,5.6050369408841965,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,306,0.3930989465124814
307,5.548698956734385,4.137503523749935,1.3225840144444163,2.006836183934428,5.690506283073546,4.738715376116166,5.78135971352466,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,307,0.46633301303048136
308,4.9947633516338525,4.206047382837223,3.3430668619455126,6.085365900414759,4.329818880506828,3.473931188332412,6.530398139991441,7.139813684437136,0.41049797343937483,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,308,0.6102470044700737
309,4.978132677089732,4.252788394653901,1.3317983389114236,4.986424050721124,5.759879986114208,3.536472654401125,1.9668092900628515,0.06464312181869028,5.870627051621747,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,309,0.49918738034747606
310,4.929360876412213,3.433694057223689,1.3317983389114236,2.006836183934428,7.139813684437136,5.663664670854905,4.982272407450656,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,310,0.4700688246653387
311,4.978132677089732,5.364519971611831,1.3225840144444163,6.158429362604483,6.710970385633262,5.011587974275212,5.573466861883326,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,311,0.5244210380091185
312,4.627554377445624,4.137503523749935,1.3317983389114236,2.006836183934428,4.130595154407757,3.2060473828372227,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,312,0.3545164340381775
313,5.158429362604483,5.364519971611831,1.3317983389114236,6.041511610825332,4.836501267717121,5.61786098124178,1.9668092900628515,0.06464312181869028,6.657031578522457,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,313,0.5605584672553574
314,2.0158249671616826,3.347065095564734,1.3225840144444163,2.006836183934428,7.61786098124178,3.2060473828372227,5.512326567069422,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,314,0.40630433114054043
315,4.653726433798786,3.290789583078458,1.3225840144444163,6.041511610825332,4.130595154407757,5.710970385633262,5.028611122117526,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,315,0.45376358323052657
316,2.0158249671616826,3.290789583078458,1.3317983389114236,2.006836183934428,5.045837536228122,3.536472654401125,5.210896782498619,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,316,0.3692647234390089
317,6.5797258523550095,3.347065095564734,1.3317983389114236,2.006836183934428,5.663664670854905,7.78135971352466,6.795859283219775,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,317,0.5275407184016759
318,5.158429362604483,3.8725468057851122,1.3225840144444163,2.006836183934428,5.24530681328445,3.536472654401125,5.78135971352466,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,318,0.4334036684284316
319,4.627554377445624,4.206047382837223,1.3317983389114236,5.045837536228122,4.738715376116166,4.749258870357635,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,319,0.40352920549573523
320,2.0158249671616826,3.4084076156128305,1.3317983389114236,4.9947633516338525,5.5548511837159795,3.5258589803762734,4.982272407450656,0.06464312181869028,0.41049797343937483,7.103287808412022,0.014632054661541757,1.9459408730491794,0,320,0.5055629283375228
321,6.6050369408841965,4.49152524834715,1.3225840144444163,8.295932886354418,5.630800036949278,3.2060473828372227,5.7885912827557355,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,321,0.5275789712449329
322,5.683748916898237,4.252788394653901,1.3225840144444163,6.085365900414759,7.085365900414759,5.196397212803504,5.586012115202441,0.06464312181869028,5.99058767566266,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,322,0.6210265877953386
323,5.167828060606732,3.433694057223689,3.3430668619455126,2.006836183934428,4.130595154407757,5.196397212803504,4.351074440546879,0.06464312181869028,0.41049797343937483,6.949482472332987,0.014632054661541757,0.8632120396478323,0,323,0.5138455140828526
324,4.9947633516338525,3.290789583078458,1.3225840144444163,5.465213971231304,5.003151137126572,3.536472654401125,5.003151137126572,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,324,0.43141670594201326
325,4.978132677089732,4.634053014744366,1.3317983389114236,6.158429362604483,5.663664670854905,5.61786098124178,5.78135971352466,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,325,0.5107727342725445
326,2.0158249671616826,3.8725468057851122,1.3317983389114236,2.006836183934428,7.61786098124178,3.1514203040851196,5.78135971352466,0.06464312181869028,5.717856771218502,7.359126712841611,0.014632054661541757,1.9459408730491794,0,326,0.5846028472539656
327,5.0243364670172,5.61786098124178,1.3225840144444163,6.177288389855799,5.488577964296813,5.24530681328445,5.717856771218502,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,327,0.5169006855801092
328,5.158429362604483,4.252788394653901,3.3430668619455126,6.870627051621747,5.045837536228122,3.473931188332412,4.982272407450656,0.06464312181869028,0.41049797343937483,6.901653947242371,0.014632054661541757,1.9459408730491794,0,328,0.6072616400676999
329,5.683748916898237,4.206047382837223,1.3317983389114236,5.901653947242371,6.482701397960144,3.5258589803762734,1.9668092900628515,0.06464312181869028,5.99058767566266,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,329,0.5335983295204815
330,4.929360876412213,5.364519971611831,1.3225840144444163,2.006836183934428,4.103287808412022,3.2060473828372227,5.139813684437136,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,330,0.4212327059920401
331,2.0158249671616826,3.3404075154950226,1.3225840144444163,2.006836183934428,5.7885912827557355,5.24530681328445,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,331,0.3585093638941684
332,5.548698956734385,4.206047382837223,1.3317983389114236,5.116876873159977,4.130595154407757,3.536472654401125,6.61786098124178,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,332,0.4581904796721702
333,2.0158249671616826,4.634053014744366,3.3430668619455126,5.4768486717147065,5.126007884912105,5.011587974275212,5.003151137126572,0.06464312181869028,5.870627051621747,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,333,0.5535040972123509
334,5.098786416177082,3.290789583078458,1.3225840144444163,5.925370016216179,5.126007884912105,3.2060473828372227,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,334,0.3930951698603845
335,2.0158249671616826,3.4084076156128305,3.3430668619455126,6.149091498025147,6.683748916898237,5.011587974275212,1.9668092900628515,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,335,0.4308791678297122
336,5.144445133168782,3.433694057223689,1.3225840144444163,5.05017647195246,5.6972954487361855,3.2060473828372227,6.795859283219775,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,336,0.4605036086462048
337,2.0158249671616826,4.49152524834715,1.3225840144444163,6.041511610825332,4.836501267717121,5.196397212803504,5.717856771218502,0.06464312181869028,6.657031578522457,0.19880371051059845,0.014632054661541757,1.9459408730491794,0,337,0.5506163243302978
338,4.653726433798786,5.364519971611831,3.2741993644071363,6.085365900414759,7.139813684437136,4.749258870357635,6.530398139991441,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,338,0.5627119689325086
339,2.0158249671616826,4.49152524834715,1.3225840144444163,7.235391344419368,5.290789583078459,3.536472654401125,6.710970385633262,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,0.8632120396478323,0,339,0.4598380112983257
340,4.929360876412213,4.589165548241315,1.3317983389114236,2.006836183934428,6.76700442054759,5.011587974275212,4.351074440546879,0.06464312181869028,0.41049797343937483,0.19880371051059845,0.014632054661541757,2.694745766115164,0,340,0.4629098091999975
341,4.666992688572659,3.8725468057851122,3.2741993644071363,6.158429362604483,5.045837536228122,3.1514203040851196,4.982272407450656,0.06464312181869028,0.41049797343937483,6.886057092191353,0.014632054661541757,1.9459408730491794,0,341,0.578791443535529
