,Eyes information value,Mouth information value,Clothes information value,Fur information value,Background information value,Earring information value,Hat information value,Trait count information value,Unique Trait count,Token Id,Rarity score
2535,2.5445609854369495,5.0782590139204995,5.629500896797655,4.39896913065119,2.962406924459767,0.5098406597162803,4.974829424265094,0.9096885286239633,0,2535,0.48384728146898814
2536,4.383830533813269,4.307572801910292,5.411195432984449,3.024443179176788,3.0954195650786827,3.5030775339919287,5.310432456049533,2.4088950949352212,0,2536,0.5633324170111953
2537,4.181803870978292,2.6887294085133586,4.601211852366231,3.974829424265094,2.953439094242259,5.493296513199343,4.1127866970487705,2.4088950949352212,0,2537,0.5448822903518887
2538,3.5631985264295,5.0782590139204995,5.499809820158018,5.04930764022437,3.0081017984969645,0.5098406597162803,5.779917739350753,0.9096885286239633,0,2538,0.526665172615649
2539,4.836501267717121,2.6887294085133586,4.904008087075397,3.974829424265094,2.9736956756480915,5.493296513199343,6.811978948583052,2.4088950949352212,0,2539,0.6107544376934373
2540,4.908334012478187,6.243318260190996,5.411195432984449,3.684086034563258,3.0081017984969645,5.493296513199343,4.573466861883326,2.4088950949352212,0,2540,0.6401126923128629
2541,4.181803870978292,5.587272661408357,6.137965260044767,3.974829424265094,3.0081017984969645,3.5030775339919287,2.148161027150656,0.9096885286239633,0,2541,0.5276106574536776
2542,7.1791879227712805,2.1379652600447674,4.904008087075397,3.974829424265094,3.0081017984969645,0.5098406597162803,6.380821783940931,0.9096885286239633,0,2542,0.5196124203699608
2543,4.5328248773859805,2.1379652600447674,5.9389842253183724,2.8868329432672653,2.9816506901211084,4.5096352500140915,4.1127866970487705,2.4088950949352212,0,2543,0.5286618144627495
2544,4.618827395283202,6.733123527871812,6.28771237954945,2.8868329432672653,2.962406924459767,0.5098406597162803,5.310432456049533,0.9096885286239633,0,2544,0.5413686873959569
2545,5.243318260190996,2.1379652600447674,4.601211852366231,5.539519529959989,2.962406924459767,0.5098406597162803,6.265344566520995,0.9096885286239633,0,2545,0.5046508089394924
2546,4.836501267717121,3.816037165157405,2.4065984188743528,2.86775220170156,2.953439094242259,0.5098406597162803,6.265344566520995,1.9770995978899213,0,2546,0.45920633101600467
2547,5.020925838854548,2.1379652600447674,2.4065984188743528,2.86775220170156,2.9816506901211084,4.5096352500140915,5.411195432984449,0.9096885286239633,0,2547,0.47018457267054925
2548,3.816037165157405,4.307572801910292,5.9389842253183724,2.8868329432672653,3.0954195650786827,0.5098406597162803,6.392894616241506,0.9096885286239633,0,2548,0.4990609031911451
2549,2.5445609854369495,2.1379652600447674,2.4065984188743528,4.39896913065119,3.0954195650786827,0.5098406597162803,5.411195432984449,1.9770995978899213,0,2549,0.4027570496656107
2550,3.7350432820351775,8.587272661408358,2.4065984188743528,3.974829424265094,3.0954195650786827,4.435963338133392,4.573466861883326,0.9096885286239633,0,2550,0.5682306347869852
2551,2.5445609854369495,2.1379652600447674,2.4065984188743528,3.684086034563258,2.9736956756480915,0.5098406597162803,6.573466861883326,1.9770995978899213,0,2551,0.40859130364320845
2552,5.020925838854548,5.20024953829911,5.304718804855139,4.622376462364273,2.9736956756480915,0.5098406597162803,6.20024953829911,0.9096885286239633,0,2552,0.5507360473716125
2553,4.383830533813269,3.816037165157405,4.904008087075397,3.684086034563258,3.0209258388545477,0.5098406597162803,7.020925838854548,0.9096885286239633,0,2553,0.5060848467932574
2554,4.181803870978292,3.809954113105561,5.310432456049533,4.333516069162574,2.9816506901211084,3.5030775339919287,4.857259827883918,2.4088950949352212,0,2554,0.56228838998922
2555,4.359934417467107,4.908334012478187,5.461163892258535,2.8868329432672653,2.9816506901211084,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2555,0.45204760357997964
2556,3.7350432820351775,4.512925319948276,5.480357457491845,4.622376462364273,3.0209258388545477,0.5098406597162803,6.265344566520995,0.9096885286239633,0,2556,0.5205450471753297
2557,4.5328248773859805,5.0782590139204995,6.573466861883326,3.024443179176788,3.0954195650786827,0.5098406597162803,5.254289378011999,0.9096885286239633,0,2557,0.5191428450925508
2558,5.020925838854548,2.1379652600447674,2.4065984188743528,5.04930764022437,2.9736956756480915,0.5098406597162803,6.392894616241506,1.9770995978899213,0,2558,0.47417809756851137
2559,2.5445609854369495,2.1379652600447674,2.4065984188743528,2.86775220170156,3.0209258388545477,0.5098406597162803,4.974829424265094,1.9770995978899213,0,2559,0.36617340001933035
2560,2.5445609854369495,3.816037165157405,2.4065984188743528,3.684086034563258,2.9816506901211084,0.5098406597162803,5.779917739350753,1.9770995978899213,0,2560,0.4245799761655359
2561,3.816037165157405,2.6887294085133586,5.9389842253183724,4.622376462364273,3.009262921328968,0.5098406597162803,4.729291666280785,0.9096885286239633,0,2561,0.4698047658063055
2562,6.04930764022437,3.816037165157405,2.4065984188743528,4.39896913065119,2.953439094242259,0.5098406597162803,5.310432456049533,1.9770995978899213,0,2562,0.4912581232657965
2563,4.5328248773859805,6.243318260190996,5.480357457491845,3.974829424265094,2.953439094242259,0.5098406597162803,5.0397848661058635,0.9096885286239633,0,2563,0.5310715174799566
2564,3.7350432820351775,4.512925319948276,5.429731384421878,3.024443179176788,3.009262921328968,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2564,0.4361658460449954
2565,3.816037165157405,5.20024953829911,6.117787378107137,2.86775220170156,3.0954195650786827,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2565,0.46099306100444143
2566,5.020925838854548,5.374823043319488,6.158429362604483,3.024443179176788,3.0209258388545477,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,2566,0.5039802097090519
2567,4.836501267717121,2.6887294085133586,2.4065984188743528,4.6547171824064915,3.0209258388545477,0.5098406597162803,5.486812479629145,1.9770995978899213,0,2567,0.45828571674812035
2568,4.618827395283202,4.512925319948276,5.411195432984449,4.333516069162574,3.0954195650786827,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2568,0.47666213372571015
2569,5.020925838854548,5.0782590139204995,5.411195432984449,3.024443179176788,2.953439094242259,3.5030775339919287,5.254289378011999,2.4088950949352212,0,2569,0.5850033484126005
2570,3.5631985264295,2.1379652600447674,2.4065984188743528,3.024443179176788,3.0081017984969645,4.435963338133392,5.310432456049533,0.9096885286239633,0,2570,0.44422548642803605
2571,4.187050040544251,2.1379652600447674,4.601211852366231,3.974829424265094,3.0081017984969645,0.5098406597162803,7.265344566520995,0.9096885286239633,0,2571,0.47643008284136174
2572,2.5445609854369495,5.20024953829911,5.411195432984449,4.39896913065119,3.0081017984969645,0.5098406597162803,5.486812479629145,0.9096885286239633,0,2572,0.49211256468931686
2573,2.5445609854369495,5.587272661408357,5.608232280044003,2.8868329432672653,2.953439094242259,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2573,0.433817770500837
2574,3.816037165157405,6.368849142274855,2.4065984188743528,5.539519529959989,3.009262921328968,0.5098406597162803,5.473931188332412,1.9770995978899213,0,2574,0.5213447068542262
2575,4.187050040544251,5.587272661408357,2.4065984188743528,2.86775220170156,2.962406924459767,0.5098406597162803,4.857259827883918,1.9770995978899213,0,2575,0.454237937667929
2576,3.7350432820351775,3.816037165157405,5.499809820158018,3.684086034563258,2.9736956756480915,4.435963338133392,4.573466861883326,2.4088950949352212,0,2576,0.5576378119847001
2577,2.5445609854369495,3.816037165157405,5.442222328605074,4.290532898611828,3.0954195650786827,0.5098406597162803,4.820106829466452,0.9096885286239633,0,2577,0.4555480315351928
2578,4.618827395283202,2.1379652600447674,5.499809820158018,2.86775220170156,3.0209258388545477,0.5098406597162803,5.0397848661058635,0.9096885286239633,0,2578,0.4407894587754939
2579,4.665660560093073,3.816037165157405,5.429731384421878,5.539519529959989,2.9736956756480915,0.5098406597162803,5.254289378011999,0.9096885286239633,0,2579,0.5212967711395688
2580,2.5445609854369495,3.809954113105561,5.411195432984449,2.86775220170156,3.009262921328968,0.5098406597162803,4.729291666280785,0.9096885286239633,0,2580,0.4262237639872117
2581,6.04930764022437,5.629500896797655,4.904008087075397,4.39896913065119,2.953439094242259,0.5098406597162803,5.435963338133392,0.9096885286239633,0,2581,0.5516133829540643
2582,4.383830533813269,2.1379652600447674,4.601211852366231,3.997693532616831,2.9816506901211084,0.5098406597162803,5.411195432984449,0.9096885286239633,0,2582,0.446674187630944
2583,4.383830533813269,6.629500896797655,5.304718804855139,4.351074440546879,2.9816506901211084,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2583,0.5067393500111307
2584,3.7350432820351775,5.629500896797655,6.601211852366231,5.237863830098888,3.009262921328968,0.5098406597162803,5.680382065799839,0.9096885286239633,0,2584,0.5609663470240704
2585,4.828280760912152,3.809954113105561,5.622376462364273,4.333516069162574,2.953439094242259,0.5098406597162803,5.740817919661812,0.9096885286239633,0,2585,0.5143001103106498
2586,4.618827395283202,2.1379652600447674,5.137965260044767,4.6547171824064915,3.0209258388545477,0.5098406597162803,6.546245393148302,0.9096885286239633,0,2586,0.49330851067704923
2587,2.5445609854369495,8.587272661408358,4.601211852366231,2.86775220170156,3.009262921328968,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2587,0.47018009905910535
2588,5.020925838854548,2.6887294085133586,5.499809820158018,3.997693532616831,2.9816506901211084,4.435963338133392,5.411195432984449,2.4088950949352212,0,2588,0.5812472800454738
2589,5.362899875943668,3.809954113105561,6.573466861883326,3.024443179176788,3.0209258388545477,3.6029637591278236,5.0397848661058635,2.4088950949352212,0,2589,0.5883858478408408
2590,4.5328248773859805,5.629500896797655,6.117787378107137,3.684086034563258,2.953439094242259,0.5098406597162803,6.573466861883326,0.9096885286239633,0,2590,0.5537616861873508
2591,4.828280760912152,2.1379652600447674,2.4065984188743528,3.024443179176788,2.9816506901211084,6.0685438590872876,2.148161027150656,1.9770995978899213,0,2591,0.45813376127583233
2592,3.5631985264295,4.908334012478187,5.480357457491845,3.024443179176788,2.9736956756480915,3.6029637591278236,4.1127866970487705,2.4088950949352212,0,2592,0.5387855270151665
2593,2.5445609854369495,4.307572801910292,5.811978948583052,4.333516069162574,3.009262921328968,3.5030775339919287,4.820106829466452,2.4088950949352212,0,2593,0.5506863538455555
2594,3.7350432820351775,2.6887294085133586,5.137965260044767,4.351074440546879,3.0954195650786827,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,2594,0.4396420664509173
2595,4.359934417467107,3.809954113105561,2.4065984188743528,3.684086034563258,2.962406924459767,3.5030775339919287,6.20024953829911,0.9096885286239633,0,2595,0.49867976324128716
2596,2.5445609854369495,2.1379652600447674,6.573466861883326,5.836501267717121,3.0954195650786827,0.5098406597162803,4.974829424265094,0.9096885286239633,0,2596,0.47621941089045894
2597,5.020925838854548,5.587272661408357,4.904008087075397,4.6547171824064915,3.0081017984969645,0.5098406597162803,6.50635266602479,0.9096885286239633,0,2597,0.5571704142884228
2598,2.5445609854369495,2.1379652600447674,5.442222328605074,2.8868329432672653,3.0954195650786827,0.5098406597162803,5.310432456049533,0.9096885286239633,0,2598,0.40912246741534064
2599,4.665660560093073,3.816037165157405,5.380821783940931,4.290532898611828,2.9816506901211084,6.0685438590872876,4.947862376664824,2.4088950949352212,0,2599,0.6191398766488251
2600,4.359934417467107,2.1379652600447674,5.380821783940931,3.997693532616831,3.0081017984969645,0.5098406597162803,5.779917739350753,0.9096885286239633,0,2600,0.46729224568335714
2601,5.243318260190996,5.587272661408357,4.601211852366231,2.8868329432672653,3.0954195650786827,3.6029637591278236,2.148161027150656,0.9096885286239633,0,2601,0.5029591566203773
2602,3.7350432820351775,3.809954113105561,5.480357457491845,2.8868329432672653,3.0954195650786827,3.5030775339919287,5.787866492466244,2.4088950949352212,0,2602,0.5501215911753833
2603,4.383830533813269,2.6887294085133586,5.733123527871812,4.39896913065119,2.953439094242259,0.5098406597162803,5.0397848661058635,0.9096885286239633,0,2603,0.4768488194647693
2604,4.187050040544251,5.293358942690592,6.137965260044767,2.86775220170156,3.0081017984969645,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2604,0.4681049707168049
2605,4.359934417467107,5.587272661408357,5.461163892258535,3.997693532616831,2.9816506901211084,0.5098406597162803,5.254289378011999,0.9096885286239633,0,2605,0.520635188710642
2606,5.50635266602479,2.1379652600447674,5.143054136717567,3.024443179176788,2.9736956756480915,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,2606,0.43565203581724093
2607,4.187050040544251,3.816037165157405,5.137965260044767,6.011587974275212,3.009262921328968,0.5098406597162803,4.857259827883918,0.9096885286239633,0,2607,0.5094770322462265
2608,4.5328248773859805,2.1379652600447674,5.480357457491845,3.024443179176788,2.953439094242259,0.5098406597162803,6.20024953829911,0.9096885286239633,0,2608,0.46128796685432477
2609,2.5445609854369495,3.816037165157405,5.442222328605074,2.86775220170156,2.953439094242259,5.493296513199343,2.148161027150656,0.9096885286239633,0,2609,0.4689259815445364
2610,3.7350432820351775,2.6887294085133586,5.733123527871812,2.8868329432672653,3.0209258388545477,3.6029637591278236,6.811978948583052,2.4088950949352212,0,2610,0.5533650223783362
2611,4.5328248773859805,5.39896913065119,5.499809820158018,3.684086034563258,2.962406924459767,4.435963338133392,5.310432456049533,2.4088950949352212,0,2611,0.6132885621290918
2612,4.359934417467107,3.816037165157405,5.629500896797655,4.622376462364273,2.962406924459767,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,2612,0.4823158454105031
2613,4.836501267717121,5.587272661408357,5.608232280044003,3.024443179176788,2.953439094242259,0.5098406597162803,5.254289378011999,0.9096885286239633,0,2613,0.5138664516318651
2614,4.828280760912152,5.293358942690592,6.0303245368567975,3.997693532616831,3.009262921328968,0.5098406597162803,6.20024953829911,0.9096885286239633,0,2614,0.5513980822056971
2615,2.5445609854369495,3.809954113105561,5.499809820158018,4.290532898611828,2.9816506901211084,0.5098406597162803,5.787866492466244,0.9096885286239633,0,2615,0.4717699103444192
2616,5.243318260190996,2.1379652600447674,5.553002759323611,2.8868329432672653,3.0954195650786827,0.5098406597162803,5.435963338133392,0.9096885286239633,0,2616,0.46170400012345253
2617,4.359934417467107,3.809954113105561,5.310432456049533,2.86775220170156,2.962406924459767,6.0685438590872876,6.380821783940931,2.4088950949352212,0,2617,0.6121304191171651
2618,5.50635266602479,4.307572801910292,5.411195432984449,3.024443179176788,2.953439094242259,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2618,0.46288769553512593
2619,5.020925838854548,6.779917739350753,4.601211852366231,2.8868329432672653,3.0209258388545477,0.5098406597162803,5.0397848661058635,0.9096885286239633,0,2619,0.5153967663228822
2620,4.383830533813269,4.908334012478187,5.9389842253183724,4.622376462364273,2.953439094242259,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2620,0.49162253881365414
2621,4.836501267717121,4.908334012478187,2.4065984188743528,2.8868329432672653,3.0209258388545477,0.5098406597162803,5.486812479629145,1.9770995978899213,0,2621,0.4663782530652264
2622,4.359934417467107,5.9389842253183724,2.4065984188743528,4.351074440546879,2.962406924459767,0.5098406597162803,5.411195432984449,1.9770995978899213,0,2622,0.5001333552908237
2623,4.618827395283202,3.816037165157405,2.4065984188743528,5.237863830098888,3.0209258388545477,0.5098406597162803,2.148161027150656,5.299027692777283,0,2623,0.484729169865076
2624,7.1791879227712805,5.0782590139204995,6.0303245368567975,3.997693532616831,3.0081017984969645,3.5030775339919287,4.1127866970487705,2.4088950949352212,0,2624,0.6327251528319551
2625,5.243318260190996,2.6887294085133586,5.411195432984449,2.86775220170156,2.953439094242259,0.5098406597162803,4.974829424265094,0.9096885286239633,0,2625,0.4578838519635941
2626,2.5445609854369495,3.809954113105561,6.158429362604483,4.6547171824064915,2.9816506901211084,0.5098406597162803,4.729291666280785,0.9096885286239633,0,2626,0.47112907557430556
2627,3.816037165157405,2.6887294085133586,6.717856771218502,3.684086034563258,2.962406924459767,0.5098406597162803,4.820106829466452,0.9096885286239633,0,2627,0.4677363316117256
2628,4.187050040544251,6.392894616241506,5.411195432984449,2.8868329432672653,2.953439094242259,0.5098406597162803,4.857259827883918,0.9096885286239633,0,2628,0.5035563066769104
2629,2.5445609854369495,3.816037165157405,5.553002759323611,2.86775220170156,3.009262921328968,0.5098406597162803,5.473931188332412,0.9096885286239633,0,2629,0.442213369937839
2630,2.5445609854369495,5.587272661408357,5.553002759323611,4.39896913065119,3.0209258388545477,3.6029637591278236,4.1127866970487705,2.4088950949352212,0,2630,0.5594719357808534
2631,3.5631985264295,2.1379652600447674,6.965784284662087,3.024443179176788,3.0081017984969645,0.5098406597162803,4.573466861883326,0.9096885286239633,0,2631,0.4423640826351107
2632,3.816037165157405,2.1379652600447674,2.4065984188743528,3.024443179176788,3.0954195650786827,0.5098406597162803,2.148161027150656,5.299027692777283,0,2632,0.4019659967693972
2633,3.5631985264295,6.629500896797655,5.622376462364273,2.8868329432672653,2.9736956756480915,0.5098406597162803,4.573466861883326,0.9096885286239633,0,2633,0.49568089523504516
2634,3.5631985264295,3.809954113105561,6.137965260044767,3.974829424265094,3.0209258388545477,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2634,0.45041657880167546
2635,4.359934417467107,3.816037165157405,5.137965260044767,3.684086034563258,3.0209258388545477,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2635,0.4416754490858632
2636,4.5328248773859805,2.1379652600447674,5.622376462364273,2.86775220170156,3.0081017984969645,3.5030775339919287,4.729291666280785,2.4088950949352212,0,2636,0.5161340842151366
2637,2.5445609854369495,3.809954113105561,2.4065984188743528,3.024443179176788,3.009262921328968,0.5098406597162803,5.454822365384707,1.9770995978899213,0,2637,0.4073241585698653
2638,2.5445609854369495,2.6887294085133586,2.4065984188743528,3.974829424265094,2.9816506901211084,0.5098406597162803,5.9839316313723465,1.9770995978899213,0,2638,0.41324788204426677
2639,5.243318260190996,2.1379652600447674,5.411195432984449,4.6547171824064915,2.9736956756480915,3.5030775339919287,5.454822365384707,2.4088950949352212,0,2639,0.5694740152136323
2640,3.5631985264295,2.1379652600447674,4.904008087075397,5.836501267717121,3.009262921328968,3.5030775339919287,4.729291666280785,2.4088950949352212,0,2640,0.5390995031874986
2641,3.816037165157405,2.6887294085133586,5.601211852366231,3.024443179176788,2.953439094242259,3.6029637591278236,7.117787378107137,2.4088950949352212,0,2641,0.5591876260127158
2642,2.5445609854369495,2.1379652600447674,6.0303245368567975,2.8868329432672653,3.0954195650786827,0.5098406597162803,4.729291666280785,0.9096885286239633,0,2642,0.40924718070320354
2643,3.5631985264295,6.779917739350753,5.811978948583052,2.86775220170156,2.953439094242259,0.5098406597162803,5.473931188332412,0.9096885286239633,0,2643,0.5171993413198038
2644,2.5445609854369495,5.9389842253183724,6.117787378107137,4.290532898611828,2.9736956756480915,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2644,0.4747573720074092
2645,5.362899875943668,2.6887294085133586,5.9389842253183724,2.86775220170156,2.9816506901211084,0.5098406597162803,4.947862376664824,0.9096885286239633,0,2645,0.4695037400601375
2646,4.181803870978292,7.265344566520995,5.629500896797655,7.764150423492437,3.0954195650786827,0.5098406597162803,5.435963338133392,0.9096885286239633,0,2646,0.6232908976414796
2647,4.908334012478187,3.816037165157405,5.733123527871812,4.290532898611828,2.953439094242259,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2647,0.47181763202905724
2648,6.04930764022437,3.809954113105561,6.148161027150656,2.8868329432672653,3.0954195650786827,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,2648,0.4930543992241723
2649,2.5445609854369495,4.908334012478187,5.442222328605074,2.86775220170156,2.953439094242259,0.5098406597162803,5.787866492466244,0.9096885286239633,0,2649,0.4644212102970581
2650,2.5445609854369495,5.9389842253183724,5.137965260044767,4.290532898611828,2.962406924459767,0.5098406597162803,5.0397848661058635,0.9096885286239633,0,2650,0.48968232981344456
2651,2.5445609854369495,2.6887294085133586,2.4065984188743528,7.020925838854548,2.9816506901211084,0.5098406597162803,2.148161027150656,5.299027692777283,0,2651,0.4586130200546425
2652,3.7350432820351775,2.1379652600447674,5.380821783940931,5.237863830098888,3.0209258388545477,0.5098406597162803,5.993091630657823,0.9096885286239633,0,2652,0.482363661461268
2653,2.5445609854369495,5.20024953829911,2.4065984188743528,4.290532898611828,2.9816506901211084,0.5098406597162803,5.787866492466244,1.9770995978899213,0,2653,0.4603848877980943
2654,4.359934417467107,5.9389842253183724,6.28771237954945,4.333516069162574,2.953439094242259,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2654,0.5107309890646401
2655,4.618827395283202,4.307572801910292,5.380821783940931,3.024443179176788,3.0081017984969645,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2655,0.4474228837436142
2656,3.816037165157405,3.809954113105561,5.442222328605074,4.351074440546879,2.962406924459767,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2656,0.4481740209401314
2657,6.5328248773859805,3.816037165157405,5.411195432984449,4.290532898611828,2.9816506901211084,3.6029637591278236,5.680382065799839,2.4088950949352212,0,2657,0.6220864796691324
2658,4.359934417467107,5.20024953829911,2.4065984188743528,3.997693532616831,3.0081017984969645,0.5098406597162803,5.680382065799839,1.9770995978899213,0,2658,0.48620926513552626
2659,4.5328248773859805,2.1379652600447674,5.411195432984449,3.024443179176788,3.009262921328968,0.5098406597162803,5.473931188332412,0.9096885286239633,0,2659,0.4480370755108968
2660,2.5445609854369495,2.1379652600447674,5.539519529959989,4.6547171824064915,2.962406924459767,0.5098406597162803,4.947862376664824,0.9096885286239633,0,2660,0.4336587253494068
2661,4.665660560093073,5.629500896797655,6.965784284662087,5.539519529959989,3.009262921328968,4.5096352500140915,4.1127866970487705,2.4088950949352212,0,2661,0.6600045509088157
2662,4.618827395283202,2.6887294085133586,6.28771237954945,3.997693532616831,3.0081017984969645,0.5098406597162803,5.411195432984449,0.9096885286239633,0,2662,0.4914384364987326
2663,7.1791879227712805,2.6887294085133586,5.411195432984449,3.684086034563258,3.009262921328968,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,2663,0.4927460194378767
2664,4.187050040544251,6.429731384421878,4.904008087075397,3.024443179176788,3.0081017984969645,3.6029637591278236,6.392894616241506,2.4088950949352212,0,2664,0.6083565884439102
2665,4.665660560093073,2.1379652600447674,2.4065984188743528,3.024443179176788,2.9816506901211084,0.5098406597162803,5.435963338133392,1.9770995978899213,0,2665,0.41453741422945317
2666,2.5445609854369495,3.809954113105561,5.137965260044767,3.024443179176788,3.0081017984969645,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2666,0.3969969995519043
2667,2.5445609854369495,5.629500896797655,6.148161027150656,4.6547171824064915,2.9816506901211084,0.5098406597162803,4.974829424265094,0.9096885286239633,0,2667,0.5079409531620123
2668,2.5445609854369495,4.307572801910292,5.304718804855139,4.39896913065119,3.0954195650786827,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2668,0.4350879982022586
2669,4.618827395283202,2.1379652600447674,5.411195432984449,4.290532898611828,3.009262921328968,0.5098406597162803,6.573466861883326,0.9096885286239633,0,2669,0.4919578049039863
2670,3.816037165157405,2.6887294085133586,5.499809820158018,4.290532898611828,2.9736956756480915,0.5098406597162803,5.740817919661812,0.9096885286239633,0,2670,0.47347626908221463
2671,2.5445609854369495,5.9389842253183724,2.4065984188743528,4.333516069162574,2.962406924459767,3.5030775339919287,4.1127866970487705,0.9096885286239633,0,2671,0.4785366496115857
2672,4.836501267717121,2.1379652600447674,5.9389842253183724,3.974829424265094,2.9736956756480915,0.5098406597162803,4.573466861883326,0.9096885286239633,0,2672,0.4631898745262886
2673,2.5445609854369495,2.1379652600447674,5.539519529959989,3.684086034563258,2.9736956756480915,0.5098406597162803,5.473931188332412,0.9096885286239633,0,2673,0.42589666170388946
2674,4.181803870978292,6.629500896797655,5.143054136717567,4.290532898611828,2.9736956756480915,0.5098406597162803,5.680382065799839,0.9096885286239633,0,2674,0.5431536215348606
2675,3.7350432820351775,4.307572801910292,5.310432456049533,4.290532898611828,2.9816506901211084,3.6029637591278236,4.820106829466452,2.4088950949352212,0,2675,0.5635533297870342
2676,4.836501267717121,6.429731384421878,5.411195432984449,4.622376462364273,3.0209258388545477,0.5098406597162803,5.787866492466244,0.9096885286239633,0,2676,0.564824004131855
2677,2.5445609854369495,2.6887294085133586,5.429731384421878,3.684086034563258,3.0081017984969645,0.5098406597162803,5.473931188332412,0.9096885286239633,0,2677,0.43441309668653133
2678,3.7350432820351775,4.908334012478187,6.717856771218502,2.86775220170156,3.009262921328968,0.5098406597162803,4.974829424265094,0.9096885286239633,0,2678,0.49503608776914304
2679,3.5631985264295,2.1379652600447674,5.622376462364273,3.974829424265094,2.953439094242259,0.5098406597162803,5.740817919661812,0.9096885286239633,0,2679,0.4552568587351795
2680,2.5445609854369495,2.6887294085133586,4.904008087075397,4.6547171824064915,2.9736956756480915,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2680,0.40130887116651687
2681,4.908334012478187,4.307572801910292,6.601211852366231,3.024443179176788,3.0209258388545477,0.5098406597162803,4.729291666280785,0.9096885286239633,0,2681,0.5018204829714302
2682,3.816037165157405,3.816037165157405,6.28771237954945,4.39896913065119,3.0209258388545477,0.5098406597162803,4.1127866970487705,0.9096885286239633,0,2682,0.48140981266132243
2683,4.5328248773859805,4.512925319948276,4.904008087075397,2.86775220170156,2.962406924459767,3.6029637591278236,4.1127866970487705,2.4088950949352212,0,2683,0.5357379933668338
2684,4.359934417467107,4.307572801910292,5.539519529959989,3.684086034563258,3.0081017984969645,3.6029637591278236,5.254289378011999,2.4088950949352212,0,2684,0.576240052470309
2685,5.243318260190996,2.1379652600447674,6.0303245368567975,2.86775220170156,2.9736956756480915,0.5098406597162803,6.50635266602479,0.9096885286239633,0,2685,0.486908623659693
2686,3.7350432820351775,4.307572801910292,5.9389842253183724,3.974829424265094,3.009262921328968,0.5098406597162803,5.0397848661058635,0.9096885286239633,0,2686,0.49131692983911435
2687,2.5445609854369495,5.629500896797655,2.4065984188743528,4.622376462364273,3.009262921328968,3.6029637591278236,4.974829424265094,0.9096885286239633,0,2687,0.49623949767285735
2688,5.020925838854548,6.429731384421878,2.4065984188743528,2.86775220170156,3.009262921328968,0.5098406597162803,5.0397848661058635,1.9770995978899213,0,2688,0.4883786883429979
2689,4.187050040544251,3.809954113105561,4.904008087075397,2.8868329432672653,3.009262921328968,0.5098406597162803,5.0397848661058635,0.9096885286239633,0,2689,0.4524669009487538
2690,2.5445609854369495,2.6887294085133586,2.4065984188743528,3.997693532616831,2.9816506901211084,4.435963338133392,2.148161027150656,1.9770995978899213,0,2690,0.4152761414283676
2691,3.816037165157405,5.374823043319488,6.117787378107137,4.333516069162574,2.953439094242259,3.6029637591278236,5.486812479629145,2.4088950949352212,0,2691,0.6107963525932193
2692,4.187050040544251,4.307572801910292,6.158429362604483,3.974829424265094,2.962406924459767,0.5098406597162803,7.265344566520995,0.9096885286239633,0,2692,0.5423772527580863
2693,3.816037165157405,2.1379652600447674,2.4065984188743528,2.8868329432672653,3.0081017984969645,0.5098406597162803,4.1127866970487705,1.9770995978899213,0,2693,0.37362045781775066
2694,3.7350432820351775,5.20024953829911,6.601211852366231,2.8868329432672653,2.953439094242259,3.5030775339919287,7.117787378107137,2.4088950949352212,0,2694,0.6163905141572249
2695,4.5328248773859805,2.6887294085133586,2.4065984188743528,3.974829424265094,2.953439094242259,3.5030775339919287,5.740817919661812,0.9096885286239633,0,2695,0.47850773174578093
2696,4.5328248773859805,5.0782590139204995,5.622376462364273,2.8868329432672653,3.0081017984969645,0.5098406597162803,6.265344566520995,0.9096885286239633,0,2696,0.5161875415459393
2697,4.187050040544251,5.374823043319488,5.411195432984449,5.04930764022437,3.0081017984969645,0.5098406597162803,5.787866492466244,0.9096885286239633,0,2697,0.541709229002569
2698,3.7350432820351775,5.23242994404826,5.137965260044767,3.974829424265094,2.9816506901211084,0.5098406597162803,2.148161027150656,1.9770995978899213,0,2698,0.4603601760200464
