,Lips Color information value,Mouth information value,Earrings information value,Necklace information value,Clothes information value,Hairstyle information value,Facial Features information value,Eyes information value,Skin Tone information value,Background information value,Face Accessories information value,Trait count information value,Unique Trait count,Token Id,Rarity score
1420,1.733123527871812,2.5286564403892795,6.601211852366231,1.732164607902385,5.658355759469839,4.601211852366231,6.658355759469839,3.5112793471047166,3.3277104474813686,3.462753639020927,0.989363363891263,1.873555700275309,0,1420,0.5062926491400381
1421,2.325539348439741,2.5286564403892795,3.6047177958677663,1.732164607902385,4.125321050792545,5.608232280044003,5.594225422050124,4.529489164822724,4.330610337987163,3.346664773208869,3.799872345726398,1.2280299323018107,0,1421,0.5071916532440831
1422,4.006941609418847,3.4312868509239185,4.516222910048851,3.816037165157405,4.676687582242097,4.042159673293767,2.7553564542606015,4.618827395283202,3.356975041986563,3.465938397578882,0.989363363891263,1.873555700275309,0,1422,0.4929063824540491
1423,1.733123527871812,2.5286564403892795,3.6989977439671855,3.793856930308627,4.34519787421021,4.143054136717567,4.102837036641166,4.5907448533151625,4.362899875943668,3.446934455954395,0.989363363891263,1.2280299323018107,0,1423,0.46223234625200765
1424,2.325539348439741,2.5286564403892795,2.1558554189406567,4.351074440546879,4.184424571137428,4.155855418940657,4.013916780335185,3.5112793471047166,4.290532898611828,3.462753639020927,4.594225422050124,1.2280299323018107,0,1424,0.48404213275984265
1425,1.733123527871812,4.316168825598678,4.714065192056127,3.816037165157405,4.516222910048851,5.748553568441418,6.687799537362322,4.457989644463391,4.330610337987163,3.512925319948276,0.989363363891263,1.2280299323018107,0,1425,0.5463088133642939
1426,2.325539348439741,2.5286564403892795,2.1558554189406567,1.732164607902385,4.140507454607221,3.9367731980030185,4.013916780335185,4.5907448533151625,3.291945228671648,3.435963338133392,0.989363363891263,3.9040080870753973,0,1426,0.4394757546776126
1427,2.3459311372709193,3.52616114710497,4.714065192056127,3.855170479161191,4.184424571137428,4.0303245368567975,4.083141235300246,3.5047141706290357,3.4158071418902622,3.465938397578882,0.989363363891263,1.2280299323018107,0,1427,0.4667329320632859
1428,1.733123527871812,2.5286564403892795,3.687799537362322,1.732164607902385,5.695255342281369,4.687799537362322,5.044538396076498,4.587272661408357,4.362899875943668,3.512925319948276,3.8468432119385794,1.2280299323018107,0,1428,0.5059316070023963
1429,3.1661788622094176,2.5286564403892795,2.1558554189406567,3.77595972578207,4.229720656790273,4.0397848661058635,5.461163892258535,4.50635266602479,5.665660560093073,3.435963338133392,0.989363363891263,1.873555700275309,0,1429,0.4962145814089003
1430,1.733123527871812,2.5898760215870733,3.6989977439671855,1.732164607902385,4.665660560093073,4.0303245368567975,5.480357457491845,3.5112793471047166,3.2778837621813413,3.435963338133392,0.989363363891263,1.873555700275309,0,1430,0.43915677637299894
1431,4.006941609418847,2.5286564403892795,3.6989977439671855,1.732164607902385,5.658355759469839,3.9367731980030185,2.7553564542606015,4.618827395283202,3.2848973639423953,3.462753639020927,0.989363363891263,3.9040080870753973,0,1431,0.4813723536305643
1432,2.325539348439741,2.5286564403892795,5.467533417134262,4.4771407448083025,4.516222910048851,4.042159673293767,5.044538396076498,4.597714408130003,4.290532898611828,3.462753639020927,0.989363363891263,1.2280299323018107,0,1432,0.5097619441331785
1433,1.733123527871812,3.4312868509239185,3.6803820657998387,3.816037165157405,4.229720656790273,4.651087759005801,4.080698059371917,3.5047141706290357,3.2778837621813413,3.346664773208869,5.5328248773859805,2.1379652600447674,0,1433,0.51512650714341
1434,3.1857367086002184,3.52616114710497,3.6047177958677663,1.732164607902385,4.665660560093073,4.651087759005801,2.7553564542606015,4.597714408130003,4.290532898611828,3.462753639020927,0.989363363891263,3.9040080870753973,0,1434,0.49072243841602986
1435,2.3459311372709193,3.4312868509239185,3.6047177958677663,3.816037165157405,5.7027498788282935,4.651087759005801,2.7553564542606015,7.454822365384707,3.291945228671648,3.465938397578882,0.989363363891263,1.873555700275309,0,1435,0.5146567638178713
1436,2.325539348439741,2.5286564403892795,4.516222910048851,3.824188006278269,4.643856189774724,5.608232280044003,5.405069330187608,4.55979192498625,3.291945228671648,3.346664773208869,0.989363363891263,1.2280299323018107,0,1436,0.5014265899601085
1437,3.1661788622094176,2.5855396941839017,5.467533417134262,3.824188006278269,4.140507454607221,3.9367731980030185,5.573466861883326,3.5047141706290357,3.255666652618641,3.465938397578882,0.989363363891263,1.2280299323018107,0,1437,0.4880252622443783
1438,2.325539348439741,3.52616114710497,2.1558554189406567,3.77595972578207,4.676687582242097,4.601211852366231,4.083141235300246,4.529489164822724,3.255666652618641,3.462753639020927,4.633076351021482,1.2280299323018107,0,1438,0.5012606519722798
1439,1.733123527871812,2.5286564403892795,4.647467443327104,4.389866923543938,4.2243172982609405,4.153286059328523,4.0397848661058635,3.6547171824064915,4.330610337987163,3.435963338133392,0.989363363891263,1.2280299323018107,0,1439,0.4668766590241828
1440,2.3459311372709193,2.5286564403892795,3.6047177958677663,4.4771407448083025,4.34519787421021,4.680382065799839,4.083141235300246,3.522840788813359,4.330610337987163,3.462753639020927,4.651087759005801,2.1379652600447674,0,1440,0.524000575538822
1441,3.1661788622094176,2.5855396941839017,5.601211852366231,3.793856930308627,4.083141235300246,4.651087759005801,4.102837036641166,4.55979192498625,3.2778837621813413,3.5580916359964108,4.633076351021482,2.1379652600447674,0,1441,0.5474924356271013
1442,1.733123527871812,3.52616114710497,3.6989977439671855,3.824188006278269,4.083141235300246,4.680382065799839,4.1127866970487705,3.5047141706290357,3.3262626851512533,3.465938397578882,0.989363363891263,1.2280299323018107,0,1442,0.4528532509331548
1443,1.733123527871812,4.316168825598678,3.5855396941839017,3.855170479161191,4.125321050792545,4.0397848661058635,5.461163892258535,4.587272661408357,3.291945228671648,3.346664773208869,0.989363363891263,1.2280299323018107,0,1443,0.48116418650335524
1444,2.325539348439741,2.5286564403892795,3.6989977439671855,1.732164607902385,5.658355759469839,4.583808806104786,4.083141235300246,4.426625473554056,4.330610337987163,3.435963338133392,3.8468432119385794,1.2280299323018107,0,1444,0.4968139168057665
1445,3.1661788622094176,2.5286564403892795,3.5855396941839017,4.339345147964772,4.516222910048851,5.740817919661812,3.9816506901211084,6.148161027150656,3.255666652618641,3.465938397578882,0.989363363891263,1.2280299323018107,0,1445,0.5094699428591777
1446,2.3459311372709193,2.5898760215870733,4.772012541265407,3.793856930308627,4.205563338195578,4.155855418940657,2.7553564542606015,6.148161027150656,3.291945228671648,3.346664773208869,0.989363363891263,1.873555700275309,0,1446,0.4777071878372018
1447,2.325539348439741,2.5855396941839017,4.714065192056127,4.389866923543938,4.1003603063489535,5.594225422050124,2.7553564542606015,4.587272661408357,3.291945228671648,3.462753639020927,0.989363363891263,3.9040080870753973,0,1447,0.5065602110027732
1448,3.1857367086002184,2.5286564403892795,4.516222910048851,4.4771407448083025,4.184424571137428,4.651087759005801,5.12784104277106,3.5047141706290357,3.2848973639423953,3.346664773208869,0.989363363891263,1.2280299323018107,0,1448,0.48668329947571315
1449,1.733123527871812,3.4312868509239185,3.687799537362322,1.732164607902385,5.658355759469839,6.356975041986563,4.0397848661058635,3.5047141706290357,3.291945228671648,3.462753639020927,0.989363363891263,1.873555700275309,0,1449,0.471700639727809
1450,2.325539348439741,2.5855396941839017,2.1558554189406567,3.824188006278269,4.140507454607221,4.651087759005801,5.573466861883326,3.6547171824064915,3.291945228671648,3.465938397578882,4.658355759469839,1.2280299323018107,0,1450,0.49297541295653546
1451,1.733123527871812,3.4312868509239185,4.714065192056127,1.732164607902385,4.516222910048851,4.143054136717567,3.9816506901211084,6.107803289534515,3.3262626851512533,3.512925319948276,4.658355759469839,1.2280299323018107,0,1451,0.5111233565354788
1452,1.733123527871812,4.304718804855139,2.1558554189406567,3.793856930308627,4.643856189774724,4.651087759005801,3.9816506901211084,4.587272661408357,3.4158071418902622,3.45166202449138,0.989363363891263,1.873555700275309,0,1452,0.46956512860186606
1453,2.325539348439741,2.5286564403892795,2.1558554189406567,1.732164607902385,4.205563338195578,5.779917739350753,4.083141235300246,3.522840788813359,3.2778837621813413,3.435963338133392,0.989363363891263,3.9040080870753973,0,1453,0.45009872725181477
1454,2.325539348439741,2.5898760215870733,3.6989977439671855,3.793856930308627,4.184424571137428,4.155855418940657,5.594225422050124,4.5907448533151625,3.4158071418902622,3.462753639020927,0.989363363891263,1.2280299323018107,0,1454,0.47487583784714527
1455,2.325539348439741,3.4312868509239185,3.6029637591278236,4.389866923543938,4.643856189774724,4.042159673293767,5.020925838854548,4.618827395283202,3.2848973639423953,3.5580916359964108,4.594225422050124,2.1379652600447674,0,1455,0.5415601864297561
1456,5.680382065799839,2.5286564403892795,4.714065192056127,3.793856930308627,4.643856189774724,3.9367731980030185,5.405069330187608,4.608232280044003,3.291945228671648,3.465938397578882,3.799872345726398,2.1379652600447674,0,1456,0.5695098637346326
1457,1.733123527871812,3.4312868509239185,3.5855396941839017,3.816037165157405,5.7027498788282935,4.153286059328523,4.102837036641166,4.50635266602479,3.291945228671648,3.465938397578882,3.799872345726398,2.1379652600447674,0,1457,0.518739373686619
1458,3.1661788622094176,2.5286564403892795,3.6803820657998387,4.339345147964772,4.34519787421021,4.0397848661058635,5.480357457491845,4.5907448533151625,4.330610337987163,3.346664773208869,4.680382065799839,2.1379652600447674,0,1458,0.553609169419439
1459,1.733123527871812,4.629500896797655,3.6047177958677663,4.39896913065119,4.764150423492437,4.143054136717567,5.480357457491845,4.587272661408357,3.2778837621813413,3.446934455954395,4.680382065799839,2.1379652600447674,0,1459,0.5561958302414326
1460,2.3459311372709193,2.5286564403892795,3.6029637591278236,4.377819295779408,4.125321050792545,5.779917739350753,2.7553564542606015,4.608232280044003,6.878321443411748,3.435963338133392,6.912672948202524,1.2280299323018107,0,1460,0.5763023852079054
1461,1.733123527871812,3.4312868509239185,4.5907448533151625,4.339345147964772,4.140507454607221,4.0397848661058635,4.1127866970487705,3.5112793471047166,3.255666652618641,3.4803574574918454,0.989363363891263,1.2280299323018107,0,1461,0.46091055334097436
1462,2.325539348439741,2.5855396941839017,5.601211852366231,3.824188006278269,5.7027498788282935,4.058893689053568,5.461163892258535,3.6547171824064915,3.356975041986563,3.45166202449138,0.989363363891263,1.2280299323018107,0,1462,0.5011000468850454
1463,2.3459311372709193,2.5855396941839017,2.1558554189406567,1.732164607902385,5.695255342281369,4.155855418940657,5.594225422050124,3.6547171824064915,3.2848973639423953,3.462753639020927,0.989363363891263,3.9040080870753973,0,1463,0.46931311326561037
1464,2.3459311372709193,2.5286564403892795,3.6047177958677663,3.855170479161191,4.083141235300246,3.9367731980030185,5.0397848661058635,3.5112793471047166,3.2848973639423953,3.462753639020927,4.651087759005801,2.1379652600447674,0,1464,0.5034978824109939
1465,1.733123527871812,2.5286564403892795,3.5855396941839017,4.377819295779408,4.140507454607221,5.461163892258535,4.1053180261449205,3.5047141706290357,4.362899875943668,3.5580916359964108,5.580353247468567,2.1379652600447674,0,1465,0.5347453600969124
1466,2.325539348439741,3.4312868509239185,3.687799537362322,3.824188006278269,4.2243172982609405,5.608232280044003,5.073393258748683,3.5047141706290357,3.356975041986563,3.435963338133392,3.799872345726398,2.1379652600447674,0,1466,0.5268456169126925
1467,5.680382065799839,3.4312868509239185,5.467533417134262,3.793856930308627,4.229720656790273,4.680382065799839,4.080698059371917,4.618827395283202,3.3262626851512533,3.5580916359964108,4.651087759005801,2.1379652600447674,0,1467,0.5890779225764851
1468,2.325539348439741,3.4312868509239185,3.6989977439671855,4.389866923543938,4.184424571137428,4.651087759005801,5.480357457491845,4.5907448533151625,3.291945228671648,3.435963338133392,0.989363363891263,1.2280299323018107,0,1468,0.49466515710597636
1469,2.3459311372709193,2.5855396941839017,3.6029637591278236,3.816037165157405,4.125321050792545,4.042159673293767,5.594225422050124,4.597714408130003,3.4158071418902622,3.435963338133392,0.989363363891263,1.2280299323018107,0,1469,0.4719050868656738
1470,1.733123527871812,3.52616114710497,2.1558554189406567,4.377819295779408,4.205563338195578,4.153286059328523,4.1053180261449205,4.597714408130003,3.3277104474813686,3.512925319948276,0.989363363891263,1.873555700275309,0,1470,0.4574242083420705
1471,3.1661788622094176,2.5286564403892795,3.6047177958677663,5.448508591452505,4.184424571137428,5.594225422050124,5.044538396076498,4.529489164822724,3.2848973639423953,3.435963338133392,4.633076351021482,1.2280299323018107,0,1471,0.5538041548940034
1472,2.325539348439741,2.5898760215870733,3.6047177958677663,1.732164607902385,4.516222910048851,4.601211852366231,3.9816506901211084,4.5907448533151625,4.290532898611828,3.465938397578882,4.651087759005801,1.2280299323018107,0,1472,0.49324287991447696
1473,2.3459311372709193,2.5855396941839017,2.1558554189406567,1.732164607902385,4.658355759469839,4.0303245368567975,5.0397848661058635,3.5047141706290357,3.255666652618641,3.465938397578882,0.989363363891263,3.9040080870753973,0,1473,0.4468571110870855
1474,2.3459311372709193,2.5855396941839017,3.6989977439671855,1.732164607902385,4.140507454607221,4.651087759005801,5.020925838854548,4.618827395283202,3.3262626851512533,3.346664773208869,0.989363363891263,1.873555700275309,0,1474,0.45471267204443083
1475,3.1857367086002184,2.5286564403892795,3.6989977439671855,1.732164607902385,4.665660560093073,4.155855418940657,3.9816506901211084,4.457989644463391,3.291945228671648,3.435963338133392,4.594225422050124,1.2280299323018107,0,1475,0.4858777432998198
1476,3.1857367086002184,2.5286564403892795,3.6029637591278236,1.732164607902385,5.695255342281369,5.608232280044003,5.0397848661058635,4.5907448533151625,4.290532898611828,3.465938397578882,3.828280760912152,1.2280299323018107,0,1476,0.531425673722008
1477,2.3459311372709193,4.304718804855139,3.687799537362322,1.732164607902385,5.748553568441418,4.132894270497345,4.1127866970487705,4.52616114710497,3.2848973639423953,3.446934455954395,3.8468432119385794,1.2280299323018107,0,1477,0.5029706389055428
1478,2.325539348439741,2.5286564403892795,3.687799537362322,1.732164607902385,4.658355759469839,4.132894270497345,4.083141235300246,4.618827395283202,3.291945228671648,3.346664773208869,4.658355759469839,1.2280299323018107,0,1478,0.4779946599871193
1479,3.1661788622094176,4.316168825598678,5.467533417134262,3.816037165157405,4.2243172982609405,4.0303245368567975,5.12784104277106,4.597714408130003,3.2848973639423953,3.435963338133392,3.799872345726398,2.1379652600447674,0,1479,0.5623706293039317
1480,2.325539348439741,2.5286564403892795,3.687799537362322,3.855170479161191,4.34519787421021,4.153286059328523,2.7553564542606015,7.0397848661058635,3.2778837621813413,3.5580916359964108,0.989363363891263,1.873555700275309,0,1480,0.47914907817910735
1481,2.325539348439741,3.52616114710497,3.6803820657998387,3.77595972578207,4.740817919661812,4.058893689053568,4.080698059371917,4.52616114710497,3.291945228671648,3.465938397578882,0.989363363891263,1.2280299323018107,0,1481,0.4708472961054334
1482,1.733123527871812,2.5286564403892795,2.1558554189406567,4.377819295779408,4.125321050792545,3.9367731980030185,4.102837036641166,4.618827395283202,3.3277104474813686,3.465938397578882,0.989363363891263,1.873555700275309,0,1482,0.4417338249058642
1483,4.006941609418847,4.316168825598678,2.1558554189406567,3.793856930308627,5.7027498788282935,4.6152870375779536,2.7553564542606015,3.5112793471047166,4.330610337987163,3.435963338133392,3.799872345726398,1.873555700275309,0,1483,0.5255080520309098
1484,2.325539348439741,2.5855396941839017,2.1558554189406567,1.732164607902385,4.140507454607221,4.143054136717567,4.080698059371917,4.608232280044003,3.4158071418902622,3.446934455954395,0.989363363891263,3.9040080870753973,0,1484,0.4451969498907958
1485,2.3459311372709193,2.5286564403892795,4.647467443327104,4.39896913065119,4.1003603063489535,5.608232280044003,4.080698059371917,4.457989644463391,3.356975041986563,3.512925319948276,0.989363363891263,1.2280299323018107,0,1485,0.4894215328506994
1486,1.733123527871812,2.5855396941839017,5.467533417134262,4.351074440546879,4.34519787421021,4.583808806104786,3.9816506901211084,3.5047141706290357,3.2778837621813413,3.45166202449138,0.989363363891263,1.2280299323018107,0,1486,0.4685896390961067
1487,2.3459311372709193,2.5855396941839017,3.6029637591278236,1.732164607902385,4.658355759469839,4.132894270497345,3.9816506901211084,4.587272661408357,3.255666652618641,3.462753639020927,0.989363363891263,1.873555700275309,0,1487,0.44140557928539725
1488,2.325539348439741,2.5898760215870733,6.601211852366231,1.732164607902385,4.658355759469839,4.155855418940657,2.7553564542606015,4.587272661408357,3.356975041986563,3.4803574574918454,0.989363363891263,3.9040080870753973,0,1488,0.48800670902411447
1489,2.325539348439741,2.5286564403892795,2.1558554189406567,4.389866923543938,4.140507454607221,4.0303245368567975,4.063710705351345,4.50635266602479,5.665660560093073,3.435963338133392,0.989363363891263,1.873555700275309,0,1489,0.4757760385611612
1490,2.325539348439741,4.316168825598678,4.516222910048851,5.316168825598678,4.184424571137428,4.155855418940657,4.1127866970487705,4.587272661408357,3.356975041986563,3.435963338133392,0.989363363891263,1.2280299323018107,0,1490,0.5044779262309927
1491,2.325539348439741,4.629500896797655,4.647467443327104,1.732164607902385,4.1003603063489535,4.143054136717567,5.0397848661058635,4.587272661408357,6.878321443411748,3.45166202449138,0.989363363891263,1.873555700275309,0,1491,0.5267008871701195
1492,2.3459311372709193,2.5286564403892795,2.1558554189406567,1.732164607902385,5.748553568441418,4.155855418940657,5.073393258748683,3.5047141706290357,3.2848973639423953,3.512925319948276,0.989363363891263,3.9040080870753973,0,1492,0.46190755662644023
1493,1.733123527871812,2.5286564403892795,2.1558554189406567,1.732164607902385,4.665660560093073,4.680382065799839,4.013916780335185,4.52616114710497,3.3277104474813686,3.462753639020927,4.680382065799839,1.873555700275309,0,1493,0.46717484756721583
1494,2.325539348439741,4.316168825598678,3.5855396941839017,5.448508591452505,4.229720656790273,4.587272661408357,4.013916780335185,4.457989644463391,3.4158071418902622,3.465938397578882,3.8468432119385794,2.1379652600447674,0,1494,0.5437027261374827
1495,5.680382065799839,2.5898760215870733,3.6803820657998387,3.793856930308627,4.229720656790273,4.132894270497345,4.083141235300246,6.148161027150656,3.255666652618641,3.435963338133392,0.989363363891263,1.2280299323018107,0,1495,0.513051032038497
1496,2.325539348439741,3.52616114710497,2.1558554189406567,3.816037165157405,4.2243172982609405,4.042159673293767,2.7553564542606015,4.457989644463391,3.3277104474813686,3.462753639020927,3.799872345726398,1.873555700275309,0,1496,0.471765720854584
1497,2.325539348439741,2.5286564403892795,5.601211852366231,4.377819295779408,5.725469955328377,4.042159673293767,4.1053180261449205,4.529489164822724,3.3262626851512533,3.465938397578882,0.989363363891263,1.2280299323018107,0,1497,0.5011620227206577
1498,4.006941609418847,2.5286564403892795,3.5855396941839017,1.732164607902385,5.725469955328377,4.132894270497345,5.0397848661058635,4.426625473554056,3.4158071418902622,3.435963338133392,0.989363363891263,1.873555700275309,0,1498,0.4851172050788905
1499,1.733123527871812,3.52616114710497,4.714065192056127,3.855170479161191,4.125321050792545,5.454822365384707,2.7553564542606015,4.608232280044003,5.665660560093073,3.465938397578882,0.989363363891263,1.873555700275309,0,1499,0.5073488046764778
1500,2.3459311372709193,2.5855396941839017,3.687799537362322,4.4771407448083025,4.083141235300246,4.155855418940657,4.063710705351345,4.587272661408357,4.290532898611828,3.465938397578882,0.989363363891263,1.2280299323018107,0,1500,0.47405468619352337
1501,2.3459311372709193,2.5855396941839017,2.1558554189406567,1.732164607902385,5.658355759469839,4.680382065799839,3.9816506901211084,3.5047141706290357,3.3277104474813686,3.346664773208869,4.594225422050124,1.873555700275309,0,1501,0.4719963596166747
1502,2.325539348439741,4.304718804855139,2.1558554189406567,3.855170479161191,4.083141235300246,4.680382065799839,5.480357457491845,3.5047141706290357,5.665660560093073,3.5580916359964108,0.989363363891263,1.873555700275309,0,1502,0.5039058766936375
1503,3.1857367086002184,4.629500896797655,3.6803820657998387,1.732164607902385,4.140507454607221,4.651087759005801,5.12784104277106,4.5907448533151625,3.2778837621813413,3.435963338133392,5.499809820158018,1.2280299323018107,0,1503,0.5359731932655096
1504,2.325539348439741,2.5286564403892795,3.687799537362322,3.793856930308627,4.184424571137428,5.779917739350753,2.7553564542606015,4.597714408130003,3.2848973639423953,3.435963338133392,0.989363363891263,1.873555700275309,0,1504,0.46547512794816426
1505,1.733123527871812,2.5898760215870733,2.1558554189406567,1.732164607902385,4.740817919661812,4.153286059328523,4.080698059371917,4.50635266602479,3.291945228671648,3.512925319948276,3.799872345726398,1.873555700275309,0,1505,0.45282221576307663
1506,2.3459311372709193,4.316168825598678,3.687799537362322,4.39896913065119,5.725469955328377,4.058893689053568,4.080698059371917,4.608232280044003,3.2778837621813413,3.465938397578882,0.989363363891263,1.2280299323018107,0,1506,0.5004279299529311
1507,2.3459311372709193,2.5286564403892795,2.1558554189406567,1.732164607902385,4.205563338195578,4.155855418940657,6.687799537362322,4.55979192498625,3.2778837621813413,3.446934455954395,0.989363363891263,3.9040080870753973,0,1507,0.4744052633592831
1508,5.680382065799839,4.316168825598678,5.601211852366231,1.732164607902385,4.658355759469839,4.153286059328523,4.102837036641166,4.457989644463391,3.255666652618641,3.446934455954395,0.989363363891263,1.873555700275309,0,1508,0.5251571256877857
1509,2.3459311372709193,4.316168825598678,3.6029637591278236,4.4771407448083025,4.2243172982609405,4.132894270497345,4.013916780335185,6.28771237954945,3.356975041986563,3.446934455954395,0.989363363891263,1.2280299323018107,0,1509,0.5032628670141623
1510,1.733123527871812,2.5855396941839017,4.516222910048851,4.377819295779408,4.629500896797655,5.608232280044003,5.0397848661058635,4.426625473554056,4.290532898611828,3.465938397578882,0.989363363891263,1.2280299323018107,0,1510,0.508819159847027
1511,1.733123527871812,2.5286564403892795,2.1558554189406567,3.855170479161191,4.1003603063489535,5.454822365384707,2.7553564542606015,6.107803289534515,3.356975041986563,3.45166202449138,0.989363363891263,3.9040080870753973,0,1511,0.4791902584830637
1512,2.325539348439741,3.52616114710497,3.687799537362322,3.855170479161191,4.083141235300246,4.058893689053568,4.080698059371917,4.587272661408357,3.2848973639423953,3.446934455954395,0.989363363891263,1.2280299323018107,0,1512,0.46448877875466027
1513,2.325539348439741,3.52616114710497,3.6803820657998387,4.39896913065119,4.125321050792545,4.042159673293767,3.9816506901211084,3.5047141706290357,4.290532898611828,3.45166202449138,3.799872345726398,2.1379652600447674,0,1513,0.513258545249149
1514,1.733123527871812,4.316168825598678,4.772012541265407,1.732164607902385,4.665660560093073,4.587272661408357,2.7553564542606015,4.587272661408357,3.291945228671648,3.465938397578882,0.989363363891263,3.9040080870753973,0,1514,0.4840201059570074
1515,1.733123527871812,4.304718804855139,3.6989977439671855,3.855170479161191,4.140507454607221,4.587272661408357,4.013916780335185,4.587272661408357,3.3277104474813686,3.512925319948276,3.828280760912152,2.1379652600447674,0,1515,0.5187503802147956
1516,2.325539348439741,2.5898760215870733,3.6989977439671855,1.732164607902385,5.820106829466452,4.143054136717567,2.7553564542606015,4.426625473554056,3.3277104474813686,3.5580916359964108,4.594225422050124,1.873555700275309,0,1516,0.4845541484507209
1517,2.3459311372709193,3.52616114710497,2.1558554189406567,4.389866923543938,4.5700359564830535,4.042159673293767,4.083141235300246,4.50635266602479,3.2848973639423953,3.45166202449138,0.989363363891263,1.873555700275309,0,1517,0.4652608487115593
1518,1.733123527871812,2.5286564403892795,2.1558554189406567,1.732164607902385,5.748553568441418,4.058893689053568,4.063710705351345,4.52616114710497,3.2848973639423953,3.512925319948276,0.989363363891263,3.9040080870753973,0,1518,0.45362701648738724
1519,1.733123527871812,3.52616114710497,5.601211852366231,4.39896913065119,4.740817919661812,4.143054136717567,4.1127866970487705,3.6547171824064915,3.3277104474813686,3.45166202449138,3.8468432119385794,2.1379652600447674,0,1519,0.5299866931412897
1520,2.3459311372709193,2.5855396941839017,5.573466861883326,5.448508591452505,4.740817919661812,3.9367731980030185,3.9816506901211084,3.6547171824064915,3.2778837621813413,3.435963338133392,0.989363363891263,1.2280299323018107,0,1520,0.4887458973941407
1521,2.3459311372709193,2.5855396941839017,2.1558554189406567,3.77595972578207,4.5700359564830535,4.143054136717567,4.080698059371917,4.50635266602479,3.3277104474813686,3.446934455954395,0.989363363891263,1.873555700275309,0,1521,0.44843899238489465
1522,2.3459311372709193,4.629500896797655,5.467533417134262,3.793856930308627,4.184424571137428,4.6152870375779536,4.102837036641166,4.608232280044003,3.4158071418902622,3.5580916359964108,3.828280760912152,2.1379652600447674,0,1522,0.5538639674519517
1523,2.3459311372709193,2.5286564403892795,3.6989977439671855,4.39896913065119,4.229720656790273,4.0303245368567975,5.499809820158018,7.0397848661058635,3.291945228671648,3.435963338133392,0.989363363891263,1.2280299323018107,0,1523,0.50676425576764
1524,2.325539348439741,2.5855396941839017,3.687799537362322,4.39896913065119,4.629500896797655,4.042159673293767,5.499809820158018,3.5112793471047166,5.665660560093073,3.435963338133392,4.594225422050124,2.1379652600447674,0,1524,0.5518076547907019
1525,1.733123527871812,2.5855396941839017,4.5907448533151625,1.732164607902385,5.748553568441418,6.50635266602479,4.102837036641166,3.5047141706290357,3.2848973639423953,3.462753639020927,0.989363363891263,1.873555700275309,0,1525,0.47588569842434175
1526,1.733123527871812,3.4312868509239185,2.1558554189406567,3.793856930308627,4.5700359564830535,3.9367731980030185,2.7553564542606015,4.55979192498625,3.291945228671648,3.465938397578882,0.989363363891263,3.9040080870753973,0,1526,0.4577675195608763
1527,2.325539348439741,2.5286564403892795,3.6029637591278236,3.824188006278269,4.184424571137428,3.9367731980030185,4.013916780335185,3.5047141706290357,3.2848973639423953,3.4803574574918454,0.989363363891263,1.2280299323018107,0,1527,0.43779576915094826
1528,1.733123527871812,2.5286564403892795,3.5855396941839017,3.77595972578207,4.205563338195578,3.9367731980030185,2.7553564542606015,4.587272661408357,3.255666652618641,3.435963338133392,0.989363363891263,1.873555700275309,0,1528,0.4349363895071797
1529,3.1661788622094176,2.5286564403892795,3.687799537362322,3.793856930308627,4.5700359564830535,4.153286059328523,5.461163892258535,3.5112793471047166,3.2848973639423953,3.435963338133392,3.8468432119385794,2.1379652600447674,0,1529,0.516971669816089
1530,2.3459311372709193,2.5286564403892795,3.5855396941839017,4.351074440546879,4.1003603063489535,4.143054136717567,5.073393258748683,7.020925838854548,3.356975041986563,3.346664773208869,0.989363363891263,1.2280299323018107,0,1530,0.4990825330905053
1531,2.3459311372709193,2.5898760215870733,2.1558554189406567,3.855170479161191,4.140507454607221,4.0303245368567975,5.044538396076498,3.5047141706290357,3.255666652618641,3.465938397578882,5.580353247468567,1.2280299323018107,0,1531,0.4887252575648894
1532,2.325539348439741,3.4312868509239185,2.1558554189406567,3.824188006278269,4.516222910048851,4.651087759005801,4.0397848661058635,4.426625473554056,3.255666652618641,3.465938397578882,4.633076351021482,1.2280299323018107,0,1532,0.49769850159440465
1533,1.733123527871812,2.5286564403892795,2.1558554189406567,4.377819295779408,4.184424571137428,5.811978948583052,3.9816506901211084,4.52616114710497,3.2848973639423953,3.346664773208869,3.8468432119385794,1.2280299323018107,0,1533,0.48646176147910314
1534,2.3459311372709193,2.5898760215870733,3.6803820657998387,1.732164607902385,4.2243172982609405,4.042159673293767,5.405069330187608,3.522840788813359,4.362899875943668,3.465938397578882,0.989363363891263,1.873555700275309,0,1534,0.4535817588009471
1535,2.3459311372709193,2.5286564403892795,4.647467443327104,3.824188006278269,4.205563338195578,4.0303245368567975,5.020925838854548,3.522840788813359,3.2848973639423953,3.5580916359964108,3.799872345726398,2.1379652600447674,0,1535,0.5090090960551865
1536,3.1661788622094176,4.629500896797655,2.1558554189406567,3.816037165157405,4.229720656790273,4.6152870375779536,4.1053180261449205,4.55979192498625,3.4158071418902622,3.446934455954395,0.989363363891263,1.873555700275309,0,1536,0.48642908239504307
1537,2.325539348439741,2.5286564403892795,2.1558554189406567,4.351074440546879,4.1003603063489535,5.608232280044003,2.7553564542606015,4.608232280044003,5.665660560093073,3.465938397578882,0.989363363891263,3.9040080870753973,0,1537,0.5036891028947089
