,Eyes information value,Mouth information value,Hat information value,Clothes information value,Skin information value,Background information value,Trait count information value,Unique Trait count,Token Id,Rarity score
1971,3.3764646539970844,4.808076377811444,4.056635461129359,4.718001033509596,2.952466287146619,3.585683956474996,0.0,0,1971,0.4591796790030513
1972,3.304863067146234,3.740962181952907,3.4423665908961687,4.0257617964703645,6.14830528944175,3.585683956474996,0.0,0,1972,0.4738480366009696
1973,3.8912518606586857,3.7820450879209497,5.601356114657325,6.965928546953181,4.374967305610583,4.158573624895578,0.0,0,1973,0.5622976570408771
1974,3.501587014192078,3.7237071518548124,4.921534427594728,5.587416923699452,3.008246060788059,4.14830528944175,0.0,0,1974,0.48641054964301345
1975,4.248937652548242,3.499954082449112,4.808076377811444,4.800016608017493,3.008246060788059,3.585683956474996,0.0,0,1975,0.46804357707748717
1976,4.480501719782939,3.7237071518548124,4.7218026036694525,4.490195115986784,4.307717064201387,4.240732729726518,0.0,0,1976,0.5073956792473026
1977,3.3719772630047706,3.456549398038493,4.921534427594728,5.002454422978295,4.360078679758202,3.585683956474996,0.0,0,1977,0.4826483906099188
1978,3.2043773145087022,5.254433640303094,3.6314317785627637,4.351218702837973,3.008246060788059,3.846987474229674,0.0,0,1978,0.45525895639706837
1979,5.405213592478702,3.499954082449112,4.718001033509596,4.611899608898795,3.493440775490438,3.3869898338597952,0.0,0,1979,0.49080162850890185
1980,4.965928546953181,3.6953996045724637,4.808076377811444,4.718001033509596,4.307717064201387,4.13303853278844,0.0,0,1980,0.5203617455338961
1981,3.501587014192078,3.551454710522254,5.4740754506235065,5.587416923699452,3.770187253706732,4.240732729726518,0.0,0,1981,0.5105379529445319
1982,3.2043773145087022,3.7761039880731646,4.6189716575742965,4.351218702837973,3.015226856864174,3.846987474229674,0.0,0,1982,0.4458044663802943
1983,3.3091461827341866,3.7237071518548124,3.6658048223841675,4.718001033509596,3.015226856864174,4.059037951344663,0.0,0,1983,0.4395127549506393
1984,3.3719772630047706,3.499954082449112,4.6189716575742965,6.5463896554393965,4.307717064201387,4.158573624895578,0.0,0,1984,0.5179272729670704
1985,6.702894141119388,3.7820450879209497,5.844913145991816,8.333660331453668,3.008246060788059,4.158573624895578,0.0,0,1985,0.6220214465840009
1986,6.615431299869049,3.7237071518548124,3.6658048223841675,4.800016608017493,3.008246060788059,3.3869898338597952,0.0,0,1986,0.492456755969184
1987,3.304863067146234,3.456549398038493,4.319189848645335,4.718001033509596,4.737109856457301,4.059037951344663,0.0,0,1987,0.48062528858976905
1988,3.304863067146234,8.64400045206582,4.330754600278258,4.644000452065819,5.702894141119388,3.9457819738414055,0.0,0,1988,0.597437146807109
1989,3.501587014192078,3.456549398038493,4.921534427594728,5.5736111241744215,3.770187253706732,3.3869898338597952,0.0,0,1989,0.4809322488921767
1990,3.501587014192078,3.456549398038493,4.718001033509596,4.150865529760314,4.374967305610583,4.059037951344663,0.0,0,1990,0.4741033568361653
1991,6.467677679425356,3.6953996045724637,4.056635461129359,4.644000452065819,2.952466287146619,4.059037951344663,0.0,0,1991,0.5056478827088654
1992,6.467677679425356,4.796003545510869,4.056635461129359,5.587416923699452,3.008246060788059,3.846987474229674,0.0,0,1992,0.5425378777731593
1993,3.3719772630047706,3.499954082449112,4.184568833428522,4.0257617964703645,4.374967305610583,4.059037951344663,0.0,0,1993,0.45954978986316514
1994,3.501587014192078,3.499954082449112,3.6658048223841675,6.068688121378382,3.008246060788059,3.6314317785627637,0.0,0,1994,0.4568030876722093
1995,6.127985305062155,3.6953996045724637,5.4740754506235065,4.150865529760314,4.287856641840544,4.158573624895578,0.0,0,1995,0.5451132700392715
1996,6.702894141119388,3.7237071518548124,4.776103988073165,4.490195115986784,4.477285007099397,3.846987474229674,0.0,0,1996,0.5475055110414364
1997,3.501587014192078,3.7237071518548124,4.056635461129359,5.002454422978295,2.952466287146619,4.13303853278844,0.0,0,1997,0.4566892956812667
1998,3.3091461827341866,3.551454710522254,4.330754600278258,5.788010754757338,2.952466287146619,4.13303853278844,0.0,0,1998,0.4702704869459222
1999,3.3764646539970844,3.456549398038493,4.319189848645335,4.6585000217609345,4.307717064201387,3.6458049489125672,0.0,0,1999,0.4643953450206483
2000,3.3091461827341866,3.7237071518548124,4.776103988073165,4.3134420520350165,4.477285007099397,4.059037951344663,0.0,0,2000,0.48187539946479074
2001,4.248937652548242,4.117931640398232,4.7218026036694525,4.184568833428522,3.493440775490438,4.158573624895578,0.0,0,2001,0.48708392553637864
2002,4.965928546953181,4.796003545510869,4.7218026036694525,4.150865529760314,3.015226856864174,4.14830528944175,0.0,0,2002,0.5041415031301693
2003,4.480501719782939,8.333660331453668,3.6314317785627637,4.184568833428522,2.952466287146619,3.6458049489125672,0.0,0,2003,0.532092145114324
2004,4.965928546953181,3.551454710522254,4.808076377811444,4.039929128396959,3.493440775490438,4.13303853278844,0.0,0,2004,0.48838566118093946
2005,5.339489410255866,3.499954082449112,4.184568833428522,4.0257617964703645,3.008246060788059,3.3869898338597952,0.0,0,2005,0.45815729683347345
2006,3.3091461827341866,3.551454710522254,4.6189716575742965,4.644000452065819,3.770187253706732,4.13303853278844,0.0,0,2006,0.4695264867368087
2007,3.2043773145087022,3.901994241199083,4.056635461129359,7.138109522335862,3.493440775490438,3.846987474229674,0.0,0,2007,0.5010815025657567
2008,6.587416923699452,4.117931640398232,4.28504162623349,3.8976876856403604,3.493440775490438,4.158573624895578,0.0,0,2008,0.5186407225289934
2009,3.3764646539970844,3.740962181952907,4.28504162623349,6.5463896554393965,4.477285007099397,3.846987474229674,0.0,0,2009,0.5134238153752632
2010,3.3091461827341866,3.499954082449112,4.319189848645335,4.039929128396959,3.008246060788059,3.9749736865561887,0.0,0,2010,0.43287861259027083
2011,3.3091461827341866,4.110437103851307,4.319189848645335,4.570180218774148,5.417491922257139,3.9457819738414055,0.0,0,2011,0.5016810925628611
2012,6.702894141119388,3.6953996045724637,5.4740754506235065,4.184568833428522,3.493440775490438,3.585683956474996,0.0,0,2012,0.5302870483936605
2013,4.480501719782939,4.117931640398232,4.28504162623349,5.51306958223937,3.493440775490438,3.3869898338597952,0.0,0,2013,0.4939571623624656
2014,4.965928546953181,3.6953996045724637,3.6658048223841675,4.800016608017493,7.179332185062375,3.3869898338597952,0.0,0,2014,0.5411798109381689
2015,6.733267790162906,3.6953996045724637,4.056635461129359,4.490195115986784,3.008246060788059,3.3869898338597952,0.0,0,2015,0.4957893743019767
2016,6.615431299869049,6.844913145991816,3.6314317785627637,4.039929128396959,3.770187253706732,3.6314317785627637,0.0,0,2016,0.5575920317511522
2017,3.8912518606586857,3.456549398038493,4.921534427594728,4.351218702837973,3.770187253706732,4.2627170795620355,0.0,0,2017,0.481772539126167
2018,3.3719772630047706,3.7237071518548124,4.808076377811444,4.490195115986784,3.008246060788059,3.585683956474996,0.0,0,2018,0.44922427706306206
2019,4.965928546953181,3.7761039880731646,4.184568833428522,4.184568833428522,2.952466287146619,3.585683956474996,0.0,0,2019,0.4621498868752152
2020,6.601356114657325,3.7761039880731646,5.039929128396959,4.039929128396959,4.477285007099397,3.585683956474996,0.0,0,2020,0.5377954813733735
2021,4.480501719782939,3.456549398038493,5.844913145991816,5.51306958223937,3.008246060788059,3.9749736865561887,0.0,0,2021,0.5135239278207195
2022,3.3764646539970844,4.808076377811444,4.921534427594728,4.6585000217609345,3.015226856864174,4.14830528944175,0.0,0,2022,0.4871396684143707
2023,3.3764646539970844,7.138109522335862,3.4423665908961687,3.8976876856403604,4.287856641840544,4.166323124500512,0.0,0,2023,0.5141210196862486
2024,3.2043773145087022,3.6953996045724637,4.6189716575742965,4.718001033509596,5.021070101145643,3.585683956474996,0.0,0,2024,0.4854863561981719
2025,3.3091461827341866,3.456549398038493,7.333660331453669,5.788010754757338,2.952466287146619,3.585683956474996,0.0,0,2025,0.5164017156009466
2026,3.501587014192078,4.796003545510869,3.6658048223841675,4.718001033509596,3.008246060788059,3.846987474229674,0.0,0,2026,0.4599477136844213
2027,3.3719772630047706,3.499954082449112,5.493440775490438,8.24346252248209,3.770187253706732,4.158573624895578,0.0,0,2027,0.5576754973821233
2028,3.2043773145087022,6.844913145991816,5.467677679425356,6.912817210493619,4.737109856457301,4.059037951344663,0.0,0,2028,0.6102104079437923
2029,3.501587014192078,3.6953996045724637,4.808076377811444,4.351218702837973,4.477285007099397,3.585683956474996,0.0,0,2029,0.47719569606587076
2030,3.3764646539970844,3.551454710522254,4.28504162623349,4.150865529760314,4.477285007099397,4.240732729726518,0.0,0,2030,0.470602173323384
2031,3.3091461827341866,3.499954082449112,3.4423665908961687,4.3134420520350165,2.952466287146619,4.166323124500512,0.0,0,2031,0.42373812594766647
2032,3.304863067146234,3.7820450879209497,5.4740754506235065,4.039929128396959,3.493440775490438,3.3869898338597952,0.0,0,2032,0.45886731480736953
2033,3.304863067146234,3.740962181952907,3.6314317785627637,4.6585000217609345,4.477285007099397,4.059037951344663,0.0,0,2033,0.4665030058911778
2034,4.480501719782939,4.117931640398232,4.056635461129359,8.117931640398231,4.737109856457301,4.059037951344663,0.0,0,2034,0.5778338772667867
2035,6.615431299869049,5.725614217619471,7.405213592478702,4.0257617964703645,2.952466287146619,4.158573624895578,0.0,0,2035,0.6035100711036963
2036,3.501587014192078,3.901994241199083,3.6314317785627637,4.611899608898795,4.374967305610583,3.9749736865561887,0.0,0,2036,0.4689413050298975
2037,4.965928546953181,4.110437103851307,4.718001033509596,4.3134420520350165,3.770187253706732,3.9457819738414055,0.0,0,2037,0.5046426637165445
2038,5.405213592478702,3.7237071518548124,5.467677679425356,3.8976876856403604,3.493440775490438,4.13303853278844,0.0,0,2038,0.5104463280748697
2039,5.405213592478702,7.333660331453669,5.039929128396959,4.039929128396959,2.952466287146619,3.585683956474996,0.0,0,2039,0.5541440412524427
2040,3.8912518606586857,3.499954082449112,4.184568833428522,5.51306958223937,4.477285007099397,4.166323124500512,0.0,0,2040,0.5028580011358964
2041,5.405213592478702,3.551454710522254,4.319189848645335,5.002454422978295,3.015226856864174,3.9749736865561887,0.0,0,2041,0.4937917986234973
2042,6.587416923699452,5.254433640303094,4.28504162623349,5.002454422978295,2.952466287146619,3.3869898338597952,0.0,0,2042,0.5367893807126531
2043,3.304863067146234,3.7761039880731646,3.6658048223841675,4.490195115986784,4.287856641840544,4.13303853278844,0.0,0,2043,0.4623168073664506
2044,3.304863067146234,3.901994241199083,5.601356114657325,4.570180218774148,3.770187253706732,3.6458049489125672,0.0,0,2044,0.4845265063549017
2045,3.3091461827341866,3.7761039880731646,4.184568833428522,4.351218702837973,4.287856641840544,3.6458049489125672,0.0,0,2045,0.4603008209455544
2046,3.8912518606586857,3.551454710522254,4.808076377811444,4.150865529760314,5.702894141119388,4.2627170795620355,0.0,0,2046,0.5152632658254248
2047,3.3764646539970844,3.740962181952907,4.056635461129359,5.587416923699452,4.360078679758202,4.158573624895578,0.0,0,2047,0.4940188430187998
2048,3.3764646539970844,3.901994241199083,6.117931640398232,5.51306958223937,2.952466287146619,4.13303853278844,0.0,0,2048,0.5079879624024654
2049,3.3091461827341866,4.808076377811444,4.28504162623349,4.6585000217609345,2.952466287146619,3.846987474229674,0.0,0,2049,0.4662712005202968
2050,6.480501719782939,4.110437103851307,6.3930388785326,4.611899608898795,2.952466287146619,3.6458049489125672,0.0,0,2050,0.5509639311464162
2051,3.501587014192078,3.7820450879209497,4.6189716575742965,5.702894141119388,3.770187253706732,3.9749736865561887,0.0,0,2051,0.4953970725124709
2052,3.3764646539970844,3.551454710522254,5.467677679425356,6.5463896554393965,3.008246060788059,3.585683956474996,0.0,0,2052,0.49901734170532897
2053,3.3719772630047706,3.740962181952907,5.467677679425356,8.24346252248209,6.14830528944175,4.13303853278844,0.0,0,2053,0.6078554337564642
2054,3.501587014192078,3.901994241199083,4.808076377811444,6.812123210874146,2.952466287146619,3.6314317785627637,0.0,0,2054,0.5004197029071032
2055,3.2043773145087022,3.7761039880731646,5.039929128396959,5.587416923699452,3.770187253706732,3.585683956474996,0.0,0,2055,0.4878351787875511
2056,3.8912518606586857,3.740962181952907,3.6314317785627637,4.0257617964703645,3.008246060788059,4.13303853278844,0.0,0,2056,0.43833571843367597
2057,3.2043773145087022,4.110437103851307,3.6314317785627637,4.039929128396959,4.287856641840544,3.9457819738414055,0.0,0,2057,0.4537565639919732
2058,4.965928546953181,3.456549398038493,5.4740754506235065,4.0257617964703645,4.374967305610583,3.6314317785627637,0.0,0,2058,0.5066933063554648
2059,3.2043773145087022,3.551454710522254,4.319189848645335,4.570180218774148,3.770187253706732,4.240732729726518,0.0,0,2059,0.46228280285972806
2060,3.3091461827341866,3.901994241199083,3.6658048223841675,4.611899608898795,4.287856641840544,3.6314317785627637,0.0,0,2060,0.457436659552884
2061,3.3091461827341866,3.6953996045724637,4.718001033509596,4.51306958223937,3.493440775490438,3.585683956474996,0.0,0,2061,0.45561161061280625
2062,4.965928546953181,5.254433640303094,4.776103988073165,4.039929128396959,5.021070101145643,3.3869898338597952,0.0,0,2062,0.5363135872406241
2063,3.2043773145087022,3.6953996045724637,3.6314317785627637,8.24346252248209,4.287856641840544,4.14830528944175,0.0,0,2063,0.5317481951196579
2064,3.3764646539970844,3.456549398038493,5.493440775490438,4.644000452065819,3.770187253706732,3.6314317785627637,0.0,0,2064,0.4762737860521443
2065,3.3764646539970844,3.7820450879209497,5.601356114657325,3.8976876856403604,2.952466287146619,3.3869898338597952,0.0,0,2065,0.44940257115702464
2066,3.8912518606586857,3.6953996045724637,4.28504162623349,3.8976876856403604,5.417491922257139,4.2627170795620355,0.0,0,2066,0.49733035942628684
2067,6.878465705702842,3.551454710522254,4.7218026036694525,5.002454422978295,3.008246060788059,3.6314317785627637,0.0,0,2067,0.5235997041083746
2068,3.3719772630047706,3.499954082449112,6.3930388785326,4.184568833428522,5.417491922257139,4.240732729726518,0.0,0,2068,0.5297340344559375
2069,3.3091461827341866,3.499954082449112,4.28504162623349,4.039929128396959,4.360078679758202,4.158573624895578,0.0,0,2069,0.46221638519727914
2070,3.501587014192078,4.117931640398232,5.467677679425356,5.702894141119388,3.008246060788059,4.158573624895578,0.0,0,2070,0.507244304211394
2071,3.501587014192078,4.110437103851307,4.319189848645335,6.912817210493619,3.015226856864174,3.9749736865561887,0.0,0,2071,0.5048469487610127
2072,3.3091461827341866,3.901994241199083,7.93030463722246,4.820251091757546,3.008246060788059,4.158573624895578,0.0,0,2072,0.530139568060317
2073,6.629645159088749,4.110437103851307,4.776103988073165,3.8976876856403604,4.737109856457301,4.2627170795620355,0.0,0,2073,0.5552543750367195
2074,3.3764646539970844,3.456549398038493,5.4740754506235065,3.8976876856403604,4.307717064201387,3.3869898338597952,0.0,0,2074,0.46703853044483173
2075,3.304863067146234,3.7820450879209497,3.4423665908961687,4.51306958223937,3.015226856864174,4.2627170795620355,0.0,0,2075,0.4361782284734137
2076,4.248937652548242,4.110437103851307,4.6189716575742965,5.51306958223937,3.015226856864174,3.846987474229674,0.0,0,2076,0.4954551406515384
2077,3.304863067146234,3.7761039880731646,4.28504162623349,4.490195115986784,3.008246060788059,3.585683956474996,0.0,0,2077,0.4387156420289587
2078,5.405213592478702,3.499954082449112,4.808076377811444,6.5463896554393965,3.008246060788059,3.6458049489125672,0.0,0,2078,0.525941384930036
2079,3.3091461827341866,5.254433640303094,4.776103988073165,4.150865529760314,3.493440775490438,3.6458049489125672,0.0,0,2079,0.48131010907501526
2080,4.248937652548242,4.117931640398232,5.467677679425356,3.8976876856403604,3.015226856864174,4.158573624895578,0.0,0,2080,0.48670833265077973
2081,3.2043773145087022,4.796003545510869,4.184568833428522,5.51306958223937,2.952466287146619,4.166323124500512,0.0,0,2081,0.48496468868455184
2082,3.2043773145087022,4.808076377811444,4.056635461129359,4.800016608017493,3.015226856864174,3.6458049489125672,0.0,0,2082,0.4598208409378138
2083,3.3719772630047706,3.7237071518548124,3.6658048223841675,4.490195115986784,3.770187253706732,4.14830528944175,0.0,0,2083,0.4527865676400677
2084,4.480501719782939,3.901994241199083,3.6658048223841675,4.351218702837973,3.008246060788059,3.6314317785627637,0.0,0,2084,0.4502269932971696
2085,6.5736111241744215,4.110437103851307,6.117931640398232,3.8976876856403604,3.008246060788059,3.846987474229674,0.0,0,2085,0.5384718960750284
2086,3.8912518606586857,4.117931640398232,4.7218026036694525,5.587416923699452,3.493440775490438,4.240732729726518,0.0,0,2086,0.5091137957039843
2087,3.304863067146234,5.254433640303094,4.330754600278258,4.6585000217609345,4.307717064201387,3.6458049489125672,0.0,0,2087,0.4983559818357183
2088,3.8912518606586857,3.499954082449112,7.287856641840544,4.0257617964703645,3.493440775490438,3.585683956474996,0.0,0,2088,0.5038643369649825
2089,3.2043773145087022,3.456549398038493,4.056635461129359,4.351218702837973,4.360078679758202,3.846987474229674,0.0,0,2089,0.45485155046457393
2090,6.601356114657325,3.551454710522254,4.319189848645335,5.002454422978295,2.952466287146619,3.3869898338597952,0.0,0,2090,0.5044498499061552
2091,3.8912518606586857,3.6953996045724637,4.7218026036694525,4.3134420520350165,3.015226856864174,3.6458049489125672,0.0,0,2091,0.4549899238013447
2092,3.3091461827341866,3.7820450879209497,4.7218026036694525,6.5463896554393965,3.015226856864174,4.166323124500512,0.0,0,2092,0.4991153788141523
2093,3.3091461827341866,3.740962181952907,4.28504162623349,4.0257617964703645,4.054236965080841,3.3869898338597952,0.0,0,2093,0.44559444287072814
2094,4.480501719782939,3.740962181952907,7.405213592478702,4.150865529760314,2.952466287146619,3.3869898338597952,0.0,0,2094,0.5103727283913273
2095,3.3091461827341866,4.808076377811444,4.319189848645335,3.8976876856403604,4.737109856457301,4.13303853278844,0.0,0,2095,0.4925359530956408
2096,3.3764646539970844,3.7820450879209497,6.117931640398232,4.0257617964703645,4.360078679758202,3.846987474229674,0.0,0,2096,0.498496604313714
2097,3.3719772630047706,4.796003545510869,8.965928546953181,5.702894141119388,5.702894141119388,4.158573624895578,0.0,0,2097,0.6389825195970643
2098,4.480501719782939,3.456549398038493,5.493440775490438,4.644000452065819,3.008246060788059,3.6458049489125672,0.0,0,2098,0.4832398267202835
2099,3.501587014192078,3.456549398038493,3.6314317785627637,4.820251091757546,4.054236965080841,3.585683956474996,0.0,0,2099,0.4504330199414129
2100,3.304863067146234,4.110437103851307,4.184568833428522,4.611899608898795,3.493440775490438,4.166323124500512,0.0,0,2100,0.46649230687149845
2101,4.480501719782939,3.7237071518548124,4.319189848645335,4.184568833428522,3.008246060788059,3.9457819738414055,0.0,0,2101,0.46239758176527823
2102,3.501587014192078,3.499954082449112,5.493440775490438,4.184568833428522,2.952466287146619,3.9749736865561887,0.0,0,2102,0.46132268777132157
2103,3.2043773145087022,7.333660331453669,4.718001033509596,4.150865529760314,4.477285007099397,4.166323124500512,0.0,0,2103,0.5481570235804127
2104,3.304863067146234,3.901994241199083,4.330754600278258,5.5736111241744215,3.493440775490438,3.6314317785627637,0.0,0,2104,0.47361651932324705
2105,3.501587014192078,3.740962181952907,3.6658048223841675,4.6585000217609345,4.360078679758202,4.240732729726518,0.0,0,2105,0.4722792724377992
2106,5.339489410255866,4.110437103851307,4.319189848645335,3.8976876856403604,2.952466287146619,3.3869898338597952,0.0,0,2106,0.4691251254829852
2107,3.3091461827341866,3.456549398038493,3.4423665908961687,5.5736111241744215,3.015226856864174,4.059037951344663,0.0,0,2107,0.44664578136841443
2108,5.948006638955919,3.6953996045724637,3.4423665908961687,4.490195115986784,4.360078679758202,3.9749736865561887,0.0,0,2108,0.5063475348388806
2109,3.3091461827341866,3.6953996045724637,4.776103988073165,8.200393800590204,6.14830528944175,3.585683956474996,0.0,0,2109,0.5806847215239307
2110,6.587416923699452,4.117931640398232,4.718001033509596,4.718001033509596,4.374967305610583,3.6314317785627637,0.0,0,2110,0.5500572152459353
2111,6.601356114657325,3.7761039880731646,4.056635461129359,4.0257617964703645,4.477285007099397,4.2627170795620355,0.0,0,2111,0.5315337493698761
2112,4.248937652548242,4.796003545510869,4.6189716575742965,4.184568833428522,3.770187253706732,3.6458049489125672,0.0,0,2112,0.4937128649386432
2113,3.3719772630047706,3.901994241199083,3.6314317785627637,4.039929128396959,3.770187253706732,4.158573624895578,0.0,0,2113,0.44700056606690736
2114,3.304863067146234,3.499954082449112,3.4423665908961687,3.8976876856403604,3.008246060788059,4.2627170795620355,0.0,0,2114,0.41850359062300824
2115,4.480501719782939,3.7237071518548124,3.6314317785627637,4.570180218774148,4.054236965080841,4.158573624895578,0.0,0,2115,0.48109195230340596
2116,4.480501719782939,4.117931640398232,3.6658048223841675,5.788010754757338,3.493440775490438,3.9457819738414055,0.0,0,2116,0.49814880657635613
2117,3.3764646539970844,3.740962181952907,3.6658048223841675,4.490195115986784,4.287856641840544,3.6458049489125672,0.0,0,2117,0.45350788354938176
2118,3.304863067146234,3.7820450879209497,5.4740754506235065,3.8976876856403604,4.307717064201387,3.3869898338597952,0.0,0,2118,0.4720000738965652
2119,3.501587014192078,3.6953996045724637,3.6314317785627637,4.184568833428522,3.015226856864174,4.240732729726518,0.0,0,2119,0.43517492505468525
2120,3.304863067146234,3.7761039880731646,4.776103988073165,5.587416923699452,3.493440775490438,3.9457819738414055,0.0,0,2120,0.4862720736134489
2121,3.3719772630047706,4.796003545510869,5.493440775490438,5.702894141119388,2.952466287146619,3.3869898338597952,0.0,0,2121,0.5022975302114447
2122,3.501587014192078,3.740962181952907,3.4423665908961687,4.6585000217609345,3.493440775490438,4.2627170795620355,0.0,0,2122,0.45140685459506125
2123,6.629645159088749,3.551454710522254,4.056635461129359,3.8976876856403604,3.770187253706732,4.059037951344663,0.0,0,2123,0.5073955197122948
2124,3.2043773145087022,3.456549398038493,7.333660331453669,4.0257617964703645,4.307717064201387,4.240732729726518,0.0,0,2124,0.5192016959469016
2125,3.2043773145087022,3.6953996045724637,4.718001033509596,4.570180218774148,4.054236965080841,3.3869898338597952,0.0,0,2125,0.46175640378943045
2126,6.878465705702842,3.7761039880731646,4.28504162623349,4.039929128396959,3.493440775490438,4.14830528944175,0.0,0,2126,0.5202274026842308
2127,3.501587014192078,3.7761039880731646,4.6189716575742965,7.405213592478702,3.015226856864174,4.240732729726518,0.0,0,2127,0.518987463376993
2128,3.304863067146234,4.808076377811444,5.4740754506235065,4.820251091757546,3.493440775490438,3.6314317785627637,0.0,0,2128,0.49894350942457427
2129,3.304863067146234,3.6953996045724637,4.6189716575742965,4.3134420520350165,4.374967305610583,3.6314317785627637,0.0,0,2129,0.46781221658237987
2130,6.878465705702842,3.7237071518548124,4.184568833428522,4.800016608017493,2.952466287146619,3.585683956474996,0.0,0,2130,0.5105272921232896
2131,6.615431299869049,3.7820450879209497,8.48050171978294,4.800016608017493,3.493440775490438,3.585683956474996,0.0,0,2131,0.6010489521696651
2132,4.480501719782939,5.725614217619471,5.039929128396959,7.764294685783531,4.374967305610583,3.9749736865561887,0.0,0,2132,0.6128357992989855
2133,3.3091461827341866,3.551454710522254,4.330754600278258,4.490195115986784,3.008246060788059,3.3869898338597952,0.0,0,2133,0.4314197699244828
2134,3.3764646539970844,6.844913145991816,4.184568833428522,4.800016608017493,3.008246060788059,3.846987474229674,0.0,0,2134,0.5092822506178835
2135,3.3719772630047706,3.740962181952907,4.056635461129359,4.611899608898795,2.952466287146619,3.3869898338597952,0.0,0,2135,0.43228242496673536
2136,4.248937652548242,3.456549398038493,6.3930388785326,4.800016608017493,4.054236965080841,3.9749736865561887,0.0,0,2136,0.5262163079345856
2137,3.304863067146234,3.6953996045724637,3.6658048223841675,4.51306958223937,4.307717064201387,4.2627170795620355,0.0,0,2137,0.46410896575224275
2138,6.878465705702842,6.844913145991816,8.965928546953181,4.0257617964703645,3.493440775490438,3.585683956474996,0.0,0,2138,0.6603988024277153
2139,4.248937652548242,3.6953996045724637,4.184568833428522,3.8976876856403604,2.952466287146619,4.158573624895578,0.0,0,2139,0.45215061533021356
2140,3.304863067146234,3.901994241199083,3.6314317785627637,4.039929128396959,2.952466287146619,4.059037951344663,0.0,0,2140,0.4277642048558155
2141,3.501587014192078,6.844913145991816,4.808076377811444,4.6585000217609345,2.952466287146619,3.6458049489125672,0.0,0,2141,0.5161248258352411
2142,3.8912518606586857,3.7820450879209497,7.93030463722246,4.150865529760314,4.737109856457301,4.166323124500512,0.0,0,2142,0.5600264632637829
2143,3.3091461827341866,3.7237071518548124,4.056635461129359,8.117931640398231,4.054236965080841,3.6314317785627637,0.0,0,2143,0.5255389113945362
2144,3.2043773145087022,3.7761039880731646,3.6314317785627637,6.912817210493619,5.417491922257139,3.6458049489125672,0.0,0,2144,0.5195774556753635
2145,3.2043773145087022,3.499954082449112,4.184568833428522,4.611899608898795,4.374967305610583,3.9457819738414055,0.0,0,2145,0.46551554222393027
2146,3.3764646539970844,3.551454710522254,4.776103988073165,6.812123210874146,4.477285007099397,4.2627170795620355,0.0,0,2146,0.5326337407595544
2147,6.480501719782939,3.551454710522254,7.93030463722246,8.24346252248209,5.702894141119388,4.158573624895578,0.0,0,2147,0.704817224812128
2148,3.501587014192078,3.7761039880731646,4.330754600278258,4.150865529760314,2.952466287146619,3.846987474229674,0.0,0,2148,0.4408384869951054
2149,3.3719772630047706,3.901994241199083,4.056635461129359,4.3134420520350165,4.054236965080841,4.240732729726518,0.0,0,2149,0.46781110752120647
2150,4.480501719782939,3.456549398038493,4.184568833428522,4.718001033509596,3.770187253706732,3.6314317785627637,0.0,0,2150,0.4737170506611435
2151,3.3764646539970844,3.7237071518548124,4.330754600278258,3.8976876856403604,4.374967305610583,3.3869898338597952,0.0,0,2151,0.45123093101097367
2152,4.480501719782939,3.456549398038493,5.039929128396959,4.6585000217609345,4.054236965080841,3.585683956474996,0.0,0,2152,0.4939264038214489
2153,6.587416923699452,3.6953996045724637,4.776103988073165,5.788010754757338,3.770187253706732,3.9457819738414055,0.0,0,2153,0.5581700017426232
2154,5.405213592478702,4.110437103851307,3.4423665908961687,4.6585000217609345,4.360078679758202,4.158573624895578,0.0,0,2154,0.5107278117458305
2155,3.3091461827341866,3.6953996045724637,4.6189716575742965,4.820251091757546,3.008246060788059,3.846987474229674,0.0,0,2155,0.4553040412528183
2156,3.2043773145087022,3.551454710522254,4.319189848645335,4.644000452065819,3.493440775490438,3.6458049489125672,0.0,0,2156,0.44669131266923084
2157,3.3764646539970844,3.7761039880731646,4.330754600278258,4.644000452065819,2.952466287146619,4.14830528944175,0.0,0,2157,0.4539183959453253
2158,6.480501719782939,3.7761039880731646,3.6314317785627637,4.3134420520350165,4.307717064201387,3.3869898338597952,0.0,0,2158,0.5060576543716141
2159,3.3091461827341866,4.110437103851307,4.6189716575742965,5.5736111241744215,3.770187253706732,3.585683956474996,0.0,0,2159,0.48791996498806345
2160,3.3719772630047706,3.551454710522254,4.056635461129359,4.6585000217609345,4.307717064201387,3.6314317785627637,0.0,0,2160,0.46075061419000324
2161,6.127985305062155,4.808076377811444,5.844913145991816,4.51306958223937,3.493440775490438,4.158573624895578,0.0,0,2161,0.5656575983246246
2162,4.248937652548242,3.740962181952907,3.6314317785627637,4.800016608017493,4.287856641840544,3.9749736865561887,0.0,0,2162,0.4823728593189746
2163,4.480501719782939,3.551454710522254,3.4423665908961687,4.490195115986784,3.015226856864174,3.9749736865561887,0.0,0,2163,0.4485761299543793
2164,3.3764646539970844,3.7820450879209497,6.687943799653416,4.0257617964703645,3.008246060788059,3.585683956474996,0.0,0,2164,0.4781121019642587
2165,3.3091461827341866,5.725614217619471,5.844913145991816,4.611899608898795,3.493440775490438,3.9457819738414055,0.0,0,2165,0.5262757680263479
2166,3.2043773145087022,3.6953996045724637,3.4423665908961687,4.51306958223937,4.360078679758202,3.6314317785627637,0.0,0,2166,0.4464657125637266
