,stankfinder information value,MUNCHYHOLE information value,Eye on dat side information value,Eyz on dis side information value,Hedz information value,Eers information value,Boddee information value,collrzes information value,1 of 1 information value,djeimebdie information value,Trait count information value,Unique Trait count,Token Id,Rarity score
1380,4.669182600572798,4.345053597492164,4.615142760859909,5.122661176155717,5.058749412335524,4.110148564842167,4.034902670381156,4.002165883969156,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1380,0.5096980730249028
1381,4.27354763251647,5.034902670381156,4.650943482287755,4.632932074303437,3.8404848766217525,3.8634018140133044,4.287568102831404,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1381,0.48701600193429634
1382,4.669182600572798,4.330466061269118,4.650943482287755,5.097743543951387,4.025473257461225,4.068399582369243,4.287568102831404,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1382,0.49245507890902396
1383,4.669182600572798,4.3687048655568095,4.5393752532419445,4.72914738956274,3.981506413403063,3.8845560792564076,4.287568102831404,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1383,0.4821783533330309
1384,4.654572905688447,5.063566428633299,4.69885346724914,4.647323166609058,4.112642420330726,3.8824266396950606,5.795715006501729,4.135283260524822,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1384,0.5243298226774725
1385,4.661859259766939,4.563054249711454,4.72914738956274,4.702605602110248,4.10269275992312,3.7837423648356534,4.3657271657569146,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1385,0.48856304248033877
1386,4.706367520906447,4.64371191305668,6.828136484194107,4.647323166609058,4.10269275992312,4.042015396575722,5.844624606982676,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1386,0.5438988507842113
1387,4.536024043742306,4.563054249711454,4.608088003325959,4.632932074303437,4.025473257461225,3.7837423648356534,3.997549255898786,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1387,0.4785243659027478
1388,4.218789824845992,4.23500005202725,4.650943482287755,4.676543305524052,4.125176774074499,4.632932074303437,4.307428525192248,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1388,0.489208676256434
1389,4.636516411652476,4.3657271657569146,4.721514064660313,4.661859259766939,4.125176774074499,3.8179262855918883,4.307428525192248,3.7007283148695778,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1389,0.48672199464230104
1390,4.307428525192248,4.284753087224351,4.6401096763764835,4.594081145332079,5.748409291723373,3.8179262855918883,5.6222321856462285,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1390,0.5193490036726616
1391,4.744536282576167,4.563054249711454,4.721514064660313,4.702605602110248,4.0372696849250715,4.632932074303437,4.3657271657569146,3.7007283148695778,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1391,0.5027584752065486
1392,4.702605602110248,5.002165883969156,4.552858482605567,5.10765901281647,4.030180260138753,4.632932074303437,4.287568102831404,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1392,0.5097729897152488
1393,4.702605602110248,4.321783818169317,4.721514064660313,5.142909859999522,4.10269275992312,4.110148564842167,3.997549255898786,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1393,0.4921975041641362
1394,4.702605602110248,4.467389140416216,5.039640589387819,4.632932074303437,3.8931054082210874,4.068399582369243,4.353877447879171,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1394,0.4920938051689854
1395,4.356830765268518,4.296046256755709,4.559647648268205,4.594081145332079,3.830187223758869,3.8824266396950606,3.997549255898786,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1395,0.4697698435775371
1396,4.6401096763764835,5.002165883969156,4.608088003325959,4.590600576597117,4.025473257461225,3.8179262855918883,4.389722646825892,4.095275288360638,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1396,0.498520701716212
1397,4.27354763251647,4.590600576597117,4.608088003325959,5.10765901281647,3.8592079301271127,3.8179262855918883,4.3657271657569146,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1397,0.49160638304634835
1398,4.6222321856462285,5.002165883969156,5.034902670381156,5.179043646053235,3.8592079301271127,3.7837423648356534,5.142909859999522,4.095275288360638,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1398,0.5204903404743978
1399,4.654572905688447,4.284753087224351,4.691378346686994,4.702605602110248,3.8404848766217525,3.8634018140133044,4.254145101293954,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1399,0.4807477705893284
1400,4.725325678610332,4.26520028980295,4.691378346686994,4.519383778054478,5.748409291723373,4.078114737202455,4.254145101293954,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1400,0.5151220336073927
1401,4.353877447879171,4.64371191305668,4.650943482287755,4.632932074303437,3.8592079301271127,4.042015396575722,4.287568102831404,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1401,0.48328350586286933
1402,4.576761669132052,4.3687048655568095,5.039640589387819,5.002165883969156,4.025473257461225,3.8634018140133044,5.142909859999522,4.002165883969156,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1402,0.5105940421776093
1403,4.725325678610332,4.284753087224351,5.034902670381156,5.073248982030639,4.030180260138753,4.042015396575722,4.254145101293954,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1403,0.5032538619883358
1404,4.307428525192248,4.3687048655568095,4.654572905688447,4.6401096763764835,3.830187223758869,5.51278104323023,4.353877447879171,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1404,0.5064156969452357
1405,4.353877447879171,4.64371191305668,4.687655260644276,4.6655162833750286,4.10269275992312,3.941054369665769,5.6222321856462285,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1405,0.5042653377569991
1406,4.725325678610332,4.284753087224351,4.536024043742306,4.6401096763764835,3.8404848766217525,4.632932074303437,4.362755599225624,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1406,0.49761392621135064
1407,4.576761669132052,4.284753087224351,4.559647648268205,5.002165883969156,3.8404848766217525,4.632932074303437,5.068399582369243,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1407,0.503510012765432
1408,4.725325678610332,4.23500005202725,4.680237789081794,4.594081145332079,4.112642420330726,3.8179262855918883,4.307428525192248,4.135283260524822,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1408,0.490563530343507
1409,4.411051156266405,4.313153513025878,4.650943482287755,5.073248982030639,3.830187223758869,3.787722215748199,4.256900966584463,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1409,0.4833229305748717
1410,4.307428525192248,4.23500005202725,4.650943482287755,5.030180260138753,4.030180260138753,3.787722215748199,4.3657271657569146,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1410,0.4814291927311136
1411,4.6222321856462285,5.063566428633299,4.615142760859909,5.044394119358453,3.8592079301271127,3.8634018140133044,4.034902670381156,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1411,0.4984106592675294
1412,4.27354763251647,5.034902670381156,4.680237789081794,4.676543305524052,4.030180260138753,3.8845560792564076,4.287568102831404,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1412,0.48950236385369567
1413,4.669182600572798,4.590600576597117,4.5393752532419445,5.073248982030639,3.8931054082210874,3.8845560792564076,5.64371191305668,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1413,0.5081918007210573
1414,4.356830765268518,4.284753087224351,4.650943482287755,4.590600576597117,4.112642420330726,5.6655162833750286,4.3275661707633235,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1414,0.5069299200938724
1415,4.725325678610332,4.313153513025878,4.552858482605567,4.632932074303437,4.519383778054478,3.8824266396950606,4.287568102831404,4.135283260524822,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1415,0.4968138605674085
1416,4.8118346718650065,4.336283387864432,5.034902670381156,4.590600576597117,4.10269275992312,3.8179262855918883,3.997549255898786,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1416,0.4929284370164075
1417,4.573322585165282,4.26520028980295,4.580208970750522,4.661859259766939,3.830187223758869,3.787722215748199,3.997549255898786,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1417,0.4744342994566112
1418,4.590600576597117,4.64371191305668,4.615142760859909,4.687655260644276,4.112642420330726,3.8634018140133044,4.287568102831404,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1418,0.4870308699621351
1419,4.725325678610332,4.284753087224351,4.552858482605567,5.025473257461225,4.10269275992312,3.7837423648356534,5.861303348129306,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1419,0.5087922796337183
1420,4.706367520906447,4.23500005202725,5.14801675043261,4.6401096763764835,3.8931054082210874,3.8845560792564076,4.287568102831404,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1420,0.48788214102978916
1421,4.669182600572798,4.321783818169317,4.687655260644276,5.179043646053235,4.025473257461225,4.632932074303437,4.254145101293954,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1421,0.5015319455536306
1422,4.26520028980295,4.563054249711454,4.5393752532419445,4.6655162833750286,4.125176774074499,3.8179262855918883,4.293214665972546,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1422,0.4865992066603971
1423,4.6222321856462285,4.725325678610332,4.650943482287755,4.676543305524052,4.10269275992312,4.042015396575722,4.3657271657569146,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1423,0.49400854779073955
1424,4.590600576597117,4.26520028980295,4.608088003325959,4.661859259766939,4.10269275992312,4.068399582369243,4.287568102831404,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1424,0.48548963521562355
1425,4.576761669132052,4.313153513025878,4.721514064660313,5.179043646053235,3.8592079301271127,4.068399582369243,4.353877447879171,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1425,0.49163562033733404
1426,4.636516411652476,4.345053597492164,4.536024043742306,6.467389140416216,4.10269275992312,3.7837423648356534,4.353877447879171,4.135283260524822,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1426,0.5154036826088095
1427,4.27354763251647,4.321783818169317,5.039640589387819,4.632932074303437,4.030180260138753,3.8179262855918883,4.287568102831404,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1427,0.4829267560678111
1428,4.218789824845992,4.330466061269118,5.14801675043261,4.676543305524052,4.519383778054478,4.068399582369243,4.307428525192248,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1428,0.501109564799054
1429,4.6401096763764835,5.063566428633299,4.69885346724914,5.179043646053235,3.981506413403063,4.078114737202455,3.997549255898786,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1429,0.49966860683306547
1430,4.218789824845992,5.034902670381156,4.615142760859909,4.6401096763764835,4.080553782653872,4.110148564842167,5.142909859999522,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1430,0.5048564895196606
1431,4.636516411652476,4.467389140416216,4.608088003325959,4.594081145332079,4.519383778054478,4.042015396575722,4.254145101293954,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1431,0.4931034535599995
1432,4.702605602110248,4.284753087224351,5.14801675043261,5.179043646053235,3.981506413403063,3.8179262855918883,4.3275661707633235,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1432,0.49611136457323185
1433,4.725325678610332,4.377675019061362,5.039640589387819,4.542734265331859,4.030180260138753,4.068399582369243,4.254145101293954,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1433,0.49783665953494816
1434,4.636516411652476,4.345053597492164,4.608088003325959,4.542734265331859,4.10269275992312,3.787722215748199,4.287568102831404,4.002165883969156,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1434,0.4863770896622917
1435,4.411051156266405,4.284753087224351,4.580208970750522,5.025473257461225,3.8931054082210874,4.042015396575722,4.307428525192248,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1435,0.48336880573302715
1436,4.218789824845992,4.284753087224351,4.7139209153380826,4.647323166609058,5.058749412335524,4.078114737202455,4.034902670381156,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1436,0.490373273842035
1437,4.744536282576167,4.23500005202725,5.034902670381156,5.0161050749270295,4.10269275992312,4.110148564842167,5.6222321856462285,4.095275288360638,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1437,0.5239118585545696
1438,4.8118346718650065,4.590600576597117,4.91252867148448,4.687655260644276,5.058749412335524,3.8634018140133044,4.362755599225624,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1438,0.5096277135064582
1439,4.576761669132052,4.336283387864432,4.559647648268205,5.044394119358453,4.112642420330726,3.8845560792564076,4.293214665972546,3.7007283148695778,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1439,0.48915053886938564
1440,4.27354763251647,4.563054249711454,4.6401096763764835,5.073248982030639,3.8404848766217525,3.8845560792564076,4.287568102831404,4.002165883969156,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1440,0.48995140830304934
1441,4.636516411652476,4.26520028980295,4.6401096763764835,4.590600576597117,4.030180260138753,6.493152236481299,4.389722646825892,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1441,0.5203701339313768
1442,4.307428525192248,4.336283387864432,4.536024043742306,4.594081145332079,3.8592079301271127,4.110148564842167,4.389722646825892,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1442,0.4850073086600929
1443,4.307428525192248,5.034902670381156,4.69885346724914,4.676543305524052,4.0372696849250715,3.8634018140133044,4.254145101293954,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1443,0.49110861814136186
1444,4.6222321856462285,4.347988888516711,4.552858482605567,4.632932074303437,3.8592079301271127,5.6655162833750286,4.353877447879171,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1444,0.5075784782441404
1445,4.6401096763764835,4.26520028980295,4.615142760859909,4.702605602110248,4.519383778054478,6.764006146774392,4.3657271657569146,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1445,0.5318289099894553
1446,4.536024043742306,4.345053597492164,5.248649113539102,4.519383778054478,4.0372696849250715,4.078114737202455,4.389722646825892,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1446,0.49297720637259973
1447,4.307428525192248,4.284753087224351,5.039640589387819,5.142909859999522,4.519383778054478,3.941054369665769,4.254145101293954,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1447,0.49805692057774936
1448,4.661859259766939,4.313153513025878,4.7139209153380826,5.0161050749270295,3.8592079301271127,3.7837423648356534,4.287568102831404,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1448,0.487749824146487
1449,4.6401096763764835,4.321783818169317,4.64371191305668,5.0539484260717025,5.0491633635063256,4.078114737202455,4.254145101293954,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1449,0.507668670810613
1450,4.8118346718650065,4.64371191305668,4.691378346686994,4.632932074303437,4.030180260138753,4.068399582369243,5.068399582369243,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1450,0.5063344273526875
1451,4.218789824845992,4.26520028980295,4.691378346686994,6.467389140416216,4.080553782653872,3.7837423648356534,6.559647648268205,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1451,0.5340797600034168
1452,4.536024043742306,6.64371191305668,4.6401096763764835,5.179043646053235,4.125176774074499,3.8179262855918883,4.254145101293954,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1452,0.5240406201348781
1453,4.654572905688447,4.377675019061362,4.5393752532419445,5.0539484260717025,4.125176774074499,4.078114737202455,5.068399582369243,4.002165883969156,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1453,0.5088678528803784
1454,4.356830765268518,4.313153513025878,4.5393752532419445,4.72914738956274,3.830187223758869,3.941054369665769,4.3657271657569146,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1454,0.47675202917383647
1455,4.576761669132052,4.284753087224351,4.608088003325959,4.519383778054478,4.025473257461225,3.8634018140133044,6.559647648268205,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1455,0.5114955592150148
1456,4.573322585165282,4.563054249711454,4.654572905688447,4.594081145332079,4.009118644610923,3.7837423648356534,4.362755599225624,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1456,0.49044266048614504
1457,4.218789824845992,4.313153513025878,4.615142760859909,4.72914738956274,4.009118644610923,4.110148564842167,4.287568102831404,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1457,0.48096093402811757
1458,4.218789824845992,4.330466061269118,4.64371191305668,5.002165883969156,3.8592079301271127,3.787722215748199,4.324672097494144,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1458,0.48548691440683867
1459,4.6401096763764835,4.330466061269118,4.654572905688447,5.0161050749270295,4.10269275992312,3.787722215748199,4.3275661707633235,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1459,0.48912686628067253
1460,4.669182600572798,4.467389140416216,4.710139274795655,5.0539484260717025,4.10269275992312,3.7837423648356534,4.307428525192248,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1460,0.49863633018893605
1461,4.680237789081794,4.654572905688447,4.69885346724914,5.044394119358453,4.030180260138753,5.51278104323023,4.3657271657569146,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1461,0.5210729511019798
1462,4.307428525192248,5.034902670381156,4.91252867148448,4.590600576597117,4.080553782653872,3.787722215748199,4.287568102831404,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1462,0.48987369019605886
1463,4.590600576597117,4.467389140416216,4.552858482605567,4.72914738956274,3.8404848766217525,5.51278104323023,3.997549255898786,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1463,0.5027058064176656
1464,4.6401096763764835,4.725325678610332,4.7139209153380826,4.590600576597117,4.519383778054478,3.787722215748199,4.287568102831404,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1464,0.4966656111241434
1465,4.680237789081794,4.321783818169317,4.608088003325959,5.0161050749270295,4.10269275992312,4.632932074303437,3.997549255898786,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1465,0.49492470525880566
1466,4.6401096763764835,4.26520028980295,4.552858482605567,4.6655162833750286,4.125176774074499,3.7837423648356534,5.142909859999522,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1466,0.4932790338488084
1467,4.744536282576167,4.377675019061362,4.650943482287755,4.6401096763764835,5.748409291723373,3.7837423648356534,3.997549255898786,4.002165883969156,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1467,0.5095155913909594
1468,4.636516411652476,4.336283387864432,4.650943482287755,4.687655260644276,3.8404848766217525,5.6655162833750286,4.389722646825892,4.095275288360638,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1468,0.5145790847902906
1469,4.26520028980295,4.321783818169317,4.5393752532419445,4.72914738956274,4.112642420330726,3.8179262855918883,4.256900966584463,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1469,0.4762673514936911
1470,4.590600576597117,4.345053597492164,4.580208970750522,4.6401096763764835,4.030180260138753,4.110148564842167,3.997549255898786,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1470,0.48694484209694616
1471,4.576761669132052,4.23500005202725,4.91252867148448,4.590600576597117,5.058749412335524,4.110148564842167,5.795715006501729,4.002165883969156,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1471,0.5284581917595707
1472,4.6401096763764835,4.284753087224351,4.6401096763764835,4.661859259766939,4.112642420330726,4.042015396575722,4.287568102831404,3.7007283148695778,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1472,0.4871884118188134
1473,4.590600576597117,4.3687048655568095,4.650943482287755,4.519383778054478,3.981506413403063,3.8845560792564076,4.293214665972546,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1473,0.4872184708716338
1474,9.200105261581065,9.200105261581065,9.200105261581065,9.200105261581065,9.200105261581065,9.200105261581065,9.200105261581065,9.200105261581065,13.287568102831404,0.0007216000955164882,9.200105261581065,1,1474,3.245092215148248
1475,4.27354763251647,5.063566428633299,6.828136484194107,4.519383778054478,4.10269275992312,3.8824266396950606,5.64371191305668,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1475,0.5380832630913766
1476,4.27354763251647,4.330466061269118,5.039640589387819,4.702605602110248,4.10269275992312,6.333371792444529,4.324672097494144,4.082996958582201,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1476,0.5271588739863708
1477,4.573322585165282,4.296046256755709,4.552858482605567,4.6401096763764835,4.030180260138753,3.8845560792564076,4.034902670381156,4.095275288360638,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1477,0.4834675400434321
1478,4.6222321856462285,4.377675019061362,4.721514064660313,4.594081145332079,3.8931054082210874,3.8845560792564076,3.997549255898786,4.095275288360638,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1478,0.48458347215301956
1479,4.654572905688447,4.563054249711454,5.14801675043261,4.676543305524052,4.009118644610923,4.078114737202455,4.307428525192248,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1479,0.4991064385794729
1480,4.536024043742306,4.377675019061362,4.91252867148448,4.632932074303437,5.0491633635063256,3.8179262855918883,4.324672097494144,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1480,0.5006051952740482
1481,4.6222321856462285,4.321783818169317,4.650943482287755,6.467389140416216,3.981506413403063,3.787722215748199,4.307428525192248,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1481,0.5059741232029831
1482,4.661859259766939,4.654572905688447,5.034902670381156,4.702605602110248,4.10269275992312,3.787722215748199,4.353877447879171,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1482,0.49405794985138346
1483,4.6401096763764835,4.23500005202725,4.650943482287755,5.073248982030639,5.058749412335524,4.110148564842167,4.353877447879171,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1483,0.5128560792078396
1484,4.411051156266405,4.296046256755709,4.64371191305668,4.6401096763764835,5.0491633635063256,4.068399582369243,4.353877447879171,3.7007283148695778,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1484,0.4984317823816436
1485,4.590600576597117,4.313153513025878,4.5393752532419445,4.519383778054478,4.112642420330726,3.8845560792564076,4.362755599225624,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1485,0.48151932307894746
1486,4.27354763251647,4.313153513025878,4.72914738956274,5.179043646053235,4.025473257461225,3.8634018140133044,4.287568102831404,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1486,0.4851730069809468
1487,4.744536282576167,4.64371191305668,4.687655260644276,4.590600576597117,4.080553782653872,3.8845560792564076,4.034902670381156,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1487,0.4863954930259799
1488,4.573322585165282,4.64371191305668,4.650943482287755,5.122661176155717,4.030180260138753,3.8179262855918883,3.997549255898786,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1488,0.4888017417493683
1489,4.636516411652476,4.321783818169317,5.034902670381156,4.6401096763764835,3.8592079301271127,4.068399582369243,4.293214665972546,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1489,0.490847698070855
1490,4.654572905688447,4.313153513025878,4.7139209153380826,5.0539484260717025,4.025473257461225,3.941054369665769,4.353877447879171,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1490,0.4919156066877287
1491,4.353877447879171,4.347988888516711,4.580208970750522,5.073248982030639,4.025473257461225,3.8634018140133044,4.3275661707633235,3.6240099986141314,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1491,0.4847221833103418
1492,4.6401096763764835,4.654572905688447,4.580208970750522,4.676543305524052,4.080553782653872,4.110148564842167,4.287568102831404,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1492,0.49103678011048424
1493,4.218789824845992,4.296046256755709,4.654572905688447,4.6655162833750286,4.112642420330726,4.632932074303437,4.287568102831404,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1493,0.4950831500170697
1494,4.680237789081794,4.3687048655568095,5.039640589387819,5.179043646053235,3.8592079301271127,6.493152236481299,4.362755599225624,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1494,0.5328898228679569
1495,4.411051156266405,4.23500005202725,5.039640589387819,4.632932074303437,4.0372696849250715,4.042015396575722,3.997549255898786,3.773840506878967,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1495,0.4843469306168243
1496,4.6401096763764835,4.3657271657569146,4.91252867148448,5.142909859999522,3.830187223758869,4.068399582369243,4.362755599225624,3.55624907180634,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1496,0.49440355435063654
1497,4.654572905688447,5.063566428633299,4.69885346724914,5.142909859999522,3.8592079301271127,4.632932074303437,4.034902670381156,3.665516283375028,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1497,0.5067849078248483
1498,4.725325678610332,4.284753087224351,6.828136484194107,4.590600576597117,3.981506413403063,3.7837423648356534,5.142909859999522,3.6116110698896557,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1498,0.5237374280509354
1499,6.467389140416216,5.063566428633299,5.248649113539102,4.702605602110248,4.025473257461225,3.8634018140133044,5.64371191305668,3.6473231666090586,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1499,0.5480231518831824
1500,4.536024043742306,4.26520028980295,5.034902670381156,4.676543305524052,4.025473257461225,3.7837423648356534,5.64371191305668,4.058749412335524,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1500,0.510638310226656
1501,4.6401096763764835,4.26520028980295,4.559647648268205,5.122661176155717,4.025473257461225,3.941054369665769,4.3657271657569146,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1501,0.48871957898494106
1502,4.6222321856462285,4.654572905688447,4.687655260644276,5.0539484260717025,4.0372696849250715,4.110148564842167,4.256900966584463,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1502,0.4958464740038731
1503,4.6401096763764835,4.64371191305668,4.91252867148448,4.702605602110248,4.030180260138753,4.110148564842167,4.307428525192248,3.7007283148695778,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1503,0.4967927429544162
1504,4.26520028980295,4.64371191305668,4.559647648268205,4.676543305524052,3.981506413403063,3.7837423648356534,4.3275661707633235,3.5579473592783657,0.001732446969985003,0.0007216000955164882,0.002454914329912376,0,1504,0.47905430610951927
