,tier information value,face information value,shirt information value,hats information value,body information value,Trait count information value,Unique Trait count,Token Id,Rarity score
2915,3.3270041821980465,5.254748093156536,6.5411871033252735,7.28265408972642,0.0,0.0,0,2915,0.5428738208144955
2916,2.325552048164134,5.561554901019235,5.646029469182771,5.521102857281941,0.0,0.0,0,2916,0.46167255925939454
2917,2.5111646202258218,5.430905048310363,6.667944245611213,5.412289370143016,0.0,0.0,0,2917,0.4851281578761288
2918,1.9422475988731256,5.449764075561679,5.646029469182771,5.521102857281941,0.0,0.0,0,2918,0.4496767036776645
2919,2.325552048164134,5.521102857281941,5.705225261690671,5.617318172541244,0.0,0.0,0,2919,0.4644579470428145
2920,3.0007240627709773,5.449764075561679,6.424673094598848,6.527766587562952,0.0,0.0,0,2920,0.5185798456493712
2921,2.5111646202258218,5.216564899268648,5.682741247539292,6.437164038782045,0.0,0.0,0,2921,0.48089604751408577
2922,2.325552048164134,5.35784158612064,5.646029469182771,5.424673094598848,0.0,0.0,0,2922,0.45440027613297107
2923,1.9422475988731256,5.393910840828162,5.6031739902209745,5.424673094598848,0.0,0.0,0,2923,0.4449486177910379
2924,3.3270041821980465,5.35784158612064,6.978873341549317,6.400011040364579,0.0,0.0,0,2924,0.5345906817851737
2925,2.5111646202258218,5.41846794507214,6.743495278618389,5.561554901019235,0.0,0.0,0,2925,0.49027398226259467
2926,3.3270041821980465,5.363790852451826,6.743495278618389,6.34013958438718,0.0,0.0,0,2926,0.5275811136743978
2927,3.0007240627709773,5.254748093156536,6.2939694029542546,6.568408572060298,0.0,0.0,0,2927,0.511672587657098
2928,3.3270041821980465,5.334286858141743,6.743495278618389,6.790800993396746,0.0,0.0,0,2928,0.5377855001462248
2929,2.325552048164134,5.561554901019235,5.488238223376315,5.437164038782045,0.0,0.0,0,2929,0.455815587704467
2930,3.7338321812676694,5.369764753496459,7.195191248476081,7.092829530846403,0.0,0.0,0,2930,0.5667645849856393
2931,4.316869805064333,5.363790852451826,7.475299167668816,6.978873341549317,0.0,0.0,0,2931,0.5847722406648406
2932,1.9422475988731256,5.387836326418477,6.449764075561679,5.561554901019235,0.0,0.0,0,2932,0.46863035822094523
2933,3.0007240627709773,5.254748093156536,6.437164038782045,6.462475127311233,0.0,0.0,0,2933,0.5125754035185717
2934,3.0007240627709773,5.5411871033252735,6.34013958438718,6.856389335024322,0.0,0.0,0,2934,0.5267091025465263
2935,2.5111646202258218,5.35784158612064,6.743495278618389,5.437164038782045,0.0,0.0,0,2935,0.48579112819649656
2936,1.9422475988731256,5.305374166226504,6.437164038782045,5.617318172541244,0.0,0.0,0,2936,0.46767816930245887
2937,2.325552048164134,5.35784158612064,5.6031739902209745,5.589167132227095,0.0,0.0,0,2937,0.4573475039845671
2938,4.316869805064333,5.393910840828162,7.351916752163534,7.238259970367967,0.0,0.0,0,2938,0.588797328428225
2939,2.5111646202258218,5.305374166226504,6.475299167668816,6.653297469646811,0.0,0.0,0,2939,0.5074878159782455
2940,2.5111646202258218,5.41846794507214,5.617318172541244,7.238259970367967,0.0,0.0,0,2940,0.5036129379705921
2941,3.7338321812676694,5.254748093156536,6.527766587562952,7.424673094598848,0.0,0.0,0,2941,0.555846877020897
2942,3.3270041821980465,5.381787281745672,6.9076146583794955,6.437164038782045,0.0,0.0,0,2942,0.5343445114650364
2943,3.3270041821980465,5.443450301629476,6.412289370143016,7.610228747754925,0.0,0.0,0,2943,0.5522597801958139
2944,2.5111646202258218,5.387836326418477,6.978873341549317,5.488238223376315,0.0,0.0,0,2944,0.4934584450924747
2945,4.316869805064333,5.334286858141743,7.375763494117902,7.195191248476081,0.0,0.0,0,2945,0.5868869389959696
2946,2.325552048164134,5.488238223376315,5.682741247539292,5.488238223376315,0.0,0.0,0,2946,0.45998935497527976
2947,6.063485569264259,5.216564899268648,7.527766587562952,7.351916752163534,0.0,0.0,0,2947,0.6338343442678764
2948,2.5111646202258218,5.28265408972642,6.5411871033252735,5.494751530334989,0.0,0.0,0,2948,0.480462887543275
2949,3.0007240627709773,9.034726576282834,5.682741247539292,6.89033666694766,0.0,0.0,0,2949,0.596249590055315
2950,2.5111646202258218,5.582214371585328,7.305374166226504,5.437164038782045,0.0,0.0,0,2950,0.5048415251647669
2951,2.5111646202258218,5.381787281745672,6.653297469646811,6.271426834303166,0.0,0.0,0,2951,0.5043995571161041
2952,4.316869805064333,5.216564899268648,7.582214371585328,6.743495278618389,0.0,0.0,0,2952,0.5780924694262631
2953,2.5111646202258218,5.216564899268648,5.631602398547492,6.462475127311233,0.0,0.0,0,2953,0.48027025668086415
2954,1.9422475988731256,5.53446124013696,5.488238223376315,6.462475127311233,0.0,0.0,0,2954,0.4707145529338061
2955,1.9422475988731256,5.387836326418477,6.5411871033252735,5.488238223376315,0.0,0.0,0,2955,0.4690690640059482
2956,2.325552048164134,5.35784158612064,5.501294376201761,5.589167132227095,0.0,0.0,0,2956,0.45487902327220814
2957,2.325552048164134,5.35784158612064,5.6031739902209745,5.424673094598848,0.0,0.0,0,2957,0.4533619140989713
2958,2.5111646202258218,5.430905048310363,5.798838312462164,6.568408572060298,0.0,0.0,0,2958,0.4920823137685122
2959,2.5111646202258218,5.41846794507214,6.942804086841796,5.568408572060298,0.0,0.0,0,2959,0.4952691729940835
2960,3.3270041821980465,5.449764075561679,6.437164038782045,6.400011040364579,0.0,0.0,0,2960,0.5236926225015979
2961,2.325552048164134,5.501294376201761,5.501294376201761,5.393910840828162,0.0,0.0,0,2961,0.45362385613139466
2962,6.063485569264259,5.369764753496459,7.449764075561679,7.238259970367967,0.0,0.0,0,2962,0.6329024955786344
2963,2.5111646202258218,5.381787281745672,6.34013958438718,6.653297469646811,0.0,0.0,0,2963,0.5060644250085514
2964,3.3270041821980465,5.369764753496459,6.34013958438718,6.400011040364579,0.0,0.0,0,2964,0.5194034447104624
2965,6.063485569264259,5.430905048310363,7.375763494117902,7.638797899951696,0.0,0.0,0,2965,0.6422956876657571
2966,1.9422475988731256,5.28265408972642,5.667944245611213,5.2996605150321106,0.0,0.0,0,2966,0.4407933001292347
2967,2.5111646202258218,5.2996605150321106,5.501294376201761,6.89033666694766,0.0,0.0,0,2967,0.48949315227353035
2968,1.9422475988731256,5.53446124013696,6.5411871033252735,5.412289370143016,0.0,0.0,0,2968,0.4707815017081591
2969,3.3270041821980465,5.393910840828162,7.05383539923054,6.527766587562952,0.0,0.0,0,2969,0.540376341290562
2970,1.9422475988731256,5.369764753496459,5.5752949576455375,5.424673094598848,0.0,0.0,0,2970,0.44368808096740286
2971,3.3270041821980465,5.53446124013696,7.238259970367967,6.978873341549317,0.0,0.0,0,2971,0.5591803266257913
2972,2.5111646202258218,5.35784158612064,6.5411871033252735,6.856389335024322,0.0,0.0,0,2972,0.515276285462953
2973,1.9422475988731256,5.5411871033252735,5.610228747754925,5.561554901019235,0.0,0.0,0,2973,0.4520045263965747
2974,3.7338321812676694,5.2996605150321106,7.375763494117902,7.759092133669408,0.0,0.0,0,2974,0.5855842924211562
2975,2.5111646202258218,5.35784158612064,6.424673094598848,6.437164038782045,0.0,0.0,0,2975,0.5022956498971526
2976,3.7338321812676694,5.53446124013696,7.375763494117902,7.092829530846403,0.0,0.0,0,2976,0.5751302351152011
2977,3.0007240627709773,5.351916752163534,5.582214371585328,7.238259970367967,0.0,0.0,0,2977,0.5130116254217028
2978,3.0007240627709773,5.393910840828162,6.412289370143016,6.638797899951696,0.0,0.0,0,2978,0.519616726643548
2979,1.9422475988731256,5.254748093156536,5.751272629210108,5.488238223376315,0.0,0.0,0,2979,0.44670527314798725
2980,3.3270041821980465,5.41846794507214,7.351916752163534,6.610228747754925,0.0,0.0,0,2980,0.5501916813874665
2981,1.9422475988731256,5.412289370143016,6.475299167668816,5.617318172541244,0.0,0.0,0,2981,0.47119265011683076
2982,2.5111646202258218,5.41846794507214,5.751272629210108,6.790800993396746,0.0,0.0,0,2982,0.49601691526228303
2983,3.7338321812676694,5.41846794507214,7.375763494117902,6.89033666694766,0.0,0.0,0,2983,0.5674135103501605
2984,2.5111646202258218,5.305374166226504,5.610228747754925,6.873263153588718,0.0,0.0,0,2984,0.4918573229347802
2985,2.5111646202258218,5.462475127311233,7.174129632948251,5.2996605150321106,0.0,0.0,0,2985,0.4954287155512537
2986,2.325552048164134,5.561554901019235,5.617318172541244,5.449764075561679,0.0,0.0,0,2986,0.45924840707660847
2987,3.0007240627709773,5.393910840828162,7.015867549031519,5.393910840828162,0.0,0.0,0,2987,0.504078204862084
2988,2.5111646202258218,5.41846794507214,6.2939694029542546,6.653297469646811,0.0,0.0,0,2988,0.5058344997910202
2989,2.5111646202258218,5.369764753496459,6.475299167668816,5.424673094598848,0.0,0.0,0,2989,0.4792791436400816
2990,2.5111646202258218,5.381787281745672,6.449764075561679,6.462475127311233,0.0,0.0,0,2990,0.5040970507560507
2991,1.9422475988731256,5.41846794507214,6.5411871033252735,5.610228747754925,0.0,0.0,0,2991,0.4727670051493354
2992,1.9422475988731256,5.443450301629476,5.617318172541244,6.34013958438718,0.0,0.0,0,2992,0.4686728264156995
2993,1.9422475988731256,5.387836326418477,5.667944245611213,6.856389335024322,0.0,0.0,0,2993,0.4810603881877693
2994,2.325552048164134,5.381787281745672,5.501294376201761,5.610228747754925,0.0,0.0,0,2994,0.4559695228835928
2995,3.7338321812676694,9.034726576282834,6.527766587562952,7.153371072781454,0.0,0.0,0,2995,0.6408599608849119
2996,1.9422475988731256,5.35784158612064,6.400011040364579,5.424673094598848,0.0,0.0,0,2996,0.4633815559965521
2997,3.0007240627709773,5.393910840828162,6.667944245611213,7.28265408972642,0.0,0.0,0,2997,0.5414113293860244
2998,2.5111646202258218,5.412289370143016,6.488238223376315,6.462475127311233,0.0,0.0,0,2998,0.505768302756164
2999,1.9422475988731256,5.305374166226504,6.424673094598848,5.481754189806115,0.0,0.0,0,2999,0.46409088901104867
3000,2.5111646202258218,5.561554901019235,5.705225261690671,7.034726576282835,0.0,0.0,0,3000,0.504278292742722
3001,1.9422475988731256,5.430905048310363,5.667944245611213,6.682741247539292,0.0,0.0,0,3001,0.47789653005479726
3002,2.325552048164134,5.34601615072385,5.617318172541244,5.2996605150321106,0.0,0.0,0,3002,0.45038911760458966
3003,1.9422475988731256,5.488238223376315,6.412289370143016,5.617318172541244,0.0,0.0,0,3003,0.47150615551982605
3004,3.0007240627709773,5.393910840828162,6.462475127311233,6.89033666694766,0.0,0.0,0,3004,0.5269273272530526
3005,1.9422475988731256,5.412289370143016,5.501294376201761,6.488238223376315,0.0,0.0,0,3005,0.46869496992400456
3006,2.325552048164134,5.34601615072385,5.617318172541244,5.617318172541244,0.0,0.0,0,3006,0.4580857682863104
3007,1.9422475988731256,5.430905048310363,6.488238223376315,5.475299167668816,0.0,0.0,0,3007,0.46851616841843235
3008,3.3270041821980465,5.369764753496459,6.412289370143016,7.092829530846403,0.0,0.0,0,3008,0.537938157995723
3009,2.325552048164134,5.393910840828162,5.682741247539292,5.424673094598848,0.0,0.0,0,3009,0.45616371603283434
3010,2.325552048164134,5.334286858141743,5.501294376201761,5.610228747754925,0.0,0.0,0,3010,0.4548186166829366
3011,2.325552048164134,5.53446124013696,5.624442606974625,5.561554901019235,0.0,0.0,0,3011,0.4614731882392863
3012,2.325552048164134,5.449764075561679,5.735759629838784,5.449764075561679,0.0,0.0,0,3012,0.45940954781688353
3013,2.5111646202258218,5.254748093156536,5.5752949576455375,6.568408572060298,0.0,0.0,0,3013,0.4823978198156801
3014,2.325552048164134,5.34601615072385,5.798838312462164,5.424673094598848,0.0,0.0,0,3014,0.4578162178448744
3015,2.5111646202258218,5.393910840828162,5.488238223376315,6.610228747754925,0.0,0.0,0,3015,0.4846735939084998
3016,3.0007240627709773,5.412289370143016,6.412289370143016,6.743495278618389,0.0,0.0,0,3016,0.5225987805896026
3017,4.316869805064333,5.393910840828162,7.527766587562952,7.132906970221738,0.0,0.0,0,3017,0.590505423612724
3018,3.0007240627709773,5.53446124013696,6.475299167668816,7.092829530846403,0.0,0.0,0,3018,0.5355497742800313
3019,3.0007240627709773,5.449764075561679,7.351916752163534,5.424673094598848,0.0,0.0,0,3019,0.5143191117318566
3020,4.316869805064333,5.254748093156536,7.449764075561679,6.400011040364579,0.0,0.0,0,3020,0.5674860222880049
3021,2.325552048164134,5.561554901019235,5.798838312462164,5.488238223376315,0.0,0.0,0,3021,0.46457873406432104
3022,1.9422475988731256,5.449764075561679,5.646029469182771,5.424673094598848,0.0,0.0,0,3022,0.44734026952867295
3023,3.0007240627709773,5.393910840828162,7.05383539923054,5.2996605150321106,0.0,0.0,0,3023,0.502714514914958
3024,3.0007240627709773,5.561554901019235,7.328457779339545,5.589167132227095,0.0,0.0,0,3024,0.5204449283606728
3025,2.5111646202258218,5.488238223376315,7.305374166226504,5.481754189806115,0.0,0.0,0,3025,0.503644932669936
3026,2.5111646202258218,5.34013958438718,5.488238223376315,6.682741247539292,0.0,0.0,0,3026,0.48512768276782786
3027,1.9422475988731256,5.481754189806115,6.5411871033252735,5.475299167668816,0.0,0.0,0,3027,0.4710311309689282
3028,3.3270041821980465,5.41846794507214,7.475299167668816,6.437164038782045,0.0,0.0,0,3028,0.5489879098149968
3029,3.0007240627709773,5.28265408972642,7.195191248476081,5.521102857281941,0.0,0.0,0,3029,0.5088092101093623
3030,1.9422475988731256,5.488238223376315,5.501294376201761,6.412289370143016,0.0,0.0,0,3030,0.46869496992400445
3031,2.5111646202258218,5.449764075561679,5.735759629838784,6.412289370143016,0.0,0.0,0,3031,0.48722822583428116
3032,1.9422475988731256,5.393910840828162,5.501294376201761,5.561554901019235,0.0,0.0,0,3032,0.44579669949672907
3033,1.9422475988731256,5.462475127311233,5.667944245611213,6.582214371585328,0.0,0.0,0,3033,0.4762257490560327
3034,4.316869805064333,5.265845802039866,6.9076146583794955,7.328457779339545,0.0,0.0,0,3034,0.5771146607340268
3035,2.5111646202258218,5.305374166226504,5.501294376201761,7.034726576282835,0.0,0.0,0,3035,0.49313006970387874
3036,4.316869805064333,5.449764075561679,6.997251870864172,7.238259970367967,0.0,0.0,0,3036,0.5815573050606757
3037,2.5111646202258218,5.488238223376315,6.873263153588718,5.424673094598848,0.0,0.0,0,3037,0.4917921072104089
3038,2.325552048164134,5.521102857281941,5.5752949576455375,5.617318172541244,0.0,0.0,0,3038,0.4613098152740207
3039,3.3270041821980465,5.369764753496459,6.475299167668816,6.873263153588718,0.0,0.0,0,3039,0.5341448878584003
3040,2.325552048164134,5.393910840828162,5.617318172541244,5.488238223376315,0.0,0.0,0,3040,0.45611869913269926
3041,2.325552048164134,5.582214371585328,5.705225261690671,5.705225261690671,0.0,0.0,0,3041,0.4680685766270272
3042,2.325552048164134,5.2996605150321106,5.798838312462164,5.412289370143016,0.0,0.0,0,3042,0.4563929990883404
3043,2.325552048164134,5.53446124013696,5.646029469182771,5.561554901019235,0.0,0.0,0,3043,0.4619962247026077
3044,2.325552048164134,5.381787281745672,5.798838312462164,5.393910840828162,0.0,0.0,0,3044,0.4579375798759739
3045,3.0007240627709773,5.381787281745672,5.646029469182771,7.034726576282835,0.0,0.0,0,3045,0.5103500812402444
3046,3.3270041821980465,5.351916752163534,7.375763494117902,6.582214371585328,0.0,0.0,0,3046,0.5484782074757681
3047,1.9422475988731256,5.28265408972642,5.582214371585328,5.568408572060298,0.0,0.0,0,3047,0.44522771872319367
3048,1.9422475988731256,5.462475127311233,5.667944245611213,6.412289370143016,0.0,0.0,0,3048,0.4721085702401725
3049,3.3270041821980465,5.334286858141743,7.449764075561679,6.873263153588718,0.0,0.0,0,3049,0.5568959686503716
3050,2.5111646202258218,5.381787281745672,5.488238223376315,6.610228747754925,0.0,0.0,0,3050,0.48437984748976454
3051,1.9422475988731256,5.34601615072385,5.488238223376315,6.582214371585328,0.0,0.0,0,3051,0.4690498523439511
3052,3.0007240627709773,8.638797899951696,5.488238223376315,6.89033666694766,0.0,0.0,0,3052,0.5819437912096288
3053,2.5111646202258218,5.561554901019235,6.424673094598848,6.653297469646811,0.0,0.0,0,3053,0.5124682796625938
3054,3.3270041821980465,5.41846794507214,6.437164038782045,7.424673094598848,0.0,0.0,0,3054,0.5477612710402158
3055,2.5111646202258218,5.561554901019235,6.743495278618389,5.705225261690671,0.0,0.0,0,3055,0.49722193659099595
3056,3.0007240627709773,5.216564899268648,6.412289370143016,6.610228747754925,0.0,0.0,0,3056,0.5146275299115589
3057,3.3270041821980465,5.449764075561679,7.015867549031519,6.412289370143016,0.0,0.0,0,3057,0.5380117508915836
3058,1.9422475988731256,5.561554901019235,5.728065238048783,6.488238223376315,0.0,0.0,0,3058,0.4778061016407707
3059,1.9422475988731256,5.561554901019235,6.2939694029542546,5.561554901019235,0.0,0.0,0,3059,0.4690646433994542
3060,2.325552048164134,5.351916752163534,5.488238223376315,5.494751530334989,0.0,0.0,0,3060,0.452131493310641
3061,2.325552048164134,5.351916752163534,5.624442606974625,5.412289370143016,0.0,0.0,0,3061,0.4534336345014469
3062,2.5111646202258218,5.41846794507214,6.400011040364579,6.682741247539292,0.0,0.0,0,3062,0.5091172285066772
3063,1.9422475988731256,5.351916752163534,6.653297469646811,5.424673094598848,0.0,0.0,0,3063,0.46937497610239637
3064,3.3270041821980465,5.561554901019235,7.375763494117902,7.28265408972642,0.0,0.0,0,3064,0.5705288373594137
3065,3.0007240627709773,5.35784158612064,5.682741247539292,7.351916752163534,0.0,0.0,0,3065,0.5183447195017586
3066,3.0007240627709773,5.369764753496459,5.488238223376315,7.034726576282835,0.0,0.0,0,3066,0.5062355973959078
3067,2.325552048164134,5.334286858141743,5.582214371585328,5.424673094598848,0.0,0.0,0,3067,0.45228335871672837
3068,1.9422475988731256,5.488238223376315,5.631602398547492,6.387836326418477,0.0,0.0,0,3068,0.47125977128833146
3069,1.9422475988731256,5.381787281745672,5.488238223376315,5.424673094598848,0.0,0.0,0,3069,0.44187004806542673
3070,1.9422475988731256,5.41846794507214,5.751272629210108,6.653297469646811,0.0,0.0,0,3070,0.47890077767983125
3071,2.5111646202258218,5.561554901019235,6.653297469646811,6.682741247539292,0.0,0.0,0,3071,0.5187211131086201
3072,2.325552048164134,5.449764075561679,5.488238223376315,5.449764075561679,0.0,0.0,0,3072,0.45341225558496234
3073,2.325552048164134,5.35784158612064,5.5752949576455375,5.568408572060298,0.0,0.0,0,3073,0.4561690448714698
3074,3.0007240627709773,5.265845802039866,6.5411871033252735,6.449764075561679,0.0,0.0,0,3074,0.515056728415131
3075,3.3270041821980465,5.41846794507214,6.437164038782045,7.610228747754925,0.0,0.0,0,3075,0.5522571709834425
3076,1.9422475988731256,5.35784158612064,6.437164038782045,5.475299167668816,0.0,0.0,0,3076,0.4655083891908223
3077,2.5111646202258218,5.2996605150321106,6.437164038782045,6.582214371585328,0.0,0.0,0,3077,0.5047030868922401
3078,3.0007240627709773,5.381787281745672,5.667944245611213,7.351916752163534,0.0,0.0,0,3078,0.518566386752382
3079,2.325552048164134,5.481754189806115,5.582214371585328,5.568408572060298,0.0,0.0,0,3079,0.4593390246085943
3080,1.9422475988731256,5.254748093156536,5.582214371585328,5.481754189806115,0.0,0.0,0,3080,0.44245199083837444
3081,1.9422475988731256,5.501294376201761,5.582214371585328,6.682741247539292,0.0,0.0,0,3081,0.4775248380081146
3082,2.5111646202258218,5.488238223376315,5.646029469182771,6.790800993396746,0.0,0.0,0,3082,0.49515742904231264
3083,3.0007240627709773,5.34013958438718,6.387836326418477,6.462475127311233,0.0,0.0,0,3083,0.513449206814797
3084,1.9422475988731256,5.449764075561679,5.682741247539292,5.424673094598848,0.0,0.0,0,3084,0.4482297734560472
3085,3.7338321812676694,5.369764753496459,7.073200724097471,7.092829530846403,0.0,0.0,0,3085,0.5638088292201889
3086,3.3270041821980465,5.369764753496459,6.400011040364579,6.873263153588718,0.0,0.0,0,3086,0.5323207025990699
3087,2.325552048164134,5.430905048310363,5.667944245611213,5.610228747754925,0.0,0.0,0,3087,0.4611974406852152
3088,1.9422475988731256,5.34601615072385,5.5752949576455375,6.568408572060298,0.0,0.0,0,3088,0.47082467767401376
3089,3.0007240627709773,5.449764075561679,6.475299167668816,6.449764075561679,0.0,0.0,0,3089,0.5179165312844164
3090,1.9422475988731256,5.449764075561679,5.582214371585328,6.34013958438718,0.0,0.0,0,3090,0.4679752616761734
3091,3.3270041821980465,5.381787281745672,6.34013958438718,7.092829530846403,0.0,0.0,0,3091,0.5364813113353681
3092,2.5111646202258218,5.561554901019235,7.015867549031519,5.481754189806115,0.0,0.0,0,3092,0.49840678271100836
3093,2.5111646202258218,5.254748093156536,5.682741247539292,6.682741247539292,0.0,0.0,0,3093,0.48777138845058193
3094,2.5111646202258218,5.488238223376315,6.462475127311233,6.638797899951696,0.0,0.0,0,3094,0.5112564658435513
3095,2.325552048164134,5.351916752163534,5.751272629210108,5.610228747754925,0.0,0.0,0,3095,0.4613025983486841
3096,1.9422475988731256,5.449764075561679,5.653297469646811,6.514469764949494,0.0,0.0,0,3096,0.47392147526042755
3097,1.9422475988731256,5.521102857281941,6.34013958438718,5.393910840828162,0.0,0.0,0,3097,0.4651412773722179
3098,3.0007240627709773,5.363790852451826,5.653297469646811,6.790800993396746,0.0,0.0,0,3098,0.5041799703471371
3099,2.325552048164134,5.430905048310363,5.501294376201761,5.437164038782045,0.0,0.0,0,3099,0.45296636430632564
3100,3.7338321812676694,5.449764075561679,7.351916752163534,7.238259970367967,0.0,0.0,0,3100,0.5760239732404668
3101,2.325552048164134,5.582214371585328,5.624442606974625,5.393910840828162,0.0,0.0,0,3101,0.4585683043914504
3102,1.9422475988731256,5.35784158612064,6.387836326418477,5.481754189806115,0.0,0.0,0,3102,0.4644696101384152
3103,3.7338321812676694,5.481754189806115,7.28265408972642,7.305374166226504,0.0,0.0,0,3103,0.5767470181047151
3104,2.325552048164134,5.381787281745672,5.682741247539292,5.475299167668816,0.0,0.0,0,3104,0.4570966083888801
3105,1.9422475988731256,5.488238223376315,5.735759629838784,6.856389335024322,0.0,0.0,0,3105,0.485136189986678
3106,1.9422475988731256,5.521102857281941,5.646029469182771,6.682741247539292,0.0,0.0,0,3106,0.47955098615415315
3107,3.3270041821980465,5.334286858141743,7.174129632948251,7.28265408972642,0.0,0.0,0,3107,0.5601368066491803
3108,3.0007240627709773,5.334286858141743,6.412289370143016,6.790800993396746,0.0,0.0,0,3108,0.5218550159748125
3109,3.3270041821980465,5.488238223376315,7.034726576282835,7.238259970367967,0.0,0.0,0,3109,0.5594136609149983
3110,2.5111646202258218,5.254748093156536,5.653297469646811,6.514469764949494,0.0,0.0,0,3110,0.48298086866173096
3111,3.0007240627709773,5.216564899268648,6.34013958438718,6.682741247539292,0.0,0.0,0,3111,0.5146363182505426
3112,2.325552048164134,5.41846794507214,5.735759629838784,5.610228747754925,0.0,0.0,0,3112,0.46253922255023106
3113,1.9422475988731256,5.41846794507214,5.667944245611213,6.412289370143016,0.0,0.0,0,3113,0.47104230314043677
3114,1.9422475988731256,5.41846794507214,6.2939694029542546,5.521102857281941,0.0,0.0,0,3114,0.46461760573595134
3115,2.325552048164134,5.400011040364579,5.501294376201761,5.393910840828162,0.0,0.0,0,3115,0.4511698228745519
3116,3.7338321812676694,5.393910840828162,7.375763494117902,6.462475127311233,0.0,0.0,0,3116,0.55645168342255
3117,1.9422475988731256,5.363790852451826,5.488238223376315,5.568408572060298,0.0,0.0,0,3117,0.4449166282687397
3118,3.0007240627709773,5.387836326418477,7.449764075561679,5.494751530334989,0.0,0.0,0,3118,0.5168873786587619
3119,2.5111646202258218,5.400011040364579,5.5752949576455375,6.978873341549317,0.0,0.0,0,3119,0.4958627623676931
3120,1.9422475988731256,5.561554901019235,5.728065238048783,6.610228747754925,0.0,0.0,0,3120,0.4807618574062211
3121,3.0007240627709773,5.35784158612064,7.260286276697966,5.617318172541244,0.0,0.0,0,3121,0.5145394080676791
3122,1.9422475988731256,5.265845802039866,5.617318172541244,5.521102857281941,0.0,0.0,0,3122,0.44452481929060356
3123,2.325552048164134,5.393910840828162,5.646029469182771,5.561554901019235,0.0,0.0,0,3123,0.4585907745235102
3124,6.063485569264259,8.960725994839057,7.375763494117902,7.153371072781454,0.0,0.0,0,3124,0.7160594944567612
3125,3.0007240627709773,5.501294376201761,5.617318172541244,7.610228747754925,0.0,0.0,0,3125,0.5264940733597852
3126,2.325552048164134,5.305374166226504,5.728065238048783,5.568408572060298,0.0,0.0,0,3126,0.45859932181102
3127,2.325552048164134,5.443450301629476,5.624442606974625,5.488238223376315,0.0,0.0,0,3127,0.45749163064427323
3128,2.325552048164134,5.521102857281941,5.705225261690671,5.561554901019235,0.0,0.0,0,3128,0.46310683709274986
3129,3.0007240627709773,5.481754189806115,6.400011040364579,6.743495278618389,0.0,0.0,0,3129,0.5239843742497943
3130,3.3270041821980465,5.35784158612064,6.2939694029542546,7.238259970367967,0.0,0.0,0,3130,0.5383061371024358
3131,3.0007240627709773,5.5411871033252735,5.653297469646811,7.092829530846403,0.0,0.0,0,3131,0.5157961396308092
3132,2.5111646202258218,5.521102857281941,6.5411871033252735,6.610228747754925,0.0,0.0,0,3132,0.513267685755832
3133,4.316869805064333,5.449764075561679,7.05383539923054,7.638797899951696,0.0,0.0,0,3133,0.5926330782957648
3134,1.9422475988731256,5.35784158612064,6.34013958438718,5.424673094598848,0.0,0.0,0,3134,0.4619309072507374
3135,3.0007240627709773,5.363790852451826,6.424673094598848,6.682741247539292,0.0,0.0,0,3135,0.5202517082459243
3136,1.9422475988731256,5.254748093156536,5.5752949576455375,5.617318172541244,0.0,0.0,0,3136,0.44556897002874657
3137,2.325552048164134,5.334286858141743,5.646029469182771,5.437164038782045,0.0,0.0,0,3137,0.45413220742100835
3138,6.063485569264259,5.28265408972642,7.790800993396746,7.424673094598848,0.0,0.0,0,3138,0.6435716492918651
3139,3.0007240627709773,5.561554901019235,7.351916752163534,5.561554901019235,0.0,0.0,0,3139,0.5203442974512144
3140,1.9422475988731256,5.216564899268648,5.5752949576455375,5.424673094598848,0.0,0.0,0,3140,0.439976142235222
3141,2.5111646202258218,5.393910840828162,5.751272629210108,6.527766587562952,0.0,0.0,0,3141,0.48904874893676786
3142,2.325552048164134,5.305374166226504,5.646029469182771,5.449764075561679,0.0,0.0,0,3142,0.45373696176801626
3143,3.0007240627709773,5.41846794507214,5.617318172541244,7.351916752163534,0.0,0.0,0,3143,0.5182284980068349
3144,1.9422475988731256,5.393910840828162,5.682741247539292,6.653297469646811,0.0,0.0,0,3144,0.47664530062256616
3145,1.9422475988731256,5.387836326418477,5.646029469182771,6.582214371585328,0.0,0.0,0,3145,0.4738863149541163
3146,2.325552048164134,5.501294376201761,5.624442606974625,5.424673094598848,0.0,0.0,0,3146,0.4573530130013247
3147,2.325552048164134,5.53446124013696,5.646029469182771,5.617318172541244,0.0,0.0,0,3147,0.4633473346526724
3148,4.316869805064333,5.34013958438718,7.375763494117902,7.05383539923054,0.0,0.0,0,3148,0.5836037812336415
3149,1.9422475988731256,5.265845802039866,5.582214371585328,5.412289370143016,0.0,0.0,0,3149,0.44103779145626054
3150,2.5111646202258218,5.561554901019235,6.856389335024322,5.393910840828162,0.0,0.0,0,3150,0.49241433256426775
3151,2.5111646202258218,5.393910840828162,6.449764075561679,5.488238223376315,0.0,0.0,0,3151,0.4807856330820156
3152,2.5111646202258218,5.41846794507214,6.653297469646811,6.582214371585328,0.0,0.0,0,3152,0.5128184990174615
3153,2.5111646202258218,5.254748093156536,6.34013958438718,5.2996605150321106,0.0,0.0,0,3153,0.4701885480145593
3154,2.5111646202258218,5.53446124013696,6.743495278618389,5.2996605150321106,0.0,0.0,0,3154,0.48673888809953747
3155,4.316869805064333,5.53446124013696,7.449764075561679,7.759092133669408,0.0,0.0,0,3155,0.6071930040292803
