,Type,Stage,Rarity score,Token Id
1678,Human,1,0.0,1678
1679,Human,2,32.39336640105796,1679
1680,Human,2,32.39336640105796,1680
1681,Kaiju,2,99.78036001384379,1681
1682,Human,2,32.39336640105796,1682
1683,Human,2,32.39336640105796,1683
1684,Human,2,32.39336640105796,1684
1685,Human,2,32.39336640105796,1685
1686,Human,2,32.39336640105796,1686
1687,Human,2,32.39336640105796,1687
1688,Human,2,32.39336640105796,1688
1689,Human,1,0.0,1689
1690,Human,1,0.0,1690
1691,Human,2,32.39336640105796,1691
1692,Human,2,32.39336640105796,1692
1693,Alien,2,100.0,1693
1694,Human,2,32.39336640105796,1694
1695,Human,1,0.0,1695
1696,Human,2,32.39336640105796,1696
1697,Human,1,0.0,1697
1698,Human,2,32.39336640105796,1698
1699,Human,2,32.39336640105796,1699
1700,Human,1,0.0,1700
1701,Human,2,32.39336640105796,1701
1702,Human,1,0.0,1702
1703,Shark,1,65.40261413534225,1703
1704,Human,1,0.0,1704
1705,Human,1,0.0,1705
1706,Human,2,32.39336640105796,1706
1707,Human,2,32.39336640105796,1707
1708,Kraken,2,97.8036074617948,1708
1709,Kraken,2,97.8036074617948,1709
1710,Human,2,32.39336640105796,1710
1711,Human,2,32.39336640105796,1711
1712,Human,1,0.0,1712
1713,Human,2,32.39336640105796,1713
1714,Human,2,32.39336640105796,1714
1715,Human,2,32.39336640105796,1715
1716,Human,2,32.39336640105796,1716
1717,Human,2,32.39336640105796,1717
1718,Human,2,32.39336640105796,1718
1719,Human,2,32.39336640105796,1719
1720,Human,2,32.39336640105796,1720
1721,Human,1,0.0,1721
1722,Human,2,32.39336640105796,1722
1723,Human,1,0.0,1723
1724,Human,2,32.39336640105796,1724
1725,Human,1,0.0,1725
1726,Human,1,0.0,1726
1727,Human,2,32.39336640105796,1727
1728,Human,2,32.39336640105796,1728
1729,Human,1,0.0,1729
1730,Human,2,32.39336640105796,1730
1731,Human,2,32.39336640105796,1731
1732,Human,1,0.0,1732
1733,Human,1,0.0,1733
1734,Human,2,32.39336640105796,1734
1735,Human,2,32.39336640105796,1735
1736,Human,2,32.39336640105796,1736
1737,Human,2,32.39336640105796,1737
1738,Human,2,32.39336640105796,1738
1739,Human,2,32.39336640105796,1739
1740,Shark,1,65.40261413534225,1740
1741,Kraken,2,97.8036074617948,1741
1742,Kraken,2,97.8036074617948,1742
1743,Human,2,32.39336640105796,1743
1744,Human,1,0.0,1744
1745,Human,2,32.39336640105796,1745
1746,Human,2,32.39336640105796,1746
1747,Human,2,32.39336640105796,1747
1748,Kaiju,1,67.38989019237019,1748
1749,Human,2,32.39336640105796,1749
1750,Human,2,32.39336640105796,1750
1751,Human,2,32.39336640105796,1751
1752,Human,2,32.39336640105796,1752
1753,Human,2,32.39336640105796,1753
1754,Human,2,32.39336640105796,1754
1755,Human,2,32.39336640105796,1755
1756,Human,1,0.0,1756
1757,Human,1,0.0,1757
1758,Kraken,2,97.8036074617948,1758
1759,Kraken,2,97.8036074617948,1759
1760,Human,2,32.39336640105796,1760
1761,Human,1,0.0,1761
1762,Human,1,0.0,1762
1763,Human,1,0.0,1763
1764,Human,2,32.39336640105796,1764
1765,Human,2,32.39336640105796,1765
1766,Human,1,0.0,1766
1767,Human,1,0.0,1767
1768,Human,1,0.0,1768
1769,Human,2,32.39336640105796,1769
1770,Human,2,32.39336640105796,1770
1771,Human,1,0.0,1771
1772,Human,2,32.39336640105796,1772
1773,Human,1,0.0,1773
1774,Human,2,32.39336640105796,1774
1775,Human,2,32.39336640105796,1775
1776,Human,2,32.39336640105796,1776
1777,Human,1,0.0,1777
1778,Human,1,0.0,1778
1779,Human,1,0.0,1779
1780,Human,2,32.39336640105796,1780
1781,Human,2,32.39336640105796,1781
1782,Human,1,0.0,1782
1783,Human,1,0.0,1783
1784,Human,2,32.39336640105796,1784
1785,Human,1,0.0,1785
1786,Human,2,32.39336640105796,1786
1787,Human,2,32.39336640105796,1787
1788,Human,2,32.39336640105796,1788
1789,Human,2,32.39336640105796,1789
1790,Human,2,32.39336640105796,1790
1791,Human,2,32.39336640105796,1791
1792,Human,1,0.0,1792
1793,Human,1,0.0,1793
1794,Human,1,0.0,1794
1795,Human,2,32.39336640105796,1795
1796,Kraken,2,97.8036074617948,1796
1797,Human,2,32.39336640105796,1797
1798,Shark,2,97.79315090552792,1798
1799,Human,2,32.39336640105796,1799
1800,Human,2,32.39336640105796,1800
1801,Human,2,32.39336640105796,1801
1802,Human,1,0.0,1802
1803,Human,2,32.39336640105796,1803
1804,Human,2,32.39336640105796,1804
1805,Human,2,32.39336640105796,1805
1806,Human,1,0.0,1806
1807,Human,2,32.39336640105796,1807
1808,Human,2,32.39336640105796,1808
1809,Human,2,32.39336640105796,1809
1810,Human,1,0.0,1810
1811,Human,2,32.39336640105796,1811
1812,Human,2,32.39336640105796,1812
1813,Human,2,32.39336640105796,1813
1814,Human,2,32.39336640105796,1814
1815,Human,2,32.39336640105796,1815
1816,Human,2,32.39336640105796,1816
1817,Human,1,0.0,1817
1818,Human,2,32.39336640105796,1818
1819,Human,2,32.39336640105796,1819
1820,Human,1,0.0,1820
1821,Human,2,32.39336640105796,1821
1822,Human,2,32.39336640105796,1822
1823,Human,1,0.0,1823
1824,Human,1,0.0,1824
1825,Human,2,32.39336640105796,1825
1826,Human,1,0.0,1826
1827,Human,2,32.39336640105796,1827
1828,Human,2,32.39336640105796,1828
1829,Shark,2,97.79315090552792,1829
1830,Human,1,0.0,1830
1831,Human,1,0.0,1831
1832,Shark,1,65.40261413534225,1832
1833,Human,1,0.0,1833
1834,Human,1,0.0,1834
1835,Human,1,0.0,1835
1836,Human,2,32.39336640105796,1836
1837,Human,1,0.0,1837
1838,Human,1,0.0,1838
1839,Human,1,0.0,1839
1840,Shark,1,65.40261413534225,1840
1841,Human,2,32.39336640105796,1841
1842,Human,2,32.39336640105796,1842
1843,Human,2,32.39336640105796,1843
1844,Shark,1,65.40261413534225,1844
1845,Human,2,32.39336640105796,1845
1846,Human,1,0.0,1846
1847,Human,2,32.39336640105796,1847
1848,Human,1,0.0,1848
1849,Human,1,0.0,1849
1850,Human,2,32.39336640105796,1850
1851,Human,2,32.39336640105796,1851
1852,Human,1,0.0,1852
1853,Kong,2,99.71760812347513,1853
1854,Human,2,32.39336640105796,1854
1855,Human,1,0.0,1855
1856,Human,2,32.39336640105796,1856
1857,Human,1,0.0,1857
1858,Human,1,0.0,1858
1859,Human,2,32.39336640105796,1859
1860,Human,1,0.0,1860
1861,Human,2,32.39336640105796,1861
1862,Human,1,0.0,1862
1863,Human,2,32.39336640105796,1863
1864,Human,2,32.39336640105796,1864
1865,Shark,2,97.79315090552792,1865
1866,Human,2,32.39336640105796,1866
1867,Human,1,0.0,1867
1868,Human,1,0.0,1868
1869,Human,1,0.0,1869
1870,Human,2,32.39336640105796,1870
1871,Human,2,32.39336640105796,1871
1872,Human,1,0.0,1872
1873,Human,2,32.39336640105796,1873
1874,Shark,1,65.40261413534225,1874
1875,Human,2,32.39336640105796,1875
1876,Kraken,2,97.8036074617948,1876
1877,Human,2,32.39336640105796,1877
1878,Kraken,1,65.41307592171604,1878
1879,Human,1,0.0,1879
1880,Human,2,32.39336640105796,1880
1881,Human,2,32.39336640105796,1881
1882,Human,2,32.39336640105796,1882
1883,Human,2,32.39336640105796,1883
1884,Human,2,32.39336640105796,1884
1885,Human,2,32.39336640105796,1885
1886,Human,2,32.39336640105796,1886
1887,Human,2,32.39336640105796,1887
1888,Shark,2,97.79315090552792,1888
1889,Human,1,0.0,1889
1890,Human,1,0.0,1890
1891,Human,2,32.39336640105796,1891
1892,Human,2,32.39336640105796,1892
1893,Human,2,32.39336640105796,1893
1894,Human,2,32.39336640105796,1894
1895,Human,2,32.39336640105796,1895
1896,Human,1,0.0,1896
1897,Human,2,32.39336640105796,1897
1898,Human,1,0.0,1898
1899,Human,2,32.39336640105796,1899
1900,Kraken,2,97.8036074617948,1900
1901,Human,2,32.39336640105796,1901
1902,Human,2,32.39336640105796,1902
1903,Human,1,0.0,1903
1904,Human,2,32.39336640105796,1904
1905,Human,1,0.0,1905
1906,Human,1,0.0,1906
1907,Human,1,0.0,1907
1908,Human,2,32.39336640105796,1908
1909,Human,2,32.39336640105796,1909
1910,Human,1,0.0,1910
1911,Human,2,32.39336640105796,1911
1912,Human,1,0.0,1912
1913,Human,1,0.0,1913
1914,Human,2,32.39336640105796,1914
1915,Kraken,2,97.8036074617948,1915
1916,Human,2,32.39336640105796,1916
1917,Human,2,32.39336640105796,1917
1918,Human,2,32.39336640105796,1918
1919,Human,2,32.39336640105796,1919
1920,Human,2,32.39336640105796,1920
1921,Human,2,32.39336640105796,1921
1922,Human,2,32.39336640105796,1922
1923,Human,1,0.0,1923
1924,Human,1,0.0,1924
1925,Human,1,0.0,1925
1926,Human,1,0.0,1926
1927,Human,2,32.39336640105796,1927
1928,Human,1,0.0,1928
1929,Human,2,32.39336640105796,1929
1930,Human,1,0.0,1930
1931,Human,2,32.39336640105796,1931
1932,Human,1,0.0,1932
1933,Shark,1,65.40261413534225,1933
1934,None,0,65.46270795195814,1934
1935,Human,2,32.39336640105796,1935
1936,Kaiju,2,99.78036001384379,1936
1937,Human,1,0.0,1937
1938,Human,2,32.39336640105796,1938
1939,Human,2,32.39336640105796,1939
1940,Human,2,32.39336640105796,1940
1941,Kaiju,1,67.38989019237019,1941
1942,Human,2,32.39336640105796,1942
1943,Human,2,32.39336640105796,1943
1944,Human,2,32.39336640105796,1944
1945,Human,2,32.39336640105796,1945
1946,Human,2,32.39336640105796,1946
1947,Human,2,32.39336640105796,1947
1948,Human,2,32.39336640105796,1948
1949,Human,2,32.39336640105796,1949
1950,Human,1,0.0,1950
1951,Kraken,1,65.41307592171604,1951
1952,Human,2,32.39336640105796,1952
1953,Human,2,32.39336640105796,1953
1954,Human,2,32.39336640105796,1954
1955,Human,1,0.0,1955
1956,Human,1,0.0,1956
1957,Human,1,0.0,1957
1958,Human,1,0.0,1958
1959,Human,1,0.0,1959
1960,Human,2,32.39336640105796,1960
1961,Human,2,32.39336640105796,1961
1962,Human,1,0.0,1962
1963,Human,2,32.39336640105796,1963
1964,Human,2,32.39336640105796,1964
1965,Human,1,0.0,1965
1966,Human,2,32.39336640105796,1966
1967,Human,2,32.39336640105796,1967
1968,Human,2,32.39336640105796,1968
1969,Human,2,32.39336640105796,1969
1970,Human,2,32.39336640105796,1970
1971,Human,2,32.39336640105796,1971
1972,Human,2,32.39336640105796,1972
1973,Human,1,0.0,1973
1974,Human,2,32.39336640105796,1974
1975,Human,2,32.39336640105796,1975
1976,Human,2,32.39336640105796,1976
1977,Human,1,0.0,1977
1978,Human,1,0.0,1978
1979,Human,2,32.39336640105796,1979
1980,Kraken,2,97.8036074617948,1980
1981,Human,2,32.39336640105796,1981
1982,Human,2,32.39336640105796,1982
1983,Human,1,0.0,1983
1984,Human,1,0.0,1984
1985,Human,2,32.39336640105796,1985
1986,Human,2,32.39336640105796,1986
1987,Human,2,32.39336640105796,1987
1988,Kraken,1,65.41307592171604,1988
1989,Kraken,1,65.41307592171604,1989
1990,Shark,2,97.79315090552792,1990
1991,Human,1,0.0,1991
1992,Human,2,32.39336640105796,1992
1993,Kaiju,1,67.38989019237019,1993
1994,Human,2,32.39336640105796,1994
1995,Human,2,32.39336640105796,1995
1996,Human,2,32.39336640105796,1996
1997,Human,2,32.39336640105796,1997
1998,Human,2,32.39336640105796,1998
1999,Human,1,0.0,1999
2000,Human,2,32.39336640105796,2000
2001,Human,1,0.0,2001
2002,Human,1,0.0,2002
2003,Human,2,32.39336640105796,2003
2004,Human,2,32.39336640105796,2004
2005,Alien,2,100.0,2005
2006,Kong,1,67.32713202526956,2006
2007,Human,2,32.39336640105796,2007
2008,Human,2,32.39336640105796,2008
2009,Human,2,32.39336640105796,2009
2010,Human,2,32.39336640105796,2010
2011,Human,2,32.39336640105796,2011
2012,Human,2,32.39336640105796,2012
2013,Human,1,0.0,2013
2014,Human,2,32.39336640105796,2014
2015,Human,2,32.39336640105796,2015
2016,Human,2,32.39336640105796,2016
2017,Human,2,32.39336640105796,2017
2018,Human,2,32.39336640105796,2018
2019,Human,2,32.39336640105796,2019
2020,Human,1,0.0,2020
2021,Human,1,0.0,2021
2022,Human,2,32.39336640105796,2022
2023,Human,2,32.39336640105796,2023
2024,Human,1,0.0,2024
2025,Human,1,0.0,2025
2026,Human,1,0.0,2026
2027,Human,1,0.0,2027
2028,Human,1,0.0,2028
2029,Human,2,32.39336640105796,2029
2030,Human,1,0.0,2030
2031,Human,2,32.39336640105796,2031
2032,Kraken,2,97.8036074617948,2032
2033,Human,1,0.0,2033
2034,Human,2,32.39336640105796,2034
2035,Human,2,32.39336640105796,2035
2036,Human,2,32.39336640105796,2036
2037,Human,1,0.0,2037
2038,Human,1,0.0,2038
2039,Human,1,0.0,2039
2040,Human,2,32.39336640105796,2040
2041,Human,2,32.39336640105796,2041
2042,Human,2,32.39336640105796,2042
2043,Human,1,0.0,2043
2044,Human,2,32.39336640105796,2044
2045,Shark,2,97.79315090552792,2045
2046,Human,1,0.0,2046
2047,Kraken,2,97.8036074617948,2047
2048,Human,1,0.0,2048
2049,Human,2,32.39336640105796,2049
2050,Human,1,0.0,2050
2051,Human,2,32.39336640105796,2051
2052,Human,1,0.0,2052
2053,Human,2,32.39336640105796,2053
2054,Human,2,32.39336640105796,2054
2055,Human,2,32.39336640105796,2055
2056,Human,1,0.0,2056
2057,Human,2,32.39336640105796,2057
2058,Human,1,0.0,2058
2059,Human,2,32.39336640105796,2059
2060,Human,1,0.0,2060
2061,Human,2,32.39336640105796,2061
2062,Human,1,0.0,2062
2063,Human,1,0.0,2063
2064,Human,1,0.0,2064
2065,Human,1,0.0,2065
2066,Human,2,32.39336640105796,2066
2067,Shark,2,97.79315090552792,2067
2068,Human,1,0.0,2068
2069,Human,2,32.39336640105796,2069
2070,Human,2,32.39336640105796,2070
2071,Human,2,32.39336640105796,2071
2072,Human,2,32.39336640105796,2072
2073,Human,2,32.39336640105796,2073
2074,Shark,2,97.79315090552792,2074
2075,Human,2,32.39336640105796,2075
2076,Human,2,32.39336640105796,2076
2077,Human,1,0.0,2077
2078,Human,2,32.39336640105796,2078
2079,Human,2,32.39336640105796,2079
2080,Human,1,0.0,2080
2081,Human,2,32.39336640105796,2081
2082,Human,1,0.0,2082
2083,Human,2,32.39336640105796,2083
2084,Human,1,0.0,2084
2085,Human,2,32.39336640105796,2085
2086,Human,1,0.0,2086
2087,Human,2,32.39336640105796,2087
2088,Human,1,0.0,2088
2089,Human,1,0.0,2089
2090,Human,2,32.39336640105796,2090
2091,Human,2,32.39336640105796,2091
2092,Human,2,32.39336640105796,2092
2093,Shark,2,97.79315090552792,2093
2094,Human,2,32.39336640105796,2094
2095,Human,2,32.39336640105796,2095
2096,Human,2,32.39336640105796,2096
2097,Human,1,0.0,2097
2098,Human,2,32.39336640105796,2098
2099,Shark,2,97.79315090552792,2099
2100,Human,2,32.39336640105796,2100
2101,Human,2,32.39336640105796,2101
2102,Human,2,32.39336640105796,2102
2103,Human,1,0.0,2103
2104,Human,2,32.39336640105796,2104
2105,Human,1,0.0,2105
2106,Human,1,0.0,2106
2107,Human,2,32.39336640105796,2107
2108,Human,2,32.39336640105796,2108
2109,Shark,2,97.79315090552792,2109
2110,Kaiju,1,67.38989019237019,2110
2111,Human,2,32.39336640105796,2111
2112,Human,2,32.39336640105796,2112
2113,Human,2,32.39336640105796,2113
2114,Human,2,32.39336640105796,2114
2115,Human,2,32.39336640105796,2115
2116,Human,2,32.39336640105796,2116
2117,Human,1,0.0,2117
2118,Human,2,32.39336640105796,2118
2119,Human,1,0.0,2119
2120,Human,1,0.0,2120
2121,Kraken,2,97.8036074617948,2121
2122,Kaiju,2,99.78036001384379,2122
2123,Kraken,2,97.8036074617948,2123
2124,Human,2,32.39336640105796,2124
2125,Human,1,0.0,2125
2126,Human,2,32.39336640105796,2126
2127,Human,1,0.0,2127
2128,Human,1,0.0,2128
2129,Human,1,0.0,2129
2130,Kraken,2,97.8036074617948,2130
2131,Human,1,0.0,2131
2132,Human,2,32.39336640105796,2132
2133,Human,1,0.0,2133
2134,Human,2,32.39336640105796,2134
2135,Human,2,32.39336640105796,2135
2136,Human,1,0.0,2136
2137,Shark,2,97.79315090552792,2137
2138,Human,2,32.39336640105796,2138
2139,Human,2,32.39336640105796,2139
2140,Human,2,32.39336640105796,2140
2141,Human,2,32.39336640105796,2141
2142,Shark,1,65.40261413534225,2142
2143,Human,2,32.39336640105796,2143
2144,Human,2,32.39336640105796,2144
2145,Shark,2,97.79315090552792,2145
2146,Human,2,32.39336640105796,2146
2147,Human,1,0.0,2147
2148,Human,2,32.39336640105796,2148
2149,Shark,2,97.79315090552792,2149
2150,Human,2,32.39336640105796,2150
2151,Human,2,32.39336640105796,2151
2152,Human,1,0.0,2152
2153,Human,2,32.39336640105796,2153
2154,Human,1,0.0,2154
2155,Human,2,32.39336640105796,2155
2156,Human,2,32.39336640105796,2156
2157,Human,2,32.39336640105796,2157
2158,Kaiju,2,99.78036001384379,2158
2159,Human,2,32.39336640105796,2159
2160,Human,2,32.39336640105796,2160
2161,Human,2,32.39336640105796,2161
2162,Human,2,32.39336640105796,2162
2163,Human,1,0.0,2163
2164,Human,1,0.0,2164
2165,Kong,2,99.71760812347513,2165
2166,Human,1,0.0,2166
2167,Human,1,0.0,2167
2168,Human,2,32.39336640105796,2168
2169,Human,1,0.0,2169
2170,Human,2,32.39336640105796,2170
2171,Human,1,0.0,2171
2172,Human,1,0.0,2172
2173,Human,2,32.39336640105796,2173
2174,Human,2,32.39336640105796,2174
2175,Human,2,32.39336640105796,2175
2176,Human,2,32.39336640105796,2176
2177,Human,2,32.39336640105796,2177
2178,Shark,2,97.79315090552792,2178
2179,Human,1,0.0,2179
2180,Human,2,32.39336640105796,2180
2181,Human,2,32.39336640105796,2181
2182,Human,1,0.0,2182
2183,Human,2,32.39336640105796,2183
2184,Human,2,32.39336640105796,2184
2185,Shark,2,97.79315090552792,2185
2186,Human,1,0.0,2186
2187,Human,2,32.39336640105796,2187
2188,Shark,2,97.79315090552792,2188
2189,Human,2,32.39336640105796,2189
2190,Human,2,32.39336640105796,2190
2191,Human,2,32.39336640105796,2191
2192,Human,1,0.0,2192
2193,Human,2,32.39336640105796,2193
2194,Human,2,32.39336640105796,2194
2195,Human,2,32.39336640105796,2195
2196,Human,2,32.39336640105796,2196
2197,Human,1,0.0,2197
2198,Human,1,0.0,2198
2199,Human,2,32.39336640105796,2199
2200,Human,1,0.0,2200
2201,Human,1,0.0,2201
2202,Human,2,32.39336640105796,2202
2203,Human,2,32.39336640105796,2203
2204,Human,2,32.39336640105796,2204
2205,Human,2,32.39336640105796,2205
2206,Human,1,0.0,2206
2207,Human,2,32.39336640105796,2207
2208,Human,1,0.0,2208
2209,Human,2,32.39336640105796,2209
2210,Human,2,32.39336640105796,2210
2211,Human,2,32.39336640105796,2211
2212,Human,2,32.39336640105796,2212
2213,Human,2,32.39336640105796,2213
2214,Kraken,2,97.8036074617948,2214
2215,Human,2,32.39336640105796,2215
2216,Kaiju,2,99.78036001384379,2216
2217,Human,2,32.39336640105796,2217
2218,Human,2,32.39336640105796,2218
2219,Human,2,32.39336640105796,2219
2220,Human,2,32.39336640105796,2220
2221,Human,2,32.39336640105796,2221
2222,Human,2,32.39336640105796,2222
2223,Human,2,32.39336640105796,2223
2224,Human,2,32.39336640105796,2224
2225,Human,2,32.39336640105796,2225
2226,Human,2,32.39336640105796,2226
2227,Human,2,32.39336640105796,2227
2228,Human,2,32.39336640105796,2228
2229,Human,2,32.39336640105796,2229
2230,Human,2,32.39336640105796,2230
2231,Human,2,32.39336640105796,2231
2232,Human,2,32.39336640105796,2232
2233,Human,2,32.39336640105796,2233
2234,Human,2,32.39336640105796,2234
2235,Human,2,32.39336640105796,2235
2236,Kraken,2,97.8036074617948,2236
2237,Human,2,32.39336640105796,2237
2238,Human,2,32.39336640105796,2238
2239,Kong,2,99.71760812347513,2239
2240,Human,2,32.39336640105796,2240
2241,Human,2,32.39336640105796,2241
2242,Human,2,32.39336640105796,2242
2243,Human,2,32.39336640105796,2243
2244,Human,2,32.39336640105796,2244
2245,Human,2,32.39336640105796,2245
2246,Human,2,32.39336640105796,2246
2247,Human,1,0.0,2247
2248,Human,2,32.39336640105796,2248
2249,Human,2,32.39336640105796,2249
2250,Human,2,32.39336640105796,2250
2251,Human,2,32.39336640105796,2251
2252,Human,2,32.39336640105796,2252
2253,Human,2,32.39336640105796,2253
2254,Human,1,0.0,2254
2255,Human,2,32.39336640105796,2255
2256,Human,1,0.0,2256
2257,Human,2,32.39336640105796,2257
2258,Human,2,32.39336640105796,2258
2259,Alien,1,67.60953540863336,2259
2260,Shark,2,97.79315090552792,2260
2261,Human,2,32.39336640105796,2261
2262,Human,2,32.39336640105796,2262
2263,Human,2,32.39336640105796,2263
2264,Human,1,0.0,2264
2265,Human,1,0.0,2265
2266,Human,1,0.0,2266
2267,Human,1,0.0,2267
2268,Human,1,0.0,2268
2269,Human,1,0.0,2269
2270,Human,1,0.0,2270
2271,Human,1,0.0,2271
2272,Human,2,32.39336640105796,2272
2273,Human,1,0.0,2273
2274,Human,2,32.39336640105796,2274
2275,Human,2,32.39336640105796,2275
2276,Human,2,32.39336640105796,2276
2277,Human,2,32.39336640105796,2277
2278,Human,1,0.0,2278
2279,Human,1,0.0,2279
2280,None,0,65.46270795195814,2280
2281,Kraken,2,97.8036074617948,2281
2282,Human,1,0.0,2282
2283,Human,2,32.39336640105796,2283
2284,Human,2,32.39336640105796,2284
2285,Human,1,0.0,2285
2286,Human,1,0.0,2286
2287,Kraken,2,97.8036074617948,2287
2288,Human,2,32.39336640105796,2288
2289,Human,2,32.39336640105796,2289
2290,Human,2,32.39336640105796,2290
2291,Kaiju,2,99.78036001384379,2291
2292,Human,2,32.39336640105796,2292
2293,Human,2,32.39336640105796,2293
2294,Human,2,32.39336640105796,2294
2295,Shark,1,65.40261413534225,2295
2296,Human,1,0.0,2296
2297,Human,2,32.39336640105796,2297
2298,Human,2,32.39336640105796,2298
2299,Human,2,32.39336640105796,2299
2300,Human,1,0.0,2300
2301,Human,2,32.39336640105796,2301
2302,Kraken,2,97.8036074617948,2302
2303,Human,1,0.0,2303
2304,Kraken,2,97.8036074617948,2304
2305,Human,2,32.39336640105796,2305
2306,Human,1,0.0,2306
2307,Human,1,0.0,2307
2308,Human,1,0.0,2308
2309,Human,1,0.0,2309
2310,Human,2,32.39336640105796,2310
2311,Human,2,32.39336640105796,2311
2312,Human,2,32.39336640105796,2312
2313,Human,1,0.0,2313
2314,Human,2,32.39336640105796,2314
2315,Human,2,32.39336640105796,2315
2316,Human,2,32.39336640105796,2316
2317,Human,2,32.39336640105796,2317
2318,Human,2,32.39336640105796,2318
2319,Human,2,32.39336640105796,2319
2320,Human,2,32.39336640105796,2320
2321,Human,2,32.39336640105796,2321
2322,Human,2,32.39336640105796,2322
2323,Alien,2,100.0,2323
2324,Human,1,0.0,2324
2325,Human,2,32.39336640105796,2325
2326,Human,2,32.39336640105796,2326
2327,Human,2,32.39336640105796,2327
2328,Human,2,32.39336640105796,2328
2329,Human,2,32.39336640105796,2329
2330,Human,1,0.0,2330
2331,Human,1,0.0,2331
2332,Human,1,0.0,2332
2333,Human,2,32.39336640105796,2333
2334,Human,2,32.39336640105796,2334
2335,Human,2,32.39336640105796,2335
2336,Human,2,32.39336640105796,2336
2337,Human,1,0.0,2337
2338,Human,1,0.0,2338
2339,Human,1,0.0,2339
2340,Human,2,32.39336640105796,2340
2341,Human,2,32.39336640105796,2341
2342,Human,2,32.39336640105796,2342
2343,Human,1,0.0,2343
2344,Human,1,0.0,2344
2345,Human,2,32.39336640105796,2345
2346,Human,1,0.0,2346
2347,Human,1,0.0,2347
2348,Human,1,0.0,2348
2349,Human,1,0.0,2349
2350,Human,2,32.39336640105796,2350
2351,Human,1,0.0,2351
2352,Human,2,32.39336640105796,2352
2353,Human,2,32.39336640105796,2353
2354,Human,1,0.0,2354
2355,Human,1,0.0,2355
2356,Human,1,0.0,2356
2357,Human,1,0.0,2357
2358,Human,2,32.39336640105796,2358
2359,Human,2,32.39336640105796,2359
2360,Human,2,32.39336640105796,2360
2361,Human,2,32.39336640105796,2361
2362,Human,2,32.39336640105796,2362
2363,Human,2,32.39336640105796,2363
2364,Human,2,32.39336640105796,2364
2365,Human,1,0.0,2365
2366,Human,2,32.39336640105796,2366
2367,Human,1,0.0,2367
2368,Human,2,32.39336640105796,2368
2369,Shark,1,65.40261413534225,2369
2370,Human,2,32.39336640105796,2370
2371,Human,1,0.0,2371
2372,Human,1,0.0,2372
2373,Human,1,0.0,2373
2374,Human,2,32.39336640105796,2374
2375,Human,2,32.39336640105796,2375
2376,Human,2,32.39336640105796,2376
2377,Human,2,32.39336640105796,2377
2378,Kraken,2,97.8036074617948,2378
2379,Human,2,32.39336640105796,2379
2380,Human,2,32.39336640105796,2380
2381,Human,2,32.39336640105796,2381
2382,Human,2,32.39336640105796,2382
2383,Human,2,32.39336640105796,2383
2384,Human,2,32.39336640105796,2384
2385,Human,2,32.39336640105796,2385
2386,Human,2,32.39336640105796,2386
2387,Human,2,32.39336640105796,2387
2388,Human,2,32.39336640105796,2388
2389,Shark,2,97.79315090552792,2389
2390,Human,2,32.39336640105796,2390
2391,Human,2,32.39336640105796,2391
2392,Kraken,2,97.8036074617948,2392
2393,Human,2,32.39336640105796,2393
2394,Human,2,32.39336640105796,2394
2395,Human,2,32.39336640105796,2395
2396,Human,2,32.39336640105796,2396
2397,Human,2,32.39336640105796,2397
2398,Human,2,32.39336640105796,2398
2399,Kaiju,2,99.78036001384379,2399
2400,Human,2,32.39336640105796,2400
2401,Shark,1,65.40261413534225,2401
2402,Human,1,0.0,2402
2403,None,0,65.46270795195814,2403
2404,Shark,1,65.40261413534225,2404
2405,Human,2,32.39336640105796,2405
2406,Human,1,0.0,2406
2407,None,0,65.46270795195814,2407
2408,Human,1,0.0,2408
2409,Human,1,0.0,2409
2410,Kong,1,67.32713202526956,2410
2411,None,0,65.46270795195814,2411
2412,Human,1,0.0,2412
2413,None,0,65.46270795195814,2413
2414,None,0,65.46270795195814,2414
2415,None,0,65.46270795195814,2415
2416,None,0,65.46270795195814,2416
2417,Human,1,0.0,2417
2418,Human,1,0.0,2418
2419,None,0,65.46270795195814,2419
2420,None,0,65.46270795195814,2420
2421,None,0,65.46270795195814,2421
2422,None,0,65.46270795195814,2422
2423,None,0,65.46270795195814,2423
2424,Human,1,0.0,2424
2425,None,0,65.46270795195814,2425
2426,None,0,65.46270795195814,2426
2427,None,0,65.46270795195814,2427
2428,None,0,65.46270795195814,2428
2429,None,0,65.46270795195814,2429
2430,Human,2,32.39336640105796,2430
2431,None,0,65.46270795195814,2431
2432,Kaiju,1,67.38989019237019,2432
2433,None,0,65.46270795195814,2433
2434,Human,1,0.0,2434
2435,None,0,65.46270795195814,2435
2436,None,0,65.46270795195814,2436
2437,None,0,65.46270795195814,2437
2438,None,0,65.46270795195814,2438
2439,Human,1,0.0,2439
2440,Human,2,32.39336640105796,2440
2441,Human,1,0.0,2441
2442,None,0,65.46270795195814,2442
2443,Kong,1,67.32713202526956,2443
2444,Human,1,0.0,2444
2445,Human,1,0.0,2445
2446,Human,2,32.39336640105796,2446
2447,Human,1,0.0,2447
2448,Human,1,0.0,2448
2449,None,0,65.46270795195814,2449
2450,None,0,65.46270795195814,2450
2451,Human,1,0.0,2451
2452,Human,1,0.0,2452
2453,Human,1,0.0,2453
2454,None,0,65.46270795195814,2454
2455,Human,2,32.39336640105796,2455
2456,None,0,65.46270795195814,2456
2457,Human,2,32.39336640105796,2457
