,Theme rarity score,Asset rarity score,Rarity rarity score,Trait count rarity score,Rarity score,Token Id
1486,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1486
1487,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1487
1488,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1488
1489,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1489
1490,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1490
1491,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1491
1492,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1492
1493,5.0,264.5238095238095,1.01,1.01,271.5438095238095,1493
1494,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1494
1495,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1495
1496,5.0,44.08730158730159,1.01,1.01,51.107301587301585,1496
1497,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1497
1498,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1498
1499,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1499
1500,5.0,97.45614035087719,1.01,1.01,104.4761403508772,1500
1501,5.0,58.473684210526315,1.01,1.01,65.49368421052633,1501
1502,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1502
1503,5.0,66.13095238095238,1.01,1.01,73.15095238095239,1503
1504,5.0,66.13095238095238,1.01,1.01,73.15095238095239,1504
1505,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1505
1506,5.0,44.08730158730159,1.01,1.01,51.107301587301585,1506
1507,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1507
1508,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1508
1509,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1509
1510,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1510
1511,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1511
1512,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1512
1513,5.0,129.18604651162792,1.01,1.01,136.2060465116279,1513
1514,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1514
1515,5.0,36.30718954248366,1.01,1.01,43.32718954248366,1515
1516,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1516
1517,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1517
1518,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1518
1519,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1519
1520,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1520
1521,5.0,11.794055201698514,111.1,101.0,228.8940552016985,1521
1522,5.0,37.03333333333333,1.01,1.01,44.05333333333333,1522
1523,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1523
1524,5.0,126.25,1.01,1.01,133.26999999999998,1524
1525,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1525
1526,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1526
1527,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1527
1528,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1528
1529,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1529
1530,5.0,36.30718954248366,1.01,1.01,43.32718954248366,1530
1531,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1531
1532,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1532
1533,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1533
1534,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1534
1535,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1535
1536,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1536
1537,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1537
1538,5.0,135.4878048780488,1.01,1.01,142.50780487804877,1538
1539,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1539
1540,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1540
1541,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1541
1542,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1542
1543,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1543
1544,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1544
1545,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1545
1546,5.0,62.41573033707866,1.01,1.01,69.43573033707867,1546
1547,5.0,44.08730158730159,1.01,1.01,51.107301587301585,1547
1548,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1548
1549,5.0,264.5238095238095,1.01,1.01,271.5438095238095,1549
1550,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1550
1551,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1551
1552,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1552
1553,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1553
1554,5.0,617.2222222222222,1.01,1.01,624.2422222222222,1554
1555,5.0,126.25,1.01,1.01,133.26999999999998,1555
1556,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1556
1557,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1557
1558,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1558
1559,5.0,36.30718954248366,1.01,1.01,43.32718954248366,1559
1560,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1560
1561,5.0,1111.0,1.01,1.01,1118.02,1561
1562,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1562
1563,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1563
1564,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1564
1565,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1565
1566,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1566
1567,5.0,111.1,1.01,1.01,118.12,1567
1568,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1568
1569,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1569
1570,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1570
1571,5.0,44.08730158730159,1.01,1.01,51.107301587301585,1571
1572,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1572
1573,5.0,11.313645621181262,111.1,101.0,228.41364562118127,1573
1574,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1574
1575,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1575
1576,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1576
1577,5.0,129.18604651162792,1.01,1.01,136.2060465116279,1577
1578,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1578
1579,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1579
1580,5.0,50.5,1.01,1.01,57.519999999999996,1580
1581,5.0,66.13095238095238,1.01,1.01,73.15095238095239,1581
1582,5.0,58.473684210526315,1.01,1.01,65.49368421052633,1582
1583,5.0,264.5238095238095,1.01,1.01,271.5438095238095,1583
1584,5.0,58.473684210526315,1.01,1.01,65.49368421052633,1584
1585,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1585
1586,5.0,146.18421052631578,1.01,1.01,153.20421052631576,1586
1587,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1587
1588,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1588
1589,5.0,252.5,1.01,1.01,259.52,1589
1590,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1590
1591,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1591
1592,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1592
1593,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1593
1594,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1594
1595,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1595
1596,5.0,252.5,1.01,1.01,259.52,1596
1597,5.0,135.4878048780488,1.01,1.01,142.50780487804877,1597
1598,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1598
1599,5.0,37.03333333333333,1.01,1.01,44.05333333333333,1599
1600,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1600
1601,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1601
1602,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1602
1603,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1603
1604,5.0,58.473684210526315,1.01,1.01,65.49368421052633,1604
1605,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1605
1606,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1606
1607,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1607
1608,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1608
1609,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1609
1610,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1610
1611,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1611
1612,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1612
1613,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1613
1614,5.0,37.03333333333333,1.01,1.01,44.05333333333333,1614
1615,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1615
1616,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1616
1617,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1617
1618,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1618
1619,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1619
1620,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1620
1621,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1621
1622,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1622
1623,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1623
1624,5.0,36.30718954248366,1.01,1.01,43.32718954248366,1624
1625,5.0,555.5,111.1,101.0,772.6,1625
1626,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1626
1627,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1627
1628,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1628
1629,5.0,44.08730158730159,1.01,1.01,51.107301587301585,1629
1630,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1630
1631,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1631
1632,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1632
1633,5.0,44.08730158730159,1.01,1.01,51.107301587301585,1633
1634,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1634
1635,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1635
1636,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1636
1637,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1637
1638,5.0,126.25,1.01,1.01,133.26999999999998,1638
1639,5.0,50.5,1.01,1.01,57.519999999999996,1639
1640,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1640
1641,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1641
1642,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1642
1643,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1643
1644,5.0,126.25,1.01,1.01,133.26999999999998,1644
1645,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1645
1646,5.0,44.08730158730159,1.01,1.01,51.107301587301585,1646
1647,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1647
1648,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1648
1649,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1649
1650,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1650
1651,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1651
1652,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1652
1653,5.0,97.45614035087719,1.01,1.01,104.4761403508772,1653
1654,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1654
1655,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1655
1656,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1656
1657,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1657
1658,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1658
1659,5.0,50.5,1.01,1.01,57.519999999999996,1659
1660,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1660
1661,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1661
1662,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1662
1663,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1663
1664,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1664
1665,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1665
1666,5.0,36.30718954248366,1.01,1.01,43.32718954248366,1666
1667,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1667
1668,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1668
1669,5.0,66.13095238095238,1.01,1.01,73.15095238095239,1669
1670,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1670
1671,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1671
1672,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1672
1673,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1673
1674,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1674
1675,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1675
1676,5.0,264.5238095238095,1.01,1.01,271.5438095238095,1676
1677,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1677
1678,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1678
1679,5.0,44.08730158730159,1.01,1.01,51.107301587301585,1679
1680,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1680
1681,5.0,36.30718954248366,1.01,1.01,43.32718954248366,1681
1682,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1682
1683,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1683
1684,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1684
1685,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1685
1686,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1686
1687,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1687
1688,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1688
1689,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1689
1690,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1690
1691,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1691
1692,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1692
1693,5.0,37.03333333333333,1.01,1.01,44.05333333333333,1693
1694,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1694
1695,5.0,111.1,1.01,1.01,118.12,1695
1696,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1696
1697,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1697
1698,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1698
1699,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1699
1700,5.0,44.08730158730159,1.01,1.01,51.107301587301585,1700
1701,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1701
1702,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1702
1703,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1703
1704,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1704
1705,5.0,25.36529680365297,111.1,101.0,242.46529680365296,1705
1706,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1706
1707,5.0,58.473684210526315,1.01,1.01,65.49368421052633,1707
1708,5.0,129.18604651162792,1.01,1.01,136.2060465116279,1708
1709,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1709
1710,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1710
1711,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1711
1712,5.0,50.5,1.01,1.01,57.519999999999996,1712
1713,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1713
1714,5.0,135.4878048780488,1.01,1.01,142.50780487804877,1714
1715,5.0,37.03333333333333,1.01,1.01,44.05333333333333,1715
1716,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1716
1717,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1717
1718,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1718
1719,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1719
1720,5.0,44.08730158730159,1.01,1.01,51.107301587301585,1720
1721,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1721
1722,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1722
1723,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1723
1724,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1724
1725,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1725
1726,5.0,37.03333333333333,1.01,1.01,44.05333333333333,1726
1727,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1727
1728,5.0,925.8333333333334,111.1,101.0,1142.9333333333334,1728
1729,5.0,135.4878048780488,1.01,1.01,142.50780487804877,1729
1730,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1730
1731,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1731
1732,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1732
1733,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1733
1734,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1734
1735,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1735
1736,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1736
1737,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1737
1738,5.0,97.45614035087719,1.01,1.01,104.4761403508772,1738
1739,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1739
1740,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1740
1741,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1741
1742,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1742
1743,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1743
1744,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1744
1745,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1745
1746,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1746
1747,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1747
1748,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1748
1749,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1749
1750,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1750
1751,5.0,292.36842105263156,1.01,1.01,299.38842105263154,1751
1752,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1752
1753,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1753
1754,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1754
1755,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1755
1756,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1756
1757,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1757
1758,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1758
1759,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1759
1760,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1760
1761,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1761
1762,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1762
1763,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1763
1764,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1764
1765,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1765
1766,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1766
1767,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1767
1768,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1768
1769,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1769
1770,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1770
1771,5.0,146.18421052631578,1.01,1.01,153.20421052631576,1771
1772,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1772
1773,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1773
1774,5.0,97.45614035087719,1.01,1.01,104.4761403508772,1774
1775,5.0,129.18604651162792,1.01,1.01,136.2060465116279,1775
1776,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1776
1777,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1777
1778,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1778
1779,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1779
1780,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1780
1781,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1781
1782,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1782
1783,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1783
1784,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1784
1785,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1785
1786,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1786
1787,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1787
1788,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1788
1789,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1789
1790,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1790
1791,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1791
1792,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1792
1793,5.0,97.45614035087719,1.01,1.01,104.4761403508772,1793
1794,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1794
1795,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1795
1796,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1796
1797,5.0,1111.0,1.01,1.01,1118.02,1797
1798,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1798
1799,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1799
1800,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1800
1801,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1801
1802,5.0,58.473684210526315,1.01,1.01,65.49368421052633,1802
1803,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1803
1804,5.0,37.03333333333333,1.01,1.01,44.05333333333333,1804
1805,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1805
1806,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1806
1807,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1807
1808,5.0,50.5,1.01,1.01,57.519999999999996,1808
1809,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1809
1810,5.0,793.5714285714286,1.01,1.01,800.5914285714285,1810
1811,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1811
1812,5.0,129.18604651162792,1.01,1.01,136.2060465116279,1812
1813,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1813
1814,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1814
1815,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1815
1816,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1816
1817,5.0,793.5714285714286,1.01,1.01,800.5914285714285,1817
1818,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1818
1819,5.0,505.0,1.01,1.01,512.02,1819
1820,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1820
1821,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1821
1822,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1822
1823,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1823
1824,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1824
1825,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1825
1826,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1826
1827,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1827
1828,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1828
1829,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1829
1830,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1830
1831,5.0,252.5,1.01,1.01,259.52,1831
1832,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1832
1833,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1833
1834,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1834
1835,5.0,44.08730158730159,1.01,1.01,51.107301587301585,1835
1836,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1836
1837,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1837
1838,5.0,58.473684210526315,1.01,1.01,65.49368421052633,1838
1839,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1839
1840,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1840
1841,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1841
1842,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1842
1843,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1843
1844,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1844
1845,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1845
1846,5.0,555.5,1.01,1.01,562.52,1846
1847,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1847
1848,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1848
1849,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1849
1850,5.0,97.45614035087719,1.01,1.01,104.4761403508772,1850
1851,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1851
1852,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1852
1853,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1853
1854,5.0,15.560224089635854,1.01,1.01,22.580224089635855,1854
1855,5.0,135.4878048780488,1.01,1.01,142.50780487804877,1855
1856,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1856
1857,5.0,264.5238095238095,1.01,1.01,271.5438095238095,1857
1858,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1858
1859,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1859
1860,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1860
1861,5.0,62.41573033707866,1.01,1.01,69.43573033707867,1861
1862,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1862
1863,5.0,50.5,1.01,1.01,57.519999999999996,1863
1864,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1864
1865,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1865
1866,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1866
1867,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1867
1868,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1868
1869,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1869
1870,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1870
1871,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1871
1872,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1872
1873,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1873
1874,5.0,23.242677824267783,1.01,1.01,30.262677824267787,1874
1875,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1875
1876,5.0,18.273026315789473,1.01,1.01,25.293026315789476,1876
1877,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1877
1878,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1878
1879,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1879
1880,5.0,19.62897526501767,1.01,1.01,26.648975265017672,1880
1881,5.0,28.197969543147206,1.01,1.01,35.217969543147206,1881
1882,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1882
1883,5.0,11.794055201698514,1.01,1.01,18.814055201698515,1883
1884,5.0,11.313645621181262,1.01,1.01,18.333645621181265,1884
1885,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1885
1886,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1886
1887,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1887
1888,5.0,25.481651376146786,1.01,1.01,32.50165137614679,1888
1889,5.0,58.473684210526315,1.01,1.01,65.49368421052633,1889
1890,5.0,44.08730158730159,1.01,1.01,51.107301587301585,1890
1891,5.0,25.36529680365297,1.01,1.01,32.38529680365297,1891
1892,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1892
1893,5.0,505.0,1.01,1.01,512.02,1893
1894,5.0,36.30718954248366,1.01,1.01,43.32718954248366,1894
1895,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1895
1896,5.0,15.1775956284153,1.01,1.01,22.197595628415304,1896
1897,5.0,15.013513513513514,1.01,1.01,22.03351351351352,1897
1898,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1898
1899,5.0,15.303030303030303,1.01,1.01,22.323030303030308,1899
