,Location rarity score,Underground rarity score,Region rarity score,Size rarity score,Trait count rarity score,Rarity score,Token Id
2401,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2402
2402,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2403
2403,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2404
2404,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2405
2405,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2406
2406,10000.0,5.561735261401558,5.0,3.3333333333333335,1.0,10014.895068594735,2407
2407,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2408
2408,10000.0,5.561735261401558,5.0,3.3333333333333335,1.0,10014.895068594735,2409
2409,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2410
2410,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2411
2411,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2412
2412,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2413
2413,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2414
2414,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2415
2415,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2416
2416,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2417
2417,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2418
2418,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2419
2419,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2420
2420,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2421
2421,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2422
2422,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2423
2423,10000.0,5.561735261401558,7.142857142857142,3.3333333333333335,1.0,10017.037925737592,2424
2424,10000.0,5.561735261401558,7.142857142857142,3.3333333333333335,1.0,10017.037925737592,2425
2425,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2426
2426,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2427
2427,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2428
2428,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2429
2429,10000.0,5.561735261401558,12.5,3.3333333333333335,1.0,10022.395068594735,2430
2430,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2431
2431,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2432
2432,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2433
2433,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2434
2434,10000.0,5.561735261401558,5.0,3.3333333333333335,1.0,10014.895068594735,2435
2435,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2436
2436,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2437
2437,10000.0,3.8446751249519417,12.5,3.3333333333333335,1.0,10020.678008458286,2438
2438,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2439
2439,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2440
2440,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2441
2441,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2442
2442,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2443
2443,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2444
2444,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2445
2445,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2446
2446,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2447
2447,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2448
2448,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2449
2449,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2450
2450,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2451
2451,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2452
2452,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2453
2453,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2454
2454,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2455
2455,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2456
2456,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2457
2457,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2458
2458,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2459
2459,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2460
2460,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2461
2461,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2462
2462,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2463
2463,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2464
2464,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2465
2465,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2466
2466,10000.0,3.8446751249519417,12.5,3.3333333333333335,1.0,10020.678008458286,2467
2467,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2468
2468,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2469
2469,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2470
2470,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2471
2471,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2472
2472,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2473
2473,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2474
2474,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2475
2475,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2476
2476,10000.0,3.8446751249519417,7.142857142857142,3.3333333333333335,1.0,10015.320865601143,2477
2477,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2478
2478,10000.0,3.8446751249519417,12.5,3.3333333333333335,1.0,10020.678008458286,2479
2479,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2480
2480,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2481
2481,10000.0,5.561735261401558,5.0,3.3333333333333335,1.0,10014.895068594735,2482
2482,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2483
2483,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2484
2484,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2485
2485,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2486
2486,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2487
2487,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2488
2488,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2489
2489,10000.0,5.561735261401558,5.0,3.3333333333333335,1.0,10014.895068594735,2490
2490,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2491
2491,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2492
2492,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2493
2493,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2494
2494,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2495
2495,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2496
2496,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2497
2497,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2498
2498,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2499
2499,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2500
2500,10000.0,5.561735261401558,12.5,3.3333333333333335,1.0,10022.395068594735,2501
2501,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2502
2502,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2503
2503,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2504
2504,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2505
2505,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2506
2506,10000.0,3.8446751249519417,7.142857142857142,3.3333333333333335,1.0,10015.320865601143,2507
2507,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2508
2508,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2509
2509,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2510
2510,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2511
2511,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2512
2512,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2513
2513,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2514
2514,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2515
2515,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2516
2516,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2517
2517,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2518
2518,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2519
2519,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2520
2520,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2521
2521,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2522
2522,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2523
2523,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2524
2524,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2525
2525,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2526
2526,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2527
2527,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2528
2528,10000.0,4.543389368468878,12.5,3.3333333333333335,1.0,10021.376722701803,2529
2529,10000.0,4.543389368468878,12.5,3.3333333333333335,1.0,10021.376722701803,2530
2530,10000.0,4.543389368468878,7.142857142857142,3.3333333333333335,1.0,10016.01957984466,2531
2531,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2532
2532,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2533
2533,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2534
2534,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2535
2535,10000.0,4.543389368468878,7.142857142857142,3.3333333333333335,1.0,10016.01957984466,2536
2536,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2537
2537,10000.0,4.543389368468878,7.142857142857142,3.3333333333333335,1.0,10016.01957984466,2538
2538,10000.0,2.941176470588235,12.5,3.3333333333333335,1.0,10019.774509803921,2539
2539,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2540
2540,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2541
2541,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2542
2542,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2543
2543,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2544
2544,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2545
2545,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2546
2546,10000.0,3.8446751249519417,7.142857142857142,3.3333333333333335,1.0,10015.320865601143,2547
2547,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2548
2548,10000.0,2.941176470588235,12.5,3.3333333333333335,1.0,10019.774509803921,2549
2549,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2550
2550,10000.0,5.561735261401558,7.142857142857142,3.3333333333333335,1.0,10017.037925737592,2551
2551,10000.0,4.543389368468878,7.142857142857142,3.3333333333333335,1.0,10016.01957984466,2552
2552,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2553
2553,10000.0,3.8446751249519417,7.142857142857142,3.3333333333333335,1.0,10015.320865601143,2554
2554,10000.0,3.8446751249519417,12.5,3.3333333333333335,1.0,10020.678008458286,2555
2555,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2556
2556,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2557
2557,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2558
2558,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2559
2559,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2560
2560,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2561
2561,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2562
2562,10000.0,5.561735261401558,5.0,3.3333333333333335,1.0,10014.895068594735,2563
2563,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2564
2564,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2565
2565,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2566
2566,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2567
2567,10000.0,4.543389368468878,7.142857142857142,3.3333333333333335,1.0,10016.01957984466,2568
2568,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2569
2569,10000.0,5.561735261401558,7.142857142857142,3.3333333333333335,1.0,10017.037925737592,2570
2570,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2571
2571,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2572
2572,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2573
2573,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2574
2574,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2575
2575,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2576
2576,10000.0,3.8446751249519417,7.142857142857142,3.3333333333333335,1.0,10015.320865601143,2577
2577,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2578
2578,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2579
2579,10000.0,5.561735261401558,7.142857142857142,3.3333333333333335,1.0,10017.037925737592,2580
2580,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2581
2581,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2582
2582,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2583
2583,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2584
2584,10000.0,5.561735261401558,5.0,3.3333333333333335,1.0,10014.895068594735,2585
2585,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2586
2586,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2587
2587,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2588
2588,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2589
2589,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2590
2590,10000.0,3.8446751249519417,7.142857142857142,3.3333333333333335,1.0,10015.320865601143,2591
2591,10000.0,5.561735261401558,7.142857142857142,3.3333333333333335,1.0,10017.037925737592,2592
2592,10000.0,4.543389368468878,7.142857142857142,3.3333333333333335,1.0,10016.01957984466,2593
2593,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2594
2594,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2595
2595,10000.0,4.543389368468878,7.142857142857142,3.3333333333333335,1.0,10016.01957984466,2596
2596,10000.0,4.543389368468878,7.142857142857142,3.3333333333333335,1.0,10016.01957984466,2597
2597,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2598
2598,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2599
2599,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2600
2600,10000.0,3.8446751249519417,12.5,3.3333333333333335,1.0,10020.678008458286,2601
2601,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2602
2602,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2603
2603,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2604
2604,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2605
2605,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2606
2606,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2607
2607,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2608
2608,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2609
2609,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2610
2610,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2611
2611,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2612
2612,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2613
2613,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2614
2614,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2615
2615,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2616
2616,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2617
2617,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2618
2618,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2619
2619,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2620
2620,10000.0,5.561735261401558,7.142857142857142,3.3333333333333335,1.0,10017.037925737592,2621
2621,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2622
2622,10000.0,2.941176470588235,12.5,3.3333333333333335,1.0,10019.774509803921,2623
2623,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2624
2624,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2625
2625,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2626
2626,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2627
2627,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2628
2628,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2629
2629,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2630
2630,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2631
2631,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2632
2632,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2633
2633,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2634
2634,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2635
2635,10000.0,2.941176470588235,12.5,3.3333333333333335,1.0,10019.774509803921,2636
2636,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2637
2637,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2638
2638,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2639
2639,10000.0,4.543389368468878,12.5,3.3333333333333335,1.0,10021.376722701803,2640
2640,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2641
2641,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2642
2642,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2643
2643,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2644
2644,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2645
2645,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2646
2646,10000.0,4.543389368468878,12.5,3.3333333333333335,1.0,10021.376722701803,2647
2647,10000.0,5.561735261401558,7.142857142857142,3.3333333333333335,1.0,10017.037925737592,2648
2648,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2649
2649,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2650
2650,10000.0,2.941176470588235,12.5,3.3333333333333335,1.0,10019.774509803921,2651
2651,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2652
2652,10000.0,5.561735261401558,5.0,3.3333333333333335,1.0,10014.895068594735,2653
2653,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2654
2654,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2655
2655,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2656
2656,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2657
2657,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2658
2658,10000.0,4.543389368468878,12.5,3.3333333333333335,1.0,10021.376722701803,2659
2659,10000.0,5.561735261401558,5.0,3.3333333333333335,1.0,10014.895068594735,2660
2660,10000.0,3.8446751249519417,7.142857142857142,3.3333333333333335,1.0,10015.320865601143,2661
2661,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2662
2662,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2663
2663,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2664
2664,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2665
2665,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2666
2666,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2667
2667,10000.0,5.561735261401558,7.142857142857142,3.3333333333333335,1.0,10017.037925737592,2668
2668,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2669
2669,10000.0,4.543389368468878,12.5,3.3333333333333335,1.0,10021.376722701803,2670
2670,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2671
2671,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2672
2672,10000.0,4.543389368468878,7.142857142857142,3.3333333333333335,1.0,10016.01957984466,2673
2673,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2674
2674,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2675
2675,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2676
2676,10000.0,3.8446751249519417,3.846153846153846,3.3333333333333335,1.0,10012.02416230444,2677
2677,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2678
2678,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2679
2679,10000.0,3.8446751249519417,7.142857142857142,3.3333333333333335,1.0,10015.320865601143,2680
2680,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2681
2681,10000.0,3.8446751249519417,7.142857142857142,3.3333333333333335,1.0,10015.320865601143,2682
2682,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2683
2683,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2684
2684,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2685
2685,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2686
2686,10000.0,3.8446751249519417,5.0,3.3333333333333335,1.0,10013.178008458286,2687
2687,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2688
2688,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2689
2689,10000.0,2.941176470588235,3.846153846153846,3.3333333333333335,1.0,10011.120663650076,2690
2690,10000.0,4.543389368468878,7.142857142857142,3.3333333333333335,1.0,10016.01957984466,2691
2691,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2692
2692,10000.0,4.543389368468878,3.846153846153846,3.3333333333333335,1.0,10012.722876547958,2693
2693,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2694
2694,10000.0,5.561735261401558,3.846153846153846,3.3333333333333335,1.0,10013.741222440889,2695
2695,10000.0,3.8446751249519417,3.125,3.3333333333333335,1.0,10011.303008458286,2696
2696,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2697
2697,10000.0,2.941176470588235,3.125,3.3333333333333335,1.0,10010.399509803921,2698
2698,10000.0,4.543389368468878,5.0,3.3333333333333335,1.0,10013.876722701803,2699
2699,10000.0,2.941176470588235,7.142857142857142,3.3333333333333335,1.0,10014.417366946778,2700
2700,10000.0,5.561735261401558,3.125,3.3333333333333335,1.0,10013.020068594735,2701
2701,10000.0,3.8446751249519417,12.5,3.3333333333333335,1.0,10020.678008458286,2702
2702,10000.0,4.543389368468878,3.125,3.3333333333333335,1.0,10012.001722701803,2703
2703,10000.0,2.941176470588235,5.0,3.3333333333333335,1.0,10012.274509803921,2704
